dataset,outcome,scaling,lag,model,beta,se,p,sig,mean_y,n
hh,share_fallow_wet,lin,1,M3,0.04609926253174092,0.017495121852065833,0.01123319034103488,**,0.06499779148729105,14826
hh,share_fallow_wet,lin,1,M4,0.045328000131714126,0.019784551789372745,0.02629820319330204,**,0.06499779148729105,14826
hh,share_fallow_wet,lin,2,M2,0.01788999442611845,0.007086164416517536,0.014869915172770752,**,0.06499779148729105,14826
hh,share_fallow_wet,lin,2,M3,0.015895350937658752,0.006245735166631603,0.014127503416847797,**,0.06499779148729105,14826
hh,share_fallow_wet,lin,2,M4,0.01576029564164817,0.007008406401116941,0.029056969812639697,**,0.06499779148729105,14826
hh,share_fallow_wet,lin,3,M2,0.011589168824749457,0.004877365520545553,0.021449462239294163,**,0.06499779148729105,14826
hh,share_fallow_wet,lin,3,M3,0.010549433276732374,0.004430872891867228,0.021202353152815618,**,0.06499779148729105,14826
hh,share_fallow_wet,lin,3,M4,0.009912682765811096,0.00506997509146068,0.056278745525070686,*,0.06499779148729105,14826
hh,share_fallow_wet,lin,5,M2,0.3868981326854115,0.1648984770730818,0.02305076543030407,**,0.06499779148729105,14826
hh,share_fallow_wet,lin,5,M3,0.3496064869939763,0.1481001912353733,0.022268812799170278,**,0.06499779148729105,14826
hh,share_fallow_wet,lin,5,M4,0.3320040004699743,0.16733834181132046,0.052868933434907235,*,0.06499779148729105,14826
hh,share_fallow_wet,log,0,M2,-0.02017663237279374,0.028743513714556107,0.4860287303224111,,0.06499779148729105,14826
hh,share_fallow_wet,log,0,M3,-0.024985545025987932,0.025363175225118065,0.32940897298688965,,0.06499779148729105,14826
hh,share_fallow_wet,log,0,M4,-0.012101936290500832,0.03519075283266756,0.7323963856071174,,0.06499779148729105,14826
hh,share_fallow_wet,log,1,M2,0.0461073704945017,0.023482149356031025,0.05527509263206583,*,0.06499779148729105,14826
hh,share_fallow_wet,log,1,M3,0.040422699776742455,0.02002949741200864,0.049066771705874916,**,0.06499779148729105,14826
hh,share_fallow_wet,log,1,M4,0.04015428208435004,0.022750093252293036,0.08379276161391468,*,0.06499779148729105,14826
hh,share_fallow_wet,log,2,M2,0.015659113284098747,0.00841259982257734,0.06869360384991202,*,0.06499779148729105,14826
hh,share_fallow_wet,log,2,M3,0.013574094463639559,0.0071794766708702384,0.06458779963681012,*,0.06499779148729105,14826
hh,share_fallow_wet,log,2,M4,0.013894256077673528,0.007882054706154835,0.08417523796313478,*,0.06499779148729105,14826
hh,share_fallow_wet,log,3,M2,0.011554787453273006,0.005350977166329876,0.035743060081076646,**,0.06499779148729105,14826
hh,share_fallow_wet,log,3,M3,0.010706803720600379,0.004580896798083591,0.02355492899854853,**,0.06499779148729105,14826
hh,share_fallow_wet,log,3,M4,0.009610425478027174,0.00620972711393749,0.12814389904592968,,0.06499779148729105,14826
hh,share_fallow_wet,log,5,M2,0.37877060227553905,0.18155936661072175,0.04218709201394154,**,0.06499779148729105,14826
hh,share_fallow_wet,log,5,M3,0.34635618201384366,0.15472862301652687,0.029765919147337533,**,0.06499779148729105,14826
hh,share_fallow_wet,log,5,M4,0.32593578945452495,0.1960796418261218,0.10284525808871793,,0.06499779148729105,14826
hh,share_fallow_wet,raw,0,M2,3.1667231488516183e-4,0.0033545118839172472,0.9251748824631478,,0.06499779148729105,14826
hh,share_fallow_wet,raw,0,M3,-0.0017447779451301975,0.0058757984647023,0.7677650831309033,,0.06499779148729105,14826
hh,share_fallow_wet,raw,0,M4,-5.674092421307231e-4,0.006331129414807014,0.9289528362816857,,0.06499779148729105,14826
hh,share_fallow_wet,raw,1,M2,0.006052944190185948,0.002111848120654007,0.0061061635641747,***,0.06499779148729105,14826
hh,share_fallow_wet,raw,1,M3,0.010210835793135501,0.0038751122382770678,0.011233190341016051,**,0.06499779148729105,14826
hh,share_fallow_wet,raw,1,M4,0.010040003695446989,0.004382213477339346,0.026298203193282372,**,0.06499779148729105,14826
hh,share_fallow_wet,raw,2,M2,0.0021272434709018453,7.459268846269951e-4,0.006347265112552517,***,0.06499779148729105,14826
hh,share_fallow_wet,raw,2,M3,0.0035207682159185023,0.0013834099005403668,0.01412750341684664,**,0.06499779148729105,14826
hh,share_fallow_wet,raw,2,M4,0.0034908539098148605,0.001552339083173925,0.029056969812611876,**,0.06499779148729105,14826
hh,share_fallow_wet,raw,3,M2,0.0012914598704872543,5.643730686330448e-4,0.02647151652550798,**,0.06499779148729105,14826
hh,share_fallow_wet,raw,3,M3,0.0023366649482837033,9.814238457305894e-4,0.021202353152843304,**,0.06499779148729105,14826
hh,share_fallow_wet,raw,3,M4,0.0021956267938494497,0.0011229828915094353,0.056278745525196634,*,0.06499779148729105,14826
hh,share_fallow_wet,raw,5,M2,0.04429400109033743,0.01855302159428054,0.02086867219519563,**,0.06499779148729105,14826
hh,share_fallow_wet,raw,5,M3,0.07743669274841593,0.032803707325664726,0.02226881140354994,**,0.06499779148729105,14826
hh,share_fallow_wet,raw,5,M4,0.07353779958099761,0.037064894628610415,0.052868930678444115,*,0.06499779148729105,14826
hh,share_rented_out_wet,lin,0,M2,0.014500767185054567,0.01880776110319538,0.44440944947996996,,0.06998954918443068,14840
hh,share_rented_out_wet,lin,0,M3,0.010235440270815552,0.022232555087183838,0.6472795812151853,,0.06998954918443068,14840
hh,share_rented_out_wet,lin,0,M4,0.014487217901641439,0.022485179914342755,0.5223852607838773,,0.06998954918443068,14840
hh,share_rented_out_wet,lin,1,M2,-0.008422599287613897,0.02107422699533312,0.6911412268245772,,0.06998954918443068,14840
hh,share_rented_out_wet,lin,1,M3,3.583541976183574e-4,0.0188899877226757,0.9849416056163619,,0.06998954918443068,14840
hh,share_rented_out_wet,lin,1,M4,0.00617756619940156,0.020396041673929798,0.7632629662488439,,0.06998954918443068,14840
hh,share_rented_out_wet,lin,2,M2,-0.0027481952932037258,0.007409426563184199,0.7123068725744678,,0.06998954918443068,14840
hh,share_rented_out_wet,lin,2,M3,2.3582839700987289e-4,0.0066026371649773605,0.9716528841751775,,0.06998954918443068,14840
hh,share_rented_out_wet,lin,2,M4,0.002385653289227618,0.007099322524558087,0.7382757899298656,,0.06998954918443068,14840
hh,share_rented_out_wet,lin,3,M2,-0.003067086035786907,0.004950044323848725,0.5383866742370774,,0.06998954918443068,14840
hh,share_rented_out_wet,lin,3,M3,-8.517572743435902e-4,0.0047394544255927856,0.8581164267974299,,0.06998954918443068,14840
hh,share_rented_out_wet,lin,3,M4,1.1966071870492498e-4,0.00510434305119472,0.981392175987577,,0.06998954918443068,14840
hh,share_rented_out_wet,lin,5,M2,-0.10773534540661078,0.1672258143665849,0.5224174363440313,,0.06998954918443068,14840
hh,share_rented_out_wet,lin,5,M3,-0.03472680732019774,0.1578824758138955,0.8268211500456266,,0.06998954918443068,14840
hh,share_rented_out_wet,lin,5,M4,0.003523575531286339,0.16837210584810763,0.9833886272806046,,0.06998954918443068,14840
hh,share_rented_out_wet,log,0,M2,0.03448182967632624,0.022058643474749572,0.12444422402005256,,0.06998954918443068,14840
hh,share_rented_out_wet,log,0,M3,0.030680417013919138,0.027988269084494376,0.27835475445614033,,0.06998954918443068,14840
hh,share_rented_out_wet,log,0,M4,0.035928333175761024,0.02834075513148226,0.21088677295493488,,0.06998954918443068,14840
hh,share_rented_out_wet,log,1,M2,-0.012421855957720038,0.021101118098354625,0.5587784399860829,,0.06998954918443068,14840
hh,share_rented_out_wet,log,1,M3,-0.003314413489284471,0.017395825592131514,0.8496816263334843,,0.06998954918443068,14840
hh,share_rented_out_wet,log,1,M4,0.0048084177357744515,0.02204925893984348,0.8282754362152589,,0.06998954918443068,14840
hh,share_rented_out_wet,log,2,M2,-0.0036643226441303543,0.007491881644778109,0.6269490696481059,,0.06998954918443068,14840
hh,share_rented_out_wet,log,2,M3,-5.875407579389235e-4,0.006118799490927175,0.9238945664495933,,0.06998954918443068,14840
hh,share_rented_out_wet,log,2,M4,0.002294556764645307,0.007647818542475992,0.7654252506342311,,0.06998954918443068,14840
hh,share_rented_out_wet,log,3,M2,-0.0055010007346770135,0.004799677425888896,0.2573124111100546,,0.06998954918443068,14840
hh,share_rented_out_wet,log,3,M3,-0.003278349668114492,0.0045702243902512535,0.47657758577333287,,0.06998954918443068,14840
hh,share_rented_out_wet,log,3,M4,-0.0019347115295687864,0.005795964291244151,0.7399524228800336,,0.06998954918443068,14840
hh,share_rented_out_wet,log,5,M2,-0.17741511427767698,0.16306666696958677,0.2819215967665065,,0.06998954918443068,14840
hh,share_rented_out_wet,log,5,M3,-0.10592144047857092,0.14847960049114395,0.47899855406174263,,0.06998954918443068,14840
hh,share_rented_out_wet,log,5,M4,-0.06094299347033934,0.1886014901938497,0.747970977379292,,0.06998954918443068,14840
hh,share_rented_out_wet,raw,0,M2,0.002749896665512534,0.0014331691243720077,0.060850763834772024,*,0.06998954918443068,14840
hh,share_rented_out_wet,raw,0,M3,0.002267116525007176,0.004924438196852801,0.6472795812146817,,0.06998954918443068,14840
hh,share_rented_out_wet,raw,0,M4,0.0032088713564871803,0.00498039376937013,0.5223852607852957,,0.06998954918443068,14840
hh,share_rented_out_wet,raw,1,M2,-0.003935960112684385,0.002876522662454013,0.17745835937704324,,0.06998954918443068,14840
hh,share_rented_out_wet,raw,1,M3,7.93742820763433e-5,0.00418407046400061,0.9849416056162342,,0.06998954918443068,14840
hh,share_rented_out_wet,raw,1,M4,0.001368310697382876,0.004517656485715387,0.7632629662484948,,0.06998954918443068,14840
hh,share_rented_out_wet,raw,2,M2,-0.0013318253416576575,0.0010085993790004547,0.19281285285018468,,0.06998954918443068,14840
hh,share_rented_out_wet,raw,2,M3,5.2235218201457205e-5,0.001462462525231573,0.9716528841747445,,0.06998954918443068,14840
hh,share_rented_out_wet,raw,2,M4,5.284143966310058e-4,0.0015724767070003035,0.7382757899289136,,0.06998954918443068,14840
hh,share_rented_out_wet,raw,3,M2,-0.0010825463866817612,6.625346187692552e-4,0.10867967523104603,,0.06998954918443068,14840
hh,share_rented_out_wet,raw,3,M3,-1.8866144893198416e-4,0.001049773645633274,0.8581164267978838,,0.06998954918443068,14840
hh,share_rented_out_wet,raw,3,M4,2.6504457610959375e-5,0.001130595282123666,0.9813921759863572,,0.06998954918443068,14840
hh,share_rented_out_wet,raw,5,M2,-0.03624710757770494,0.02279299390492096,0.11820501777474783,,0.06998954918443068,14840
hh,share_rented_out_wet,raw,5,M3,-0.0076918741891788545,0.0349704516429808,0.826821149410123,,0.06998954918443068,14840
hh,share_rented_out_wet,raw,5,M4,7.804604494830339e-4,0.037293870173619424,0.9833886271542271,,0.06998954918443068,14840
hh,share_self_dry,lin,0,M2,-0.323713597551492,0.13265872909253854,0.018342501764164597,**,0.7010487508585136,14826
hh,share_self_dry,lin,0,M3,-0.29437185961408935,0.12011942043314526,0.017875738217883252,**,0.7010487508585136,14826
hh,share_self_dry,lin,0,M4,-0.2450624175820783,0.13105934059680008,0.06748419921541639,*,0.7010487508585136,14826
hh,share_self_dry,lin,1,M2,0.14386115205837058,0.06570994252160486,0.03336513089990812,**,0.7010487508585136,14826
hh,share_self_dry,lin,1,M3,0.12517854360082545,0.060225504463338624,0.0429219061864916,**,0.7010487508585136,14826
hh,share_self_dry,lin,1,M4,0.10393303398626944,0.07412574514803573,0.16718356675293908,,0.7010487508585136,14826
hh,share_self_dry,lin,2,M2,0.04323734084783311,0.020630406543533503,0.041287726176782835,**,0.7010487508585136,14826
hh,share_self_dry,lin,2,M3,0.03719928680911998,0.019127232493455368,0.057545791820996624,*,0.7010487508585136,14826
hh,share_self_dry,lin,2,M4,0.030889455155700397,0.02404036478680935,0.20486819119904873,,0.7010487508585136,14826
hh,share_self_dry,lin,3,M2,0.05705374749009032,0.022861715413561908,0.015990256658987425,**,0.7010487508585136,14826
hh,share_self_dry,lin,3,M3,0.050559532401005386,0.020352314474167486,0.01645012412535971,**,0.7010487508585136,14826
hh,share_self_dry,lin,3,M4,0.04202875419138492,0.023637902537860245,0.08160543051202691,*,0.7010487508585136,14826
hh,share_self_dry,lin,5,M2,1.7135324877320244,0.6533705347379921,0.011596095527167897,**,0.7010487508585136,14826
hh,share_self_dry,lin,5,M3,1.5030867024136847,0.5797479382834847,0.012519266594083844,**,0.7010487508585136,14826
hh,share_self_dry,lin,5,M4,1.2666618944258818,0.6910623856435699,0.07289369372725917,*,0.7010487508585136,14826
hh,share_self_dry,log,0,M2,-0.28581610417621417,0.14885351894598028,0.0606739656994985,*,0.7010487508585136,14826
hh,share_self_dry,log,0,M3,-0.23352506356328573,0.1203207957415438,0.058039964565946726,*,0.7010487508585136,14826
hh,share_self_dry,log,0,M4,-0.24246700187720394,0.15125588685245644,0.11535654164791796,,0.7010487508585136,14826
hh,share_self_dry,log,1,M2,0.12464409996870451,0.07773887104710309,0.11528051098833188,,0.7010487508585136,14826
hh,share_self_dry,log,1,M3,0.09784158854118793,0.0639523028474344,0.13246855367143406,,0.7010487508585136,14826
hh,share_self_dry,log,1,M4,0.10026664435111107,0.08315922897888371,0.233716039617732,,0.7010487508585136,14826
hh,share_self_dry,log,2,M2,0.037508346426082306,0.024538706755908548,0.1328093310359761,,0.7010487508585136,14826
hh,share_self_dry,log,2,M3,0.029162606952395583,0.02050292146269391,0.1612557164177713,,0.7010487508585136,14826
hh,share_self_dry,log,2,M4,0.02979834519094597,0.02694057797583505,0.2740943429730985,,0.7010487508585136,14826
hh,share_self_dry,log,3,M2,0.04970395912641994,0.027067221724157584,0.07238158024860504,*,0.7010487508585136,14826
hh,share_self_dry,log,3,M3,0.039667485792630186,0.021346869331471164,0.06914856767044697,*,0.7010487508585136,14826
hh,share_self_dry,log,3,M4,0.04096103305885361,0.026819357624598146,0.13311790524821207,,0.7010487508585136,14826
hh,share_self_dry,log,5,M2,1.4812601532182015,0.7980075779345576,0.06944367071380535,*,0.7010487508585136,14826
hh,share_self_dry,log,5,M3,1.1694067280017302,0.6232270158750046,0.06656629148278237,*,0.7010487508585136,14826
hh,share_self_dry,log,5,M4,1.2393790691006317,0.782463355496221,0.11963980453526213,,0.7010487508585136,14826
hh,share_self_dry,raw,0,M2,-0.03615170357023033,0.015838651421848975,0.026838123095104298,**,0.7010487508585136,14826
hh,share_self_dry,raw,0,M3,-0.06520240358623736,0.02660605854068906,0.01787573821784324,**,0.7010487508585136,14826
hh,share_self_dry,raw,0,M4,-0.0542805235388797,0.02902921505653831,0.06748419921581447,*,0.7010487508585136,14826
hh,share_self_dry,raw,1,M2,0.018050142734260657,0.007536816636885276,0.020491474509958935,**,0.7010487508585136,14826
hh,share_self_dry,raw,1,M3,0.027726637766741183,0.013339752153523796,0.04292190618647244,**,0.7010487508585136,14826
hh,share_self_dry,raw,1,M4,0.023020826912036302,0.016418609977295127,0.1671835667526638,,0.7010487508585136,14826
hh,share_self_dry,raw,2,M2,0.005598088224635874,0.002338905892227368,0.02056464332191011,**,0.7010487508585136,14826
hh,share_self_dry,raw,2,M3,0.008239520295341793,0.004236619404348984,0.05754579182086585,*,0.7010487508585136,14826
hh,share_self_dry,raw,2,M4,0.006841913232730642,0.0053248621293366695,0.20486819119875,,0.7010487508585136,14826
hh,share_self_dry,raw,3,M2,0.006883315705522313,0.0026956625977852013,0.013828101217827085,**,0.7010487508585136,14826
hh,share_self_dry,raw,3,M3,0.011198770973188301,0.004507971054059224,0.016450124125357367,**,0.7010487508585136,14826
hh,share_self_dry,raw,3,M4,0.00930923151631729,0.005235718058238798,0.08160543051206524,*,0.7010487508585136,14826
hh,share_self_dry,raw,5,M2,0.21347188282803398,0.07594370823872258,0.007082400750314101,***,0.7010487508585136,14826
hh,share_self_dry,raw,5,M3,0.3329287855898898,0.12841227290661192,0.01251926779084112,**,0.7010487508585136,14826
hh,share_self_dry,raw,5,M4,0.2805614643149569,0.15306805994390438,0.07289369935477617,*,0.7010487508585136,14826
hh,share_self_wet,lin,0,M2,-0.004219002046490311,0.03796220881497542,0.9119617798079879,,0.8571110162590192,14826
hh,share_self_wet,lin,0,M3,0.009999733368427157,0.036872484929948934,0.787378232886252,,0.8571110162590192,14826
hh,share_self_wet,lin,0,M4,0.008175363087949946,0.040467030040464924,0.840733392614913,,0.8571110162590192,14826
hh,share_self_wet,lin,1,M2,-0.03686503289288064,0.033941557636265676,0.2827347927318406,,0.8571110162590192,14826
hh,share_self_wet,lin,1,M3,-0.036703521798065866,0.03185459003221509,0.25482095187314807,,0.8571110162590192,14826
hh,share_self_wet,lin,1,M4,-0.035315201982489323,0.035145240353837204,0.3199123558178242,,0.8571110162590192,14826
hh,share_self_wet,lin,2,M2,-0.012785551159634262,0.011732965435526942,0.2811703015723291,,0.8571110162590192,14826
hh,share_self_wet,lin,2,M3,-0.01241415670849851,0.01098608001880379,0.26398177151554214,,0.8571110162590192,14826
hh,share_self_wet,lin,2,M4,-0.01198958343921325,0.01219273431242216,0.33027158396039036,,0.8571110162590192,14826
hh,share_self_wet,lin,3,M2,-0.007480182042711076,0.009235753899817326,0.42190453820515283,,0.8571110162590192,14826
hh,share_self_wet,lin,3,M3,-0.008566168611798727,0.008752255496758647,0.3325169653706833,,0.8571110162590192,14826
hh,share_self_wet,lin,3,M4,-0.008112597834688469,0.009414223969956588,0.3930291673932015,,0.8571110162590192,14826
hh,share_self_wet,lin,5,M2,-0.24020477036395604,0.31156798288712323,0.44443558928608484,,0.8571110162590192,14826
hh,share_self_wet,lin,5,M3,-0.2664124677679497,0.29333083708002755,0.36820107078892705,,0.8571110162590192,14826
hh,share_self_wet,lin,5,M4,-0.2546053669819992,0.31517417987306906,0.4230961741277963,,0.8571110162590192,14826
hh,share_self_wet,log,0,M2,-0.0108986459388523,0.04096630132100468,0.7913252000789303,,0.8571110162590192,14826
hh,share_self_wet,log,0,M3,0.00576815829768164,0.0425281723786351,0.8926682980184097,,0.8571110162590192,14826
hh,share_self_wet,log,0,M4,0.004455324449529834,0.05477311183802988,0.9355017545776889,,0.8571110162590192,14826
hh,share_self_wet,log,1,M2,-0.035485343770091986,0.03382567512709987,0.29929491725018753,,0.8571110162590192,14826
hh,share_self_wet,log,1,M3,-0.03406368029247127,0.028643738281365953,0.24008449364532153,,0.8571110162590192,14826
hh,share_self_wet,log,1,M4,-0.03486664889931434,0.03673452188321833,0.3472012722366843,,0.8571110162590192,14826
hh,share_self_wet,log,2,M2,-0.01251797883499078,0.011580728273156458,0.2850188715594984,,0.8571110162590192,14826
hh,share_self_wet,log,2,M3,-0.01166622656438987,0.009740340424067089,0.23678675297012197,,0.8571110162590192,14826
hh,share_self_wet,log,2,M4,-0.011972887120681331,0.012663369259330166,0.34905606648939436,,0.8571110162590192,14826
hh,share_self_wet,log,3,M2,-0.006698816734514657,0.009311515962551063,0.4753043938336896,,0.8571110162590192,14826
hh,share_self_wet,log,3,M3,-0.007675768387982039,0.008343456974365499,0.36209307067018004,,0.8571110162590192,14826
hh,share_self_wet,log,3,M4,-0.007704073235168838,0.010395938332286515,0.4621904479906186,,0.8571110162590192,14826
hh,share_self_wet,log,5,M2,-0.22115804989672583,0.30566179033956425,0.4727892427610374,,0.8571110162590192,14826
hh,share_self_wet,log,5,M3,-0.24119874579022527,0.26799051157591786,0.37250792636849805,,0.8571110162590192,14826
hh,share_self_wet,log,5,M4,-0.24190798484362616,0.3363618460907852,0.4754401163582781,,0.8571110162590192,14826
hh,share_self_wet,raw,0,M2,-0.005768047320728779,0.004634176673841855,0.21917137723036792,,0.8571110162590192,14826
hh,share_self_wet,raw,0,M3,0.0022149082174427355,0.008167134748489329,0.7873782328863341,,0.8571110162590192,14826
hh,share_self_wet,raw,0,M4,0.0018108161705067045,0.008963314727477282,0.8407333926128584,,0.8571110162590192,14826
hh,share_self_wet,raw,1,M2,-0.0028925804647243307,0.004032228752985514,0.47655482762931645,,0.8571110162590192,14826
hh,share_self_wet,raw,1,M3,-0.008129709967738359,0.0070556874495033796,0.2548209518732733,,0.8571110162590192,14826
hh,share_self_wet,raw,1,M4,-0.007822201671788683,0.007784555727244277,0.31991235581847816,,0.8571110162590192,14826
hh,share_self_wet,raw,2,M2,-0.0011246628453007086,0.001361604477865591,0.41281718668760214,,0.8571110162590192,14826
hh,share_self_wet,raw,2,M3,-0.002749695086200628,0.0024333807727455322,0.2639817715155195,,0.8571110162590192,14826
hh,share_self_wet,raw,2,M4,-0.0026556534964487202,0.0027006507500641356,0.33027158396059175,,0.8571110162590192,14826
hh,share_self_wet,raw,3,M2,-1.6241429176762018e-4,0.0011741839947336553,0.8905536246680763,,0.8571110162590192,14826
hh,share_self_wet,raw,3,M3,-0.00189737831513926,0.0019385959511978698,0.3325169653707708,,0.8571110162590192,14826
hh,share_self_wet,raw,3,M4,-0.0017969138722980478,0.0020852198017513213,0.393029167393243,,0.8571110162590192,14826
hh,share_self_wet,raw,5,M2,-0.008644874196982899,0.03872458230770411,0.8242768175804781,,0.8571110162590192,14826
hh,share_self_wet,raw,5,M3,-0.05900948975069464,0.06497181966114947,0.36820106494595106,,0.8571110162590192,14826
hh,share_self_wet,raw,5,M4,-0.05639425556185476,0.06981004837051857,0.4230961673409248,,0.8571110162590192,14826
hh,total_input_cost_rs,lin,0,M2,1675.9345414491036,3546.949680409071,0.6386675604814558,,7324.949370693092,17362
hh,total_input_cost_rs,lin,0,M3,-577.502615039602,3376.877836868622,0.864914865596252,,7324.949370693092,17362
hh,total_input_cost_rs,lin,0,M4,-3112.523924605285,3843.65254523573,0.42198016940581473,,7324.949370693092,17362
hh,total_input_cost_rs,lin,1,M2,-1463.0126718665833,1985.4608918860354,0.46471930222447155,,7324.949370693092,17362
hh,total_input_cost_rs,lin,1,M3,-1412.5366474175719,2092.1930516796474,0.5027563452894419,,7324.949370693092,17362
hh,total_input_cost_rs,lin,1,M4,-3186.483151663152,2131.240429222408,0.1412932784695786,,7324.949370693092,17362
hh,total_input_cost_rs,lin,2,M2,-446.96107177608155,727.0179442335663,0.5415400515917835,,7324.949370693092,17362
hh,total_input_cost_rs,lin,2,M3,-485.41682744639877,761.9876902248583,0.5270638978319773,,7324.949370693092,17362
hh,total_input_cost_rs,lin,2,M4,-1170.554987083347,786.2240326014756,0.14294017181844956,,7324.949370693092,17362
hh,total_input_cost_rs,lin,3,M2,-448.62205518866597,441.0619434082597,0.3140825908196682,,7324.949370693092,17362
hh,total_input_cost_rs,lin,3,M3,-260.61083491120263,451.77410347747855,0.5666742857582369,,7324.949370693092,17362
hh,total_input_cost_rs,lin,3,M4,-453.37702999905883,470.2005036576041,0.3396700385345319,,7324.949370693092,17362
hh,total_input_cost_rs,lin,5,M2,-11859.932672179537,14144.565103653165,0.40583304540984966,,7324.949370693092,17362
hh,total_input_cost_rs,lin,5,M3,-7391.239345761439,14813.436529854847,0.620043770741554,,7324.949370693092,17362
hh,total_input_cost_rs,lin,5,M4,-16655.936544391785,15362.749869857502,0.2835922707421898,,7324.949370693092,17362
hh,total_input_cost_rs,log,0,M2,3764.903373562436,3677.530861652878,0.3109771754069181,,7324.949370693092,17362
hh,total_input_cost_rs,log,0,M3,706.5539730573896,3284.881842404681,0.830587827893795,,7324.949370693092,17362
hh,total_input_cost_rs,log,0,M4,-2604.910302730628,4346.480831895848,0.5517241097279357,,7324.949370693092,17362
hh,total_input_cost_rs,log,1,M2,-1896.755194650832,1961.5929258703916,0.33831932933824804,,7324.949370693092,17362
hh,total_input_cost_rs,log,1,M3,-1778.9119860147835,1859.3537569523758,0.3433969065879906,,7324.949370693092,17362
hh,total_input_cost_rs,log,1,M4,-5793.837172866489,2674.498958658405,0.03517871056048763,**,7324.949370693092,17362
hh,total_input_cost_rs,log,2,M2,-553.9457381407283,713.4088306795477,0.4411994189117425,,7324.949370693092,17362
hh,total_input_cost_rs,log,2,M3,-587.6671950547542,685.2955388366075,0.39532244080001544,,7324.949370693092,17362
hh,total_input_cost_rs,log,2,M4,-2075.456216077327,993.1405172913949,0.04184938210286274,**,7324.949370693092,17362
hh,total_input_cost_rs,log,3,M2,-705.2632046248646,461.09084446126843,0.13255790628372954,,7324.949370693092,17362
hh,total_input_cost_rs,log,3,M3,-443.59963907587945,386.30057064673383,0.25640852874674247,,7324.949370693092,17362
hh,total_input_cost_rs,log,3,M4,-1063.5382904405208,532.1291404315069,0.051210362859731975,*,7324.949370693092,17362
hh,total_input_cost_rs,log,5,M2,-19157.552928216755,14514.838169632023,0.19301503368835693,,7324.949370693092,17362
hh,total_input_cost_rs,log,5,M3,-13016.491902443264,12701.702925701256,0.3104981856493827,,7324.949370693092,17362
hh,total_input_cost_rs,log,5,M4,-37762.00169509812,18173.765587073976,0.042985977881984494,**,7324.949370693092,17362
hh,total_input_cost_rs,raw,0,M2,911.9019764408333,428.8932810177258,0.03855166207684267,**,7324.949370693092,17362
hh,total_input_cost_rs,raw,0,M3,-127.91493938444137,747.9673902080966,0.8649148655955735,,7324.949370693092,17362
hh,total_input_cost_rs,raw,0,M4,-689.4138637284797,851.3564606173039,0.42198016940544336,,7324.949370693092,17362
hh,total_input_cost_rs,raw,1,M2,-128.65303856448128,223.18911196197314,0.5669627458152262,,7324.949370693092,17362
hh,total_input_cost_rs,raw,1,M3,-312.8722449447607,463.4139143461407,0.5027563452896433,,7324.949370693092,17362
hh,total_input_cost_rs,raw,1,M4,-705.795590480275,472.0627806908986,0.14129327846966694,,7324.949370693092,17362
hh,total_input_cost_rs,raw,2,M2,-21.10028948470658,81.21336540532077,0.7960965944922025,,7324.949370693092,17362
hh,total_input_cost_rs,raw,2,M3,-107.51823877640189,168.77777981708132,0.5270638978318729,,7324.949370693092,17362
hh,total_input_cost_rs,raw,2,M4,-259.2740990547851,174.14605034135036,0.14294017181838758,,7324.949370693092,17362
hh,total_input_cost_rs,raw,3,M2,-99.32219883124239,53.515760341187566,0.06948072210635196,*,7324.949370693092,17362
hh,total_input_cost_rs,raw,3,M3,-57.724447096443555,100.06648551132704,0.5666742857583522,,7324.949370693092,17362
hh,total_input_cost_rs,raw,3,M4,-100.42152849023384,104.14787285171795,0.3396700385351106,,7324.949370693092,17362
hh,total_input_cost_rs,raw,5,M2,-2443.564265813853,1688.0157909234354,0.1540984083255624,,7324.949370693092,17362
hh,total_input_cost_rs,raw,5,M3,-1637.135328039596,3281.1277463142665,0.6200437739693709,,7324.949370693092,17362
hh,total_input_cost_rs,raw,5,M4,-3689.235439831909,3402.798843551042,0.2835922735828971,,7324.949370693092,17362
hh,wet_cost_fert,lin,0,M2,533.29315459299,555.0932340784834,0.34140638322635986,,1573.4194860417822,15506
hh,wet_cost_fert,lin,0,M3,279.4577353728557,544.3529408298166,0.6099954531035504,,1573.4194860417822,15506
hh,wet_cost_fert,lin,0,M4,-54.26908307513905,726.177659247304,0.9407318057256853,,1573.4194860417822,15506
hh,wet_cost_fert,lin,1,M2,166.67237448933406,357.72879520916496,0.6433385342062119,,1573.4194860417822,15506
hh,wet_cost_fert,lin,1,M3,47.171421654047194,316.9393150756347,0.8822952874367355,,1573.4194860417822,15506
hh,wet_cost_fert,lin,1,M4,-322.75116810350966,356.01765345096163,0.3690764413096421,,1573.4194860417822,15506
hh,wet_cost_fert,lin,2,M2,74.28488305705736,128.28150794519476,0.5651898636711068,,1573.4194860417822,15506
hh,wet_cost_fert,lin,2,M3,26.80252912759822,113.99237378903857,0.8150910883571776,,1573.4194860417822,15506
hh,wet_cost_fert,lin,2,M4,-111.36600044308537,128.1436100094312,0.3890449501323523,,1573.4194860417822,15506
hh,wet_cost_fert,lin,3,M2,-6.314760704099996,81.78853538410537,0.9387721793900491,,1573.4194860417822,15506
hh,wet_cost_fert,lin,3,M3,-11.748909651445366,73.02401092700468,0.8728407233885851,,1573.4194860417822,15506
hh,wet_cost_fert,lin,3,M4,-66.72484277876315,89.78615480936877,0.46093746587188855,,1573.4194860417822,15506
