dataset,outcome,scaling,lag,model,beta,se,p,sig,mean_y,n
nec_panel,log_n_new_firms_size_small_2_9,log,0,M3,-0.04778140772965253,0.06176376032143115,0.44162255763963654,,5.670052810191737,600
nec_panel,log_n_new_firms_size_small_2_9,log,0,M4,-0.10948650369927836,0.06528332593888717,0.0977430156372437,*,5.670052810191737,600
nec_panel,log_n_new_firms_size_small_2_9,log,1,M2,-0.1200749318348786,0.09704598043236946,0.21988785135281405,,5.670052810191737,600
nec_panel,log_n_new_firms_size_small_2_9,log,1,M3,-0.1095196471001511,0.08613296319066381,0.2075262156747065,,5.670052810191737,600
nec_panel,log_n_new_firms_size_small_2_9,log,1,M4,-0.1577301322705208,0.10814620137920118,0.14893708620187576,,5.670052810191737,600
nec_panel,log_n_new_firms_size_small_2_9,log,2,M2,-0.20806608843745014,0.1402521676292322,0.14218469988270127,,5.670052810191737,600
nec_panel,log_n_new_firms_size_small_2_9,log,2,M3,-0.1813780258963929,0.1125685443625878,0.11137891815653297,,5.670052810191737,600
nec_panel,log_n_new_firms_size_small_2_9,log,2,M4,-0.17844480938248064,0.17946727655253997,0.32331571561885286,,5.670052810191737,600
nec_panel,log_n_new_firms_size_small_2_9,log,3,M2,-0.37727830512241417,0.21857155382382948,0.08850103484235661,*,5.670052810191737,600
nec_panel,log_n_new_firms_size_small_2_9,log,3,M3,-0.3249628911380482,0.17636842893545573,0.06940431755284913,*,5.670052810191737,600
nec_panel,log_n_new_firms_size_small_2_9,log,3,M4,-0.14381876127810042,0.28192720649680325,0.6114805316578922,,5.670052810191737,600
nec_panel,log_n_new_firms_size_small_2_9,log,5,M2,0.13303128009843257,0.20583093105859893,0.5200759091900018,,5.670052810191737,600
nec_panel,log_n_new_firms_size_small_2_9,log,5,M3,0.1301752283447572,0.20037378519472313,0.5179221882358477,,5.670052810191737,600
nec_panel,log_n_new_firms_size_small_2_9,log,5,M4,0.28748701059714704,0.22090563925368148,0.19715815817311494,,5.670052810191737,600
nec_panel,log_n_new_firms_size_small_2_9,raw,0,M2,-0.0010639820242714277,0.006500604767230116,0.8704337426854143,,5.670052810191737,600
nec_panel,log_n_new_firms_size_small_2_9,raw,0,M3,-0.014033822931326635,0.012340131202634882,0.259102573651831,,5.670052810191737,600
nec_panel,log_n_new_firms_size_small_2_9,raw,0,M4,-0.024983779804165846,0.013223780886509337,0.0627684526225236,*,5.670052810191737,600
nec_panel,log_n_new_firms_size_small_2_9,raw,1,M2,0.008406104430164681,0.011255324463793091,0.4575170374989451,,5.670052810191737,600
nec_panel,log_n_new_firms_size_small_2_9,raw,1,M3,-0.027155504959082123,0.018564674064111764,0.14776981425957608,,5.670052810191737,600
nec_panel,log_n_new_firms_size_small_2_9,raw,1,M4,-0.034185583906564655,0.02172925025769767,0.11992659118134058,,5.670052810191737,600
nec_panel,log_n_new_firms_size_small_2_9,raw,2,M2,0.02766525040622712,0.01830372131698391,0.13493143197525787,,5.670052810191737,600
nec_panel,log_n_new_firms_size_small_2_9,raw,2,M3,-0.0391801705985582,0.02669405561908888,0.14641013992040106,,5.670052810191737,600
nec_panel,log_n_new_firms_size_small_2_9,raw,2,M4,-0.03509372089047717,0.03425979867995354,0.30901113260604873,,5.670052810191737,600
nec_panel,log_n_new_firms_size_small_2_9,raw,3,M2,0.05497970305463221,0.028267444779907485,0.05557669421296902,*,5.670052810191737,600
nec_panel,log_n_new_firms_size_small_2_9,raw,3,M3,-0.06515218803786665,0.04211149205934264,0.12609681515203733,,5.670052810191737,600
nec_panel,log_n_new_firms_size_small_2_9,raw,3,M4,-0.027382103385890075,0.0521565648825842,0.6011538478657252,,5.670052810191737,600
nec_panel,log_n_new_firms_size_small_2_9,raw,5,M2,0.004680503583164885,0.02357994714207941,0.843202055438134,,5.670052810191737,600
nec_panel,log_n_new_firms_size_small_2_9,raw,5,M3,0.04251937667885717,0.04239247366997762,0.3191325064097988,,5.670052810191737,600
nec_panel,log_n_new_firms_size_small_2_9,raw,5,M4,0.07231983038951215,0.04476737868353675,0.11046741297554098,,5.670052810191737,600
nec_panel,log_n_new_firms_trade_retail,lin,0,M2,-0.05233509388251949,0.052601407633325326,0.3230091392166524,,5.616977412580939,600
nec_panel,log_n_new_firms_trade_retail,lin,0,M3,-0.045587679338657955,0.05059908516629975,0.37053326306022927,,5.616977412580939,600
nec_panel,log_n_new_firms_trade_retail,lin,0,M4,-0.1137641037390444,0.056118771726127184,0.046243988178087454,**,5.616977412580939,600
nec_panel,log_n_new_firms_trade_retail,lin,1,M2,-0.14585793059263752,0.09493120665033299,0.1286907584972537,,5.616977412580939,600
nec_panel,log_n_new_firms_trade_retail,lin,1,M3,-0.11844824818706658,0.0825699994442757,0.15563686339921876,,5.616977412580939,600
nec_panel,log_n_new_firms_trade_retail,lin,1,M4,-0.16779368429547636,0.09771955067276006,0.09014481549376287,*,5.616977412580939,600
nec_panel,log_n_new_firms_trade_retail,lin,2,M2,-0.24460369336101506,0.1602328140661299,0.13113556699249274,,5.616977412580939,600
nec_panel,log_n_new_firms_trade_retail,lin,2,M3,-0.1856500302118549,0.12844928349492518,0.15259031930382483,,5.616977412580939,600
nec_panel,log_n_new_firms_trade_retail,lin,2,M4,-0.1997163160991245,0.16020444268692333,0.21646339872214704,,5.616977412580939,600
nec_panel,log_n_new_firms_trade_retail,lin,3,M2,-0.4702289716583,0.2898963112647585,0.10904390973993963,,5.616977412580939,600
nec_panel,log_n_new_firms_trade_retail,lin,3,M3,-0.3573805762458264,0.22319561726149661,0.11359357940557022,,5.616977412580939,600
nec_panel,log_n_new_firms_trade_retail,lin,3,M4,-0.20415156331474404,0.2606497944346196,0.4359852889185133,,5.616977412580939,600
nec_panel,log_n_new_firms_trade_retail,lin,5,M2,0.16190618754040098,0.16144295821590707,0.3191920428696008,,5.616977412580939,600
nec_panel,log_n_new_firms_trade_retail,lin,5,M3,0.14004397715956063,0.15748972210960008,0.376763160574889,,5.616977412580939,600
nec_panel,log_n_new_firms_trade_retail,lin,5,M4,0.32079531524310195,0.17930427458150444,0.0776889538950386,*,5.616977412580939,600
nec_panel,log_n_new_firms_trade_retail,log,0,M2,-0.021758462923649885,0.05803675016186133,0.7088009668772542,,5.616977412580939,600
nec_panel,log_n_new_firms_trade_retail,log,0,M3,-0.01800002842411476,0.055205832888701914,0.7453045207803966,,5.616977412580939,600
nec_panel,log_n_new_firms_trade_retail,log,0,M4,-0.11311384693957433,0.06318036366465134,0.0774907746299486,*,5.616977412580939,600
nec_panel,log_n_new_firms_trade_retail,log,1,M2,-0.10328485015829665,0.09623104174365371,0.28662377171897024,,5.616977412580939,600
nec_panel,log_n_new_firms_trade_retail,log,1,M3,-0.08720528715454487,0.08128223518947071,0.28681565629768535,,5.616977412580939,600
nec_panel,log_n_new_firms_trade_retail,log,1,M4,-0.16681837528938315,0.11216124100122593,0.14118214446352156,,5.616977412580939,600
nec_panel,log_n_new_firms_trade_retail,log,2,M2,-0.19724854128246755,0.15389447064106884,0.2039447651876932,,5.616977412580939,600
nec_panel,log_n_new_firms_trade_retail,log,2,M3,-0.1621674615301366,0.11667809744827154,0.1687352868209359,,5.616977412580939,600
nec_panel,log_n_new_firms_trade_retail,log,2,M4,-0.20748204909918758,0.18938089532681318,0.2768152239150073,,5.616977412580939,600
nec_panel,log_n_new_firms_trade_retail,log,3,M2,-0.44405492560846727,0.27619289572552275,0.11214401270228463,,5.616977412580939,600
nec_panel,log_n_new_firms_trade_retail,log,3,M3,-0.3760173290047411,0.21017254678940792,0.07769263617792362,*,5.616977412580939,600
nec_panel,log_n_new_firms_trade_retail,log,3,M4,-0.21418403223983243,0.3230514471505396,0.5093887207730845,,5.616977412580939,600
nec_panel,log_n_new_firms_trade_retail,log,5,M2,0.06306747252702172,0.16981543020445078,0.7114095304840382,,5.616977412580939,600
nec_panel,log_n_new_firms_trade_retail,log,5,M3,0.0504620436682932,0.16129225852888493,0.7552663615402938,,5.616977412580939,600
nec_panel,log_n_new_firms_trade_retail,log,5,M4,0.3114053925757966,0.20615611400576173,0.1351662961654627,,5.616977412580939,600
nec_panel,log_n_new_firms_trade_retail,raw,0,M2,0.0028249395224014566,0.006170532963784155,0.6484294913020536,,5.616977412580939,600
nec_panel,log_n_new_firms_trade_retail,raw,0,M3,-0.010097521790023916,0.011207531781260776,0.3705332630601794,,5.616977412580939,600
nec_panel,log_n_new_firms_trade_retail,raw,0,M4,-0.025198376690633996,0.01243012429135155,0.04624398817806946,**,5.616977412580939,600
nec_panel,log_n_new_firms_trade_retail,raw,1,M2,0.015696909421510644,0.011885862177197525,0.19069225567931797,,5.616977412580939,600
nec_panel,log_n_new_firms_trade_retail,raw,1,M3,-0.02623589935723568,0.01828898467055094,0.15563686339919064,,5.616977412580939,600
nec_panel,log_n_new_firms_trade_retail,raw,1,M4,-0.03716575197467542,0.021644560691477722,0.09014481549372494,*,5.616977412580939,600
nec_panel,log_n_new_firms_trade_retail,raw,2,M2,0.03825275079022869,0.020374384513074304,0.06439159292356114,*,5.616977412580939,600
nec_panel,log_n_new_firms_trade_retail,raw,2,M3,-0.041120874161120036,0.02845109595001392,0.1525903193037953,,5.616977412580939,600
nec_panel,log_n_new_firms_trade_retail,raw,2,M4,-0.04423651045389808,0.0354847597938001,0.2164633987220884,,5.616977412580939,600
nec_panel,log_n_new_firms_trade_retail,raw,3,M2,0.07326879857233348,0.03307392265408072,0.029815983528103815,**,5.616977412580939,600
nec_panel,log_n_new_firms_trade_retail,raw,3,M3,-0.07915862812756613,0.04943709882640621,0.11359357940552059,,5.616977412580939,600
nec_panel,log_n_new_firms_trade_retail,raw,3,M4,-0.04521890319794734,0.05773307650320907,0.43598528891835486,,5.616977412580939,600
nec_panel,log_n_new_firms_trade_retail,raw,5,M2,-0.0099391394737419,0.02057261888816314,0.6304335739432283,,5.616977412580939,600
nec_panel,log_n_new_firms_trade_retail,raw,5,M3,0.031019282653604603,0.03488345806968299,0.37676316057506853,,5.616977412580939,600
nec_panel,log_n_new_firms_trade_retail,raw,5,M4,0.07105511253893383,0.039715310055107686,0.07768895389515533,*,5.616977412580939,600
nec_panel,log_n_new_firms_transport_storage,lin,0,M2,0.023075114780947786,0.07316580091755309,0.7533599655321146,,0.594600142144198,600
