lgcode,n_firms,rev_total,exp_total,wage_bill_total,value_added_total,profit_proxy_total,cap_total,cap_fixed_total,emp_total,log_rev_total,log_exp_total,log_value_added_total,log_profit_proxy_total,log_cap_total,log_emp_total,mean_rev_per_worker,median_rev_per_worker,p90_rev_per_worker,mean_value_added_per_worker,median_value_added_per_worker,mean_profit_per_worker,median_profit_per_worker,mean_capital_per_worker,median_capital_per_worker,mean_revenue_per_capital,median_revenue_per_capital,mean_profit_margin,median_profit_margin,wage_share_of_revenue,value_added_share_of_revenue,capital_intensity_aggregate,share_positive_revenue,share_positive_capital
60907,1329,2649167628,1690246980,424292256,958920648,958920648,2038831611,964909873,4184,21.697511325339942,21.248140497807153,20.681318885941486,20.681318885941486,21.435642741509092,8.339261982923576,642829.0651523493,240000,1200000,265608.8049256344,80000,265608.8049256344,80000,389592.85953951994,150000,4.896454703502744,1.8,0.2911417207228969,0.3333333333333333,0.1601605921480783,0.36197054420597047,487292.45004780113,0.9518434913468774,0.9518434913468774
60908,426,242387904,204083796,52304964,38304108,38304108,462256940,168979360,1058,19.306049914049858,19.134041237073596,17.461067732991594,17.461067732991594,19.951631443802928,6.9650803456014065,261201.53786341863,180000,510000,60577.804531200214,36000,60577.804531200214,36000,331085.9953811918,125000,2.9307695805398883,1.2,0.18516394428124378,0.2656862745098039,0.21579032260619738,0.1580281332850669,436915.8223062382,0.9765258215962441,0.9741784037558685
60909,472,453368484,329420484,60408384,123948000,123948000,708391681,259411059,1023,19.932215785461334,19.61284556260234,18.63537268884467,18.63537268884467,20.378507721850315,6.931471805599453,467745.08762023575,240000,960000,119550.78476428107,72000,119550.78476428107,72000,401791.14893234294,180000,2.327970941170886,1.6,0.2948387275812764,0.2857142857142857,0.13324345677279148,0.2733935074322458,692464.9863147605,0.9682203389830508,0.9682203389830508
60910,338,452229516,337711896,53392272,114517620,114517620,296545566,126977663,804,19.929700389892822,19.637703714228884,18.556239264314424,18.556239264314424,19.507711447561995,6.690842277418564,784491.3520176912,540000,1800000,203276.53262250838,120000,203276.53262250838,120000,375112.9058212947,220000,2.90895284160517,2.4,0.2415725380928402,0.2222222222222222,0.11806454490688308,0.25322898207289946,368837.7686567164,0.9615384615384616,0.9615384615384616
61001,553,558340608,399516612,101354196,158823996,158823996,512169495,386083000,1400,20.140479744515204,19.805765906786593,18.88330720997022,18.88330720997022,20.054166175094856,7.244941546337007,397182.07156215113,209310,720000,108910.36034115139,60000,108910.36034115139,60000,377675.0974996988,211666.6666666667,1.6134680084263453,1,0.27650273425363775,0.3,0.18152753811522876,0.28445718209340776,365835.35357142857,0.969258589511754,0.969258589511754
61002,394,366121272,322426020,70482996,43695252,43695252,368076289,263752185,897,19.718475183476883,19.591384275637612,17.59275002716319,17.59275002716319,19.72380078443011,6.8001700683022,360543.00132360845,180000,600000,71948.67860377846,48000,71948.67860377846,48000,330619.5449169257,200000,2.32214930723914,0.9403508771929825,0.25948735374311066,0.26666666666666666,0.19251270382344787,0.11934638968478183,410341.45930880716,0.9746192893401016,0.9746192893401016
61003,645,4151758668,6986069712,791674932,-2834311044,-2834311044,12848141749,517011441,1581,22.146797857084124,22.66718396223918,0,0,23.276465026935536,7.366445148327599,1548101.3933022877,216000,900000,-179734.65721364622,60000,-179734.65721364622,60000,2188105.3962609605,125000,3.395827565627029,1.8,0.06936241646064238,0.25,0.19068423656266334,-0.6826772148019274,8126591.871600253,0.9736434108527132,0.9689922480620154
61004,1310,1868428392,1635122508,186535104,233305884,233305884,1126679949,598349590,3181,21.34836348290151,21.214983567540575,19.26786096170566,19.26786096170566,20.842541047644556,8.065265208897733,737795.8337833501,300000,1528000.0000000107,130562.73125821345,60000,130562.73125821345,60000,326133.80839833914,150000,4.432501167989865,2.4,0.21427664179372677,0.2222222222222222,0.09983529730049188,0.12486744742208991,354190.49009745364,0.9618320610687023,0.9625954198473282
61005,1410,3142200612,2803816488,221490660,338384124,338384124,2121352425,880838586,3468,21.868189223564,21.754247357828703,19.63969227265741,19.63969227265741,21.47531965902761,8.15162164696975,984478.7506517015,420000,1800000,129668.93471356254,100000,129668.93471356254,100000,539825.8778606211,225000,3.3597836939598764,2.3076923076923075,0.18832283833102725,0.20833333333333334,0.07048902579744008,0.10769017188390771,611693.3174740485,0.9765957446808511,0.9787234042553191
61006,5731,25066323060,17590385316,1803779160,7475937744,7475937744,14702199653,6526451751,20750,23.94479107146727,23.590618300913604,22.734955399190984,22.734955399190984,23.411262955863233,9.940349717268694,1060391.1697562663,360000,1800000,303796.2827951752,120000,303796.2827951752,120000,584456.0858457659,200000,24.388236912947214,2.0934782608695652,0.24244804382237825,0.3,0.07196026141059397,0.29824628550845783,708539.742313253,0.9759204327342523,0.9781887977665329
61007,515,1071070308,1295282568,85682508,-224212260,-224212260,504191638,301815732,1323,20.79192427424982,20.981994708295755,0,0,20.038466989875324,7.188412736496954,1283304.8246036426,236122,1184963.3538461542,325695.6381916611,60000,325695.6381916611,60000,385195.0075252799,150000,3.9584590465030427,1.6,0.2537866407063666,0.28888888888888886,0.07999709016301104,-0.2093347731939928,381097.2320483749,0.9669902912621359,0.9650485436893204
61008,752,1872650664,1967944620,236610360,-95293956,-95293956,1314603335,669639464,1980,21.350620732068027,21.40025549544477,0,0,20.99680081144457,7.591357046698551,888525.942796903,210000,1800000,36402.9256479716,60000,36402.9256479716,60000,737000.2974572078,160000,4.322326487409157,1.44,0.2666981439193281,0.3,0.12635050655662491,-0.05088720380791748,663941.0782828283,0.9694148936170213,0.9694148936170213
61009,510,594966096,369793416,80070720,225172680,225172680,409588828,246711964,1328,20.20401498205456,19.72845507524452,19.23237813692445,19.23237813692445,19.83066435836844,7.192182058713246,442442.60598647356,216000,890999.9999999997,144668.91117760257,60000,144668.91117760257,60000,230565.05339053777,130000,4.2368289251777105,1.5514285714285716,0.2501591324667487,0.2563075056982716,0.13458030724493586,0.378463044388331,308425.3222891566,0.9686274509803922,0.9745098039215686
70101,338,88253016,71415468,43312380,16837548,16837548,132909552,83729000,622,18.295718440162158,18.08402505650508,16.639122009867272,16.639122009867272,18.70517940221377,6.434546518787453,99509.07647733792,63000,216000,37794.55489021956,25200,37794.55489021956,25200,131746.9861253683,75000,1.7158033622520845,0.8571428571428571,0.5106264430080838,0.5833333333333334,0.49077506880897986,0.1907872247674799,213680.95176848874,0.9822485207100592,0.9881656804733728
70102,263,157889988,122865252,73068000,35024736,35024736,230598486,199364120,605,18.87740907632931,18.626598808768463,17.371565141236953,17.371565141236953,19.256188604632868,6.406879986069314,218760.52548281808,120000,501333.3333333336,82929.89883268482,54000,82929.89883268482,54000,251211.31200785813,90000,2.109325343438517,1.2,0.5594473450882184,0.6,0.46277791850867706,0.22182999975907275,381154.5223140496,0.9771863117870723,0.9771863117870723
70103,595,319589232,232173072,68364312,87416160,87416160,245116820,122321440,1390,19.582547082302675,19.262993655818025,18.28619073199912,18.28619073199912,19.317245475274436,7.237778191923443,245266.30104405334,120000,480000,79518.60830736892,60000,79518.60830736892,60000,161908.1253386289,75000,2.3997027385422274,1.8,0.41813538984633386,0.4,0.21391306450525216,0.27352661243605353,176343.03597122303,0.9899159663865547,0.9882352941176471
70104,180,84082704,72535440,55099872,11547264,11547264,80239404,63219400,473,18.24731145575667,18.09958584176019,16.261959170354555,16.261959170354555,18.200525286336223,6.161207321695077,119438.37972270361,72000,262472.7272727273,34863.997662815935,12000,34863.997662815935,12000,104408.52463822885,40000,2.665170570062706,1.2,0.22803687256030342,0.25,0.6553056619111584,0.13733221519612404,169639.33192389007,0.9888888888888889,0.9888888888888889
70105,277,146428716,97667244,45085320,48761472,48761472,126358530,46575220,546,18.802049294627317,18.397076799797407,17.702451071308914,17.702451071308914,18.65463390831618,6.304448802421981,184329.4075008325,90000,422021.9142857143,94280.17756263344,36000,94280.17756263344,36000,184163.0043955228,80000,1.812209897137042,1.0889644665102256,0.49266089265512814,0.5,0.30789944234708716,0.33300484585277657,231425.8791208791,0.9819494584837545,0.9819494584837545
