lgcode,n_firms,emp_total,log_n_firms,log_emp_total,mean_emp_per_firm,median_emp_per_firm,p90_emp_per_firm,share_registered,share_tax_registered,share_keeps_accounts,share_operates_year_round,share_borrowed,share_uses_formal_credit,share_female_led,share_has_foreign_capital,formality_index,n_firms_size_1_worker,n_firms_size_2_9_workers,n_firms_size_10_50_workers,n_firms_size_51plus_workers,share_size_1_worker,share_size_2_9_workers,share_size_10_50_workers,share_size_51plus_workers
60302,293,607,5.683579767338681,6.410174881966167,2.0716723549488054,2,2.8000000000000114,0.17747440273037543,0.40384615384615385,0.11228070175438597,0.9965870307167235,0.12982456140350876,0.04912280701754386,0.32751091703056767,0,0.4225470722619097,117,171,5,0,0.3993174061433447,0.5836177474402731,0.017064846416382253,0
60303,540,1575,6.293419278846481,7.362645270417825,2.9166666666666665,2,6,0.5074074074074074,0.7299270072992701,0.3385518590998043,0.9925925925925926,0.23679060665362034,0.21135029354207435,0.5180995475113123,0.0136986301369863,0.6421197165997686,206,304,29,1,0.3814814814814815,0.562962962962963,0.053703703703703705,0.001851851851851852
60304,182,426,5.209486152841421,6.056784013228625,2.340659340659341,2,4,0.16574585635359115,0.1,0.20441988950276244,0.8076923076923077,0.03867403314917127,0.016574585635359115,0.4489795918367347,0,0.3194645133871653,42,138,2,0,0.23076923076923078,0.7582417582417582,0.01098901098901099,0
60305,263,712,5.575949103146316,6.569481420414296,2.7072243346007605,2,5,0.23954372623574144,0.2698412698412698,0.15873015873015872,0.9125475285171103,0.25396825396825395,0.1111111111111111,0.19907407407407407,0,0.39516567083107007,74,182,7,0,0.2813688212927757,0.6920152091254753,0.026615969581749048,0
60306,276,1311,5.6240175061873385,7.179307969504034,4.75,3,14.5,0.27898550724637683,0.3116883116883117,0.2391304347826087,0.9782608695652174,0.17391304347826086,0.036231884057971016,0.23148148148148148,0,0.45201628082062867,46,195,35,0,0.16666666666666666,0.7065217391304348,0.12681159420289856,0
60307,151,522,5.0238805208462765,6.259581464064923,3.456953642384106,3,7,0.3509933774834437,0.3584905660377358,0.24832214765100671,0.9271523178807947,0.21476510067114093,0.040268456375838924,0.21774193548387097,0,0.47123960226324524,24,119,8,0,0.15894039735099338,0.7880794701986755,0.052980132450331126,0
60401,308,821,5.733341276897746,6.71174039505618,2.6655844155844157,2,5,0.39285714285714285,0.35537190082644626,0.32996632996632996,0.9935064935064936,0.31986531986531985,0.15824915824915825,0.48,0,0.5179254667891031,103,191,14,0,0.3344155844155844,0.6201298701298701,0.045454545454545456,0
60402,374,874,5.926926025970411,6.774223886357614,2.336898395721925,2,4,0.4893048128342246,0.5519125683060109,0.7182320441988951,0.9732620320855615,0.3756906077348066,0.24585635359116023,0.24731182795698925,0,0.683177864356173,132,233,9,0,0.35294117647058826,0.6229946524064172,0.02406417112299465,0
60403,292,810,5.680172609017068,6.698268054115413,2.7739726027397262,2,5,0.6095890410958904,0.3595505617977528,0.2757201646090535,0.9897260273972602,0.3786008230452675,0.26337448559670784,0.1958762886597938,0,0.5586464487249893,100,183,9,0,0.3424657534246575,0.6267123287671232,0.030821917808219176,0
60404,1058,3147,6.9650803456014065,8.054522609537294,2.9744801512287333,2,5,0.6209829867674859,0.8995433789954338,0.4601593625498008,0.9933837429111532,0.5876494023904383,0.48406374501992033,0.461211477151966,0,0.7435173678059684,406,609,41,2,0.3837429111531191,0.5756143667296786,0.038752362948960305,0.001890359168241966
60405,210,501,5.351858133476067,6.218600119691729,2.3857142857142857,2,3,0.2714285714285714,0.38596491228070173,0.6439024390243903,0.9904761904761905,0.33170731707317075,0.18048780487804877,0.38285714285714284,0,0.5729430283024635,71,133,6,0,0.3380952380952381,0.6333333333333333,0.02857142857142857,0
60406,267,813,5.5909869805108565,6.70196036600254,3.044943820224719,2,7,0.40823970037453183,0.5688073394495413,0.6566037735849056,0.9962546816479401,0.44528301886792454,0.26037735849056604,0.2922374429223744,0,0.6574763737642297,63,189,15,0,0.23595505617977527,0.7078651685393258,0.056179775280898875,0
60407,358,926,5.883322388488279,6.831953565565855,2.5865921787709496,2,5,0.388268156424581,0.6618705035971223,0.9121813031161473,0.9888268156424581,0.45325779036827196,0.3342776203966006,0.2781456953642384,0.0028328611898017,0.7377866946950772,94,254,10,0,0.26256983240223464,0.7094972067039106,0.027932960893854747,0
60408,211,571,5.356586274672012,6.349138991379798,2.706161137440758,2,4,0.3175355450236967,0.4925373134328358,0.8557692307692307,0.981042654028436,0.22596153846153846,0.14903846153846154,0.35359116022099446,0,0.6617211858135498,55,149,7,0,0.26066350710900477,0.7061611374407583,0.03317535545023697,0
60501,310,905,5.739792912179234,6.80903930604298,2.9193548387096775,2,5,0.3161290322580645,0.19387755102040816,0.19933554817275748,0.967741935483871,0.132890365448505,0.11627906976744186,0.20982142857142858,0,0.41927101673377526,28,275,7,0,0.09032258064516129,0.8870967741935484,0.02258064516129032,0
60502,289,788,5.66988092298052,6.670766320845874,2.726643598615917,2,4,0.28719723183391005,0.3614457831325301,0.14583333333333334,1,0.22569444444444445,0.07291666666666667,0.3076923076923077,0,0.44861908707494336,75,198,16,0,0.25951557093425603,0.6851211072664359,0.05536332179930796,0
60503,413,968,6.025865973825314,6.876264611890766,2.343825665859564,2,3.8000000000000114,0.41404358353510895,0.6198830409356725,0.13970588235294118,0.9612590799031477,0.4950980392156863,0.42401960784313725,0.20710059171597633,0,0.5337228966817176,126,278,9,0,0.3050847457627119,0.6731234866828087,0.021791767554479417,0
60504,279,846,5.634789603169249,6.741700694652055,3.032258064516129,2,5,0.3154121863799283,0.25,0.1956521739130435,0.8888888888888888,0.36231884057971014,0.25,0.28699551569506726,0,0.4124883122954652,67,199,13,0,0.24014336917562723,0.7132616487455197,0.04659498207885305,0
60505,410,1028,6.018593214496234,6.9363427358340495,2.5073170731707317,2,4,0.48292682926829267,0.3888888888888889,0.2222222222222222,0.9853658536585366,0.3506172839506173,0.145679012345679,0.208955223880597,0,0.5198509485094851,179,212,19,0,0.43658536585365854,0.5170731707317073,0.046341463414634146,0
60506,853,2347,6.74993119378857,7.761319180947987,2.7514654161781946,2,4,0.5627198124267292,0.8413361169102297,0.15579710144927536,0.9894490035169988,0.4927536231884058,0.3719806763285024,0.4336158192090395,0.0012091898428053204,0.6373255085758083,264,557,31,1,0.3094958968347011,0.652989449003517,0.03634232121922626,0.0011723329425556857
60507,440,1047,6.089044875446846,6.954638864880987,2.3795454545454544,2,4,0.5159090909090909,0.5110132158590308,0.15046296296296297,0.9863636363636363,0.4305555555555556,0.23842592592592593,0.46774193548387094,0,0.5409372265236803,151,279,10,0,0.3431818181818182,0.634090909090909,0.022727272727272728,0
60508,189,454,5.247024072160486,6.12029741895095,2.4021164021164023,2,4,0.31746031746031744,0.13333333333333333,0.16666666666666666,0.9947089947089947,0.005376344086021506,0.005376344086021506,0.48175182481751827,0,0.40304232804232804,67,115,7,0,0.3544973544973545,0.6084656084656085,0.037037037037037035,0
60509,352,817,5.8664680569332965,6.706862336602747,2.321022727272727,2,4,0.3380681818181818,0.226890756302521,0.15229885057471265,0.9403409090909091,0.20977011494252873,0.16666666666666666,0.20727272727272728,0,0.41439967444658116,144,201,7,0,0.4090909090909091,0.5710227272727273,0.019886363636363636,0
60601,398,1016,5.988961416889864,6.92461239604856,2.5527638190954773,2,5,0.40954773869346733,0.49079754601226994,0.38181818181818183,1,0.44155844155844154,0.2675324675324675,0.36585365853658536,0,0.5705408666309798,157,226,15,0,0.3944723618090452,0.5678391959798995,0.03768844221105527,0
60602,373,846,5.924255797414532,6.741700694652055,2.2680965147453085,2,4,0.3914209115281501,0.2191780821917808,0.31301939058171746,1,0.24653739612188366,0.13019390581717452,0.40234375,0,0.4809045960754121,177,184,12,0,0.4745308310991957,0.4932975871313673,0.032171581769437,0
60603,483,987,6.182084906716632,6.895682697747868,2.0434782608695654,1,3,0.36024844720496896,0.5229885057471264,0.3723849372384937,0.9979296066252588,0.42677824267782427,0.32217573221757323,0.3308270676691729,0,0.563387874203962,249,224,10,0,0.515527950310559,0.463768115942029,0.020703933747412008,0
60604,251,652,5.529429087511423,6.481577129276431,2.597609561752988,2,4,0.46613545816733065,0.5128205128205128,0.20987654320987653,1,0.05761316872427984,0.024691358024691357,0.2931937172774869,0,0.54720812854943,84,157,10,0,0.3346613545816733,0.6254980079681275,0.0398406374501992,0
60605,694,1752,6.543911845564792,7.469083884921234,2.5244956772334293,2,4,0.5115273775216138,0.6751412429378532,0.25595238095238093,1,0.46953937592867756,0.37592867756315007,0.24655172413793103,0.002962962962962963,0.610655250352962,181,494,19,0,0.260806916426513,0.7118155619596542,0.027377521613832854,0
60606,477,1154,6.169610732491456,7.051855622955894,2.419287211740042,2,4,0.31446540880503143,0.5,0.1702127659574468,0.9979035639412998,0.2553191489361702,0.17659574468085107,0.1994949494949495,0.0021231422505307855,0.4956454346759445,182,278,17,0,0.38155136268343814,0.5828092243186582,0.03563941299790356,0
60607,1013,2350,6.921658184151129,7.762596048540069,2.319842053307009,2,3,0.41954590325765057,0.6988235294117647,0.42057026476578413,1,0.46741344195519346,0.42668024439918534,0.3375430539609644,0,0.6347349243587999,375,610,28,0,0.37018756169792694,0.6021717670286278,0.027640671273445213,0
60608,1138,3012,7.037905963447182,8.0106915391303,2.646748681898067,2,4,0.6423550087873462,0.815068493150685,0.1944954128440367,0.9982425307557118,0.509641873278237,0.47842056932966026,0.39057591623036647,0,0.6625403613844449,432,669,34,3,0.37961335676625657,0.5878734622144113,0.029876977152899824,0.0026362038664323375
60609,426,885,6.056784013228625,6.786716950605081,2.0774647887323945,1,3,0.352112676056338,0.43333333333333335,0.18313253012048192,0.9694835680751174,0.13012048192771083,0.09879518072289156,0.24924924924924924,0,0.48451552689631766,215,201,10,0,0.5046948356807511,0.47183098591549294,0.023474178403755867,0
60610,441,988,6.091309882077698,6.8966943316227125,2.240362811791383,2,4,0.5600907029478458,0.6032388663967612,0.338785046728972,1,0.45794392523364486,0.4369158878504673,0.45588235294117646,0,0.6255286540183947,200,229,12,0,0.45351473922902497,0.5192743764172335,0.027210884353741496,0
60611,614,1232,6.421622267806518,7.117205503164344,2.006514657980456,1,3,0.46905537459283386,0.5993031358885017,0.20695364238410596,0.998371335504886,0.4552980132450331,0.4139072847682119,0.42738589211618255,0,0.5684208720925819,368,230,16,0,0.5993485342019544,0.3745928338762215,0.026058631921824105,0
60701,394,764,5.978885764901122,6.639875833826536,1.9390862944162437,1,5,0.29949238578680204,0.3050847457627119,0.8730569948186528,0.9974619289340102,0.6062176165803109,0.11398963730569948,0.12063492063492064,0,0.6187740138255442,322,61,11,0,0.817258883248731,0.1548223350253807,0.027918781725888325,0
60702,243,697,5.497168225293202,6.548219102762372,2.8683127572016462,2,6,0.5267489711934157,0.421875,0.4340425531914894,1,0.42127659574468085,0.05106382978723404,0.19879518072289157,0,0.5956666310962263,86,146,11,0,0.35390946502057613,0.6008230452674898,0.04526748971193416,0
60703,270,710,5.602118820879701,6.566672429803241,2.6296296296296298,2,5,0.46296296296296297,0.24,0.7931034482758621,1,0.42911877394636017,0.07662835249042145,0.17045454545454544,0,0.6240166028097063,86,175,9,0,0.31851851851851853,0.6481481481481481,0.03333333333333333,0
60704,623,1760,6.436150368369428,7.473637108496206,2.825040128410915,2,6,0.39325842696629215,0.44081632653061226,0.5359477124183006,1,0.25980392156862747,0.14215686274509803,0.3181818181818182,0,0.5925056164788013,153,453,17,0,0.24558587479935795,0.7271268057784912,0.027287319422150885,0
60705,314,740,5.752572638825633,6.608000625296087,2.356687898089172,2,4.699999999999989,0.43312101910828027,0.38235294117647056,0.6470588235294118,1,0.21895424836601307,0.16339869281045752,0.31196581196581197,0,0.6156331959535406,134,171,9,0,0.4267515923566879,0.5445859872611465,0.028662420382165606,0
60706,1036,2736,6.9440872082295275,7.914617709040679,2.640926640926641,2,5,0.555019305019305,0.7286956521739131,0.7639751552795031,1,0.5062111801242236,0.4440993788819876,0.4173602853745541,0.003105590062111801,0.7619225281181803,384,615,35,2,0.37065637065637064,0.5936293436293436,0.033783783783783786,0.0019305019305019305
60707,436,1087,6.07993319509559,6.992096427415888,2.493119266055046,2,5,0.5321100917431193,0.47844827586206895,0.6306954436450839,1,0.486810551558753,0.2829736211031175,0.3653250773993808,0,0.660313452812568,141,285,10,0,0.32339449541284404,0.6536697247706422,0.022935779816513763,0
60801,604,1395,6.405228458030842,7.241366283322318,2.3096026490066226,2,4,0.4602649006622517,0.5251798561151079,0.568259385665529,0.9983443708609272,0.6177474402730375,0.39419795221843,0.4247619047619048,0,0.6380121283259539,237,352,15,0,0.3923841059602649,0.5827814569536424,0.024834437086092714,0
60802,420,1018,6.042632833682381,6.926577033222725,2.4238095238095236,2,5,0.55,0.38095238095238093,0.5696821515892421,0.9976190476190476,0.511002444987775,0.2273838630806846,0.2901023890784983,0,0.6245633950401677,185,221,14,0,0.44047619047619047,0.5261904761904762,0.03333333333333333,0
60803,360,876,5.8888779583328805,6.776506992372183,2.433333333333333,1,5,0.6833333333333333,0.2886178861788618,0.2714285714285714,1,0.5085714285714286,0.41714285714285715,0.6392857142857142,0.002857142857142857,0.5608449477351917,188,160,12,0,0.5222222222222223,0.4444444444444444,0.03333333333333333,0
60804,1433,4105,7.2682230211595655,8.32020459757888,2.864619678995115,2,5,0.5764131193300768,0.793939393939394,0.5266229029905178,0.9979064898813678,0.6453022578295703,0.4770575382374363,0.44229217110573044,0.0021897810218978104,0.7237204765353391,594,787,49,3,0.4145150034891835,0.5491974877878576,0.034193998604326585,0.00209351011863224
60805,495,1144,6.206575926724928,7.0431599159883405,2.311111111111111,2,4,0.5474747474747474,0.5756457564575646,0.4024640657084189,1,0.4928131416837782,0.36960985626283366,0.43838862559241704,0.004106776180698152,0.6313961424101827,213,268,14,0,0.4303030303030303,0.5414141414141415,0.028282828282828285,0
60806,682,1642,6.52649485957079,7.404279118037268,2.407624633431085,1,5,0.4736070381231672,0.7337461300309598,0.34782608695652173,0.9970674486803519,0.6326836581709145,0.5592203898050975,0.40879478827361565,0,0.6380616759477502,386,272,23,1,0.5659824046920822,0.39882697947214074,0.03372434017595308,0.001466275659824047
60901,340,957,5.831882477283517,6.86484777797086,2.8147058823529414,2,5.100000000000023,0.36176470588235293,0.4634146341463415,0.17804154302670624,1,0.658753709198813,0.5341246290801187,0.2912280701754386,0,0.5008052207638501,89,234,17,0,0.26176470588235295,0.6882352941176471,0.05,0
60902,537,1776,6.2878585601617845,7.482681828154651,3.3072625698324023,2,8.400000000000034,0.5977653631284916,0.3582554517133956,0.9109848484848485,0.962756052141527,0.4753787878787879,0.3428030303030303,0.3532219570405728,0,0.7074404288670657,208,299,30,0,0.38733705772811916,0.5567970204841713,0.055865921787709494,0
60903,636,1636,6.456769655572163,7.400620577371135,2.5723270440251573,2,4,0.5723270440251572,0.8159340659340659,0.6490384615384616,1,0.32051282051282054,0.24358974358974358,0.41509433962264153,0.003205128205128205,0.7593248928744212,114,505,17,0,0.1792452830188679,0.7940251572327044,0.026729559748427674,0
60904,268,744,5.594711379601839,6.61338421837956,2.7761194029850746,2,5,0.5522388059701493,0.8986486486486487,0.9925093632958801,1,0.32209737827715357,0.2958801498127341,0.4083333333333333,0,0.8608492044786695,81,172,15,0,0.30223880597014924,0.6417910447761194,0.055970149253731345,0
60905,1235,3713,7.119635638017636,8.219864741912652,3.006477732793522,2,5,0.5959514170040486,0.48097826086956524,0.40753138075313805,0.9838056680161943,0.5347280334728034,0.3263598326359833,0.44787644787644787,0,0.6170666816607365,341,864,27,3,0.2761133603238866,0.6995951417004048,0.02186234817813765,0.0024291497975708503
60906,517,1124,6.249975242259483,7.025538314638521,2.1740812379110253,1,4,0.5164410058027079,0.43820224719101125,0.14201183431952663,0.9845261121856866,0.34714003944773175,0.24260355029585798,0.4429530201342282,0,0.5202952998747331,339,158,20,0,0.655705996131528,0.3056092843326886,0.03868471953578337,0
60907,1329,4184,7.1929342212158,8.339261982923576,3.148231753197893,2,5,0.6393072289156626,0.6855123674911661,0.3367588932806324,1,0.3815165876777251,0.3293838862559242,0.44375,0.002369668246445498,0.6653946224218653,381,894,49,5,0.2866817155756208,0.672686230248307,0.03686982693754703,0.003762227238525207
60908,426,1058,6.056784013228625,6.9650803456014065,2.483568075117371,2,4,0.40375586854460094,0.43023255813953487,0.42206235011990406,1,0.4460431654676259,0.27817745803357313,0.3735632183908046,0,0.56401269420101,126,288,12,0,0.29577464788732394,0.676056338028169,0.028169014084507043,0
60909,472,1023,6.159095388491933,6.931471805599453,2.167372881355932,2,4,0.5847457627118644,0.7862318840579711,0.15317286652078774,1,0.4551422319474836,0.37199124726477023,0.3382352941176471,0,0.6310376283226558,227,230,15,0,0.4809322033898305,0.4872881355932203,0.03177966101694915,0
60910,338,804,5.82600010738045,6.690842277418564,2.378698224852071,2,5,0.5976331360946746,0.8267326732673267,0.14461538461538462,1,0.12923076923076923,0.12307692307692308,0.3047945205479452,0,0.6422452984943465,150,177,11,0,0.4437869822485207,0.5236686390532544,0.03254437869822485,0
61001,553,1400,6.317164686747284,7.244941546337007,2.5316455696202533,2,4,0.40687160940325495,0.5955555555555555,0.6567164179104478,1,0.5279850746268657,0.42723880597014924,0.33405172413793105,0,0.6647858957173145,218,318,17,0,0.39421338155515373,0.5750452079566004,0.03074141048824593,0
61002,394,897,5.978885764901122,6.8001700683022,2.2766497461928936,2,4,0.5076142131979695,0.66,0.17060367454068243,0.9822335025380711,0.4427083333333333,0.25,0.3546325878594249,0,0.5801128475691808,146,240,8,0,0.37055837563451777,0.6091370558375635,0.02030456852791878,0
61003,645,1581,6.470799503782602,7.366445148327599,2.4511627906976745,2,4.600000000000023,0.39689922480620154,0.6784313725490196,0.321656050955414,0.9984496124031008,0.535031847133758,0.517515923566879,0.40252707581227437,0.0031847133757961785,0.598859065178434,297,324,24,0,0.4604651162790698,0.5023255813953489,0.037209302325581395,0
61004,1310,3181,7.1785454837637,8.065265208897733,2.42824427480916,2,4,0.5083969465648855,0.8198198198198198,0.42585249801744646,1,0.5733544805709754,0.5440126883425852,0.4832618025751073,7.930214115781126e-4,0.6885173161005379,527,739,44,0,0.4022900763358779,0.5641221374045802,0.03358778625954199,0
61005,1410,3468,7.252053951852814,8.15162164696975,2.4595744680851066,2,4,0.5127659574468085,0.7455048409405256,0.6268115942028986,0.999290780141844,0.5318840579710145,0.4927536231884058,0.42725173210161665,7.246376811594203e-4,0.7210932931830192,498,875,37,0,0.35319148936170214,0.6205673758865248,0.02624113475177305,0
61006,5731,20750,8.653819788948063,9.940349717268694,3.62065957075554,2,5,0.5531320886407258,0.8560151562993369,0.5197719985749911,0.9989530622927936,0.5151407196294977,0.4535090844317777,0.3910315556375715,3.5650623885918e-4,0.7319680764519618,1846,3621,238,26,0.32210783458384223,0.6318269062990752,0.04152852905252138,0.004536730064561159
61007,515,1323,6.246106765481563,7.188412736496954,2.5689320388349515,2,4,0.4679611650485437,0.34024896265560167,0.26706827309236947,0.996116504854369,0.5220883534136547,0.41767068273092367,0.35443037974683544,0,0.517848726412721,167,334,14,0,0.32427184466019415,0.6485436893203883,0.027184466019417475,0
61008,752,1980,6.6240652277998935,7.591357046698551,2.632978723404255,2,4,0.48138297872340424,0.6988950276243094,0.9698216735253772,0.988031914893617,0.5157750342935528,0.4375857338820302,0.3328100470957614,0,0.784532898691677,246,484,22,0,0.3271276595744681,0.6436170212765957,0.02925531914893617,0
61009,510,1328,6.236369590203704,7.192182058713246,2.603921568627451,2,5,0.4294117647058823,0.589041095890411,0.43661971830985913,0.9980392156862745,0.5090543259557344,0.29577464788732394,0.20772946859903382,0,0.6132779486481067,129,370,11,0,0.2529411764705882,0.7254901960784313,0.021568627450980392,0
70101,338,622,5.82600010738045,6.434546518787453,1.8402366863905326,1,2,0.30177514792899407,0.16666666666666666,0.5239520958083832,0.985207100591716,0.3532934131736527,0.02694610778443114,0.48360655737704916,0,0.49440025274894,204,128,6,0,0.6035502958579881,0.378698224852071,0.01775147928994083,0
70102,263,605,5.575949103146316,6.406879986069314,2.300380228136882,2,3,0.41064638783269963,0.3148148148148148,0.33073929961089493,0.9543726235741445,0.11673151750972763,0.07392996108949416,0.1746031746031746,0,0.5026432814581385,92,165,6,0,0.34980988593155893,0.6273764258555133,0.022813688212927757,0
70103,595,1390,6.39024066706535,7.237778191923443,2.3361344537815127,2,3,0.2638655462184874,0.7707006369426752,0.8234295415959253,1,0.2733446519524618,0.2071307300509338,0.20714285714285716,0,0.714498931189272,162,423,10,0,0.2722689075630252,0.7109243697478992,0.01680672268907563,0
70104,180,473,5.198497031265826,6.161207321695077,2.6277777777777778,2,5,0.20555555555555555,0.1891891891891892,0.2640449438202247,1,0.33146067415730335,0.1348314606741573,0.19463087248322147,0,0.4146974221412424,70,103,7,0,0.3888888888888889,0.5722222222222222,0.03888888888888889,0
70105,277,546,5.627621113690637,6.304448802421981,1.9711191335740073,1,3.4000000000000057,0.19133574007220217,0.660377358490566,0.9227941176470589,0.9747292418772563,0.2536764705882353,0.022058823529411766,0.1875,0,0.6873091145217708,158,113,6,0,0.5703971119133574,0.40794223826714804,0.021660649819494584,0
70106,836,2156,6.729824070489475,7.676473646389156,2.5789473684210527,1,4,0.5370813397129187,0.6280623608017817,0.22710163111668757,0.9868421052631579,0.44040150564617314,0.38017565872020076,0.1850828729281768,0,0.5947718592236364,424,379,31,2,0.507177033492823,0.4533492822966507,0.03708133971291866,0.0023923444976076554
70107,497,1095,6.210600077024653,6.999422467507961,2.2032193158953723,2,4,0.4507042253521127,0.5446428571428571,0.2392638036809816,0.9919517102615694,0.3169734151329243,0.21267893660531698,0.0982367758186398,0,0.5566406491093802,230,255,12,0,0.46277665995975853,0.5130784708249497,0.02414486921529175,0
70108,530,1121,6.274762021241939,7.022868086082641,2.1150943396226416,2,3,0.5207547169811321,0.5942028985507246,0.5311909262759924,0.9981132075471698,0.3780718336483932,0.27599243856332706,0.27230046948356806,0,0.6610654373387548,254,263,13,0,0.47924528301886793,0.4962264150943396,0.024528301886792454,0
70109,375,851,5.929589143389895,6.747586526829315,2.2693333333333334,1,4,0.33066666666666666,0.4112903225806452,0.6213333333333333,0.9866666666666667,0.264,0.136,0.3675496688741722,0.0026666666666666666,0.58748924731182794,223,135,17,0,0.5946666666666667,0.36,0.04533333333333334,0
70201,47,170,3.871201010907891,5.14166355650266,3.617021276595745,2,9.199999999999996,0.44680851063829785,0.5238095238095238,0.13636363636363635,0.9148936170212766,0.022727272727272728,0.022727272727272728,0.05263157894736842,0,0.5054688219581837,5,37,5,0,0.10638297872340426,0.7872340425531915,0.10638297872340426,0
70202,741,1740,6.60934924316738,7.462214939768189,2.348178137651822,1,5,0.46288798920377866,0.42565597667638483,0.4740532959326788,0.9973009446693657,0.20502092050209206,0.043235704323570434,0.1037567084078712,0.011126564673157162,0.589974551620552,392,332,17,0,0.5290148448043185,0.44804318488529016,0.022941970310391364,0
70203,256,713,5.54907608489522,6.570882962339584,2.78515625,2,5,0.28515625,0.1506849315068493,0.37349397590361444,0.921875,0.21825396825396826,0.07142857142857142,0.04522613065326633,0,0.4328025393526159,64,185,7,0,0.25,0.72265625,0.02734375,0
70204,442,1094,6.093569770045136,6.9985096422506015,2.475113122171946,2,4,0.36425339366515835,0.34375,0.337995337995338,0.9389140271493213,0.27419354838709675,0.07373271889400922,0.26239067055393583,0.009216589861751152,0.4962281897024544,169,261,12,0,0.38235294117647056,0.5904977375565611,0.027149321266968326,0
70205,487,1087,6.1903154058531475,6.992096427415888,2.2320328542094456,1,3.400000000000034,0.32238193018480493,0.2229299363057325,0.20168067226890757,0.9363449691991786,0.19916142557651992,0.09014675052410902,0.16338028169014085,0,0.4208343769896559,289,179,19,0,0.5934291581108829,0.3675564681724846,0.039014373716632446,0
70206,1212,3583,7.10085190894405,8.18423477409482,2.956270627062706,2,5,0.6592409240924092,0.5394242803504381,0.36883116883116884,0.9851485148514851,0.3734835355285962,0.2772963604852686,0.3180873180873181,0.0025951557093425604,0.6381612220313753,314,856,40,2,0.2590759075907591,0.7062706270627063,0.033003300330033,0.0016501650165016502
70207,491,1114,6.198478716492308,7.016609683894219,2.2688391038696536,2,4,0.34012219959266804,0.32335329341317365,0.18318965517241378,0.9042769857433809,0.18471337579617833,0.08280254777070063,0.32020997375328086,0,0.4377355334804091,237,239,15,0,0.48268839103869654,0.48676171079429736,0.03054989816700611,0
70208,419,917,6.040254711277414,6.822197390620491,2.18854415274463,2,4,0.24821002386634844,0.49514563106796117,0.2334152334152334,1,0.2567237163814181,0.08068459657701711,0.14925373134328357,0,0.49419272208738574,188,220,11,0,0.4486873508353222,0.5250596658711217,0.026252983293556086,0
70209,643,1745,6.467698726104354,7.465082736399547,2.713841368584759,2,5,0.46500777604976673,0.5083612040133779,0.21462639109697934,0.9828926905132193,0.2984126984126984,0.16666666666666666,0.16046966731898238,0,0.5427220154183359,168,452,23,0,0.26127527216174184,0.702954898911353,0.03576982892690513,0
70210,556,1439,6.322565239927284,7.272398392570047,2.588129496402878,2,5,0.3471223021582734,0.39896373056994816,0.21706864564007422,1,0.36178107606679033,0.08719851576994433,0.09585492227979274,0.0055658627087198514,0.49078866959207396,195,344,17,0,0.35071942446043164,0.6187050359712231,0.030575539568345324,0
70211,451,893,6.113682179832232,6.795705775173514,1.9800443458980044,1,4,0.4124168514412417,0.25268817204301075,0.3767123287671233,0.9977827050997783,0.19090909090909092,0.10227272727272728,0.1444043321299639,0,0.5099000143377885,337,102,12,0,0.7472283813747228,0.2261640798226164,0.026607538802660754,0
70212,474,951,6.163314804034641,6.858565034791365,2.0063291139240507,1,4,0.3143459915611814,0.3624161073825503,0.19825708061002179,0.9810126582278481,0.3168103448275862,0.15301724137931033,0.23076923076923078,0,0.4640079594454004,321,138,15,0,0.6772151898734177,0.2911392405063291,0.03164556962025317,0
70301,215,551,5.375278407684165,6.313548046277095,2.562790697674419,2,5,0.24651162790697675,0.18867924528301888,0.5539906103286385,0.7627906976744186,0.13615023474178403,0.04225352112676056,0.10588235294117647,0,0.4379930452982632,90,118,7,0,0.4186046511627907,0.5488372093023256,0.03255813953488372,0
70302,194,490,5.272999558563747,6.19644412779452,2.5257731958762886,1,5,0.4896907216494845,0.12631578947368421,0.40414507772020725,0.9742268041237113,0.22279792746113988,0.10362694300518134,0.1590909090909091,0,0.4985945982417718,98,89,7,0,0.5051546391752577,0.4587628865979381,0.03608247422680412,0
70303,1169,3749,7.064759027791802,8.229511118964457,3.2070145423438836,2,5,0.6911890504704876,0.5754950495049505,0.5026408450704225,0.9888793840889649,0.34801762114537443,0.307488986784141,0.301556420233463,8.802816901408451e-4,0.6895510822837063,486,628,51,4,0.41573994867408043,0.5372112917023096,0.04362703165098375,0.003421727972626176
70304,230,973,5.442417710521793,6.881411303642535,4.230434782608696,4,7.099999999999994,0.5739130434782609,0.3712121212121212,1,0.9956521739130435,0.3695652173913043,0.11304347826086956,0.08064516129032258,0.004347826086956522,0.7351943346508564,13,207,10,0,0.05652173913043478,0.9,0.043478260869565216,0
70305,141,416,4.955827057601261,6.0330862217988015,2.950354609929078,2,7,0.8085106382978723,0.3157894736842105,0.3829787234042553,0.9290780141843972,0.19148936170212766,0.09929078014184398,0.0425531914893617,0,0.6090892123926839,54,80,7,0,0.3829787234042553,0.5673758865248227,0.04964539007092199,0
70306,264,732,5.579729825986222,6.597145701886651,2.772727272727273,2,5,0.6553030303030303,0.4913294797687861,0.42911877394636017,1,0.27586206896551724,0.07662835249042145,0.0913978494623656,0,0.6439378210045441,97,158,9,0,0.36742424242424243,0.5984848484848485,0.03409090909090909,0
