hhid,year,any_shock,n_shocks,total_loss_rs,cope_private_transfer,cope_sell_assets,cope_savings,cope_borrow,cope_gov_transfer,cope_remittance,cope_other_mech,primary_savings,primary_borrow,primary_sell_assets,primary_gov_transfer,primary_private_transfer,primary_remittance,primary_none,shock_type_economic_price,shock_type_natural_disaster,shock_type_other_shock,shock_type_agricultural,shock_type_illness,shock_type_death,shock_type_economic_job
178,2016,1,1,30000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
178,2018,1,2,33000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
179,2016,1,2,925000,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
180,2016,1,1,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
180,2017,1,1,6000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
181,2016,1,3,651150,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
181,2017,1,1,20000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
181,2018,1,1,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
182,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
183,2016,1,3,9500,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
183,2017,1,1,150000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
184,2016,1,1,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
184,2018,1,1,200000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
185,2016,1,1,150000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
186,2016,1,1,28000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
186,2018,1,1,10000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
187,2016,1,1,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
187,2017,1,1,8000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
187,2018,1,2,125000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
188,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
189,2016,1,2,140000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
190,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
190,2018,1,1,3500,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
191,2016,1,1,20000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
192,2016,1,1,35000,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
192,2017,1,1,66000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
193,2016,1,3,17500,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
194,2017,1,2,59100,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
194,2018,1,1,130000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
195,2016,1,1,2000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
195,2017,1,1,5600,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
196,2016,1,1,8000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
196,2017,1,1,25000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
198,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
199,2016,1,1,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
199,2017,1,2,42700,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
201,2016,1,2,40000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
201,2018,1,1,150000,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
202,2016,1,1,30000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
202,2018,1,1,12000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
203,2016,1,1,700,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
204,2016,1,2,220000,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
205,2016,1,1,20000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
206,2016,1,6,54000,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1
206,2017,1,1,8000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
207,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
208,2016,1,1,50000,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
208,2017,1,1,400000,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
209,2016,1,1,300000,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
209,2017,1,2,29000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
210,2016,1,7,37050,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0
210,2018,1,1,400000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
211,2016,1,1,300000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
213,2016,1,1,20000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
213,2018,1,1,16000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
214,2016,1,5,25200,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
214,2017,1,1,19550,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
215,2016,1,2,200000,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
216,2017,1,1,4000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
217,2016,1,1,35000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
218,2016,1,4,63000,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0
219,2016,1,2,45000,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
220,2016,1,1,4600,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
220,2018,1,1,50000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
221,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
222,2016,1,1,10000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
222,2017,1,1,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
223,2016,1,1,100000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
224,2016,1,1,16000,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
224,2017,1,1,40000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
226,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
227,2016,1,2,375000,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
227,2018,1,1,40000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
228,2016,1,1,8500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
228,2017,1,1,20000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
229,2016,1,1,500000,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
230,2016,1,2,15000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
230,2018,1,1,15000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
231,2016,1,3,50000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
232,2016,1,1,200000,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
232,2018,1,1,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
233,2016,1,1,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
234,2016,1,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
234,2017,1,1,25000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
235,2016,1,1,5000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
236,2016,1,1,450000,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
239,2016,1,4,27000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
240,2017,1,1,10000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
241,2016,1,1,9700,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
241,2017,1,2,34715,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
241,2018,1,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
242,2016,1,3,40000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
243,2016,1,1,400000,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
244,2016,1,2,18000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
245,2016,1,1,8000,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
246,2016,1,1,4000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
246,2017,1,1,26000,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
246,2018,1,1,32000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
247,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
247,2018,1,1,6000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
248,2016,1,1,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
249,2016,1,1,15000,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
250,2016,1,2,357000,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
250,2017,1,1,20000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
251,2016,1,3,17000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
252,2016,1,1,5000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
252,2017,1,1,1500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
253,2016,1,5,65500,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0
253,2017,1,1,5200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
254,2017,1,1,100000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
255,2016,1,1,250000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
258,2016,1,3,20000,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
258,2017,1,1,34000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
259,2016,1,1,20000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
259,2018,1,1,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
260,2016,1,3,37000,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0
260,2017,1,1,55000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
261,2016,1,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
261,2017,1,2,17000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
262,2016,1,1,300000,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
263,2017,1,1,10000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
263,2018,1,1,245500,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
264,2016,1,1,400000,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
264,2017,1,2,105000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
264,2018,1,1,101000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
265,2016,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
265,2017,1,1,15500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
266,2016,1,1,150360,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
266,2017,1,1,1500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
267,2016,1,1,200000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
267,2017,1,1,13000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
268,2016,1,2,11000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
269,2016,1,1,52000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
270,2016,1,2,720000,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
270,2017,1,1,80000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
271,2018,1,1,50000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
273,2016,1,1,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
273,2017,1,1,40000,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
273,2018,1,1,35000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
274,2016,1,1,3000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
275,2017,1,2,7500,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
277,2016,1,8,28200,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0
277,2017,1,1,8000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
278,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
279,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
280,2017,1,1,10000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
281,2016,1,1,350000,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
282,2016,1,2,20000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
283,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
283,2017,1,1,30000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
283,2018,1,1,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
284,2016,1,1,1200000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
285,2016,1,2,1006000,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
286,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
287,2016,1,1,25800,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
287,2018,1,1,35000,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
288,2016,1,1,10000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
289,2017,1,1,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
290,2016,1,1,45000,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
291,2016,1,7,74000,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0
291,2017,1,2,19000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
292,2016,1,2,13500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
292,2017,1,1,10000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
293,2016,1,3,335000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
294,2016,1,1,8000,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
295,2018,1,1,3000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
296,2016,1,1,17000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
296,2017,1,1,44000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
297,2016,1,4,33500,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0
297,2018,1,1,60000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
298,2016,1,1,100000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
298,2017,1,1,1835,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
299,2016,1,2,33000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
299,2017,1,2,60700,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
300,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
301,2016,1,5,167000,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
301,2017,1,1,52420,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
301,2018,1,1,50000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
302,2017,1,1,100000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
304,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
305,2016,1,1,150000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
305,2018,1,1,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
306,2016,1,1,90000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
307,2016,1,2,60000,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
308,2016,1,3,17000,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0
309,2016,1,1,250000,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
309,2017,1,1,13000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
309,2018,1,1,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
310,2016,1,1,6000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
310,2018,1,1,20000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
311,2016,1,1,150000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
312,2016,1,3,150500,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
313,2016,1,2,11000,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
314,2016,1,1,200000,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
314,2017,1,1,18150,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
314,2018,1,1,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
315,2016,1,2,510000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
315,2017,1,1,12100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
316,2016,1,1,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
318,2016,1,3,55000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0
318,2018,1,2,110000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
319,2016,1,3,112500,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0
319,2017,1,2,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
320,2016,1,1,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
321,2016,1,1,300000,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
321,2018,1,1,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
322,2016,1,2,510000,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0
322,2018,1,1,25000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
323,2016,1,2,165000,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
323,2017,1,1,26000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
323,2018,1,1,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
325,2016,1,1,30000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
326,2016,1,3,39000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
327,2016,1,1,50000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
328,2017,1,2,97000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
329,2016,1,4,40000,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
329,2018,1,1,55000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
330,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
331,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
331,2017,1,1,5000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
331,2018,1,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
332,2016,1,4,50000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0
334,2016,1,1,45000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
335,2016,1,3,88000,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
335,2017,1,1,10000,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
336,2016,1,1,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
337,2016,1,2,27000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
338,2016,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
339,2016,1,2,145000,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
339,2017,1,1,25000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
341,2016,1,1,150000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
341,2017,1,1,4800,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
341,2018,1,1,12000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
342,2016,1,2,355000,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
343,2016,1,1,25000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
343,2017,1,1,10000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
344,2016,1,2,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
346,2016,1,1,40000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
347,2016,1,1,50000,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
347,2017,1,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
348,2016,1,1,1000000,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
348,2017,1,2,80000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
349,2016,1,1,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
350,2016,1,1,200000,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
351,2016,1,1,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
352,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
354,2016,1,1,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
355,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
356,2016,1,1,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
356,2017,1,2,19700,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
357,2017,1,2,39000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
357,2018,1,1,12700,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
359,2016,1,1,70000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
360,2016,1,1,45000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
360,2018,1,1,33800,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
