"dname","year","population_2001","total_migrants_2001","migrants_per_capita_2001","avg_fx_shock_2001","ssiv_per_capita_2001","total_fx_exposure_2001"
"Mahottari",2021,552892,2216,0.00400801603206413,1.54907372046846,0.0062087123064868,3432.7473645581
"Mahottari",2022,552892,2216,0.00400801603206413,1.63609263269224,0.0065574855017725,3625.581274046
"Mahottari",2023,552892,2216,0.00400801603206413,1.72003029608606,0.00689390900234892,3811.5871361267
"Makwanpur",2000,389751,579,0.00148556386000292,0.964241309063212,0.00143244204106622,558.2957179476
"Makwanpur",2001,389751,579,0.00148556386000292,1,0.00148556386000292,579
"Makwanpur",2002,389751,579,0.00148556386000292,1.0421958355563,0.001548248468348,603.4313887871
"Makwanpur",2003,389751,579,0.00148556386000292,1.03553079351624,0.00153834712276787,599.5723294459
"Makwanpur",2004,389751,579,0.00148556386000292,1.01790378336045,0.00151216107352053,589.3662905657
"Makwanpur",2005,389751,579,0.00148556386000292,0.991156487185665,0.00147242625697048,573.8796060805
"Makwanpur",2006,389751,579,0.00148556386000292,1.01349610304335,0.001505613182935,586.8142436621
"Makwanpur",2007,389751,579,0.00148556386000292,0.941060620356822,0.00139800564767403,544.8740991866
"Makwanpur",2008,389751,579,0.00148556386000292,0.984640779899136,0.00146274675770325,570.1070115616
"Makwanpur",2009,389751,579,0.00148556386000292,1.07050705231123,0.00159030658879182,619.8235832882
"Makwanpur",2010,389751,579,0.00148556386000292,1.02949703255423,0.00152938358554282,596.0787818489
"Makwanpur",2011,389751,579,0.00148556386000292,1.05849306883523,0.00157245904912521,612.8674868556
"Makwanpur",2012,389751,579,0.00148556386000292,1.21334416557962,0.00180250024213049,702.5262718706
"Makwanpur",2013,389751,579,0.00148556386000292,1.30908440518618,0.00194472848203802,757.9598706028
"Makwanpur",2014,389751,579,0.00148556386000292,1.36447877463161,0.00202702035533379,790.0332105117
"Makwanpur",2015,389751,579,0.00148556386000292,1.38961422950674,0.00206436067870102,804.5866388844
"Makwanpur",2016,389751,579,0.00148556386000292,1.44441110141347,0.00214576493124687,836.3140277184
"Makwanpur",2017,389751,579,0.00148556386000292,1.40392337198014,0.00208561782362714,812.8716323765
"Makwanpur",2018,389751,579,0.00148556386000292,1.46680693788515,0.00217903537652373,849.2812170355
"Makwanpur",2019,389751,579,0.00148556386000292,1.50146783079793,0.00223052634639039,869.349874032
"Makwanpur",2020,389751,579,0.00148556386000292,1.57467175199085,0.00233927544612509,911.7349444027
"Makwanpur",2021,389751,579,0.00148556386000292,1.58698126381503,0.00235756201202537,918.8621517489
"Makwanpur",2022,389751,579,0.00148556386000292,1.64668420849085,0.00244625454897152,953.4301567162
"Makwanpur",2023,389751,579,0.00148556386000292,1.72673209846718,0.00256517080138986,999.7778850125
"Manang",2000,9462,148,0.0156415134221095,0.998103245620946,0.0156118453130311,147.7192803519
"Manang",2001,9462,148,0.0156415134221095,1,0.0156415134221095,148
"Manang",2002,9462,148,0.0156415134221095,1.04963492134865,0.0164178787105897,155.3459683596
"Manang",2003,9462,148,0.0156415134221095,1.04878006331824,0.0164045074372331,155.2194493711
"Manang",2004,9462,148,0.0156415134221095,1.03443974452635,0.0161802031483724,153.0970821899
"Manang",2005,9462,148,0.0156415134221095,1.04399008662027,0.0163295849524202,154.5105328198
"Manang",2006,9462,148,0.0156415134221095,1.09679216321824,0.0171554893422427,162.3252401563
"Manang",2007,9462,148,0.0156415134221095,1.02093725764257,0.0159690038185479,151.0987141311
"Manang",2008,9462,148,0.0156415134221095,1.0162200341723,0.0158952193043226,150.4005650575
"Manang",2009,9462,148,0.0156415134221095,1.06964066350338,0.0167307987950222,158.3068181985
"Manang",2010,9462,148,0.0156415134221095,1.05631846947365,0.0165224195182942,156.3351334821
"Manang",2011,9462,148,0.0156415134221095,1.09719330356216,0.0171617637843162,162.3846089272
"Manang",2012,9462,148,0.0156415134221095,1.25652879848108,0.0196540120667089,185.9662621752
"Manang",2013,9462,148,0.0156415134221095,1.37448814207027,0.0214990747227225,203.4242450264
"Manang",2014,9462,148,0.0156415134221095,1.45352646839595,0.0227353537648066,215.1219173226
"Manang",2015,9462,148,0.0156415134221095,1.45503164557568,0.022758897013866,215.3446835452
"Manang",2016,9462,148,0.0156415134221095,1.50383922557703,0.0235223214315578,222.5682053854
"Manang",2017,9462,148,0.0156415134221095,1.46971310758716,0.0229885372989748,217.5175399229
"Manang",2018,9462,148,0.0156415134221095,1.5563558606723,0.0243437610842845,230.3406673795
"Manang",2019,9462,148,0.0156415134221095,1.57111558104459,0.0245746254485944,232.5251059946
"Manang",2020,9462,148,0.0156415134221095,1.64467200580743,0.0257251592538047,243.4114568595
"Manang",2021,9462,148,0.0156415134221095,1.66628451439257,0.0260632115969245,246.6101081301
"Manang",2022,9462,148,0.0156415134221095,1.67206793930405,0.0261536731153033,247.466055017
