outcome_group,dataset,outcome,spec,threshold,lag,treatment_kind,c_mig_log_flag,scale_form,beta,stars,se,pval,mean_y,sd_y,n,n_muni,interpret,err
Industry shares (cohort),nec_cs_post2011,share_other_services,S_log_log_lag7,25,7,log_int,TRUE,log/log,0.00172554501728141,"",0.00186428511862337,0.358566572173737,0,0.0250432360855817,469,475,+0.17pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_log_log_lag7,50,7,log_int,TRUE,log/log,0.00083089842106279,"",0.00154217163574395,0.592170931815788,0,0.024732043409163,399,401,+0.08pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_log_log_lag7,100,7,log_int,TRUE,log/log,0.00219906485914243,"",0.0015892084888477,0.172972302671642,0,0.0249265464121087,305,313,+0.22pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_log_log_lag8,0,8,log_int,TRUE,log/log,0.00349298495326494,"",0.00265341625102861,0.192045192518565,0,0.0303339226573566,714,714,+0.35pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_log_log_lag8,25,8,log_int,TRUE,log/log,0.00174200639313516,"",0.00190724110179583,0.364898168029446,0,0.0250432360855817,469,475,+0.17pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_log_log_lag8,50,8,log_int,TRUE,log/log,0.000723944012988649,"",0.00156431723290157,0.645311162685579,0,0.024732043409163,399,401,+0.07pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_log_log_lag8,100,8,log_int,TRUE,log/log,0.00204813144470299,"",0.00161445271631852,0.210823121078267,0,0.0249265464121087,305,313,+0.20pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_log_log_lag9,0,9,log_int,TRUE,log/log,0.00343509754280779,"",0.00272061729742315,0.210638589857831,0,0.0303339226573566,714,714,+0.34pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_log_log_lag9,25,9,log_int,TRUE,log/log,0.00191774386123059,"",0.00193573154719382,0.326015489839965,0,0.0250432360855817,469,475,+0.19pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_log_log_lag9,50,9,log_int,TRUE,log/log,0.000813367944351876,"",0.00154315223403581,0.600218478587436,0,0.024732043409163,399,401,+0.08pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_log_log_lag9,100,9,log_int,TRUE,log/log,0.00194036785134403,"",0.00161391916977735,0.235281026135712,0,0.0249265464121087,305,313,+0.19pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_log_log_lag10,0,10,log_int,TRUE,log/log,0.00309288361968555,"",0.0025858580076838,0.235434474730547,0,0.0303339226573566,714,714,+0.31pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_log_log_lag10,25,10,log_int,TRUE,log/log,0.00135863574714155,"",0.00176349360786073,0.444230692778318,0,0.0250432360855817,469,475,+0.14pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_log_log_lag10,50,10,log_int,TRUE,log/log,0.000757387018260884,"",0.00155455779260795,0.628015407582212,0,0.024732043409163,399,401,+0.08pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_log_log_lag10,100,10,log_int,TRUE,log/log,0.00194920525051386,"",0.00162026753544854,0.234995862734151,0,0.0249265464121087,305,313,+0.19pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_lin_lin_lag0,0,0,lin_int,FALSE,lin/lin,0.00497646434572727,"",0.00753082248970935,0.510757082492006,0,0.0303339226573566,714,714,+0.50pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_lin_lin_lag0,25,0,lin_int,FALSE,lin/lin,0.00267539805781534,"",0.00332245365090685,0.424023152962076,0,0.0250432360855817,469,475,+0.27pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_lin_lin_lag0,50,0,lin_int,FALSE,lin/lin,0.00297573828427107,"",0.00255201387318314,0.248542340064913,0,0.024732043409163,399,401,+0.30pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_lin_lin_lag0,100,0,lin_int,FALSE,lin/lin,0.00432792495310803,*,0.00240377624305992,0.0782057698867916,0,0.0249265464121087,305,313,+0.43pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_lin_lin_lag1,0,1,lin_int,FALSE,lin/lin,0.00516653461379344,"",0.00691550609156074,0.457342517375306,0,0.0303339226573566,714,714,+0.52pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_lin_lin_lag1,25,1,lin_int,FALSE,lin/lin,0.00279052638638722,"",0.00314244293522629,0.378266378748907,0,0.0250432360855817,469,475,+0.28pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_lin_lin_lag1,50,1,lin_int,FALSE,lin/lin,0.00319627150070022,"",0.0025203806181377,0.209984257935636,0,0.024732043409163,399,401,+0.32pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_lin_lin_lag1,100,1,lin_int,FALSE,lin/lin,0.00450142971924009,*,0.00243622605859214,0.0709436558071956,0,0.0249265464121087,305,313,+0.45pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_lin_lin_lag2,0,2,lin_int,FALSE,lin/lin,0.00512717294158648,"",0.00695722273199357,0.463447769730911,0,0.0303339226573566,714,714,+0.51pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_lin_lin_lag2,25,2,lin_int,FALSE,lin/lin,0.00287123093018778,"",0.00305016215014371,0.350504630949576,0,0.0250432360855817,469,475,+0.29pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_lin_lin_lag2,50,2,lin_int,FALSE,lin/lin,0.00317872957290646,"",0.00251844242802452,0.212115141519516,0,0.024732043409163,399,401,+0.32pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_lin_lin_lag2,100,2,lin_int,FALSE,lin/lin,0.00436601401099316,*,0.00237157302693614,0.0719418207823658,0,0.0249265464121087,305,313,+0.44pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_lin_lin_lag3,0,3,lin_int,FALSE,lin/lin,0.00387083949631644,"",0.00620209587322919,0.534443959770111,0,0.0303339226573566,714,714,+0.39pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_lin_lin_lag3,25,3,lin_int,FALSE,lin/lin,0.00239658884810354,"",0.00292105480998548,0.415375779798678,0,0.0250432360855817,469,475,+0.24pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_lin_lin_lag3,50,3,lin_int,FALSE,lin/lin,0.00255243336861777,"",0.00238955982154855,0.290031181291925,0,0.024732043409163,399,401,+0.26pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_lin_lin_lag3,100,3,lin_int,FALSE,lin/lin,0.00387910943742074,*,0.00224161668773195,0.0901033926431113,0,0.0249265464121087,305,313,+0.39pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_lin_lin_lag4,0,4,lin_int,FALSE,lin/lin,0.00224381186040301,"",0.0045565305516734,0.623847760110337,0,0.0303339226573566,714,714,+0.22pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_lin_lin_lag4,25,4,lin_int,FALSE,lin/lin,0.00166682549146076,"",0.00253272042534614,0.513112543327793,0,0.0250432360855817,469,475,+0.17pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_lin_lin_lag4,50,4,lin_int,FALSE,lin/lin,0.00194582504877368,"",0.00209919269431008,0.357935707537026,0,0.024732043409163,399,401,+0.19pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_lin_lin_lag4,100,4,lin_int,FALSE,lin/lin,0.00339286403878925,*,0.00197012035902246,0.0916161195418433,0,0.0249265464121087,305,313,+0.34pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_lin_lin_lag5,0,5,lin_int,FALSE,lin/lin,0.00269709874596314,"",0.00446888941347997,0.54797867565289,0,0.0303339226573566,714,714,+0.27pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_lin_lin_lag5,25,5,lin_int,FALSE,lin/lin,0.00191657348993004,"",0.00251096910504253,0.44844388418968,0,0.0250432360855817,469,475,+0.19pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_lin_lin_lag5,50,5,lin_int,FALSE,lin/lin,0.00200868141191134,"",0.00207174742457805,0.336435437817058,0,0.024732043409163,399,401,+0.20pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_lin_lin_lag5,100,5,lin_int,FALSE,lin/lin,0.00340714690653529,*,0.00194417325191258,0.0862110978577002,0,0.0249265464121087,305,313,+0.34pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_lin_lin_lag6,0,6,lin_int,FALSE,lin/lin,0.00272936134900131,"",0.00414629797141961,0.512383712803319,0,0.0303339226573566,714,714,+0.27pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_lin_lin_lag6,25,6,lin_int,FALSE,lin/lin,0.00203403217837049,"",0.00234763800639382,0.389894351482322,0,0.0250432360855817,469,475,+0.20pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_lin_lin_lag6,50,6,lin_int,FALSE,lin/lin,0.00219738815481314,"",0.00201102516202974,0.279216840057804,0,0.024732043409163,399,401,+0.22pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_lin_lin_lag6,100,6,lin_int,FALSE,lin/lin,0.00343232367397263,*,0.00187329518761347,0.0732561255844266,0,0.0249265464121087,305,313,+0.34pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_lin_lin_lag7,0,7,lin_int,FALSE,lin/lin,0.00244691570228816,"",0.00387252087225808,0.529395580700024,0,0.0303339226573566,714,714,+0.24pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_lin_lin_lag7,25,7,lin_int,FALSE,lin/lin,0.00195881089697874,"",0.00233970304817386,0.405973960406778,0,0.0250432360855817,469,475,+0.20pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_lin_lin_lag7,50,7,lin_int,FALSE,lin/lin,0.00219113970969766,"",0.00205248606731588,0.290302395253554,0,0.024732043409163,399,401,+0.22pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_lin_lin_lag7,100,7,lin_int,FALSE,lin/lin,0.00338614533859508,*,0.00189671035270126,0.0806709677325746,0,0.0249265464121087,305,313,+0.34pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_lin_lin_lag8,0,8,lin_int,FALSE,lin/lin,0.00273533615683705,"",0.00408120740104231,0.504771492382651,0,0.0303339226573566,714,714,+0.27pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_lin_lin_lag8,25,8,lin_int,FALSE,lin/lin,0.00209337213495491,"",0.0024673131730724,0.399740897742667,0,0.0250432360855817,469,475,+0.21pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_lin_lin_lag8,50,8,lin_int,FALSE,lin/lin,0.00208913532348709,"",0.00210748745595243,0.325807098657618,0,0.024732043409163,399,401,+0.21pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_lin_lin_lag8,100,8,lin_int,FALSE,lin/lin,0.00327743644732744,*,0.00194172853667772,0.0980572366980755,0,0.0249265464121087,305,313,+0.33pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_lin_lin_lag9,0,9,lin_int,FALSE,lin/lin,0.00339501955175801,"",0.00425684622580351,0.42765337451935,0,0.0303339226573566,714,714,+0.34pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_lin_lin_lag9,25,9,lin_int,FALSE,lin/lin,0.00256886731474994,"",0.002542979741163,0.316678159048563,0,0.0250432360855817,469,475,+0.26pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_lin_lin_lag9,50,9,lin_int,FALSE,lin/lin,0.00220656046545549,"",0.00212038270923118,0.302513618904928,0,0.024732043409163,399,401,+0.22pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_lin_lin_lag9,100,9,lin_int,FALSE,lin/lin,0.00320582558406843,"",0.00197109291629003,0.110547397835062,0,0.0249265464121087,305,313,+0.32pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_lin_lin_lag10,0,10,lin_int,FALSE,lin/lin,0.00188855500536863,"",0.00367037037568802,0.608386988256791,0,0.0303339226573566,714,714,+0.19pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_lin_lin_lag10,25,10,lin_int,FALSE,lin/lin,0.00166008847450221,"",0.00239419313116367,0.490886270852878,0,0.0250432360855817,469,475,+0.17pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_lin_lin_lag10,50,10,lin_int,FALSE,lin/lin,0.00186215309133772,"",0.00213159478426499,0.386069087481475,0,0.024732043409163,399,401,+0.19pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_other_services,S_lin_lin_lag10,100,10,lin_int,FALSE,lin/lin,0.00299608844275868,"",0.00200109214810543,0.14102043629693,0,0.0249265464121087,305,313,+0.30pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S0_baseline,0,0,log_int,FALSE,log/lin,-0.00021661617954743,"",0.00177720366265926,0.903315325018667,0,0.0307638381353478,714,714,-0.02pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S0_baseline,25,0,log_int,FALSE,log/lin,0.00214047802629067,"",0.00172535107254453,0.219834188540265,0,0.028633037941992,469,475,+0.21pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S0_baseline,50,0,log_int,FALSE,log/lin,0.00151806814406183,"",0.00177936562462404,0.397209871038236,0,0.0290631839743648,399,401,+0.15pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S0_baseline,100,0,log_int,FALSE,log/lin,0.00177217010928846,"",0.00156290950438377,0.262590553073153,0,0.0296547331563796,305,313,+0.18pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_lin_lag1,0,1,log_int,FALSE,log/lin,-0.000291901298668614,"",0.00188573048678581,0.877398902011698,0,0.0307638381353478,714,714,-0.03pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_lin_lag1,25,1,log_int,FALSE,log/lin,0.00238121189472647,"",0.00167822169737477,0.161376299442164,0,0.028633037941992,469,475,+0.24pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_lin_lag1,50,1,log_int,FALSE,log/lin,0.00177528490726731,"",0.00177551509320176,0.321674255172721,0,0.0290631839743648,399,401,+0.18pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_lin_lag1,100,1,log_int,FALSE,log/lin,0.00228992792008789,"",0.00152690733783377,0.140375743173081,0,0.0296547331563796,305,313,+0.23pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_lin_lag2,0,2,log_int,FALSE,log/lin,-0.000432093835019219,"",0.00184994581557904,0.815954333148708,0,0.0307638381353478,714,714,-0.04pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_lin_lag2,25,2,log_int,FALSE,log/lin,0.00217645466728967,"",0.00168222416625488,0.20095407024819,0,0.028633037941992,469,475,+0.22pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_lin_lag2,50,2,log_int,FALSE,log/lin,0.00171004183832648,"",0.00177940721273687,0.340674539996893,0,0.0290631839743648,399,401,+0.17pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_lin_lag2,100,2,log_int,FALSE,log/lin,0.00199981252069848,"",0.00154556093124876,0.20201984674042,0,0.0296547331563796,305,313,+0.20pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_lin_lag3,0,3,log_int,FALSE,log/lin,-0.00019582450202762,"",0.00181060744248264,0.914162326944959,0,0.0307638381353478,714,714,-0.02pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_lin_lag3,25,3,log_int,FALSE,log/lin,0.00215174892479696,"",0.00168057171222373,0.205601956802376,0,0.028633037941992,469,475,+0.22pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_lin_lag3,50,3,log_int,FALSE,log/lin,0.00156060862873215,"",0.0017119982283689,0.36590186567113,0,0.0290631839743648,399,401,+0.16pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_lin_lag3,100,3,log_int,FALSE,log/lin,0.00183758376425536,"",0.00157232368247411,0.248415927733565,0,0.0296547331563796,305,313,+0.18pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_lin_lag4,0,4,log_int,FALSE,log/lin,0.000455503286294342,"",0.00173193468820943,0.793269751989298,0,0.0307638381353478,714,714,+0.05pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_lin_lag4,25,4,log_int,FALSE,log/lin,0.00177183018125775,"",0.00163145186934638,0.282030785319082,0,0.028633037941992,469,475,+0.18pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_lin_lag4,50,4,log_int,FALSE,log/lin,0.00138937301740102,"",0.00156644682597908,0.378894774779171,0,0.0290631839743648,399,401,+0.14pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_lin_lag4,100,4,log_int,FALSE,log/lin,0.00179568802458514,"",0.00163267966071871,0.277003043078043,0,0.0296547331563796,305,313,+0.18pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_lin_lag5,0,5,log_int,FALSE,log/lin,0.000499728325760948,"",0.00174063759236879,0.774831291378141,0,0.0307638381353478,714,714,+0.05pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_lin_lag5,25,5,log_int,FALSE,log/lin,0.00175280038257635,"",0.00161584733740606,0.28259647871226,0,0.028633037941992,469,475,+0.18pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_lin_lag5,50,5,log_int,FALSE,log/lin,0.00138502114753558,"",0.00154384118851411,0.373492047586227,0,0.0290631839743648,399,401,+0.14pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_lin_lag5,100,5,log_int,FALSE,log/lin,0.00193743269887503,"",0.0016491208036086,0.245981581967789,0,0.0296547331563796,305,313,+0.19pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_lin_lag6,0,6,log_int,FALSE,log/lin,0.000509068187772502,"",0.00173645370077629,0.770205349955586,0,0.0307638381353478,714,714,+0.05pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_lin_lag6,25,6,log_int,FALSE,log/lin,0.00187371107448478,"",0.00154833419326456,0.231217346027611,0,0.028633037941992,469,475,+0.19pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_lin_lag6,50,6,log_int,FALSE,log/lin,0.00139851506658479,"",0.0015189707790342,0.36115690204061,0,0.0290631839743648,399,401,+0.14pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_lin_lag6,100,6,log_int,FALSE,log/lin,0.00208958085819811,"",0.00166790205495262,0.216468806481354,0,0.0296547331563796,305,313,+0.21pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_lin_lag7,0,7,log_int,FALSE,log/lin,0.000406133972755011,"",0.00181257948678113,0.823316690795232,0,0.0307638381353478,714,714,+0.04pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_lin_lag7,25,7,log_int,FALSE,log/lin,0.00190211684532687,"",0.00154170261651269,0.222349309742142,0,0.028633037941992,469,475,+0.19pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_lin_lag7,50,7,log_int,FALSE,log/lin,0.00133920622825856,"",0.00150020538513611,0.375847618685578,0,0.0290631839743648,399,401,+0.13pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_lin_lag7,100,7,log_int,FALSE,log/lin,0.00214455320624012,"",0.00170273760813273,0.214078144095058,0,0.0296547331563796,305,313,+0.21pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_lin_lag8,0,8,log_int,FALSE,log/lin,0.000130735418220826,"",0.0018916324714087,0.945084021170298,0,0.0307638381353478,714,714,+0.01pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_lin_lag8,25,8,log_int,FALSE,log/lin,0.00201796862247992,"",0.00156548032522865,0.202590664355197,0,0.028633037941992,469,475,+0.20pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_lin_lag8,50,8,log_int,FALSE,log/lin,0.00141574340694844,"",0.00149352256344237,0.347241774212134,0,0.0290631839743648,399,401,+0.14pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_lin_lag8,100,8,log_int,FALSE,log/lin,0.00228638957755172,"",0.00168420035040556,0.181088737102261,0,0.0296547331563796,305,313,+0.23pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_lin_lag9,0,9,log_int,FALSE,log/lin,-0.000113859562938424,"",0.00190578682501003,0.952518338085373,0,0.0307638381353478,714,714,-0.01pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_lin_lag9,25,9,log_int,FALSE,log/lin,0.00230486695688068,"",0.00158749699007239,0.152015220432283,0,0.028633037941992,469,475,+0.23pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_lin_lag9,50,9,log_int,FALSE,log/lin,0.00169782770876989,"",0.00151536309331134,0.267321271526329,0,0.0290631839743648,399,401,+0.17pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_lin_lag9,100,9,log_int,FALSE,log/lin,0.00254894670449329,"",0.00161741017296682,0.121746847414977,0,0.0296547331563796,305,313,+0.25pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_lin_lag10,0,10,log_int,FALSE,log/lin,0.000349491848552988,"",0.00193731597213818,0.857325103782845,0,0.0307638381353478,714,714,+0.03pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_lin_lag10,25,10,log_int,FALSE,log/lin,0.00214011855218072,"",0.00155368132268675,0.173758027047855,0,0.028633037941992,469,475,+0.21pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_lin_lag10,50,10,log_int,FALSE,log/lin,0.00145841631473939,"",0.00150696108770005,0.337312366427637,0,0.0290631839743648,399,401,+0.15pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_lin_lag10,100,10,log_int,FALSE,log/lin,0.00223718848576185,"",0.00167593991264404,0.188344127704184,0,0.0296547331563796,305,313,+0.22pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_log_lag0,0,0,log_int,TRUE,log/log,-0.000486324761750161,"",0.00170265273524872,0.775950670031974,0,0.0307638381353478,714,714,-0.05pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_log_lag0,25,0,log_int,TRUE,log/log,0.00229259158614916,"",0.00169527725639598,0.181607592264961,0,0.028633037941992,469,475,+0.23pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_log_lag0,50,0,log_int,TRUE,log/log,0.00180617272174156,"",0.00175518821269829,0.307881438023618,0,0.0290631839743648,399,401,+0.18pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_log_lag0,100,0,log_int,TRUE,log/log,0.00215254546975872,"",0.00164854097107621,0.198000478106087,0,0.0296547331563796,305,313,+0.22pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_log_lag1,0,1,log_int,TRUE,log/log,-0.000406668013116822,"",0.00181021179929026,0.822860802621973,0,0.0307638381353478,714,714,-0.04pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_log_lag1,25,1,log_int,TRUE,log/log,0.0027022628804006,"",0.00165791532520245,0.108633680802686,0,0.028633037941992,469,475,+0.27pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_log_lag1,50,1,log_int,TRUE,log/log,0.00219132242787608,"",0.00177463932391297,0.222061515765784,0,0.0290631839743648,399,401,+0.22pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_log_lag1,100,1,log_int,TRUE,log/log,0.00281261273418165,*,0.00163799876138463,0.0925442147945211,0,0.0296547331563796,305,313,+0.28pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_log_lag2,0,2,log_int,TRUE,log/log,-0.000634069642850006,"",0.0017737026658389,0.721733807427495,0,0.0307638381353478,714,714,-0.06pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_log_lag2,25,2,log_int,TRUE,log/log,0.00240621789657545,"",0.00165812678769119,0.152215138595392,0,0.028633037941992,469,475,+0.24pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_log_lag2,50,2,log_int,TRUE,log/log,0.00205765787622714,"",0.00176799940347156,0.249426041708529,0,0.0290631839743648,399,401,+0.21pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_log_lag2,100,2,log_int,TRUE,log/log,0.0024188033987862,"",0.00164590177134056,0.148334967821192,0,0.0296547331563796,305,313,+0.24pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_log_lag3,0,3,log_int,TRUE,log/log,-0.000277632794148966,"",0.00173633460781557,0.873392926089597,0,0.0307638381353478,714,714,-0.03pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_log_lag3,25,3,log_int,TRUE,log/log,0.00251032680965666,"",0.00166702020791268,0.13762084329939,0,0.028633037941992,469,475,+0.25pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_log_lag3,50,3,log_int,TRUE,log/log,0.00204314136418946,"",0.00171406954705818,0.238294925267321,0,0.0290631839743648,399,401,+0.20pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_log_lag3,100,3,log_int,TRUE,log/log,0.00234403114005922,"",0.00165657348031234,0.163663815483338,0,0.0296547331563796,305,313,+0.23pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_log_lag4,0,4,log_int,TRUE,log/log,0.000703844458502804,"",0.00165950054177023,0.672684864751423,0,0.0307638381353478,714,714,+0.07pp (NA% of mean),""
Industry shares (cohort),nec_cs_post2011,share_social_services,S_log_log_lag4,25,4,log_int,TRUE,log/log,0.00238324743029298,"",0.00162380638251521,0.147684586396566,0,0.028633037941992,469,475,+0.24pp (NA% of mean),""
