estimator,outcome,lag,threshold,beta,stars,se,pval,mean_y,sd_y,n,n_muni
ppml,new_firms_size_2_9_workers,0,25,0.222257367441254,***,0.0608158511282907,0.000257587249336264,46.5661988304094,195.0462830316,8550,475
ppml,new_firms_size_10_50_workers,0,25,0.047496929392064,"",0.110899878582231,0.668442490314178,2.66736842105263,12.4131607312176,8478,475
ppml,new_firms_size_51plus_workers,0,25,-0.181247931671113,"",0.302072431191713,0.548496367056422,0.240116959064327,1.32195971223134,4302,475
ppml,new_firms_hospitality_food,0,25,0.391553658158306,***,0.11160937350298,0.000451063838591676,12.3404678362573,64.9827657385989,8532,475
ppml,new_firms_manufacturing,0,25,0.169043894037783,**,0.073191636978228,0.020909939179506,8.97695906432749,28.62103594889,8532,475
ppml,new_firms_construction,0,25,0.521099231648892,"",0.436818194783291,0.232891675769199,0.116959064327485,0.654402024053691,3960,475
ppml,new_firms_trade_retail,0,25,0.0885416673461201,"",0.0630274967752161,0.160077739348993,44.4258479532164,182.29395949845,8550,475
ppml,new_firms_transport_storage,0,25,-0.0298155803993415,"",0.425245659482897,0.944103099244853,0.151228070175439,1.0462160541515,3960,475
ppml,new_firms_agriculture,0,25,0.0615613054186746,"",0.198578818051669,0.756553788267513,1.60421052631579,2.97170830172805,8190,475
ppml,new_firms_finance_prof_realestate,0,25,-0.0799590030473691,"",0.121154918294256,0.50927100700469,2.30842105263158,10.235144430088,8388,475
ppml,new_firms,1,25,0.134028651153463,**,0.0590254198800328,0.0231655245246386,79.4182456140351,320.860604059668,8550,475
ppml,new_firms_size_1_worker,1,25,0.126424431960217,*,0.0759340495032738,0.0959278916899977,29.9445614035088,116.484290692013,8550,475
ppml,new_firms_size_2_9_workers,1,25,0.194475464479791,***,0.0577410554547106,0.000756985244553872,46.5661988304094,195.0462830316,8550,475
ppml,new_firms_size_10_50_workers,1,25,0.040195540927268,"",0.112000479658579,0.719679459622034,2.66736842105263,12.4131607312176,8478,475
ppml,new_firms_size_51plus_workers,1,25,0.0868941921327062,"",0.2780315561974,0.754635062027039,0.240116959064327,1.32195971223134,4302,475
ppml,new_firms_hospitality_food,1,25,0.293895049273998,***,0.0998452534614356,0.00324518093012955,12.3404678362573,64.9827657385989,8532,475
ppml,new_firms_manufacturing,1,25,0.147609103048507,**,0.0706256464311911,0.0366158893259732,8.97695906432749,28.62103594889,8532,475
ppml,new_firms_construction,1,25,0.714510714408549,"",0.452858677017347,0.114616489406244,0.116959064327485,0.654402024053691,3960,475
ppml,new_firms_trade_retail,1,25,0.0847028162045565,"",0.0601740579284446,0.159240624659875,44.4258479532164,182.29395949845,8550,475
ppml,new_firms_transport_storage,1,25,0.0821109391294197,"",0.407680597425621,0.840378015736537,0.151228070175439,1.0462160541515,3960,475
ppml,new_firms_agriculture,1,25,0.0737124929494954,"",0.181682486452993,0.684947234873123,1.60421052631579,2.97170830172805,8190,475
ppml,new_firms_finance_prof_realestate,1,25,-0.146111184693263,"",0.111735670593461,0.190991943158053,2.30842105263158,10.235144430088,8388,475
ppml,new_firms,2,25,0.117669751608246,*,0.0628001454026426,0.0609693283073206,83.0925077399381,329.649537651138,8075,475
ppml,new_firms_size_1_worker,2,25,0.132677264312033,*,0.0805540937333174,0.0995461253804903,31.4377708978328,119.677012215777,8075,475
ppml,new_firms_size_2_9_workers,2,25,0.16171373051402,***,0.0616096208130723,0.00866965802797606,48.661052631579,200.400632700978,8075,475
ppml,new_firms_size_10_50_workers,2,25,0.0346194131448261,"",0.116273687546644,0.765901050891006,2.75021671826625,12.708733736807,8007,475
ppml,new_firms_size_51plus_workers,2,25,0.0708913555086886,"",0.346360193761268,0.837825867105154,0.243467492260062,1.32061937554983,4029,475
ppml,new_firms_hospitality_food,2,25,0.224150672922871,**,0.0988950968105794,0.0234177348655789,12.977213622291,66.8061461257992,8058,475
ppml,new_firms_manufacturing,2,25,0.117898820201644,"",0.0773129901099262,0.127270356392367,9.38613003095975,29.3802723285711,8058,475
ppml,new_firms_construction,2,25,0.718086220378151,"",0.48101891898382,0.135478019449127,0.12,0.667991417654408,3740,475
ppml,new_firms_trade_retail,2,25,0.082951405573292,"",0.0644774530333335,0.198262332036666,46.501052631579,187.28558965065,8075,475
ppml,new_firms_transport_storage,2,25,0.203464142055761,"",0.445149399174035,0.647621206922365,0.155789473684211,1.06664338940048,3536,475
ppml,new_firms_agriculture,2,25,0.103840286587837,"",0.182786146908225,0.569969012274954,1.65758513931889,3.03366918729631,7735,475
ppml,new_firms_finance_prof_realestate,2,25,-0.149882338158938,"",0.119826802738552,0.210998399863612,2.39058823529412,10.5030050119542,7922,475
ppml,new_firms,3,25,0.0924048952621343,"",0.0696885150944867,0.184849563772848,87.5364473684211,339.213983860003,7600,475
ppml,new_firms_size_1_worker,3,25,0.123423488470348,"",0.0855467969449046,0.149088118025786,33.1797368421053,123.136744236713,7600,475
ppml,new_firms_size_2_9_workers,3,25,0.122460306659253,*,0.0698965465993177,0.079769977599854,51.246052631579,206.238574238889,7600,475
ppml,new_firms_size_10_50_workers,3,25,0.0145632724280478,"",0.126859004452349,0.908604531826462,2.86118421052632,13.0561792849594,7536,475
ppml,new_firms_size_51plus_workers,3,25,-0.240932122715963,"",0.36647515877812,0.510903837143756,0.249473684210526,1.33686520121667,3760,475
ppml,new_firms_hospitality_food,3,25,0.234838254092673,**,0.116358830686871,0.0435678756255233,13.7253947368421,68.7908080553384,7584,475
ppml,new_firms_manufacturing,3,25,0.0787042716105888,"",0.0849658585808898,0.354287669569092,9.88736842105263,30.2065347193463,7584,475
ppml,new_firms_construction,3,25,-0.471682263250673,"",0.525644493337621,0.369537078312337,0.125789473684211,0.685778040150311,3520,475
ppml,new_firms_trade_retail,3,25,0.0462392599901686,"",0.0702166413664978,0.51020224477401,49.0132894736842,192.719976379372,7600,475
ppml,new_firms_transport_storage,3,25,-0.561786667042869,"",0.482976084319465,0.244757701074143,0.163157894736842,1.09753844202894,3264,475
ppml,new_firms_agriculture,3,25,0.289664207744517,"",0.186152400102653,0.119693948086828,1.72907894736842,3.10116257406507,7280,475
ppml,new_firms_finance_prof_realestate,3,25,-0.189164168902358,"",0.122548155516596,0.122687567405536,2.50710526315789,10.8036563943787,7456,475
ppml,new_firms,4,25,0.0833344819910676,"",0.0614346629149586,0.174948614366697,90.3054035087719,349.161297880206,7125,475
ppml,new_firms_size_1_worker,4,25,0.0977997419130366,"",0.0757674179549163,0.196776888586154,34.2785964912281,126.794177047824,7125,475
ppml,new_firms_size_2_9_workers,4,25,0.101549007593299,"",0.0630964107749631,0.107523211463587,52.8248421052632,212.300064612424,7125,475
ppml,new_firms_size_10_50_workers,4,25,0.0652485831896945,"",0.123418776322611,0.597030014063685,2.94849122807018,13.3778086058168,7065,475
ppml,new_firms_size_51plus_workers,4,25,-0.16634084813609,"",0.316411473198142,0.599089335739882,0.253473684210526,1.35138929315775,3495,475
ppml,new_firms_hospitality_food,4,25,0.198087273555257,*,0.102391143681686,0.0530377604851354,14.2435087719298,70.9510635066798,7110,475
