dataset,outcome,spec,threshold,lag,c_mig_log_flag,beta,stars,se,pval,mean_y,sd_y,n,n_muni,err
nec_cs,mean_profit_margin,S1_cmig_log,25,0,TRUE,-1.92767462616049,"",1.40736111745886,0.176149859501849,-6.1859062277962,40.6014921284906,469,475,""
nec_cs,mean_profit_margin,S2_lag1,25,1,FALSE,-1.33471907109403,"",1.3568642943673,0.329430408931378,-6.1859062277962,40.6014921284906,469,475,""
nec_cs,mean_profit_margin,S3_lag2,25,2,FALSE,-1.3781475115644,"",1.414239303903,0.333935959731821,-6.1859062277962,40.6014921284906,469,475,""
nec_cs,mean_profit_margin,S4_lag3,25,3,FALSE,-1.6301370580138,"",1.39622162966348,0.24785535902081,-6.1859062277962,40.6014921284906,469,475,""
nec_cs,mean_profit_margin,S5_lag4,25,4,FALSE,-1.54481182159122,"",1.31665472438584,0.245560968586907,-6.1859062277962,40.6014921284906,469,475,""
nec_cs,mean_profit_margin,S6_lag5,25,5,FALSE,-1.37375657616948,"",1.28419165560985,0.289243636822855,-6.1859062277962,40.6014921284906,469,475,""
nec_cs,mean_profit_margin,S7_lag10,25,10,FALSE,-0.632654666660539,"",1.70318968833175,0.711677466154805,-6.1859062277962,40.6014921284906,469,475,""
nec_cs,mean_profit_per_worker,S0_baseline,25,0,FALSE,-3066820.02574569,"",2885705.67617699,0.29237157950586,-726250.240067667,24726013.0767735,469,475,""
nec_cs,mean_profit_per_worker,S1_cmig_log,25,0,TRUE,-2967457.93575794,"",2811541.89627289,0.295670142027131,-726250.240067667,24726013.0767735,469,475,""
nec_cs,mean_profit_per_worker,S2_lag1,25,1,FALSE,-2855201.19097213,"",2702512.84729886,0.295197761696448,-726250.240067667,24726013.0767735,469,475,""
nec_cs,mean_profit_per_worker,S3_lag2,25,2,FALSE,-2926126.89948288,"",2733594.13722776,0.288936699370317,-726250.240067667,24726013.0767735,469,475,""
nec_cs,mean_profit_per_worker,S4_lag3,25,3,FALSE,-2742929.11457361,"",2578904.41410421,0.291994058674987,-726250.240067667,24726013.0767735,469,475,""
nec_cs,mean_profit_per_worker,S5_lag4,25,4,FALSE,-2246536.81004479,"",2274448.06813128,0.327460111708922,-726250.240067667,24726013.0767735,469,475,""
nec_cs,mean_profit_per_worker,S6_lag5,25,5,FALSE,-2159251.5895576,"",2234197.98951735,0.33789939923235,-726250.240067667,24726013.0767735,469,475,""
nec_cs,mean_profit_per_worker,S7_lag10,25,10,FALSE,-1683443.17495512,"",1871232.81686369,0.372094888104119,-726250.240067667,24726013.0767735,469,475,""
nec_cs,mean_rev_per_worker,S0_baseline,25,0,FALSE,-311852.260274119,"",228926.704092108,0.178482335555193,1151676.54849557,4975593.60572108,469,475,""
nec_cs,mean_rev_per_worker,S1_cmig_log,25,0,TRUE,-329584.862238304,"",233312.310584334,0.163200481900818,1151676.54849557,4975593.60572108,469,475,""
nec_cs,mean_rev_per_worker,S2_lag1,25,1,FALSE,-327037.449781121,"",229277.517264173,0.159212424674846,1151676.54849557,4975593.60572108,469,475,""
nec_cs,mean_rev_per_worker,S3_lag2,25,2,FALSE,-334992.951153823,"",231156.7498341,0.152760686697112,1151676.54849557,4975593.60572108,469,475,""
nec_cs,mean_rev_per_worker,S4_lag3,25,3,FALSE,-366729.516944317,"",234405.582348323,0.123233648260645,1151676.54849557,4975593.60572108,469,475,""
nec_cs,mean_rev_per_worker,S5_lag4,25,4,FALSE,-326115.628411775,"",204621.355280881,0.116522358541735,1151676.54849557,4975593.60572108,469,475,""
nec_cs,mean_rev_per_worker,S6_lag5,25,5,FALSE,-292152.106264126,"",194057.817136724,0.137719952840527,1151676.54849557,4975593.60572108,469,475,""
nec_cs,mean_rev_per_worker,S7_lag10,25,10,FALSE,-344709.054974572,"",215675.878434449,0.115511395142174,1151676.54849557,4975593.60572108,469,475,""
nec_cs,mean_value_added_per_worker,S0_baseline,25,0,FALSE,-3066820.02574569,"",2885705.67617699,0.29237157950586,-726250.240067667,24726013.0767735,469,475,""
nec_cs,mean_value_added_per_worker,S1_cmig_log,25,0,TRUE,-2967457.93575794,"",2811541.89627289,0.295670142027131,-726250.240067667,24726013.0767735,469,475,""
nec_cs,mean_value_added_per_worker,S2_lag1,25,1,FALSE,-2855201.19097213,"",2702512.84729886,0.295197761696448,-726250.240067667,24726013.0767735,469,475,""
nec_cs,mean_value_added_per_worker,S3_lag2,25,2,FALSE,-2926126.89948288,"",2733594.13722776,0.288936699370317,-726250.240067667,24726013.0767735,469,475,""
nec_cs,mean_value_added_per_worker,S4_lag3,25,3,FALSE,-2742929.11457361,"",2578904.41410421,0.291994058674987,-726250.240067667,24726013.0767735,469,475,""
nec_cs,mean_value_added_per_worker,S5_lag4,25,4,FALSE,-2246536.81004479,"",2274448.06813128,0.327460111708922,-726250.240067667,24726013.0767735,469,475,""
nec_cs,mean_value_added_per_worker,S6_lag5,25,5,FALSE,-2159251.5895576,"",2234197.98951735,0.33789939923235,-726250.240067667,24726013.0767735,469,475,""
nec_cs,mean_value_added_per_worker,S7_lag10,25,10,FALSE,-1683443.17495512,"",1871232.81686369,0.372094888104119,-726250.240067667,24726013.0767735,469,475,""
nec_cs,median_value_added_per_worker,S0_baseline,25,0,FALSE,-5743.72509349558,**,2185.87453313851,0.0110268312215178,62944.2354271381,33224.4836102781,469,475,""
nec_cs,median_value_added_per_worker,S1_cmig_log,25,0,TRUE,-5637.45521616893,**,2161.8521563276,0.0116163045708097,62944.2354271381,33224.4836102781,469,475,""
nec_cs,median_value_added_per_worker,S2_lag1,25,1,FALSE,-5485.20699111455,**,2126.25526751998,0.0124899776714725,62944.2354271381,33224.4836102781,469,475,""
nec_cs,median_value_added_per_worker,S3_lag2,25,2,FALSE,-5587.33984856542,***,2068.98154684546,0.00909893107607122,62944.2354271381,33224.4836102781,469,475,""
nec_cs,median_value_added_per_worker,S4_lag3,25,3,FALSE,-5431.23281911045,**,2055.77076958898,0.0106216937086546,62944.2354271381,33224.4836102781,469,475,""
nec_cs,median_value_added_per_worker,S5_lag4,25,4,FALSE,-4960.81764900501,**,2160.35197360603,0.0253553594356737,62944.2354271381,33224.4836102781,469,475,""
nec_cs,median_value_added_per_worker,S6_lag5,25,5,FALSE,-4851.60315270736,**,2202.65052741926,0.0316805700236356,62944.2354271381,33224.4836102781,469,475,""
nec_cs,median_value_added_per_worker,S7_lag10,25,10,FALSE,-4337.9233174529,**,2142.27924387527,0.0475697809370007,62944.2354271381,33224.4836102781,469,475,""
nec_cs,n_industries_present,S0_baseline,25,0,FALSE,0.0455329619498514,"",0.0596227837643942,0.448205226028691,9.15578947368421,0.932841468058916,469,475,""
nec_cs,n_industries_present,S1_cmig_log,25,0,TRUE,0.0514684264544941,"",0.059194305797261,0.388229855168343,9.15578947368421,0.932841468058916,469,475,""
nec_cs,n_industries_present,S2_lag1,25,1,FALSE,0.0372412300976704,"",0.0578121823007689,0.522045065985067,9.15578947368421,0.932841468058916,469,475,""
nec_cs,n_industries_present,S3_lag2,25,2,FALSE,0.0341773840742847,"",0.0583276541395852,0.560218856715439,9.15578947368421,0.932841468058916,469,475,""
nec_cs,n_industries_present,S4_lag3,25,3,FALSE,0.0230261581350273,"",0.0590530116795298,0.698046349337406,9.15578947368421,0.932841468058916,469,475,""
nec_cs,n_industries_present,S5_lag4,25,4,FALSE,0.00906451299784263,"",0.0580910440821628,0.876553004271898,9.15578947368421,0.932841468058916,469,475,""
nec_cs,n_industries_present,S6_lag5,25,5,FALSE,0.0131539190909784,"",0.0567447904390405,0.817517037829439,9.15578947368421,0.932841468058916,469,475,""
nec_cs,n_industries_present,S7_lag10,25,10,FALSE,-0.0133705753006822,"",0.0573272559064919,0.816416476108507,9.15578947368421,0.932841468058916,469,475,""
nec_cs,share_agriculture,S0_baseline,25,0,FALSE,0.00556074217557073,***,0.00198985082417343,0.00706785664165072,0.0437123182547368,0.0439995786135909,469,475,""
nec_cs,share_agriculture,S1_cmig_log,25,0,TRUE,0.00534328362209063,***,0.0019491603338758,0.00815952192755097,0.0437123182547368,0.0439995786135909,469,475,""
nec_cs,share_agriculture,S2_lag1,25,1,FALSE,0.00528490555025256,***,0.00195051497088891,0.00888437622726177,0.0437123182547368,0.0439995786135909,469,475,""
nec_cs,share_agriculture,S3_lag2,25,2,FALSE,0.00509584283005236,***,0.00189599410624185,0.0094144101653487,0.0437123182547368,0.0439995786135909,469,475,""
nec_cs,share_agriculture,S4_lag3,25,3,FALSE,0.00501213113778956,**,0.0019284584376545,0.0118809490199642,0.0437123182547368,0.0439995786135909,469,475,""
nec_cs,share_agriculture,S5_lag4,25,4,FALSE,0.00462245593952627,**,0.00203404113778101,0.0268429131299083,0.0437123182547368,0.0439995786135909,469,475,""
nec_cs,share_agriculture,S6_lag5,25,5,FALSE,0.00451601313912741,**,0.00205627299112837,0.0321600986314968,0.0437123182547368,0.0439995786135909,469,475,""
nec_cs,share_agriculture,S7_lag10,25,10,FALSE,0.0039601100405225,*,0.00217733916110368,0.0741989902630281,0.0437123182547368,0.0439995786135909,469,475,""
nec_cs,share_borrowed,S0_baseline,25,0,FALSE,0.00759472604536911,"",0.00914463624365591,0.409714838210358,0.338428284527563,0.118749959477411,469,475,""
nec_cs,share_borrowed,S1_cmig_log,25,0,TRUE,0.00753645618050846,"",0.00927465496474935,0.41983635001326,0.338428284527563,0.118749959477411,469,475,""
nec_cs,share_borrowed,S2_lag1,25,1,FALSE,0.00757654708470443,"",0.00885197497439702,0.395628064332759,0.338428284527563,0.118749959477411,469,475,""
nec_cs,share_borrowed,S3_lag2,25,2,FALSE,0.00795438259544047,"",0.00871928742640333,0.36546668801955,0.338428284527563,0.118749959477411,469,475,""
nec_cs,share_borrowed,S4_lag3,25,3,FALSE,0.00746672129922943,"",0.00893089021704804,0.406614780884125,0.338428284527563,0.118749959477411,469,475,""
nec_cs,share_borrowed,S5_lag4,25,4,FALSE,0.00628606074349491,"",0.00877466374746353,0.476677018318457,0.338428284527563,0.118749959477411,469,475,""
nec_cs,share_borrowed,S6_lag5,25,5,FALSE,0.00659446242128506,"",0.00860742416993696,0.446756292589084,0.338428284527563,0.118749959477411,469,475,""
nec_cs,share_borrowed,S7_lag10,25,10,FALSE,0.00642267133832732,"",0.00873156017171657,0.465008684047676,0.338428284527563,0.118749959477411,469,475,""
nec_cs,share_construction,S0_baseline,25,0,FALSE,0.0000434429734546206,"",0.000322456079418101,0.893303726799218,0.00178339976842105,0.00664647039627488,469,475,""
nec_cs,share_construction,S1_cmig_log,25,0,TRUE,0.0000533678050848062,"",0.000331035379936825,0.872494275839508,0.00178339976842105,0.00664647039627488,469,475,""
nec_cs,share_construction,S2_lag1,25,1,FALSE,0.0000539441371790563,"",0.000308686633945996,0.861892411427809,0.00178339976842105,0.00664647039627488,469,475,""
nec_cs,share_construction,S3_lag2,25,2,FALSE,0.000040048763048027,"",0.000292464353454068,0.891564287401179,0.00178339976842105,0.00664647039627488,469,475,""
nec_cs,share_construction,S4_lag3,25,3,FALSE,0.00000136476424754413,"",0.000283635314421349,0.996177645276873,0.00178339976842105,0.00664647039627488,469,475,""
nec_cs,share_construction,S5_lag4,25,4,FALSE,-0.0000393896817406111,"",0.000295025167209959,0.894257987735793,0.00178339976842105,0.00664647039627488,469,475,""
nec_cs,share_construction,S6_lag5,25,5,FALSE,-0.0000289190776999301,"",0.000296778773589225,0.922716264648169,0.00178339976842105,0.00664647039627488,469,475,""
nec_cs,share_construction,S7_lag10,25,10,FALSE,-0.0000892015673783353,"",0.00022570929915667,0.694166358451904,0.00178339976842105,0.00664647039627488,469,475,""
nec_cs,share_female_led,S0_baseline,25,0,FALSE,0.0104762970518224,*,0.00624825658248756,0.0990828165886443,0.354007791563201,0.137242118623303,469,475,""
nec_cs,share_female_led,S1_cmig_log,25,0,TRUE,0.0116194919332393,*,0.00623900675288088,0.0677043804261723,0.354007791563201,0.137242118623303,469,475,""
nec_cs,share_female_led,S2_lag1,25,1,FALSE,0.0113767366699795,*,0.00614112071186968,0.0691268530189182,0.354007791563201,0.137242118623303,469,475,""
nec_cs,share_female_led,S3_lag2,25,2,FALSE,0.0115068307266152,*,0.00610509813919205,0.0645599848911165,0.354007791563201,0.137242118623303,469,475,""
nec_cs,share_female_led,S4_lag3,25,3,FALSE,0.0114017745106567,*,0.00617308440374618,0.0699378865574359,0.354007791563201,0.137242118623303,469,475,""
nec_cs,share_female_led,S5_lag4,25,4,FALSE,0.0109777535398473,*,0.00577198841954895,0.0622417478740408,0.354007791563201,0.137242118623303,469,475,""
nec_cs,share_female_led,S6_lag5,25,5,FALSE,0.0110729654187034,*,0.00564811866517791,0.054834786990021,0.354007791563201,0.137242118623303,469,475,""
nec_cs,share_female_led,S7_lag10,25,10,FALSE,0.0129445765321962,**,0.00595209562651874,0.0338097361482478,0.354007791563201,0.137242118623303,469,475,""
nec_cs,share_finance_prof_info,S0_baseline,25,0,FALSE,-0.0000338278804480768,"",0.00135696551658476,0.980198615145226,0.0278116210463158,0.0178393275016391,469,475,""
nec_cs,share_finance_prof_info,S1_cmig_log,25,0,TRUE,0.0000211610518510785,"",0.00134843808949236,0.987534105115349,0.0278116210463158,0.0178393275016391,469,475,""
nec_cs,share_finance_prof_info,S2_lag1,25,1,FALSE,-0.0000706955387489472,"",0.00132296209293415,0.957570326172444,0.0278116210463158,0.0178393275016391,469,475,""
nec_cs,share_finance_prof_info,S3_lag2,25,2,FALSE,-0.00000920221962755598,"",0.00131526557579376,0.994442097879441,0.0278116210463158,0.0178393275016391,469,475,""
nec_cs,share_finance_prof_info,S4_lag3,25,3,FALSE,-0.00019448845140468,"",0.00131281253750004,0.882750073400539,0.0278116210463158,0.0178393275016391,469,475,""
nec_cs,share_finance_prof_info,S5_lag4,25,4,FALSE,-0.000393723068338585,"",0.00121816727678052,0.747719468287741,0.0278116210463158,0.0178393275016391,469,475,""
nec_cs,share_finance_prof_info,S6_lag5,25,5,FALSE,-0.00028325295273818,"",0.00118857609034651,0.812493122507313,0.0278116210463158,0.0178393275016391,469,475,""
nec_cs,share_finance_prof_info,S7_lag10,25,10,FALSE,-0.000746623274995722,"",0.00122503699034988,0.544634823618878,0.0278116210463158,0.0178393275016391,469,475,""
nec_cs,share_has_foreign_capital,S0_baseline,25,0,FALSE,0.000272854540030839,"",0.00684749967266945,0.968354089838213,0.0172662963687232,0.0980324652483557,469,475,""
nec_cs,share_has_foreign_capital,S1_cmig_log,25,0,TRUE,0.000271667989065153,"",0.0067542825946727,0.968057017706347,0.0172662963687232,0.0980324652483557,469,475,""
nec_cs,share_has_foreign_capital,S2_lag1,25,1,FALSE,0.000468677080384567,"",0.00637957731390706,0.941693118408712,0.0172662963687232,0.0980324652483557,469,475,""
nec_cs,share_has_foreign_capital,S3_lag2,25,2,FALSE,0.000269830645541071,"",0.00603262165398717,0.964479979162896,0.0172662963687232,0.0980324652483557,469,475,""
nec_cs,share_has_foreign_capital,S4_lag3,25,3,FALSE,0.00108675933463878,"",0.00640527181794682,0.865873242868108,0.0172662963687232,0.0980324652483557,469,475,""
nec_cs,share_has_foreign_capital,S5_lag4,25,4,FALSE,0.00346267770403959,"",0.00738763710048606,0.641062850553584,0.0172662963687232,0.0980324652483557,469,475,""
nec_cs,share_has_foreign_capital,S6_lag5,25,5,FALSE,0.00389291258123279,"",0.00734807272543088,0.598317328576095,0.0172662963687232,0.0980324652483557,469,475,""
nec_cs,share_has_foreign_capital,S7_lag10,25,10,FALSE,0.00541492009312598,"",0.00683224079486435,0.431324106105058,0.0172662963687232,0.0980324652483557,469,475,""
nec_cs,share_hospitality,S0_baseline,25,0,FALSE,-0.0114178578108467,"",0.00766418057247062,0.141797918848545,0.135638878905263,0.0877844743361231,469,475,""
nec_cs,share_hospitality,S1_cmig_log,25,0,TRUE,-0.0110217023836815,"",0.00764445747135731,0.154833613695791,0.135638878905263,0.0877844743361231,469,475,""
nec_cs,share_hospitality,S2_lag1,25,1,FALSE,-0.0116282305604716,"",0.00737056453879755,0.120178428008627,0.135638878905263,0.0877844743361231,469,475,""
nec_cs,share_hospitality,S3_lag2,25,2,FALSE,-0.0114333411486674,"",0.00726302538928806,0.120979536192504,0.135638878905263,0.0877844743361231,469,475,""
nec_cs,share_hospitality,S4_lag3,25,3,FALSE,-0.0104049186445201,"",0.0071527608147324,0.151245179052512,0.135638878905263,0.0877844743361231,469,475,""
nec_cs,share_hospitality,S5_lag4,25,4,FALSE,-0.0105268129125165,"",0.00720421514065179,0.149451073531365,0.135638878905263,0.0877844743361231,469,475,""
nec_cs,share_hospitality,S6_lag5,25,5,FALSE,-0.0112488198542505,"",0.00723873630542307,0.125725520884431,0.135638878905263,0.0877844743361231,469,475,""
nec_cs,share_hospitality,S7_lag10,25,10,FALSE,-0.0102310075608936,"",0.00687449078249372,0.142195118828041,0.135638878905263,0.0877844743361231,469,475,""
nec_cs,share_keeps_accounts,S0_baseline,25,0,FALSE,-0.00837336465746648,"",0.0157336149310893,0.59665880892359,0.472385841781505,0.223568831123899,469,475,""
nec_cs,share_keeps_accounts,S1_cmig_log,25,0,TRUE,-0.00829176489390353,"",0.01556456242302,0.596288898591084,0.472385841781505,0.223568831123899,469,475,""
nec_cs,share_keeps_accounts,S2_lag1,25,1,FALSE,-0.0103066644589332,"",0.0153917022254469,0.505800642256236,0.472385841781505,0.223568831123899,469,475,""
nec_cs,share_keeps_accounts,S3_lag2,25,2,FALSE,-0.00948879392750634,"",0.0156968651269328,0.547908437708036,0.472385841781505,0.223568831123899,469,475,""
nec_cs,share_keeps_accounts,S4_lag3,25,3,FALSE,-0.00846588799533814,"",0.0148981367016701,0.572096163794539,0.472385841781505,0.223568831123899,469,475,""
nec_cs,share_keeps_accounts,S5_lag4,25,4,FALSE,-0.0119555776443892,"",0.0133608421138266,0.374645276013341,0.472385841781505,0.223568831123899,469,475,""
nec_cs,share_keeps_accounts,S6_lag5,25,5,FALSE,-0.0125572006753476,"",0.0130737328205167,0.340865045195863,0.472385841781505,0.223568831123899,469,475,""
nec_cs,share_keeps_accounts,S7_lag10,25,10,FALSE,-0.0171288069066916,"",0.0127919314197148,0.185875881846676,0.472385841781505,0.223568831123899,469,475,""
nec_cs,share_manufacturing,S0_baseline,25,0,FALSE,0.00240701966679054,"",0.00230620000914978,0.301022844457676,0.112589708305263,0.0358639473041266,469,475,""
nec_cs,share_manufacturing,S1_cmig_log,25,0,TRUE,0.0023353279231857,"",0.00231283804796949,0.316894778752953,0.112589708305263,0.0358639473041266,469,475,""
nec_cs,share_manufacturing,S2_lag1,25,1,FALSE,0.00218199179532781,"",0.00221819280089588,0.329430000234205,0.112589708305263,0.0358639473041266,469,475,""
nec_cs,share_manufacturing,S3_lag2,25,2,FALSE,0.00201143684312718,"",0.00224285810392656,0.373587950226236,0.112589708305263,0.0358639473041266,469,475,""
nec_cs,share_manufacturing,S4_lag3,25,3,FALSE,0.00222041708171763,"",0.00227647434893923,0.333495498197436,0.112589708305263,0.0358639473041266,469,475,""
nec_cs,share_manufacturing,S5_lag4,25,4,FALSE,0.00244304113940682,"",0.00217110777662208,0.265198622363002,0.112589708305263,0.0358639473041266,469,475,""
nec_cs,share_manufacturing,S6_lag5,25,5,FALSE,0.00247904332395855,"",0.00212098625014385,0.247342670093199,0.112589708305263,0.0358639473041266,469,475,""
nec_cs,share_manufacturing,S7_lag10,25,10,FALSE,0.00216527295737024,"",0.00204833987238947,0.294931622867151,0.112589708305263,0.0358639473041266,469,475,""
nec_cs,share_modern_proxy,S0_baseline,25,0,FALSE,0.00237319177106769,"",0.00289589730883094,0.415913950693769,0.140401329357895,0.0414019991176183,469,475,""
nec_cs,share_modern_proxy,S1_cmig_log,25,0,TRUE,0.00235648896264383,"",0.00291387644870508,0.422043129112998,0.140401329357895,0.0414019991176183,469,475,""
nec_cs,share_modern_proxy,S2_lag1,25,1,FALSE,0.00211129624467548,"",0.00276143093589964,0.4476838069411,0.140401329357895,0.0414019991176183,469,475,""
nec_cs,share_modern_proxy,S3_lag2,25,2,FALSE,0.00200223461179224,"",0.00280822416522414,0.478761067656302,0.140401329357895,0.0414019991176183,469,475,""
nec_cs,share_modern_proxy,S4_lag3,25,3,FALSE,0.00202592861139954,"",0.00284583500601227,0.479435009838548,0.140401329357895,0.0414019991176183,469,475,""
nec_cs,share_modern_proxy,S5_lag4,25,4,FALSE,0.00204931803612675,"",0.00265013835552282,0.44254760214669,0.140401329357895,0.0414019991176183,469,475,""
nec_cs,share_modern_proxy,S6_lag5,25,5,FALSE,0.00219579033398324,"",0.00255294282095158,0.393336273086781,0.140401329357895,0.0414019991176183,469,475,""
nec_cs,share_modern_proxy,S7_lag10,25,10,FALSE,0.00141864964172666,"",0.00248252227490702,0.569937874295389,0.140401329357895,0.0414019991176183,469,475,""
nec_cs,share_operates_year_round,S0_baseline,25,0,FALSE,-0.000411049724924871,"",0.00166559925245034,0.805959054456481,0.992603790725803,0.0180401610689805,469,475,""
nec_cs,share_operates_year_round,S1_cmig_log,25,0,TRUE,-0.000410956608054687,"",0.00167956679499201,0.807582817443105,0.992603790725803,0.0180401610689805,469,475,""
nec_cs,share_operates_year_round,S2_lag1,25,1,FALSE,-0.000288559895428693,"",0.00162960995039718,0.860078776821886,0.992603790725803,0.0180401610689805,469,475,""
nec_cs,share_operates_year_round,S3_lag2,25,2,FALSE,-0.000213318455504706,"",0.00164246125550389,0.897120744859739,0.992603790725803,0.0180401610689805,469,475,""
nec_cs,share_operates_year_round,S4_lag3,25,3,FALSE,-0.000389680458243702,"",0.00173054167676303,0.822645923542272,0.992603790725803,0.0180401610689805,469,475,""
nec_cs,share_operates_year_round,S5_lag4,25,4,FALSE,-0.000711088279131507,"",0.0017667231118843,0.688828991421976,0.992603790725803,0.0180401610689805,469,475,""
nec_cs,share_operates_year_round,S6_lag5,25,5,FALSE,-0.000555135445852512,"",0.00177742512734089,0.755932794864697,0.992603790725803,0.0180401610689805,469,475,""
nec_cs,share_operates_year_round,S7_lag10,25,10,FALSE,-0.00075802033047773,"",0.00171966525343743,0.661028551254034,0.992603790725803,0.0180401610689805,469,475,""
nec_cs,share_other_services,S0_baseline,25,0,FALSE,0.00137704128707232,"",0.00265991336160958,0.606670033968474,0.0691276150357895,0.0319456692243377,469,475,""
nec_cs,share_other_services,S1_cmig_log,25,0,TRUE,0.00149474943330497,"",0.00261636961477962,0.570037681526339,0.0691276150357895,0.0319456692243377,469,475,""
nec_cs,share_other_services,S2_lag1,25,1,FALSE,0.0013136255975319,"",0.00251028698283593,0.602796135509256,0.0691276150357895,0.0319456692243377,469,475,""
nec_cs,share_other_services,S3_lag2,25,2,FALSE,0.00126447705095059,"",0.00249216461035985,0.613845068954914,0.0691276150357895,0.0319456692243377,469,475,""
nec_cs,share_other_services,S4_lag3,25,3,FALSE,0.000537074477946932,"",0.00244623049360221,0.827004534988091,0.0691276150357895,0.0319456692243377,469,475,""
nec_cs,share_other_services,S5_lag4,25,4,FALSE,-0.0000187673970448912,"",0.00244773722663961,0.993909256951458,0.0691276150357895,0.0319456692243377,469,475,""
nec_cs,share_other_services,S6_lag5,25,5,FALSE,0.000275959930256528,"",0.00248187093171054,0.911856065642629,0.0691276150357895,0.0319456692243377,469,475,""
nec_cs,share_other_services,S7_lag10,25,10,FALSE,-0.000757778838498324,"",0.00228747116545798,0.741652678442564,0.0691276150357895,0.0319456692243377,469,475,""
nec_cs,share_registered,S0_baseline,25,0,FALSE,0.00717719348442176,"",0.00774634602633048,0.358079044979695,0.485554741628495,0.132074516918932,469,475,""
nec_cs,share_registered,S1_cmig_log,25,0,TRUE,0.00746736547648683,"",0.00793092126483527,0.35039612021228,0.485554741628495,0.132074516918932,469,475,""
nec_cs,share_registered,S2_lag1,25,1,FALSE,0.00644457255826173,"",0.00770584369185964,0.406465784402972,0.485554741628495,0.132074516918932,469,475,""
nec_cs,share_registered,S3_lag2,25,2,FALSE,0.00667146258821791,"",0.00756771599210745,0.381712420630026,0.485554741628495,0.132074516918932,469,475,""
nec_cs,share_registered,S4_lag3,25,3,FALSE,0.00504788570820416,"",0.00748362839814084,0.502705060306488,0.485554741628495,0.132074516918932,469,475,""
nec_cs,share_registered,S5_lag4,25,4,FALSE,0.00155124842036624,"",0.00750830315175965,0.837055079109023,0.485554741628495,0.132074516918932,469,475,""
nec_cs,share_registered,S6_lag5,25,5,FALSE,0.00185770739150501,"",0.0075269972509242,0.80594517747652,0.485554741628495,0.132074516918932,469,475,""
nec_cs,share_registered,S7_lag10,25,10,FALSE,-0.000728532983588505,"",0.00770104934791225,0.924962915521676,0.485554741628495,0.132074516918932,469,475,""
nec_cs,share_services_total,S0_baseline,25,0,FALSE,-0.00508239358801747,"",0.00529205483636843,0.340919385356037,0.331624400008421,0.09888851838389,469,475,""
nec_cs,share_services_total,S1_cmig_log,25,0,TRUE,-0.00459497964188529,"",0.00548113120352841,0.405348955656649,0.331624400008421,0.09888851838389,469,475,""
nec_cs,share_services_total,S2_lag1,25,1,FALSE,-0.0050249718813336,"",0.00502711655130865,0.321741640291089,0.331624400008421,0.09888851838389,469,475,""
nec_cs,share_services_total,S3_lag2,25,2,FALSE,-0.00516186364284922,"",0.00490339766166567,0.296915497722175,0.331624400008421,0.09888851838389,469,475,""
nec_cs,share_services_total,S4_lag3,25,3,FALSE,-0.00502677609944491,"",0.00477356802318376,0.296764558569735,0.331624400008421,0.09888851838389,469,475,""
nec_cs,share_services_total,S5_lag4,25,4,FALSE,-0.00628731351866867,"",0.00472265660121921,0.188387696540627,0.331624400008421,0.09888851838389,469,475,""
nec_cs,share_services_total,S6_lag5,25,5,FALSE,-0.00661384459477707,"",0.0047601356086089,0.170107864246059,0.331624400008421,0.09888851838389,469,475,""
nec_cs,share_services_total,S7_lag10,25,10,FALSE,-0.00636437219879538,"",0.00448858853080059,0.161663731310323,0.331624400008421,0.09888851838389,469,475,""
nec_cs,share_size_10_50_workers,S0_baseline,25,0,FALSE,0.00093811014262823,"",0.00210165386124115,0.657022952506601,0.0418336471364726,0.0290661867952497,469,475,""
nec_cs,share_size_10_50_workers,S1_cmig_log,25,0,TRUE,0.000939039209931683,"",0.00207272374444349,0.652235521956706,0.0418336471364726,0.0290661867952497,469,475,""
nec_cs,share_size_10_50_workers,S2_lag1,25,1,FALSE,0.0009549805140011,"",0.00209736586403957,0.650606056510469,0.0418336471364726,0.0290661867952497,469,475,""
nec_cs,share_size_10_50_workers,S3_lag2,25,2,FALSE,0.000946181808917532,"",0.00208299964991248,0.651381129704088,0.0418336471364726,0.0290661867952497,469,475,""
nec_cs,share_size_10_50_workers,S4_lag3,25,3,FALSE,0.00052866979315583,"",0.00200596893769044,0.793078401250788,0.0418336471364726,0.0290661867952497,469,475,""
nec_cs,share_size_10_50_workers,S5_lag4,25,4,FALSE,-0.000123375822052035,"",0.00194617873533693,0.949674651674321,0.0418336471364726,0.0290661867952497,469,475,""
nec_cs,share_size_10_50_workers,S6_lag5,25,5,FALSE,-0.000198351412353592,"",0.00199955615777874,0.921329335413687,0.0418336471364726,0.0290661867952497,469,475,""
nec_cs,share_size_10_50_workers,S7_lag10,25,10,FALSE,-0.000677922698465596,"",0.00207413767266111,0.744981916793724,0.0418336471364726,0.0290661867952497,469,475,""
nec_cs,share_size_1_worker,S0_baseline,25,0,FALSE,0.0143885976744779,**,0.00609736822989023,0.0217317810509183,0.386504709064752,0.124051661833377,469,475,""
nec_cs,share_size_1_worker,S1_cmig_log,25,0,TRUE,0.0138013497252473,**,0.00616555831022624,0.0291128622499712,0.386504709064752,0.124051661833377,469,475,""
nec_cs,share_size_1_worker,S2_lag1,25,1,FALSE,0.0161567733054713,***,0.00605412189728089,0.00989885819362775,0.386504709064752,0.124051661833377,469,475,""
