outcome_group,dataset,outcome,spec,threshold,beta,stars,se,pval,mean_y,sd_y,n,n_muni,interpret,err
Other,hh,informal_support_any,S_levels,25,-0.00384403994232545,"",0.0223194671232135,0.863441500670778,0.723015276734285,0.447527547395061,11844,191,-0.38pp (-1% of mean),""
Other,hh,input_intensity_per_sqm,S0_baseline,25,0.759090652624047,"",0.538826631737604,0.16054190295912,2.86538584130925,8.26166551217445,8835,191,+0.759 (mean 2.865),
Other,hh,input_intensity_per_sqm,S_levels,25,0.24413022126128,"",0.203202557278322,0.23109431974742,2.86538584130925,8.26166551217445,8835,191,+0.244 (mean 2.865),""
Other,hh,intl_migration_share,S0_baseline,25,0.0332982638948256,"",0.0231101589660725,0.151273099178425,0.603539067494823,0.45759260548562,5646,191,+3.33pp (+6% of mean),
Other,hh,intl_migration_share,S_levels,25,0.0210713628149478,"",0.0131748893938323,0.111402656076194,0.603539067494823,0.45759260548562,5646,191,+2.11pp (+3% of mean),""
Other,hh,land_bought_12m_rs,S0_baseline,25,595.471150653479,"",18133.1507566961,0.973837597905741,19323.0653643877,232329.209796318,11844,191,595 Rs (+3% of mean),
Other,hh,land_bought_12m_rs,S_levels,25,5861.18811424883,"",9953.89114506334,0.556672123735692,19323.0653643877,232329.209796318,11844,191,"5,861 Rs (+30% of mean)",""
Other,hh,land_bought_any,S0_baseline,25,,"",,,0,0,11979,191,"",degenerate
Other,hh,land_bought_any,S_levels,25,,,,,,,,,"",NULL/degenerate
Other,hh,land_sold_12m_rs,S0_baseline,25,47064.6665171856,**,19433.0255956593,0.0163792724504611,16702.7297771099,250824.808761667,11844,191,"47,065 Rs (+282% of mean)",
Other,hh,land_sold_12m_rs,S_levels,25,10510.6014793269,"",8548.88651336634,0.220415891911966,16702.7297771099,250824.808761667,11844,191,"10,511 Rs (+63% of mean)",""
Other,hh,land_sold_any,S0_baseline,25,,"",,,0,0,11979,191,"",degenerate
Other,hh,land_sold_any,S_levels,25,,,,,,,,,"",NULL/degenerate
Other,hh,livestock_has,S0_baseline,25,-0.0458964430327141,**,0.0218830091626542,0.037285079548545,0.823691460055096,0.381098363813968,11844,191,-4.59pp (-6% of mean),
Other,hh,livestock_has,S_levels,25,-0.0270062131655974,**,0.0125058819198695,0.0320659928302343,0.823691460055096,0.381098363813968,11844,191,-2.70pp (-3% of mean),""
Other,hh,main_coping_borrow,S0_baseline,25,-0.0584115710545376,"",0.066755743156016,0.382750627056127,0.220406612198366,0.414560239185696,3142,191,-5.84pp (-27% of mean),
Other,hh,main_coping_borrow,S_levels,25,-0.0425955956466322,"",0.0352561204878943,0.22858227959772,0.220406612198366,0.414560239185696,3142,191,-4.26pp (-19% of mean),""
Other,hh,main_coping_external_support,S0_baseline,25,-0.0108213967444872,"",0.0546403243169551,0.843233653635206,0.113053391601748,0.316688140262029,3142,191,-1.08pp (-10% of mean),
Other,hh,main_coping_external_support,S_levels,25,0.0198875973667514,"",0.0278108009986519,0.475482059064413,0.113053391601748,0.316688140262029,3142,191,+1.99pp (+18% of mean),""
Other,hh,main_coping_savings_consumption,S0_baseline,25,0.00995898686167146,"",0.0886724126764288,0.910702486064083,0.633479004370131,0.481899865052153,3142,191,+1.00pp (+2% of mean),
Other,hh,main_coping_savings_consumption,S_levels,25,0.0637050241050916,"",0.0502387280406912,0.206437565160363,0.633479004370131,0.481899865052153,3142,191,+6.37pp (+10% of mean),""
Other,hh,main_coping_sell_assets,S0_baseline,25,0.00128270481346886,"",0.0374249667268375,0.972697029302444,0.0558616758502755,0.229676233086607,3142,191,+0.13pp (+2% of mean),
Other,hh,main_coping_sell_assets,S_levels,25,-0.00105701900692883,"",0.0175326983149236,0.951993544971367,0.0558616758502755,0.229676233086607,3142,191,-0.11pp (-2% of mean),""
Other,hh,mean_loss_per_shock_rs,S0_baseline,25,16359.617626608,"",23000.9511155492,0.477855199344284,69753.4533174091,161471.989821222,3142,191,"16,360 Rs (+23% of mean)",
Other,hh,mean_loss_per_shock_rs,S_levels,25,22995.8356680432,**,11124.6873864984,0.0401721164923107,69753.4533174091,161471.989821222,3142,191,"22,996 Rs (+33% of mean)",""
Other,hh,mig_cost_12m_rs,S0_baseline,25,83993.542229578,***,26474.2799613704,0.00176185028229878,133000.487201221,344794.156969679,5646,191,"83,994 Rs (+63% of mean)",
Other,hh,mig_cost_12m_rs,S_levels,25,8973.85968499812,"",15453.0159826491,0.562118023079164,133000.487201221,344794.156969679,5646,191,"8,974 Rs (+7% of mean)",""
Other,hh,mig_cost_financed_by_loan_any,S0_baseline,25,0.00931335690027564,"",0.037239820437239,0.802786909402791,0.469571113748093,0.499115530857398,5646,191,+0.93pp (+2% of mean),
Other,hh,mig_cost_financed_by_loan_any,S_levels,25,0.0252796606145316,"",0.0230693425608588,0.274548133755525,0.469571113748093,0.499115530857398,5646,191,+2.53pp (+5% of mean),""
Other,hh,mig_reason_disaster,S0_baseline,25,-0.000811297760887511,"",0.00171527309891627,0.636767075888874,0.000678081030683167,0.026033365644915,5646,191,-0.08pp (-120% of mean),
Other,hh,mig_reason_disaster,S_levels,25,0.000864400905880767,"",0.000904706912603426,0.340564966451187,0.000678081030683167,0.026033365644915,5646,191,+0.09pp (+127% of mean),""
Other,hh,mig_reason_education,S0_baseline,25,0.01184085023856,"",0.0218437481414075,0.588405144434887,0.210544160027123,0.407729687840206,5646,191,+1.18pp (+6% of mean),
Other,hh,mig_reason_education,S_levels,25,-0.0045786964034008,"",0.0128852758012444,0.722726588506896,0.210544160027123,0.407729687840206,5646,191,-0.46pp (-2% of mean),""
Other,hh,mig_reason_marriage_family,S0_baseline,25,-0.0348560345231524,*,0.0183487061889915,0.0589944354472684,0.0945923037803017,0.292675794697934,5646,191,-3.49pp (-37% of mean),
Other,hh,mig_reason_marriage_family,S_levels,25,-0.0190929224292623,**,0.00942896091446423,0.0442747065661516,0.0945923037803017,0.292675794697934,5646,191,-1.91pp (-20% of mean),""
Other,hh,mig_reason_work,S0_baseline,25,0.0107798908493456,"",0.0306148986981182,0.725144073849593,0.799457535175454,0.400440217262597,5646,191,+1.08pp (+1% of mean),
Other,hh,mig_reason_work,S_levels,25,0.0228163565583721,"",0.0174450815276237,0.192488713760152,0.799457535175454,0.400440217262597,5646,191,+2.28pp (+3% of mean),""
Other,hh,migrant_has_secondary_job_any,S0_baseline,25,,"",,,0,0,5899,191,"",degenerate
Other,hh,migrant_has_secondary_job_any,S_levels,25,,,,,,,,,"",NULL/degenerate
Other,hh,migrant_mean_age,S0_baseline,25,0.52797827352065,"",0.589876270530067,0.371884230737045,28.3090633342362,10.1930312970724,5042,191,+0.528 (mean 28.309),
Other,hh,migrant_mean_age,S_levels,25,0.796325312039065,"",0.519228529342389,0.126774249698674,28.3090633342362,10.1930312970724,5042,191,+0.796 (mean 28.309),""
Other,hh,migrant_mean_months_away,S0_baseline,25,-0.369353267683341,"",0.875607359955543,0.673629476170188,27.768471676714,25.1906599089892,5041,191,-0.369 (mean 27.768),
Other,hh,migrant_mean_months_away,S_levels,25,0.574910333823808,"",0.450963254484074,0.203919263242493,27.768471676714,25.1906599089892,5041,191,+0.575 (mean 27.768),""
Other,hh,migrant_monthly_earning_total_rs,S0_baseline,25,2578.02170097049,"",4129.08333432187,0.533142195531193,30394.1832513985,50250.1444881253,5646,191,"2,578 Rs (+8% of mean)",
Other,hh,migrant_monthly_earning_total_rs,S_levels,25,-7549.57807613083,***,2520.74310055323,0.00311019890250841,30394.1832513985,50250.1444881253,5646,191,"-7,550 Rs (-25% of mean)",""
Other,hh,multi_season,S0_baseline,25,-0.0210616177048854,"",0.0448999858486049,0.639551328379972,0.763953040800616,0.424671810433918,9748,191,-2.11pp (-3% of mean),
Other,hh,multi_season,S_levels,25,-0.048600799112732,*,0.025400304220496,0.057200948275843,0.763953040800616,0.424671810433918,9748,191,-4.86pp (-6% of mean),""
Other,hh,multiple_shocks,S0_baseline,25,-0.232780013082841,**,0.107839119135334,0.0322214139383562,0.321869656089683,0.467237692105825,3142,191,-23.28pp (-72% of mean),
Other,hh,multiple_shocks,S_levels,25,-0.141904543269718,**,0.0620126773882649,0.0232946098699847,0.321869656089683,0.467237692105825,3142,191,-14.19pp (-44% of mean),""
Other,hh,n_acute_illness,S0_baseline,25,-0.500561425636703,"",0.313068808933904,0.111507471255411,1.41057700430852,1.57096941200831,11561,191,-0.501 (mean 1.411),
Other,hh,n_acute_illness,S_levels,25,-0.279071592782873,*,0.153567929251063,0.0707540174097114,1.41057700430852,1.57096941200831,11561,191,-0.279 (mean 1.411),""
Other,hh,n_chronic,S0_baseline,25,0.208811947637505,"",0.143145935647009,0.14628927884921,0.905888316296359,1.08389075120933,11561,191,+20.88pp (+23% of mean),
Other,hh,n_chronic,S_levels,25,0.0818337045733091,"",0.0821970159430618,0.320720483532938,0.905888316296359,1.08389075120933,11561,191,+8.18pp (+9% of mean),""
Other,hh,n_crops_dry,S0_baseline,25,-0.481414296838986,**,0.194883856177374,0.0143830352461181,1.67686682063126,1.59457622908676,9748,191,-0.481 (mean 1.677),
Other,hh,n_crops_dry,S_levels,25,-0.252348765351843,**,0.103085677522491,0.0152752169790226,1.67686682063126,1.59457622908676,9748,191,-0.252 (mean 1.677),""
Other,hh,n_crops_total,S0_baseline,25,-0.675800606581296,**,0.26011578891966,0.0101095913298276,3.51664742109315,2.25727408727567,9748,191,-0.676 (mean 3.517),
Other,hh,n_crops_total,S_levels,25,-0.320368849175033,**,0.143342447095117,0.0265826772705772,3.51664742109315,2.25727408727567,9748,191,-0.320 (mean 3.517),""
Other,hh,n_crops_wet,S0_baseline,25,-0.151417070255745,"",0.162024013874557,0.351214301171853,1.97536566589684,1.32249161940125,9748,191,-0.151 (mean 1.975),
Other,hh,n_crops_wet,S_levels,25,-0.0180157051308724,"",0.0966455724342492,0.852322098381945,1.97536566589684,1.32249161940125,9748,191,-0.018 (mean 1.975),""
Other,hh,n_dest_gulf,S0_baseline,25,0.0341360320274347,*,0.0199844234451431,0.0892450488413051,0.371757925072046,0.562133776689667,5646,191,+3.41pp (+9% of mean),
Other,hh,n_dest_gulf,S_levels,25,0.0180939677095136,"",0.0121511002165008,0.138124128947318,0.371757925072046,0.562133776689667,5646,191,+1.81pp (+5% of mean),""
Other,hh,n_dest_india,S0_baseline,25,-0.00881197552138753,"",0.0209375794265601,0.674326499400576,0.178843871842685,0.513354996923562,5646,191,-0.88pp (-5% of mean),
Other,hh,n_dest_india,S_levels,25,-0.00542050206019276,"",0.00997458877199663,0.58747001144781,0.178843871842685,0.513354996923562,5646,191,-0.54pp (-3% of mean),""
Other,hh,n_dest_malaysia,S0_baseline,25,0.00997809158080856,"",0.0167076525268187,0.551073649242995,0.177318189523648,0.409807945688776,5646,191,+1.00pp (+6% of mean),
Other,hh,n_dest_malaysia,S_levels,25,0.00656351693642102,"",0.00855996449875971,0.444170441690849,0.177318189523648,0.409807945688776,5646,191,+0.66pp (+4% of mean),""
Other,hh,n_dest_other_country,S0_baseline,25,0.0169905362779677,"",0.0165674870100385,0.30641473562641,0.123410747584336,0.489315647209484,5646,191,+1.70pp (+14% of mean),
Other,hh,n_dest_other_country,S_levels,25,0.00665144368765058,"",0.00775122380822746,0.391909996878478,0.123410747584336,0.489315647209484,5646,191,+0.67pp (+5% of mean),""
Other,hh,n_enrolled,S0_baseline,25,-0.0447430592623657,*,0.0266250553446902,0.0945058842318588,1.22784489313171,1.17108996245847,11561,191,-0.045 (mean 1.228),
Other,hh,n_enrolled,S_levels,25,-0.0389947772447219,***,0.0144780166617765,0.00770591590074337,1.22784489313171,1.17108996245847,11561,191,-0.039 (mean 1.228),""
Other,hh,n_enterprises,S0_baseline,25,0.00429611888700074,"",0.0140317717711669,0.75980982619549,0.18348777026463,0.424918237443551,11844,191,+0.43pp (+2% of mean),
Other,hh,n_enterprises,S_levels,25,0.00754156500218627,"",0.00785442481401317,0.338191102407954,0.18348777026463,0.424918237443551,11844,191,+0.75pp (+4% of mean),""
Other,hh,n_equip_categories,S0_baseline,25,0.100491342654572,"",0.10999072858523,0.36210446677879,0.922476675148431,0.666414194995338,4876,191,+10.05pp (+11% of mean),
Other,hh,n_equip_categories,S_levels,25,0.153309650076349,***,0.0573718302034454,0.00821182293623055,0.922476675148431,0.666414194995338,4876,191,+15.33pp (+17% of mean),""
Other,hh,n_insured,S0_baseline,25,0.0231082843549559,"",0.0140280612969675,0.101151299942119,0.0427473177325336,0.220289269031197,11561,191,+2.31pp (+54% of mean),
Other,hh,n_insured,S_levels,25,0.0120940497803904,*,0.0064890643800146,0.0638984548930144,0.0427473177325336,0.220289269031197,11561,191,+1.21pp (+28% of mean),""
Other,hh,n_irrigation_types,S0_baseline,25,0.0727426720551754,"",0.0584398912449657,0.214809135562709,0.118405428329092,0.3589358142278,4876,191,+7.27pp (+61% of mean),
Other,hh,n_irrigation_types,S_levels,25,-0.0284786124219097,"",0.030575484459066,0.352856922882957,0.118405428329092,0.3589358142278,4876,191,-2.85pp (-24% of mean),""
Other,hh,n_migrants_female,S0_baseline,25,-0.0210717385347617,"",0.0312375960981225,0.500773157967765,0.333107306323106,0.738474702967915,5646,191,-2.11pp (-6% of mean),
Other,hh,n_migrants_female,S_levels,25,0.000161626432316646,"",0.0190692270526481,0.993246285564817,0.333107306323106,0.738474702967915,5646,191,+0.02pp (+0% of mean),""
Other,hh,n_migrants_internal,S0_baseline,25,-0.0342364427359756,"",0.0511441803102532,0.504046394217163,0.678250550940837,1.20508977289951,5646,191,-3.42pp (-5% of mean),
Other,hh,n_migrants_internal,S_levels,25,0.0018413120423441,"",0.0285506246476465,0.948645578372641,0.678250550940837,1.20508977289951,5646,191,+0.18pp (+0% of mean),""
Other,hh,n_migrants_international,S0_baseline,25,0.052292684364821,"",0.0329818671694937,0.114516150633962,0.851330734022716,0.785013175438298,5646,191,+5.23pp (+6% of mean),
Other,hh,n_migrants_international,S_levels,25,0.0258884262733916,"",0.0181053856912761,0.154395385117635,0.851330734022716,0.785013175438298,5646,191,+2.59pp (+3% of mean),""
Other,hh,n_migrants_male,S0_baseline,25,0.0382519685118798,"",0.0343654770058208,0.267074776593552,1.19596541786744,0.794123036163683,5646,191,+0.038 (mean 1.196),
Other,hh,n_migrants_male,S_levels,25,0.0278288926677863,"",0.0196138719263415,0.157584771044534,1.19596541786744,0.794123036163683,5646,191,+0.028 (mean 1.196),""
Other,hh,n_migrants_total,S0_baseline,25,0.00349866605352144,"",0.0521230490212521,0.946554201887897,1.65841668079336,1.22583177841232,5646,191,+0.003 (mean 1.658),
Other,hh,n_migrants_total,S_levels,25,-0.0368978734047602,"",0.0270360037676483,0.173940011854501,1.65841668079336,1.22583177841232,5646,191,-0.037 (mean 1.658),""
Other,hh,n_partial_owned,S0_baseline,25,-0.000225830905851855,"",0.00188533772709432,0.904781821876455,0.00141915017948076,0.0376464407857649,11844,191,-0.02pp (-16% of mean),
Other,hh,n_partial_owned,S_levels,25,0.000176374910392086,"",0.00115278684167416,0.878561648548178,0.00141915017948076,0.0376464407857649,11844,191,+0.02pp (+12% of mean),""
Other,hh,n_plots_both_seasons,S0_baseline,25,-0.129011695075483,*,0.0728365775343036,0.0781224920049101,1.10813482257586,0.997708946518685,9967,191,-0.129 (mean 1.108),
Other,hh,n_plots_both_seasons,S_levels,25,-0.130398395544901,***,0.0413526809866372,0.00187644799274146,1.10813482257586,0.997708946518685,9967,191,-0.130 (mean 1.108),""
Other,hh,n_plots_fallow_dry,S0_baseline,25,0.0918977620210878,"",0.078235745934382,0.241614326586049,0.577246219234951,0.989410223276308,9967,191,+9.19pp (+16% of mean),
Other,hh,n_plots_fallow_dry,S_levels,25,0.131736885601163,***,0.0442088662009981,0.00326042680342991,0.577246219234951,0.989410223276308,9967,191,+13.17pp (+23% of mean),""
Other,hh,n_plots_fallow_wet,S0_baseline,25,0.0250005788659827,"",0.0345043204914778,0.469611022171655,0.170801621033903,0.489596673814703,9967,191,+2.50pp (+15% of mean),
Other,hh,n_plots_fallow_wet,S_levels,25,0.00393800084615689,"",0.0180317819962719,0.827357921790013,0.170801621033903,0.489596673814703,9967,191,+0.39pp (+2% of mean),""
Other,hh,n_plots_owned,S0_baseline,25,0.00480965651260421,"",0.00925325992553705,0.603822174748348,1.81348225758624,1.19073799017918,9967,191,+0.005 (mean 1.813),
Other,hh,n_plots_owned,S_levels,25,0.0156240354316069,***,0.00561340760786719,0.00592380754457104,1.81348225758624,1.19073799017918,9967,191,+0.016 (mean 1.813),""
Other,hh,n_plots_rented_out_wet,S0_baseline,25,0.0534488393536326,**,0.0224204154653664,0.0181135536640254,0.123257882771573,0.430557013245847,9967,191,+5.34pp (+43% of mean),
Other,hh,n_plots_rented_out_wet,S_levels,25,0.0220779546958656,*,0.0115103277277449,0.0565977728508533,0.123257882771573,0.430557013245847,9967,191,+2.21pp (+18% of mean),""
Other,hh,n_plots_self_dry,S0_baseline,25,-0.121598081993297,"",0.0758178976268902,0.110415246373491,1.11930414154394,0.997575149272313,9967,191,-0.122 (mean 1.119),
Other,hh,n_plots_self_dry,S_levels,25,-0.129783013899817,***,0.0428432514205337,0.00279267579907051,1.11930414154394,0.997575149272313,9967,191,-0.130 (mean 1.119),""
Other,hh,n_plots_self_wet,S0_baseline,25,-0.0695210684972428,*,0.0400161642454479,0.0839503565246228,1.50311357121676,1.10469861389037,9967,191,-0.070 (mean 1.503),
Other,hh,n_plots_self_wet,S_levels,25,-0.0105355144911032,"",0.0202550348614566,0.603569435388037,1.50311357121676,1.10469861389037,9967,191,-0.011 (mean 1.503),""
Other,hh,n_powered_types,S0_baseline,25,0.00631180959160861,"",0.0153905271032536,0.682202337002474,0.0366412213740458,0.200983962384902,4876,191,+0.63pp (+17% of mean),
Other,hh,n_powered_types,S_levels,25,-0.00956249536424839,"",0.00828881386925033,0.250134820004947,0.0366412213740458,0.200983962384902,4876,191,-0.96pp (-26% of mean),""
Other,hh,n_private_school,S0_baseline,25,0.0182635786400112,"",0.0266790169591662,0.494451292978713,0.383374165751457,0.737990935905402,11561,191,+1.83pp (+5% of mean),
Other,hh,n_private_school,S_levels,25,0.00298781292598514,"",0.0134770769324757,0.824788704215434,0.383374165751457,0.737990935905402,11561,191,+0.30pp (+1% of mean),""
Other,hh,n_scholarship,S0_baseline,25,0.0599235714079397,*,0.0309015938853735,0.0539612381963492,0.272873194221509,0.653494233307312,11561,191,+5.99pp (+22% of mean),
Other,hh,n_scholarship,S_levels,25,0.000111957159041757,"",0.0169404752069805,0.994733868172105,0.272873194221509,0.653494233307312,11561,191,+0.01pp (+0% of mean),""
Other,hh,n_school_age,S0_baseline,25,-0.0447430592623657,*,0.0266250553446902,0.0945058842318588,1.22784489313171,1.17108996245847,11561,191,-0.045 (mean 1.228),
Other,hh,n_school_age,S_levels,25,-0.0389947772447219,***,0.0144780166617765,0.00770591590074337,1.22784489313171,1.17108996245847,11561,191,-0.039 (mean 1.228),""
Other,hh,n_shocks,S0_baseline,25,-0.730744764152751,**,0.331783882658954,0.0289166740221716,1.55253657609728,1.04926388530672,3142,191,-0.731 (mean 1.553),
Other,hh,n_shocks,S_levels,25,-0.54598714921493,***,0.183046965293909,0.00325724268950458,1.55253657609728,1.04926388530672,3142,191,-0.546 (mean 1.553),""
Other,hh,n_support_sources,S0_baseline,25,-0.154476480363689,*,0.0786678405842704,0.0510290701022006,1.19801318974873,0.763387923371319,11844,191,-0.154 (mean 1.198),
Other,hh,n_support_sources,S_levels,25,-0.122460036784243,***,0.0396445369276963,0.00230987829625929,1.19801318974873,0.763387923371319,11844,191,-0.122 (mean 1.198),""
Other,hh,n_workers_total,S0_baseline,25,-0.0262776613114641,"",0.0421130319931881,0.533389609226479,0.297771099423992,0.954064802157168,11844,191,-2.63pp (-9% of mean),
Other,hh,n_workers_total,S_levels,25,-0.0203519549219258,"",0.0199563100436867,0.309107991961625,0.297771099423992,0.954064802157168,11844,191,-2.04pp (-7% of mean),""
Other,hh,natural_disaster_shock_any,S0_baseline,25,-0.144473798102691,"",0.109867972499086,0.190209373513769,0.435303059091773,0.495843746388442,3142,191,-14.45pp (-33% of mean),
Other,hh,natural_disaster_shock_any,S_levels,25,-0.122647799143419,**,0.0566983479062187,0.0318621043068301,0.435303059091773,0.495843746388442,3142,191,-12.26pp (-28% of mean),""
Other,hh,ngo_support_amt,S0_baseline,25,-935.042844232641,"",693.384015896325,0.179096128576701,1160.58852992737,15841.3350185641,11844,191,-935.043 (mean 1160.589),
Other,hh,ngo_support_amt,S_levels,25,1.160599963942,"",244.994415149229,0.996225205101388,1160.58852992737,15841.3350185641,11844,191,+1.161 (mean 1160.589),""
Other,hh,ngo_support_any,S0_baseline,25,-0.0373698666768629,"",0.0238432371783263,0.118704982213141,0.0479171884130562,0.213599953678123,11844,191,-3.74pp (-78% of mean),
Other,hh,ngo_support_any,S_levels,25,-0.00742769847654877,"",0.00899704262829901,0.410082809809872,0.0479171884130562,0.213599953678123,11844,191,-0.74pp (-16% of mean),""
Other,hh,other_shock_any,S0_baseline,25,-0.0876293248963565,"",0.0615933074168471,0.156570805926683,0.0817024510735322,0.273936888460538,3142,191,-8.76pp (-107% of mean),
Other,hh,other_shock_any,S_levels,25,-0.0504646131734082,"",0.0370988932140505,0.175463799990649,0.0817024510735322,0.273936888460538,3142,191,-5.05pp (-62% of mean),""
Other,hh,private_gift_amt,S0_baseline,25,-539.66578240808,"",365.447647619428,0.141404797254365,325.91084397696,3171.73210029018,11844,191,-539.666 (mean 325.911),
Other,hh,private_gift_amt,S_levels,25,-579.17264346316,***,197.333999195063,0.00374700480815252,325.91084397696,3171.73210029018,11844,191,-579.173 (mean 325.911),""
Other,hh,private_gift_any,S0_baseline,25,-0.0754489183212459,*,0.04449526136797,0.0915879095513606,0.0788045746723433,0.269444751904192,11844,191,-7.54pp (-96% of mean),
Other,hh,private_gift_any,S_levels,25,-0.108795339684622,***,0.0246860990719121,0.0000174892178760161,0.0788045746723433,0.269444751904192,11844,191,-10.88pp (-138% of mean),""
Other,hh,private_support_amt,S0_baseline,25,-1474.7086266407,*,780.477050931095,0.0603482866771088,1486.49937390433,16138.3195973852,11844,191,-1474.709 (mean 1486.499),
Other,hh,private_support_amt,S_levels,25,-578.012043499258,*,312.93749953789,0.0662945759282436,1486.49937390433,16138.3195973852,11844,191,-578.012 (mean 1486.499),""
Other,hh,private_support_any,S0_baseline,25,-0.104808554831568,**,0.0494430399348627,0.0353223954997763,0.123883462726438,0.329462306945134,11844,191,-10.48pp (-85% of mean),
Other,hh,private_support_any,S_levels,25,-0.111719126469338,***,0.0260968007171993,0.0000294951306254404,0.123883462726438,0.329462306945134,11844,191,-11.17pp (-90% of mean),""
Other,hh,profit_12m,S0_baseline,25,-56804.9790840094,"",34819.614478978,0.104460765895551,26572.3774104683,369618.368062019,11844,191,-56804.979 (mean 26572.377),
Other,hh,profit_12m,S_levels,25,-6728.19029668705,"",11462.6924408916,0.557924539252162,26572.3774104683,369618.368062019,11844,191,-6728.190 (mean 26572.377),""
Other,hh,public_cash_amt,S0_baseline,25,1602.00721855669,"",4704.13156292449,0.733816182809258,5931.69838884715,24763.6607323553,11844,191,+1602.007 (mean 5931.698),
Other,hh,public_cash_amt,S_levels,25,3377.23588370456,"",2595.20527259004,0.194719003855594,5931.69838884715,24763.6607323553,11844,191,+3377.236 (mean 5931.698),""
Other,hh,public_cash_any,S0_baseline,25,-0.0583113528279783,***,0.0198546371913213,0.00372482012577042,0.346189164370983,0.475774235682131,11844,191,-5.83pp (-17% of mean),
Other,hh,public_cash_any,S_levels,25,-0.0184103286755814,*,0.0110022891571331,0.0959102924024406,0.346189164370983,0.475774235682131,11844,191,-1.84pp (-5% of mean),""
Other,hh,public_inkind_amt,S0_baseline,25,111.361244938548,"",179.860419938852,0.536556784739865,73.3491944235746,2918.51780295489,11844,191,+111.361 (mean 73.349),
Other,hh,public_inkind_amt,S_levels,25,-16.3240648512,"",39.6412019567757,0.680953565358542,73.3491944235746,2918.51780295489,11844,191,-16.324 (mean 73.349),""
Other,hh,public_inkind_any,S0_baseline,25,0.000153566959349798,"",0.0112099796417678,0.989084392015172,0.0273812505217464,0.163198471227293,11844,191,+0.02pp (+1% of mean),
Other,hh,public_inkind_any,S_levels,25,0.00462063404942334,"",0.00640099656383465,0.471266966888613,0.0273812505217464,0.163198471227293,11844,191,+0.46pp (+17% of mean),""
Other,hh,public_support_amt,S0_baseline,25,1714.32212338701,"",4681.17860000032,0.714611417740012,6013.76667501461,24919.7585362264,11844,191,+1714.322 (mean 6013.767),
Other,hh,public_support_amt,S_levels,25,3356.16363036543,"",2582.75396038855,0.195363493258432,6013.76667501461,24919.7585362264,11844,191,+3356.164 (mean 6013.767),""
Other,hh,public_support_any,S0_baseline,25,-0.0558176421351618,***,0.0197379940324399,0.00518734142439941,0.361632857500626,0.48049329557092,11844,191,-5.58pp (-15% of mean),
Other,hh,public_support_any,S_levels,25,-0.0160991457143983,"",0.0113606823973218,0.158093331249125,0.361632857500626,0.48049329557092,11844,191,-1.61pp (-4% of mean),""
Other,hh,public_work_any,S0_baseline,25,0.00108418985194341,"",0.00768426124803413,0.887946528839388,0.00742966858669338,0.0858783108774298,11844,191,+0.11pp (+15% of mean),
Other,hh,public_work_any,S_levels,25,-0.00239532139608686,"",0.00284129289050217,0.400266531459079,0.00742966858669338,0.0858783108774298,11844,191,-0.24pp (-32% of mean),""
Other,hh,public_work_days,S0_baseline,25,-0.132877422995135,"",0.278552076155681,0.633889674992426,0.279572585357709,3.49687635116894,11844,191,-13.29pp (-48% of mean),
Other,hh,public_work_days,S_levels,25,-0.0539227360969681,"",0.105743205217243,0.610685033042406,0.279572585357709,3.49687635116894,11844,191,-5.39pp (-19% of mean),""
Other,hh,public_work_earnings,S0_baseline,25,0.953659890979089,"",10.4229672390724,0.927194870538795,8.71909174388513,112.029962293446,11844,191,+0.954 (mean 8.719),
Other,hh,public_work_earnings,S_levels,25,-4.74818848805584,"",3.52703766707612,0.179833692207593,8.71909174388513,112.029962293446,11844,191,-4.748 (mean 8.719),""
Other,hh,remit_amount_12m_rs,S0_baseline,25,8548.70947009466,"",18271.0045883317,0.640403830490393,154286.333785387,241432.929931734,5646,191,"8,549 Rs (+6% of mean)",
Other,hh,remit_amount_12m_rs,S_levels,25,-2961.52465215007,"",9858.43681867152,0.764196615243322,154286.333785387,241432.929931734,5646,191,"-2,962 Rs (-2% of mean)",""
Other,hh,remit_amount_intl_12m_rs,S0_baseline,25,11273.9966058387,"",18053.676102654,0.533067467292321,144245.213595525,243146.816263664,5646,191,"11,274 Rs (+8% of mean)",
Other,hh,remit_amount_intl_12m_rs,S_levels,25,-3123.1525682051,"",9936.85319922556,0.753638071807843,144245.213595525,243146.816263664,5646,191,"-3,123 Rs (-2% of mean)",""
Other,hh,remit_frequency_avg,S0_baseline,25,0.120548491611487,"",0.258629910535581,0.641677640451296,3.22214134773421,1.88979021231393,3727,190,+0.121 (mean 3.222),
Other,hh,remit_frequency_avg,S_levels,25,-0.0992732145555349,"",0.127007283325116,0.435407734633745,3.22214134773421,1.88979021231393,3727,190,-0.099 (mean 3.222),""
Other,hh,remit_per_international_migrant,S0_baseline,25,-274.780215316652,"",26627.7443609425,0.991777462235941,176914.246453013,205629.397008088,3612,191,-274.780 (mean 176914.246),
Other,hh,remit_per_international_migrant,S_levels,25,-16811.9843682637,"",13508.7367624731,0.214855011536047,176914.246453013,205629.397008088,3612,191,-16811.984 (mean 176914.246),""
Other,hh,remit_per_migrant,S0_baseline,25,5269.20875495686,"",13398.437857291,0.694560714751905,113482.144771438,160934.826170478,5646,191,+5269.209 (mean 113482.145),
Other,hh,remit_per_migrant,S_levels,25,-4645.28920935008,"",6581.23232434593,0.481152916774513,113482.144771438,160934.826170478,5646,191,-4645.289 (mean 113482.145),""
