dataset,outcome,sample,threshold,beta,stars,mean_y,beta_pp,pct_of_mean,se,pval,n,n_muni,sd_y
nec_cs,mean_profit_per_worker,sender,25,197955.553560474,"",145465.527501732,19795555.3560474,136.084168503852,123782.44365934,0.12185439300831,131,137,1017342.46811373
nec_cs,mean_profit_per_worker,sender,50,139103.803621116,"",147371.277458642,13910380.3621116,94.3900372039279,108268.824406773,0.210639341636607,127,133,1032452.57270985
nec_cs,mean_profit_per_worker,sender,100,73523.5888599928,"",147172.2774517,7352358.88599928,49.9574988802646,81908.2344339613,0.377944553562624,122,127,1056633.08611451
nec_cs,mean_rev_per_worker,full,0,227728.302375285,"",1436437.77345183,22772830.2375285,15.8536837852741,394324.106452021,0.565320992075359,714,714,8128296.65539064
nec_cs,mean_rev_per_worker,full,25,-311852.260274119,"",1151676.54849557,-31185226.0274119,-27.0781115306628,228926.704092108,0.178482335555193,469,475,4975593.60572108
nec_cs,mean_rev_per_worker,full,50,-430794.905389089,"",1248348.84492871,-43079490.5389089,-34.5091764324651,509807.083864992,0.40169806540473,399,401,5407347.44524294
nec_cs,mean_rev_per_worker,full,100,118278.79551171,"",979437.761821567,11827879.551171,12.0761931101915,205700.723197821,0.568030945815813,305,313,1880267.30331289
nec_cs,mean_rev_per_worker,receiver,0,-46663.9519748886,"",1639957.8235927,-4666395.19748886,-2.8454361022932,426187.405515959,0.913130379657612,559,564,9120879.23786643
nec_cs,mean_rev_per_worker,receiver,25,-647216.99725037,*,1339183.82213883,-64721699.725037,-48.329212655563,362017.416775652,0.0797493383560001,327,338,5850546.02311503
nec_cs,mean_rev_per_worker,receiver,50,-1009222.73441962,"",1520725.92494849,-100922273.441962,-66.3645380053477,811923.859503562,0.219664632732574,262,268,6556627.29649279
nec_cs,mean_rev_per_worker,receiver,100,-93935.1078447221,"",1162088.38152061,-9393510.78447221,-8.08330152322895,345535.310859499,0.787168400602065,174,186,2242937.08429799
nec_cs,mean_rev_per_worker,sender,0,136583.429017047,"",671202.38492213,13658342.9017047,20.3490678944612,385116.72958472,0.725505657476149,137,150,1036024.67285612
nec_cs,mean_rev_per_worker,sender,25,168967.550753835,"",689067.362426809,16896755.0753835,24.5211948740037,120764.169408092,0.173584498039364,131,137,1078730.85740915
nec_cs,mean_rev_per_worker,sender,50,93086.297119952,"",699498.788948996,9308629.7119952,13.3075708765436,103422.940493966,0.37667976358075,127,133,1092869.00412171
nec_cs,mean_rev_per_worker,sender,100,-1824.20842525879,"",711933.704624543,-182420.842525879,-0.256232906717183,90277.0856537511,0.984038839554044,122,127,1116476.30958787
nec_cs,mean_value_added_per_worker,full,0,-96540.548313204,"",-118744.482134181,-9654054.8313204,81.3010815981439,660273.855502637,0.884145615519664,714,714,20712159.3374461
nec_cs,mean_value_added_per_worker,full,25,-3066820.02574569,"",-726250.240067667,-306682002.574569,422.281447433318,2885705.67617699,0.29237157950586,469,475,24726013.0767735
nec_cs,mean_value_added_per_worker,full,50,-5754585.14068925,"",-895533.673046338,-575458514.068925,642.587243103196,4914162.93824358,0.246549387728755,399,401,26912340.2844775
nec_cs,mean_value_added_per_worker,full,100,-8666876.41454019,"",-1646026.46000521,-866687641.454019,526.533237777524,7385020.36987242,0.246478220016521,305,313,29881625.76059
nec_cs,mean_value_added_per_worker,receiver,0,301922.37328873,"",-188168.262113547,30192237.328873,-160.453399472086,576587.976144218,0.60220938540289,559,564,23302725.1649695
nec_cs,mean_value_added_per_worker,receiver,25,-3526226.48003968,"",-1079578.82041384,-352622648.003968,326.629831315877,3552579.84208832,0.325599898144069,327,338,29309817.1488161
nec_cs,mean_value_added_per_worker,receiver,50,-7392990.59882757,"",-1413094.71191635,-739299059.882757,523.177288576905,6465642.15132902,0.25830645724115,262,268,32919859.0373049
nec_cs,mean_value_added_per_worker,receiver,100,-13263601.8445883,"",-2870414.84525805,-1326360184.45883,462.079614258543,11173813.3795087,0.24239777102779,174,186,38748008.9478688
nec_cs,mean_value_added_per_worker,sender,0,119901.454225007,"",142288.930588233,11990145.4225007,84.2661855207746,249910.824407689,0.635112614389731,137,150,972394.304157439
nec_cs,mean_value_added_per_worker,sender,25,197955.553560474,"",145465.527501732,19795555.3560474,136.084168503852,123782.44365934,0.12185439300831,131,137,1017342.46811373
nec_cs,mean_value_added_per_worker,sender,50,139103.803621116,"",147371.277458642,13910380.3621116,94.3900372039279,108268.824406773,0.210639341636607,127,133,1032452.57270985
nec_cs,mean_value_added_per_worker,sender,100,73523.5888599928,"",147172.2774517,7352358.88599928,49.9574988802646,81908.2344339613,0.377944553562624,122,127,1056633.08611451
nec_cs,median_value_added_per_worker,full,0,-436.523770501689,"",60957.835172603,-43652.3770501689,-0.716107731296011,2476.1566069264,0.860540604026384,714,714,32875.6319015012
nec_cs,median_value_added_per_worker,full,25,-5743.72509349558,**,62944.2354271381,-574372.509349558,-9.12510105892748,2185.87453313851,0.0110268312215178,469,475,33224.4836102781
nec_cs,median_value_added_per_worker,full,50,-6912.8746363785,***,63376.4524386299,-691287.46363785,-10.9076389895325,2224.19970515755,0.00295759280742978,399,401,33759.6678899835
nec_cs,median_value_added_per_worker,full,100,-4016.84322281502,"",65626.1626308682,-401684.322281502,-6.12079552084863,2650.58546205798,0.136354345370686,305,313,34900.1489269598
nec_cs,median_value_added_per_worker,receiver,0,642.486749581938,"",63398.1284306348,64248.6749581938,1.01341595641092,2682.98979025001,0.811453617062113,559,564,33013.4786953365
nec_cs,median_value_added_per_worker,receiver,25,-6206.82632691763,**,67479.7690814498,-620682.632691763,-9.1980550784426,2708.95737102458,0.0261150156124297,327,338,32919.0693356076
nec_cs,median_value_added_per_worker,receiver,50,-8323.07179125131,***,68888.8878713808,-832307.179125131,-12.0818785851079,2557.15147539889,0.00203858142793562,262,268,33515.4677033409
nec_cs,median_value_added_per_worker,receiver,100,-5327.47932008452,*,75258.9776674938,-532747.932008453,-7.07886219717491,3046.10729463105,0.0881676242583861,174,186,33909.5525912954
nec_cs,median_value_added_per_worker,sender,0,-976.909015068073,"",51782.3325224036,-97690.9015068073,-1.88656819320646,9274.96310022762,0.916866850053261,137,150,30764.3626880428
nec_cs,median_value_added_per_worker,sender,25,-2791.55602989786,"",51754.3786741645,-279155.602989786,-5.39385478371396,3027.6229680813,0.364990810265588,131,137,31381.2300365745
nec_cs,median_value_added_per_worker,sender,50,-4316.20318658509,"",52268.6878072221,-431620.31865851,-8.25772248674801,4633.14689468899,0.360457246305954,127,133,31552.6243714195
nec_cs,median_value_added_per_worker,sender,100,-1196.11055629637,"",51518.2602937631,-119611.055629637,-2.32172155945485,4385.54846225009,0.787293993369886,122,127,31467.0840285858
nec_cs,n_industries_present,full,0,0.0937619371961133,"",8.98039215686275,9.37619371961133,1.04407397314449,0.0630441253569649,0.141142918960292,714,714,1.01581152670095
nec_cs,n_industries_present,full,25,0.0455329619498514,"",9.15578947368421,4.55329619498514,0.497313334701757,0.0596227837643942,0.448205226028691,469,475,0.932841468058916
nec_cs,n_industries_present,full,50,-0.0367378961191959,"",9.20947630922693,-3.67378961191959,-0.398914062924385,0.0538870370961045,0.498202285918254,399,401,0.911597485221599
nec_cs,n_industries_present,full,100,-0.0183467145916207,"",9.24281150159744,-1.83467145916207,-0.198497119501462,0.0533364759806007,0.732395087740493,305,313,0.890739979539114
nec_cs,n_industries_present,receiver,0,0.0769069881185413,"",8.98049645390071,7.69069881185413,0.856377913106757,0.0662159711128617,0.24945833423068,559,564,1.02264368591193
nec_cs,n_industries_present,receiver,25,0.0799747274659709,"",9.20710059171598,7.99747274659709,0.868620111937602,0.0830272666116035,0.339975002224536,327,338,0.923647392770507
nec_cs,n_industries_present,receiver,50,-0.0801316719538198,"",9.29850746268657,-8.01316719538198,-0.861769184736103,0.0682903139667769,0.246195977774441,262,268,0.878625507662756
nec_cs,n_industries_present,receiver,100,-0.0344499406483112,"",9.36559139784946,-3.44499406483112,-0.36783518717485,0.0757169225084985,0.65164394737686,174,186,0.84194043875567
nec_cs,n_industries_present,sender,0,-0.182883026328332,"",8.98,-18.2883026328332,-2.0365593132331,0.206591191052125,0.383565954212055,137,150,0.993063188646269
nec_cs,n_industries_present,sender,25,-0.0109087496257089,"",9.02919708029197,-1.09087496257089,-0.12081638631545,0.0627502467454684,0.863334593898405,131,137,0.946678449038408
nec_cs,n_industries_present,sender,50,0.0866730216154411,"",9.03007518796992,8.66730216154411,0.95982613445909,0.0555701535679617,0.131400471368063,127,133,0.952984543294636
nec_cs,n_industries_present,sender,100,0.0178162428836006,"",9.06299212598425,1.78162428836006,0.196582349801675,0.0719886809182966,0.806552852441675,122,127,0.932210476745129
nec_cs,share_agriculture,full,0,0.00599130805228965,***,0.0427484621638656,0.599130805228965,14.0152598456606,0.0019810457682244,0.00341083760248383,714,714,0.042435185090707
nec_cs,share_agriculture,full,25,0.00556074217557073,***,0.0437123182547368,0.556074217557073,12.7212245828855,0.00198985082417343,0.00706785664165072,469,475,0.0439995786135909
nec_cs,share_agriculture,full,50,0.00307832972766898,*,0.0436068289650873,0.307832972766898,7.05928360471606,0.00163409539647085,0.0647860879326081,399,401,0.0438311534804564
nec_cs,share_agriculture,full,100,0.00107185355409268,"",0.0432168057444089,0.107185355409268,2.48017764300256,0.00172176569662882,0.536601207308126,305,313,0.0444967170230865
nec_cs,share_agriculture,receiver,0,0.00538498860122838,**,0.0389500076507092,0.538498860122838,13.825385220766,0.00209506954251029,0.0123223938954996,559,564,0.03989929957752
nec_cs,share_agriculture,receiver,25,0.00610331750739793,***,0.038031729739645,0.610331750739793,16.0479619233193,0.00205778087773671,0.00458189698171271,327,338,0.0406187356920866
nec_cs,share_agriculture,receiver,50,0.00290736348238538,"",0.0365327734402985,0.290736348238538,7.95823368608071,0.00188391250767281,0.129074208554812,262,268,0.0392325557101885
nec_cs,share_agriculture,receiver,100,-0.00042844112578045,"",0.0320222454086022,-0.042844112578045,-1.33794841777509,0.00181628575113413,0.8147535215033,174,186,0.0369941163110596
nec_cs,share_agriculture,sender,0,-0.00226202523916249,"",0.0570306511333333,-0.226202523916249,-3.96633247948379,0.0140720109488883,0.873447302136597,137,150,0.0483920164087865
nec_cs,share_agriculture,sender,25,0.00558829515920806,"",0.0577272008686131,0.558829515920805,9.68052334968915,0.00384114286114506,0.157677908811365,131,137,0.0487958097637468
nec_cs,share_agriculture,sender,50,0.00664393355365405,"",0.0578613167894737,0.664393355365405,11.4825135726305,0.00406376051170416,0.11459603773207,127,133,0.0490104896500263
nec_cs,share_agriculture,sender,100,0.00279788892111132,"",0.0596119885984252,0.279788892111132,4.69350039630322,0.00376683459459391,0.464544180847924,122,127,0.0493702680775778
nec_cs,share_borrowed,full,0,-0.0122113461421882,"",0.342448220233176,-1.22113461421882,-3.56589563638946,0.0110153268785631,0.271154691458764,714,714,0.128250215490881
nec_cs,share_borrowed,full,25,0.00759472604536911,"",0.338428284527563,0.759472604536911,2.24411681664585,0.00914463624365591,0.409714838210358,469,475,0.118749959477411
nec_cs,share_borrowed,full,50,0.00773382002371961,"",0.335575784090851,0.773382002371961,2.30464186939837,0.00788773087136451,0.33106270548019,399,401,0.111652629279119
nec_cs,share_borrowed,full,100,0.00636148811472879,"",0.336906712465201,0.63614881147288,1.88820462144573,0.00656555261406785,0.337545509333356,305,313,0.106144942123757
nec_cs,share_borrowed,receiver,0,-0.0156771760153863,"",0.355055603059383,-1.56771760153863,-4.41541434082488,0.0118892331263762,0.191661984338702,559,564,0.126764752906071
nec_cs,share_borrowed,receiver,25,0.00806200302652362,"",0.356208488964519,0.806200302652362,2.26328211603252,0.0105286903882162,0.447373808302324,327,338,0.1142664250728
nec_cs,share_borrowed,receiver,50,0.016753384265138,"",0.354553676906184,1.6753384265138,4.72520392718168,0.0103878498026801,0.113085665102743,262,268,0.102979100527616
nec_cs,share_borrowed,receiver,100,0.011563418301619,"",0.359973681188443,1.1563418301619,3.21229548322607,0.00924512808806739,0.218474730209974,174,186,0.0923268403613503
nec_cs,share_borrowed,sender,0,-0.0187539887179147,"",0.295044460806638,-1.87539887179147,-6.35632631998655,0.0457420180329329,0.684929887649926,137,150,0.122987901346615
nec_cs,share_borrowed,sender,25,0.00297869562556408,"",0.294561794748795,0.297869562556408,1.01122945292492,0.0115391008467716,0.798331804095882,131,137,0.118616733457731
nec_cs,share_borrowed,sender,50,0.0114856251605022,"",0.297334616613338,1.14856251605022,3.86286174523649,0.0128205783347215,0.378865501985781,127,133,0.118834293793594
nec_cs,share_borrowed,sender,100,-0.00601953200246506,"",0.303123592917775,-0.601953200246506,-1.98583420858894,0.0146305065176312,0.68425806635628,122,127,0.115961384693523
nec_cs,share_construction,full,0,0.000175743337006303,"",0.00170465302380952,0.0175743337006303,10.3096251584123,0.000222648640572974,0.432407230794485,714,714,0.00600054719480227
nec_cs,share_construction,full,25,0.0000434429734546206,"",0.00178339976842105,0.00434429734546206,2.4359638384995,0.000322456079418101,0.893303726799218,469,475,0.00664647039627488
nec_cs,share_construction,full,50,0.000305412695450755,"",0.00191294141895262,0.0305412695450755,15.965606286991,0.000292308951710158,0.300591549029259,399,401,0.00715870368867329
nec_cs,share_construction,full,100,0.000436727930680277,"",0.00206239174760383,0.0436727930680277,21.1757989813373,0.00041188541313633,0.294420314219695,305,313,0.00791882682567008
nec_cs,share_construction,receiver,0,0.000215224765500179,"",0.00149824566843972,0.0215224765500179,14.3651184871648,0.000197910901956375,0.280607535899561,559,564,0.0039374369082842
nec_cs,share_construction,receiver,25,-0.000117526219892531,"",0.00146988016568047,-0.0117526219892531,-7.99563274861406,0.000237685121292992,0.623103351915526,327,338,0.0035204118382863
nec_cs,share_construction,receiver,50,0.000203259999480439,"",0.00156520552238806,0.0203259999480439,12.9861539953119,0.000279996260937633,0.47126115773551,262,268,0.00375947170300087
nec_cs,share_construction,receiver,100,0.000165793343392046,"",0.0016016891827957,0.0165793343392046,10.351155840527,0.000360103694272264,0.647782844066184,174,186,0.00394765535883086
nec_cs,share_construction,sender,0,0.00284327592475022,"",0.00248074468,0.284327592475022,114.613807203659,0.00264008853568569,0.290688920385207,137,150,0.0106278998801371
nec_cs,share_construction,sender,25,0.000506342185506352,"",0.00255690068613139,0.0506342185506352,19.8029664684573,0.000500521436872741,0.321037698393779,131,137,0.0110638143899684
nec_cs,share_construction,sender,50,0.000680147526671314,"",0.00261364232330827,0.0680147526671314,26.0229764649053,0.000678454097514529,0.325709227607161,127,133,0.0112234297884274
nec_cs,share_construction,sender,100,0.000715295523807824,"",0.00273712148818898,0.0715295523807824,26.133130257258,0.000929291077094354,0.448677309773836,122,127,0.0114727096898542
nec_cs,share_female_led,full,0,-0.00211199435788146,"",0.311909196539521,-0.211199435788146,-0.677118334859312,0.005954557005682,0.723820692609397,714,714,0.154759892348549
nec_cs,share_female_led,full,25,0.0104762970518224,*,0.354007791563201,1.04762970518224,2.95934081155728,0.00624825658248756,0.0990828165886443,469,475,0.137242118623303
nec_cs,share_female_led,full,50,0.0118756894119068,***,0.360295116590012,1.18756894119068,3.2961005756346,0.00440452921003662,0.00924449609727867,399,401,0.133826448556008
nec_cs,share_female_led,full,100,0.00451007190095995,"",0.376649433622515,0.451007190095995,1.19741900514313,0.00550148330097358,0.416472788081864,305,313,0.13124038127724
nec_cs,share_female_led,receiver,0,-0.00278885779489664,"",0.293413023632135,-0.278885779489664,-0.950488754852668,0.00614015269012787,0.65111039668009,559,564,0.151930742999895
nec_cs,share_female_led,receiver,25,0.010502672719341,"",0.341385590989104,1.0502672719341,3.07648389286479,0.00733696200371485,0.158394271849647,327,338,0.131190850282399
nec_cs,share_female_led,receiver,50,0.0178310630622887,***,0.346292105427579,1.78310630622887,5.14913934877956,0.00613670352182612,0.00544724781165101,262,268,0.124603664976521
nec_cs,share_female_led,receiver,100,0.00960271119302415,"",0.366440112908555,0.960271119302415,2.6205403979396,0.00773516164641315,0.221859539007252,174,186,0.120571335320694
nec_cs,share_female_led,sender,0,0.023442001405588,"",0.381454806671293,2.3442001405588,6.14542037368752,0.0211898885564938,0.278018936057028,137,150,0.145691039216808
nec_cs,share_female_led,sender,25,0.000572885884474127,"",0.385148695169367,0.0572885884474127,0.1487440803148,0.00753373780447016,0.939967233862712,131,137,0.147058218708673
nec_cs,share_female_led,sender,50,0.00468756010262851,"",0.388511710511307,0.468756010262851,1.20654280831313,0.00944361323262494,0.623967219959002,127,133,0.147193536948896
nec_cs,share_female_led,sender,100,-0.0000121635639243054,"",0.391601667109101,-0.00121635639243054,-0.00310610626714125,0.00987502385621522,0.999026982061983,122,127,0.14465865560319
nec_cs,share_finance_prof_info,full,0,0.000730928194312505,"",0.0249838916106443,0.0730928194312505,2.92559784401681,0.00080531596096354,0.366981341336249,714,714,0.0174881614345615
nec_cs,share_finance_prof_info,full,25,-0.0000338278804480768,"",0.0278116210463158,-0.00338278804480768,-0.12163217811627,0.00135696551658476,0.980198615145226,469,475,0.0178393275016391
nec_cs,share_finance_prof_info,full,50,-0.00027555663317439,"",0.0285975449650873,-0.027555663317439,-0.963567444376073,0.00119406947912229,0.818333727893034,399,401,0.018016968530866
nec_cs,share_finance_prof_info,full,100,0.000628941566398556,"",0.0292084448945687,0.0628941566398556,2.1532867246743,0.00113585372243222,0.582397364269071,305,313,0.0181259589186202
nec_cs,share_finance_prof_info,receiver,0,0.00119870532002616,"",0.024826395072695,0.119870532002616,4.82835029619156,0.000941851832996759,0.20739239695804,559,564,0.0172121820755799
nec_cs,share_finance_prof_info,receiver,25,0.00163954859080581,"",0.0285623962337278,0.163954859080581,5.74023473867278,0.00146619342137297,0.268706449888131,327,338,0.0177021385642475
nec_cs,share_finance_prof_info,receiver,50,0.00154877885954552,"",0.0296844059589552,0.154877885954552,5.21748308417229,0.00148338151531751,0.301467087805501,262,268,0.0178840449845136
nec_cs,share_finance_prof_info,receiver,100,0.00175420601768238,"",0.0309721611129032,0.175420601768239,5.66381535756499,0.00167035398306073,0.300090458275777,174,186,0.0177827485659557
nec_cs,share_finance_prof_info,sender,0,-0.00709331441933852,**,0.0255760785933333,-0.709331441933852,-27.73417509433,0.00335006064195933,0.0432425312625382,137,150,0.0185371727677962
nec_cs,share_finance_prof_info,sender,25,-0.00236381575457099,**,0.0259593435766423,-0.236381575457099,-9.10583793304349,0.00102635445492583,0.0295258211861762,131,137,0.0181054348841417
nec_cs,share_finance_prof_info,sender,50,-0.00189330968391533,"",0.0264074792030075,-0.189330968391533,-7.16959642137939,0.00204138118962887,0.362553353098315,127,133,0.0181519121086345
nec_cs,share_finance_prof_info,sender,100,-0.00178158874120664,"",0.0266253644488189,-0.178158874120664,-6.69132152024185,0.00177809696466092,0.325961170826347,122,127,0.0183830303927197
nec_cs,share_has_foreign_capital,full,0,0.00239147525298398,"",0.0124049071393702,0.239147525298398,19.2784615484466,0.00199836178158836,0.235185757862764,714,714,0.0804476527646471
nec_cs,share_has_foreign_capital,full,25,0.000272854540030839,"",0.0172662963687232,0.0272854540030839,1.58027253907849,0.00684749967266945,0.968354089838213,469,475,0.0980324652483557
nec_cs,share_has_foreign_capital,full,50,0.00310097223261167,"",0.0171584627682374,0.310097223261167,18.0725527367871,0.00551430769673725,0.576121669594097,399,401,0.0980069386160957
nec_cs,share_has_foreign_capital,full,100,0.00559491932795418,"",0.0203422808693342,0.559491932795418,27.5038938056768,0.00576474308697388,0.336745290179496,305,313,0.110245097575361
nec_cs,share_has_foreign_capital,receiver,0,0.00193653587871278,"",0.00837971309723381,0.193653587871278,23.1098112338958,0.00178796065121001,0.282535520538889,559,564,0.0567849867138641
nec_cs,share_has_foreign_capital,receiver,25,-0.001880670415269,"",0.0120615967742461,-0.1880670415269,-15.5922176016081,0.00468632275022316,0.689868156237612,327,338,0.0726461732127214
nec_cs,share_has_foreign_capital,receiver,50,0.000714108079759619,"",0.0102831063605032,0.0714108079759619,6.94447820264179,0.00378842160702758,0.851249654663222,262,268,0.0630861062471967
nec_cs,share_has_foreign_capital,receiver,100,0.00504927810939634,"",0.0120896637073242,0.504927810939634,41.765248658963,0.00553819266329315,0.367517775150251,174,186,0.074440550662688
nec_cs,share_has_foreign_capital,sender,0,0.0512678698443897,"",0.0275396367378029,5.12678698443897,186.160298091426,0.0500549092437065,0.314493375749035,137,150,0.135990056459517
nec_cs,share_has_foreign_capital,sender,25,0.012854573628177,"",0.0301070880689658,1.2854573628177,42.6961704125328,0.0106466884821315,0.238156151654747,131,137,0.142071363238831
nec_cs,share_has_foreign_capital,sender,50,0.0213637560690807,"",0.031012564401867,2.13637560690807,68.8874218598787,0.0150200705132154,0.167283445200143,127,133,0.144109760208086
nec_cs,share_has_foreign_capital,sender,100,0.0245209556793618,"",0.0324287910436167,2.45209556793618,75.6147697469856,0.0170783350740763,0.163456475050945,122,127,0.147348624654118
nec_cs,share_hospitality,full,0,-0.0171135824271101,***,0.127473742936975,-1.71135824271101,-13.4251823417246,0.00554935026864344,0.00285942519420308,714,714,0.0853392540397533
nec_cs,share_hospitality,full,25,-0.0114178578108467,"",0.135638878905263,-1.14178578108467,-8.41783558150867,0.00766418057247062,0.141797918848545,469,475,0.0877844743361231
nec_cs,share_hospitality,full,50,-0.00557202514470357,"",0.13177810472818,-0.557202514470357,-4.22833911308488,0.00712439855643926,0.437447623104513,399,401,0.0799493833750101
nec_cs,share_hospitality,full,100,-0.00932982858493615,"",0.131369050607029,-0.932982858493615,-7.1019989425401,0.0064784880960948,0.156460541543045,305,313,0.0727408999992577
nec_cs,share_hospitality,receiver,0,-0.014216150480164,***,0.130013190039007,-1.4216150480164,-10.9343909459485,0.00488870710217983,0.00488967047824206,559,564,0.0831954456133293
nec_cs,share_hospitality,receiver,25,-0.0167139235413402,*,0.144454379508876,-1.67139235413402,-11.5703820113763,0.00855218884139092,0.0561538272204037,327,338,0.0898144958378736
nec_cs,share_hospitality,receiver,50,-0.00945645234496414,"",0.140493722757463,-0.945645234496414,-6.73087178513236,0.00969212650822565,0.333918167685967,262,268,0.079456605004378
nec_cs,share_hospitality,receiver,100,-0.0150480828285269,*,0.143929225010753,-1.50480828285269,-10.4551961753443,0.00857412757309086,0.0871030779583192,174,186,0.0653894313973456
nec_cs,share_hospitality,sender,0,-0.0131443866127321,"",0.117925421833333,-1.31443866127321,-11.1463553900272,0.0117751169317781,0.273788519333961,137,150,0.0926319446285778
nec_cs,share_hospitality,sender,25,-0.00315081271091438,"",0.113889687635037,-0.315081271091438,-2.76654785551021,0.00289830613411259,0.286958750513787,131,137,0.0787385536252897
nec_cs,share_hospitality,sender,50,-0.0112745120836493,**,0.114215806744361,-1.12745120836493,-9.8712362194175,0.00488698765075588,0.029617540097237,127,133,0.0783212584397816
nec_cs,share_hospitality,sender,100,-0.00813923088149185,"",0.112973834551181,-0.813923088149185,-7.20452741453553,0.00500154579230727,0.116203933447088,122,127,0.0790584368682083
nec_cs,share_keeps_accounts,full,0,-0.00838794110613588,"",0.479307865248667,-0.838794110613588,-1.75001115447671,0.0141589729545315,0.555356842943798,714,714,0.244824558786003
nec_cs,share_keeps_accounts,full,25,-0.00837336465746648,"",0.472385841781505,-0.837336465746648,-1.77256892922279,0.0157336149310893,0.59665880892359,469,475,0.223568831123899
nec_cs,share_keeps_accounts,full,50,-0.0140849871687496,"",0.467932528281694,-1.40849871687496,-3.01004660233205,0.0118601536532057,0.240008307390026,399,401,0.212727898173022
nec_cs,share_keeps_accounts,full,100,0.00109638978994942,"",0.467252022340794,0.109638978994942,0.234646344483826,0.0103065137402646,0.915734941491491,305,313,0.215503621025457
nec_cs,share_keeps_accounts,receiver,0,-0.00879247700379153,"",0.479381532674102,-0.879247700379153,-1.83412926959139,0.0163078822120947,0.591515362643551,559,564,0.244852336581064
nec_cs,share_keeps_accounts,receiver,25,-0.0047100862362284,"",0.470828121423582,-0.47100862362284,-1.0003833717466,0.0229827611374485,0.83843478752793,327,338,0.217105435276881
nec_cs,share_keeps_accounts,receiver,50,-0.0204956453187621,"",0.46899254417405,-2.04956453187621,-4.37014310213766,0.0178739865005458,0.256974025821624,262,268,0.202819040302907
nec_cs,share_keeps_accounts,receiver,100,-0.0182464159480982,"",0.467092900530095,-1.82464159480982,-3.90637835158503,0.0134208526751344,0.18177932914298,174,186,0.20589889639996
nec_cs,share_keeps_accounts,sender,0,-0.00240452946981117,"",0.479030875729032,-0.240452946981117,-0.501957095385918,0.0635819453743394,0.970101297453552,137,150,0.245539907924421
nec_cs,share_keeps_accounts,sender,25,0.0174245207822285,"",0.476228976679155,1.74245207822285,3.65885354220429,0.0173769927552573,0.325230214979363,131,137,0.239556751320409
nec_cs,share_keeps_accounts,sender,50,0.0201824575780484,"",0.465796556408377,2.01824575780484,4.33289110887156,0.0194411471721597,0.30914620416526,127,133,0.232202239836317
nec_cs,share_keeps_accounts,sender,100,0.0192509829169101,"",0.467485066882448,1.92509829169101,4.11798884727818,0.0196609195651848,0.336886940482072,122,127,0.229680204679948
nec_cs,share_manufacturing,full,0,0.00417537964562006,*,0.112960952009804,0.417537964562006,3.69630352022677,0.00234167804316265,0.0786207886529029,714,714,0.0443287100349119
nec_cs,share_manufacturing,full,25,0.00240701966679054,"",0.112589708305263,0.240701966679054,2.13786828567351,0.00230620000914978,0.301022844457676,469,475,0.0358639473041266
nec_cs,share_manufacturing,full,50,-0.00143433248980715,"",0.11503797205985,-0.143433248980715,-1.24683394893377,0.00219082725505341,0.515341703473971,399,401,0.0348185452983075
nec_cs,share_manufacturing,full,100,0.000554275901014649,"",0.115017090517572,0.0554275901014649,0.481907426557594,0.00222100160078969,0.804014192440388,305,313,0.03381597792299
nec_cs,share_manufacturing,receiver,0,0.00299571972146335,"",0.113026994987589,0.299571972146335,2.65044622463183,0.0020338854912928,0.14532393338649,559,564,0.045947102654518
nec_cs,share_manufacturing,receiver,25,0.00592417097141127,***,0.11177856089645,0.592417097141127,5.29991701798644,0.00214841642581938,0.00806428281241747,327,338,0.0352033563400357
nec_cs,share_manufacturing,receiver,50,0.00104241551390707,"",0.115276744962687,0.104241551390707,0.904272161956418,0.00262909336636307,0.693428989752898,262,268,0.0333496476926462
nec_cs,share_manufacturing,receiver,100,0.00318898796976131,"",0.116053035086022,0.318898796976131,2.7478712361099,0.00325598795856455,0.333408104356785,174,186,0.0319367832945279
nec_cs,share_manufacturing,sender,0,-0.0126549255642335,"",0.112712630413333,-1.26549255642335,-11.2276020156979,0.00914970795342914,0.177565996147164,137,150,0.0377636777583917
nec_cs,share_manufacturing,sender,25,-0.00203357295699354,"",0.11459093329927,-0.203357295699354,-1.77463687435252,0.00243084125961632,0.410456699134434,131,137,0.0375012149979318
nec_cs,share_manufacturing,sender,50,-0.00152233734379257,"",0.114556835684211,-0.152233734379257,-1.32889262757665,0.00400806842812063,0.7072879096443,127,133,0.0377320334061859
nec_cs,share_manufacturing,sender,100,-0.00112471821154843,"",0.113499880362205,-0.112471821154843,-0.99094220007915,0.00453642859084063,0.806213423418288,122,127,0.036470703975806
