outcome_group,dataset,outcome,spec,threshold,treatment_type,beta,stars,se,pval,mean_y,sd_y,n,n_muni,interpret,err
Other,hh,has_only_internal,S0_baseline,25,log_int,-0.0182389879959553,"",0.0221251796000571,0.410771905928058,0.2547889472792,0.435779453569308,5646,191,-1.82pp (-7% of mean),
Other,hh,has_only_internal,S_fx_alone,25,fx_alone,0.0076505991998767,"",0.0922350003235103,0.933981153388695,0.2547889472792,0.435779453569308,5646,191,+0.77pp (+3% of mean),
Other,hh,has_only_international,S0_baseline,25,log_int,0.025838862572605,"",0.0262193440011877,0.325637447989214,0.562637735209358,0.496103049934843,5646,191,+2.58pp (+5% of mean),
Other,hh,has_only_international,S_fx_alone,25,fx_alone,-0.0934622170937038,"",0.141229260188902,0.508916213366559,0.562637735209358,0.496103049934843,5646,191,-9.35pp (-17% of mean),
Other,hh,health_political_cash_amt,S0_baseline,25,log_int,,"",,,0,0,11979,191,"",degenerate
Other,hh,health_political_cash_amt,S_fx_alone,25,fx_alone,,"",,,0,0,11979,191,"",degenerate
Other,hh,health_political_cash_any,S0_baseline,25,log_int,0.000673562478791977,"",0.000813483316195639,0.408710501917104,0.00033391768928959,0.018271126307389,11844,191,+0.07pp (+202% of mean),
Other,hh,health_political_cash_any,S_fx_alone,25,fx_alone,-0.00178323681429506,"",0.00340579868259303,0.601174982791659,0.00033391768928959,0.018271126307389,11844,191,-0.18pp (-534% of mean),
Other,hh,health_shock_any,S0_baseline,25,log_int,-0.147701874695808,"",0.0987311862936999,0.13642452065392,0.413452403572107,0.492499340607942,3142,191,-14.77pp (-36% of mean),
Other,hh,health_shock_any,S_fx_alone,25,fx_alone,0.425187952032084,"",0.469584404156204,0.366447890374276,0.413452403572107,0.492499340607942,3142,191,+42.52pp (+103% of mean),
Other,hh,in_input_module,S0_baseline,25,log_int,0.000124325309768855,"",0.000556044855994423,0.823317628090059,0.998907103825137,0.0330424149883079,10458,191,+0.01pp (+0% of mean),
Other,hh,in_input_module,S_fx_alone,25,fx_alone,-0.000649285583934768,"",0.00819865704106931,0.936961552339787,0.998907103825137,0.0330424149883079,10458,191,-0.06pp (-0% of mean),
Other,hh,informal_support_any,S0_baseline,25,log_int,-0.00355739957318916,"",0.0435155708033637,0.93493153999842,0.723015276734285,0.447527547395061,11844,191,-0.36pp (-0% of mean),
Other,hh,informal_support_any,S_fx_alone,25,fx_alone,0.207070229536939,"",0.23714854199712,0.383674372227017,0.723015276734285,0.447527547395061,11844,191,+20.71pp (+29% of mean),
Other,hh,input_intensity_per_sqm,S0_baseline,25,log_int,0.759090652624047,"",0.538826631737604,0.16054190295912,2.86538584130925,8.26166551217445,8835,191,+0.759 (baseline 2.865),
Other,hh,input_intensity_per_sqm,S_fx_alone,25,fx_alone,-1.6913248705895,"",3.03332512838412,0.577790233347546,2.86538584130925,8.26166551217445,8835,191,-1.691 (baseline 2.865),
Other,hh,intl_migration_share,S0_baseline,25,log_int,0.0332982638948256,"",0.0231101589660725,0.151273099178425,0.603539067494823,0.45759260548562,5646,191,+3.33pp (+6% of mean),
Other,hh,intl_migration_share,S_fx_alone,25,fx_alone,-0.13366267860531,"",0.130152757221868,0.305741313960477,0.603539067494823,0.45759260548562,5646,191,-13.37pp (-22% of mean),
Other,hh,land_bought_12m_rs,S0_baseline,25,log_int,595.471150653479,"",18133.1507566961,0.973837597905741,19323.0653643877,232329.209796318,11844,191,595 Rs (+3% of mean),
Other,hh,land_bought_12m_rs,S_fx_alone,25,fx_alone,66278.8292536246,"",68821.5391502379,0.336744717345303,19323.0653643877,232329.209796318,11844,191,"66,279 Rs (+343% of mean)",
Other,hh,land_bought_any,S0_baseline,25,log_int,,"",,,0,0,11979,191,"",degenerate
Other,hh,land_bought_any,S_fx_alone,25,fx_alone,,"",,,0,0,11979,191,"",degenerate
Other,hh,main_coping_borrow,S0_baseline,25,log_int,-0.0584115710545376,"",0.066755743156016,0.382750627056127,0.220406612198366,0.414560239185696,3142,191,-5.84pp (-27% of mean),
Other,hh,main_coping_borrow,S_fx_alone,25,fx_alone,0.0564710012398937,"",0.447534096321086,0.899729824034771,0.220406612198366,0.414560239185696,3142,191,+5.65pp (+26% of mean),
Other,hh,main_coping_external_support,S0_baseline,25,log_int,-0.0108213967444872,"",0.0546403243169551,0.843233653635206,0.113053391601748,0.316688140262029,3142,191,-1.08pp (-10% of mean),
Other,hh,main_coping_external_support,S_fx_alone,25,fx_alone,-0.279779950846649,"",0.351720735432377,0.427405145900698,0.113053391601748,0.316688140262029,3142,191,-27.98pp (-247% of mean),
Other,hh,main_coping_savings_consumption,S0_baseline,25,log_int,0.00995898686167146,"",0.0886724126764288,0.910702486064083,0.633479004370131,0.481899865052153,3142,191,+1.00pp (+2% of mean),
Other,hh,main_coping_savings_consumption,S_fx_alone,25,fx_alone,-0.066652220979107,"",0.366240523858397,0.855797429167476,0.633479004370131,0.481899865052153,3142,191,-6.67pp (-11% of mean),
Other,hh,main_coping_sell_assets,S0_baseline,25,log_int,0.00128270481346886,"",0.0374249667268375,0.972697029302444,0.0558616758502755,0.229676233086607,3142,191,+0.13pp (+2% of mean),
Other,hh,main_coping_sell_assets,S_fx_alone,25,fx_alone,-0.083068830405623,"",0.179302342013014,0.643723075819515,0.0558616758502755,0.229676233086607,3142,191,-8.31pp (-149% of mean),
Other,hh,mean_loss_per_shock_rs,S0_baseline,25,log_int,16359.617626608,"",23000.9511155492,0.477855199344284,69753.4533174091,161471.989821222,3142,191,"16,360 Rs (+23% of mean)",
Other,hh,mean_loss_per_shock_rs,S_fx_alone,25,fx_alone,-116225.277785883,"",145831.228666967,0.426521620114864,69753.4533174091,161471.989821222,3142,191,"-116,225 Rs (-167% of mean)",
Other,hh,mig_cost_12m_rs,S0_baseline,25,log_int,83993.542229578,***,26474.2799613704,0.00176185028229878,133000.487201221,344794.156969679,5646,191,"83,994 Rs (+63% of mean)",
Other,hh,mig_cost_12m_rs,S_fx_alone,25,fx_alone,-32099.3736199799,"",90606.868406452,0.723528761450853,133000.487201221,344794.156969679,5646,191,"-32,099 Rs (-24% of mean)",
Other,hh,mig_cost_financed_by_loan_any,S0_baseline,25,log_int,0.00931335690027564,"",0.037239820437239,0.802786909402791,0.469571113748093,0.499115530857398,5646,191,+0.93pp (+2% of mean),
Other,hh,mig_cost_financed_by_loan_any,S_fx_alone,25,fx_alone,0.247777852961571,"",0.184068242844087,0.179867845850351,0.469571113748093,0.499115530857398,5646,191,+24.78pp (+53% of mean),
Other,hh,mig_reason_disaster,S0_baseline,25,log_int,-0.000811297760887511,"",0.00171527309891627,0.636767075888874,0.000678081030683167,0.026033365644915,5646,191,-0.08pp (-120% of mean),
Other,hh,mig_reason_disaster,S_fx_alone,25,fx_alone,0.0154597670694113,"",0.0172146047940037,0.370289584233537,0.000678081030683167,0.026033365644915,5646,191,+1.55pp (+2280% of mean),
Other,hh,mig_reason_education,S0_baseline,25,log_int,0.01184085023856,"",0.0218437481414075,0.588405144434887,0.210544160027123,0.407729687840206,5646,191,+1.18pp (+6% of mean),
Other,hh,mig_reason_education,S_fx_alone,25,fx_alone,-0.158822548287948,"",0.113010134334628,0.161540353145444,0.210544160027123,0.407729687840206,5646,191,-15.88pp (-75% of mean),
Other,hh,mig_reason_marriage_family,S0_baseline,25,log_int,-0.0348560345231524,*,0.0183487061889915,0.0589944354472684,0.0945923037803017,0.292675794697934,5646,191,-3.49pp (-37% of mean),
Other,hh,mig_reason_marriage_family,S_fx_alone,25,fx_alone,-0.0996410710356089,"",0.111578669780796,0.37298050937258,0.0945923037803017,0.292675794697934,5646,191,-9.96pp (-105% of mean),
Other,hh,mig_reason_work,S0_baseline,25,log_int,0.0107798908493456,"",0.0306148986981182,0.725144073849593,0.799457535175454,0.400440217262597,5646,191,+1.08pp (+1% of mean),
Other,hh,mig_reason_work,S_fx_alone,25,fx_alone,-0.143569092044799,"",0.154962930090413,0.355375138186752,0.799457535175454,0.400440217262597,5646,191,-14.36pp (-18% of mean),
Other,hh,migrant_has_secondary_job_any,S0_baseline,25,log_int,,"",,,0,0,5899,191,"",degenerate
Other,hh,migrant_has_secondary_job_any,S_fx_alone,25,fx_alone,,"",,,0,0,5899,191,"",degenerate
Other,hh,migrant_mean_age,S0_baseline,25,log_int,0.52797827352065,"",0.589876270530067,0.371884230737045,28.3090633342362,10.1930312970724,5042,191,+0.528 (baseline 28.309),
Other,hh,migrant_mean_age,S_fx_alone,25,fx_alone,1.19143901107227,"",2.14824781544196,0.579813931599374,28.3090633342362,10.1930312970724,5042,191,+1.191 (baseline 28.309),
Other,hh,migrant_mean_months_away,S0_baseline,25,log_int,-0.369353267683341,"",0.875607359955543,0.673629476170188,27.768471676714,25.1906599089892,5041,191,-0.369 (baseline 27.768),
Other,hh,migrant_mean_months_away,S_fx_alone,25,fx_alone,7.79418604292563,"",5.92007316087976,0.189568969795558,27.768471676714,25.1906599089892,5041,191,+7.794 (baseline 27.768),
Other,hh,migrant_monthly_earning_total_rs,S0_baseline,25,log_int,2578.02170097049,"",4129.08333432187,0.533142195531193,30394.1832513985,50250.1444881253,5646,191,"2,578 Rs (+8% of mean)",
Other,hh,migrant_monthly_earning_total_rs,S_fx_alone,25,fx_alone,-6114.09173312373,"",16934.971361882,0.718475523893799,30394.1832513985,50250.1444881253,5646,191,"-6,114 Rs (-20% of mean)",
Other,hh,multi_season,S0_baseline,25,log_int,-0.0210616177048854,"",0.0448999858486049,0.639551328379972,0.763953040800616,0.424671810433918,9748,191,-2.11pp (-3% of mean),
Other,hh,multi_season,S_fx_alone,25,fx_alone,0.173398834383661,"",0.243735214264057,0.477694670564907,0.763953040800616,0.424671810433918,9748,191,+17.34pp (+23% of mean),
Other,hh,n_acute_illness,S0_baseline,25,log_int,-0.500561425636703,"",0.313068808933904,0.111507471255411,1.41057700430852,1.57096941200831,11561,191,-0.501 units (-35% of mean),
Other,hh,n_acute_illness,S_fx_alone,25,fx_alone,0.350311365629126,"",1.26258862422159,0.781732504444443,1.41057700430852,1.57096941200831,11561,191,+0.350 units (+25% of mean),
Other,hh,n_chronic,S0_baseline,25,log_int,0.208811947637505,"",0.143145935647009,0.14628927884921,0.905888316296359,1.08389075120933,11561,191,+20.88pp (+23% of mean),
Other,hh,n_chronic,S_fx_alone,25,fx_alone,0.429898262064547,"",0.628503097300622,0.494806400852615,0.905888316296359,1.08389075120933,11561,191,+42.99pp (+47% of mean),
Other,hh,n_dest_gulf,S0_baseline,25,log_int,0.0341360320274347,*,0.0199844234451431,0.0892450488413051,0.371757925072046,0.562133776689667,5646,191,+3.41pp (+9% of mean),
Other,hh,n_dest_gulf,S_fx_alone,25,fx_alone,-0.0705902774131024,"",0.118959065394187,0.553619399057382,0.371757925072046,0.562133776689667,5646,191,-7.06pp (-19% of mean),
Other,hh,n_dest_india,S0_baseline,25,log_int,-0.00881197552138753,"",0.0209375794265601,0.674326499400576,0.178843871842685,0.513354996923562,5646,191,-0.88pp (-5% of mean),
Other,hh,n_dest_india,S_fx_alone,25,fx_alone,-0.208715007012135,"",0.18564454330665,0.262315928683761,0.178843871842685,0.513354996923562,5646,191,-20.87pp (-117% of mean),
Other,hh,n_dest_malaysia,S0_baseline,25,log_int,0.00997809158080856,"",0.0167076525268187,0.551073649242995,0.177318189523648,0.409807945688776,5646,191,+1.00pp (+6% of mean),
Other,hh,n_dest_malaysia,S_fx_alone,25,fx_alone,0.0592419727578663,"",0.0826144845806464,0.474199536023644,0.177318189523648,0.409807945688776,5646,191,+5.92pp (+33% of mean),
Other,hh,n_dest_other_country,S0_baseline,25,log_int,0.0169905362779677,"",0.0165674870100385,0.30641473562641,0.123410747584336,0.489315647209484,5646,191,+1.70pp (+14% of mean),
Other,hh,n_dest_other_country,S_fx_alone,25,fx_alone,0.034614683044191,"",0.0572875396450661,0.546413479389318,0.123410747584336,0.489315647209484,5646,191,+3.46pp (+28% of mean),
Other,hh,n_enrolled,S0_baseline,25,log_int,-0.0447430592623657,*,0.0266250553446902,0.0945058842318588,1.22784489313171,1.17108996245847,11561,191,-0.045 units (-4% of mean),
Other,hh,n_enrolled,S_fx_alone,25,fx_alone,-0.444597973559911,**,0.19252472484409,0.0220020662556703,1.22784489313171,1.17108996245847,11561,191,-0.445 units (-36% of mean),
Other,hh,n_enterprises,S0_baseline,25,log_int,0.00429611888700074,"",0.0140317717711669,0.75980982619549,0.18348777026463,0.424918237443551,11844,191,+0.43pp (+2% of mean),
Other,hh,n_enterprises,S_fx_alone,25,fx_alone,0.00128239352486241,"",0.085322556353366,0.9880240590855,0.18348777026463,0.424918237443551,11844,191,+0.13pp (+1% of mean),
Other,hh,n_equip_categories,S0_baseline,25,log_int,0.100491342654572,"",0.10999072858523,0.36210446677879,0.922476675148431,0.666414194995338,4876,191,+10.05pp (+11% of mean),
Other,hh,n_equip_categories,S_fx_alone,25,fx_alone,0.0255455155692891,"",0.383398770234055,0.946949319157399,0.922476675148431,0.666414194995338,4876,191,+2.55pp (+3% of mean),
Other,hh,n_insured,S0_baseline,25,log_int,0.0231082843549559,"",0.0140280612969675,0.101151299942119,0.0427473177325336,0.220289269031197,11561,191,+2.31pp (+54% of mean),
Other,hh,n_insured,S_fx_alone,25,fx_alone,0.0570623474603949,"",0.0520971962019821,0.274769275747702,0.0427473177325336,0.220289269031197,11561,191,+5.71pp (+133% of mean),
Other,hh,n_irrigation_types,S0_baseline,25,log_int,0.0727426720551754,"",0.0584398912449657,0.214809135562709,0.118405428329092,0.3589358142278,4876,191,+7.27pp (+61% of mean),
Other,hh,n_irrigation_types,S_fx_alone,25,fx_alone,-0.307110502692806,"",0.408656079816584,0.453303911503139,0.118405428329092,0.3589358142278,4876,191,-30.71pp (-259% of mean),
Other,hh,n_partial_owned,S0_baseline,25,log_int,-0.000225830905851855,"",0.00188533772709432,0.904781821876455,0.00141915017948076,0.0376464407857649,11844,191,-0.02pp (-16% of mean),
Other,hh,n_partial_owned,S_fx_alone,25,fx_alone,-0.0053687380521412,"",0.00781411270282806,0.492884771997582,0.00141915017948076,0.0376464407857649,11844,191,-0.54pp (-378% of mean),
Other,hh,n_plots_both_seasons,S0_baseline,25,log_int,-0.129011695075483,*,0.0728365775343036,0.0781224920049101,1.10813482257586,0.997708946518685,9967,191,-0.129 units (-12% of mean),
Other,hh,n_plots_both_seasons,S_fx_alone,25,fx_alone,0.22422711875568,"",0.365560458275373,0.540359338151932,1.10813482257586,0.997708946518685,9967,191,+0.224 units (+20% of mean),
Other,hh,n_plots_fallow_dry,S0_baseline,25,log_int,0.0918977620210878,"",0.078235745934382,0.241614326586049,0.577246219234951,0.989410223276308,9967,191,+9.19pp (+16% of mean),
Other,hh,n_plots_fallow_dry,S_fx_alone,25,fx_alone,-0.217722194571667,"",0.317638073928535,0.493901045190825,0.577246219234951,0.989410223276308,9967,191,-21.77pp (-38% of mean),
Other,hh,n_plots_fallow_wet,S0_baseline,25,log_int,0.0250005788659827,"",0.0345043204914778,0.469611022171655,0.170801621033903,0.489596673814703,9967,191,+2.50pp (+15% of mean),
Other,hh,n_plots_fallow_wet,S_fx_alone,25,fx_alone,0.0871056569689086,"",0.186791235034866,0.641516190692939,0.170801621033903,0.489596673814703,9967,191,+8.71pp (+51% of mean),
Other,hh,n_plots_owned,S0_baseline,25,log_int,0.00480965651260421,"",0.00925325992553705,0.603822174748348,1.81348225758624,1.19073799017918,9967,191,+0.005 units (+0% of mean),
Other,hh,n_plots_owned,S_fx_alone,25,fx_alone,-0.0827226669841913,"",0.118827457330973,0.487180696905915,1.81348225758624,1.19073799017918,9967,191,-0.083 units (-5% of mean),
Other,hh,n_plots_self_dry,S0_baseline,25,log_int,-0.121598081993297,"",0.0758178976268902,0.110415246373491,1.11930414154394,0.997575149272313,9967,191,-0.122 units (-11% of mean),
Other,hh,n_plots_self_dry,S_fx_alone,25,fx_alone,0.140877091830005,"",0.374374891408203,0.707114095960148,1.11930414154394,0.997575149272313,9967,191,+0.141 units (+13% of mean),
Other,hh,n_plots_self_wet,S0_baseline,25,log_int,-0.0695210684972428,*,0.0400161642454479,0.0839503565246228,1.50311357121676,1.10469861389037,9967,191,-0.070 units (-5% of mean),
Other,hh,n_plots_self_wet,S_fx_alone,25,fx_alone,-0.15045511150389,"",0.249193184896471,0.546717419248475,1.50311357121676,1.10469861389037,9967,191,-0.150 units (-10% of mean),
Other,hh,n_powered_types,S0_baseline,25,log_int,0.00631180959160861,"",0.0153905271032536,0.682202337002474,0.0366412213740458,0.200983962384902,4876,191,+0.63pp (+17% of mean),
Other,hh,n_powered_types,S_fx_alone,25,fx_alone,0.0399091858695797,"",0.0674549332484206,0.5548164027817,0.0366412213740458,0.200983962384902,4876,191,+3.99pp (+109% of mean),
Other,hh,n_private_school,S0_baseline,25,log_int,0.0182635786400112,"",0.0266790169591662,0.494451292978713,0.383374165751457,0.737990935905402,11561,191,+1.83pp (+5% of mean),
Other,hh,n_private_school,S_fx_alone,25,fx_alone,0.0437377268241957,"",0.148834586558556,0.769179516929209,0.383374165751457,0.737990935905402,11561,191,+4.37pp (+11% of mean),
Other,hh,n_scholarship,S0_baseline,25,log_int,0.0599235714079397,*,0.0309015938853735,0.0539612381963492,0.272873194221509,0.653494233307312,11561,191,+5.99pp (+22% of mean),
Other,hh,n_scholarship,S_fx_alone,25,fx_alone,-0.204506903205637,"",0.156173119638067,0.191950201787773,0.272873194221509,0.653494233307312,11561,191,-20.45pp (-75% of mean),
Other,hh,n_school_age,S0_baseline,25,log_int,-0.0447430592623657,*,0.0266250553446902,0.0945058842318588,1.22784489313171,1.17108996245847,11561,191,-0.045 units (-4% of mean),
Other,hh,n_school_age,S_fx_alone,25,fx_alone,-0.444597973559911,**,0.19252472484409,0.0220020662556703,1.22784489313171,1.17108996245847,11561,191,-0.445 units (-36% of mean),
Other,hh,n_support_sources,S0_baseline,25,log_int,-0.154476480363689,*,0.0786678405842704,0.0510290701022006,1.19801318974873,0.763387923371319,11844,191,-0.154 units (-13% of mean),
Other,hh,n_support_sources,S_fx_alone,25,fx_alone,-0.0165275323196917,"",0.563941479067225,0.976650364438203,1.19801318974873,0.763387923371319,11844,191,-0.017 units (-1% of mean),
Other,hh,n_workers_total,S0_baseline,25,log_int,-0.0262776613114641,"",0.0421130319931881,0.533389609226479,0.297771099423992,0.954064802157168,11844,191,-2.63pp (-9% of mean),
Other,hh,n_workers_total,S_fx_alone,25,fx_alone,-0.152983214399301,"",0.165612889098494,0.356793440509572,0.297771099423992,0.954064802157168,11844,191,-15.30pp (-51% of mean),
Other,hh,natural_disaster_shock_any,S0_baseline,25,log_int,-0.144473798102691,"",0.109867972499086,0.190209373513769,0.435303059091773,0.495843746388442,3142,191,-14.45pp (-33% of mean),
Other,hh,natural_disaster_shock_any,S_fx_alone,25,fx_alone,0.134561600133063,"",0.548449415418677,0.806468738170444,0.435303059091773,0.495843746388442,3142,191,+13.46pp (+31% of mean),
Other,hh,ngo_support_amt,S0_baseline,25,log_int,-935.042844232641,"",693.384015896325,0.179096128576701,1160.58852992737,15841.3350185641,11844,191,-935 Rs (-81% of mean),
Other,hh,ngo_support_amt,S_fx_alone,25,fx_alone,-2330.23538177693,"",12396.8379817325,0.851100656684989,1160.58852992737,15841.3350185641,11844,191,"-2,330 Rs (-201% of mean)",
Other,hh,ngo_support_any,S0_baseline,25,log_int,-0.0373698666768629,"",0.0238432371783263,0.118704982213141,0.0479171884130562,0.213599953678123,11844,191,-3.74pp (-78% of mean),
Other,hh,ngo_support_any,S_fx_alone,25,fx_alone,-0.222049764074693,"",0.307178079536036,0.470648742421564,0.0479171884130562,0.213599953678123,11844,191,-22.20pp (-463% of mean),
Other,hh,other_shock_any,S0_baseline,25,log_int,-0.0876293248963565,"",0.0615933074168471,0.156570805926683,0.0817024510735322,0.273936888460538,3142,191,-8.76pp (-107% of mean),
Other,hh,other_shock_any,S_fx_alone,25,fx_alone,0.00880091803576435,"",0.317917820424608,0.977945997182789,0.0817024510735322,0.273936888460538,3142,191,+0.88pp (+11% of mean),
Other,hh,profit_12m,S0_baseline,25,log_int,-56804.9790840094,"",34819.614478978,0.104460765895551,26572.3774104683,369618.368062019,11844,191,-56804.979 (baseline 26572.377),
Other,hh,profit_12m,S_fx_alone,25,fx_alone,58293.1843581285,"",66803.6680929183,0.383980075678262,26572.3774104683,369618.368062019,11844,191,+58293.184 (baseline 26572.377),
Other,hh,remit_frequency_avg,S0_baseline,25,log_int,0.120548491611487,"",0.258629910535581,0.641677640451296,3.22214134773421,1.88979021231393,3727,190,+0.121 (baseline 3.222),
Other,hh,remit_frequency_avg,S_fx_alone,25,fx_alone,-0.378774859393027,"",1.09151025139187,0.728963088886422,3.22214134773421,1.88979021231393,3727,190,-0.379 (baseline 3.222),
Other,hh,remit_per_international_migrant,S0_baseline,25,log_int,-274.780215316652,"",26627.7443609425,0.991777462235941,176914.246453013,205629.397008088,3612,191,-274.780 (baseline 176914.246),
Other,hh,remit_per_international_migrant,S_fx_alone,25,fx_alone,176700.578824686,*,96822.1960556847,0.0695879627368729,176914.246453013,205629.397008088,3612,191,+176700.579 (baseline 176914.246),
Other,hh,remit_per_migrant,S0_baseline,25,log_int,5269.20875495686,"",13398.437857291,0.694560714751905,113482.144771438,160934.826170478,5646,191,+5269.209 (baseline 113482.145),
Other,hh,remit_per_migrant,S_fx_alone,25,fx_alone,127682.37004302,**,61544.5102041304,0.03936798926486,113482.144771438,160934.826170478,5646,191,+127682.370 (baseline 113482.145),
Other,hh,remit_received,S0_baseline,25,log_int,0.0361713420891883,"",0.0388888161826528,0.353488182809115,0.722495338192914,0.447805558640017,5646,191,+3.62pp (+5% of mean),
Other,hh,remit_received,S_fx_alone,25,fx_alone,0.145968291875919,"",0.169055225745268,0.388986672205259,0.722495338192914,0.447805558640017,5646,191,+14.60pp (+20% of mean),
Other,hh,remit_via_formal_any,S0_baseline,25,log_int,0.0673832610338264,*,0.0374359493875615,0.0734531514209925,0.641803695541617,0.479510886050076,5646,191,+6.74pp (+10% of mean),
Other,hh,remit_via_formal_any,S_fx_alone,25,fx_alone,0.203204562714747,"",0.17147435218784,0.237480363789254,0.641803695541617,0.479510886050076,5646,191,+20.32pp (+32% of mean),
Other,hh,remit_via_hundi_any,S0_baseline,25,log_int,0.00130534851983644,"",0.00325208464263723,0.688585387674298,0.00254280386506187,0.0503663384329127,5646,191,+0.13pp (+51% of mean),
Other,hh,remit_via_hundi_any,S_fx_alone,25,fx_alone,0.0235574865167557,"",0.0295829491515776,0.426840061085756,0.00254280386506187,0.0503663384329127,5646,191,+2.36pp (+926% of mean),
Other,hh,remit_via_informal_any,S0_baseline,25,log_int,-0.00950102773981703,"",0.0305041801834399,0.755787554753956,0.127987794541448,0.334104537280376,5646,191,-0.95pp (-7% of mean),
Other,hh,remit_via_informal_any,S_fx_alone,25,fx_alone,-0.258597816647529,*,0.148423447238304,0.0830744847838866,0.127987794541448,0.334104537280376,5646,191,-25.86pp (-202% of mean),
Other,hh,rented_in_area_sqm,S0_baseline,25,log_int,491.431296658994,"",394.821953571531,0.215186587913153,1214.67640975573,3090.75849272239,1502,161,+491.431 (baseline 1214.676),
Other,hh,rented_in_area_sqm,S_fx_alone,25,fx_alone,2174.37569385508,"",3754.47852052188,0.563362150877044,1214.67640975573,3090.75849272239,1502,161,+2174.376 (baseline 1214.676),
Other,hh,revenue_12m,S0_baseline,25,log_int,10547.4993918935,"",33423.6307228554,0.752675165597099,89252.864012021,576325.082999193,11844,191,+10547.499 (baseline 89252.864),
Other,hh,revenue_12m,S_fx_alone,25,fx_alone,12021.2068364788,"",85757.0154598221,0.888668213022518,89252.864012021,576325.082999193,11844,191,+12021.207 (baseline 89252.864),
Other,hh,scholarship_amt_12m,S0_baseline,25,log_int,-581.312923362543,*,340.194421683531,0.089127091592892,303.544141252006,5909.56388370197,11561,191,-581.313 (baseline 303.544),
Other,hh,scholarship_amt_12m,S_fx_alone,25,fx_alone,2923.62938793704,*,1751.99298303862,0.096814928551264,303.544141252006,5909.56388370197,11561,191,+2923.629 (baseline 303.544),
Other,hh,sector_hotels,S0_baseline,25,log_int,-0.00155177273507293,"",0.00799654223638779,0.846339767619743,0.00859838049920695,0.092331793156161,11844,191,-0.16pp (-18% of mean),
Other,hh,sector_hotels,S_fx_alone,25,fx_alone,0.000156211438186349,"",0.0214049648618296,0.994184821364719,0.00859838049920695,0.092331793156161,11844,191,+0.02pp (+2% of mean),
Other,hh,sector_manufacturing,S0_baseline,25,log_int,0.0116507402618125,"",0.00815161056371096,0.154572679133969,0.0133567075715836,0.114801594691199,11844,191,+1.17pp (+87% of mean),
Other,hh,sector_manufacturing,S_fx_alone,25,fx_alone,-0.0269919679127532,"",0.0272156466325522,0.322565614888747,0.0133567075715836,0.114801594691199,11844,191,-2.70pp (-202% of mean),
Other,hh,sector_other,S0_baseline,25,log_int,-0.00567396506147245,"",0.0224414149031835,0.80066939956377,0.0922447616662493,0.289383234483213,11844,191,-0.57pp (-6% of mean),
Other,hh,sector_other,S_fx_alone,25,fx_alone,0.0414372255166891,"",0.0770112425399435,0.591160368715679,0.0922447616662493,0.289383234483213,11844,191,+4.14pp (+45% of mean),
Other,hh,sector_services,S0_baseline,25,log_int,-0.00132924157739968,"",0.00333084933480946,0.690289902715773,0.0033391768928959,0.057691460681128,11844,191,-0.13pp (-40% of mean),
Other,hh,sector_services,S_fx_alone,25,fx_alone,0.016734804505738,"",0.0145868789949484,0.252720677882908,0.0033391768928959,0.057691460681128,11844,191,+1.67pp (+501% of mean),
Other,hh,sector_trade,S0_baseline,25,log_int,-0.00126972455941664,"",0.0143093997199714,0.929387087568162,0.0534268302863344,0.224892476973837,11844,191,-0.13pp (-2% of mean),
Other,hh,sector_trade,S_fx_alone,25,fx_alone,0.0101150348488959,"",0.0500596874012736,0.840086401441068,0.0534268302863344,0.224892476973837,11844,191,+1.01pp (+19% of mean),
Other,hh,sector_transport,S0_baseline,25,log_int,0.000697500090680431,"",0.00513736893616813,0.892146920302653,0.00500876533934385,0.0705981138443536,11844,191,+0.07pp (+14% of mean),
Other,hh,sector_transport,S_fx_alone,25,fx_alone,-0.0247701345227822,"",0.0201407933076835,0.220274318549045,0.00500876533934385,0.0705981138443536,11844,191,-2.48pp (-495% of mean),
Other,hh,selfprod_nonfood_count,S0_baseline,25,log_int,0.0392638907956797,"",0.0340531944934154,0.250352156797321,0.116620752984389,0.320981235830516,11844,191,0 Rs (+34% of mean),
Other,hh,selfprod_nonfood_count,S_fx_alone,25,fx_alone,-0.468435540225243,**,0.223504723861,0.0374188117101484,0.116620752984389,0.320981235830516,11844,191,0 Rs (-402% of mean),
Other,hh,share_long_term_migrants,S0_baseline,25,log_int,-0.041966383697727,"",0.0418391130124664,0.317116354582836,0.421682623538519,0.463160790627967,5041,191,-4.20pp (-10% of mean),
Other,hh,share_long_term_migrants,S_fx_alone,25,fx_alone,0.156104668204515,"",0.148114384640888,0.293245741423574,0.421682623538519,0.463160790627967,5041,191,+15.61pp (+37% of mean),
Other,hh,share_migrants_sending,S0_baseline,25,log_int,0.0128181097443586,"",0.0335157176410245,0.702554555986617,0.679952690367462,0.424199852335122,5042,191,+1.28pp (+2% of mean),
Other,hh,share_migrants_sending,S_fx_alone,25,fx_alone,0.374420613500088,***,0.142923238087684,0.00951087028111021,0.679952690367462,0.424199852335122,5042,191,+37.44pp (+55% of mean),
Other,hh,staple_value_share,S0_baseline,25,log_int,0.026135015194036,"",0.0451379324196794,0.56334880417383,0.553494870453179,0.467824499239452,2928,191,+2.61pp (+5% of mean),
Other,hh,staple_value_share,S_fx_alone,25,fx_alone,-0.212936215029663,"",0.252645378627216,0.400502825880495,0.553494870453179,0.467824499239452,2928,191,-21.29pp (-38% of mean),
