dataset,outcome,sample,threshold,beta,stars,mean_y,beta_pp,pct_of_mean,se,pval,n,n_unit,n_muni,n_years,sd_y,r2_within,err,group,spec,lag
census,absent_hh_share,full,0,0.00600224465466951,***,0.212706407126807,0.600224465466951,2.8218447839661,0.00207296488236959,0.00390148798852192,2142,714,714,3,0.135023030004202,0.26648414725708,,curated,urb_full,0
census,absent_hh_share,full,25,0.00633557221410122,**,0.237475060617869,0.633557221410122,2.66788950284597,0.00278834661245888,0.0235239474392341,1425,475,475,3,0.133108691850646,0.322787199451,,curated,urb_full,0
census,absent_hh_share,full,50,0.00761507401302318,**,0.251692561690551,0.761507401302318,3.02554591278931,0.00344913376818473,0.0278234956641399,1203,401,401,3,0.132236249443768,0.335366521179194,,curated,urb_full,0
census,absent_hh_share,full,100,0.0134115767898978,***,0.266911919398183,1.34115767898978,5.02472007250086,0.0038496980476613,0.000565046279072997,939,313,313,3,0.130636261406532,0.358430808496852,,curated,urb_full,0
census,absent_hh_share,rural,0,0.0122562645783186,***,0.218660744503597,1.22562645783186,5.60515084961534,0.00304192917318017,0.0000663069600174469,1281,427,427,3,0.138766733500363,0.278679086151189,,curated,urb_rural,0
census,absent_hh_share,rural,25,0.0126535269897106,***,0.252723893574769,1.26535269897106,5.0068582003573,0.00388829452206947,0.00128872119252252,777,259,259,3,0.134746298171041,0.325645508116981,,curated,urb_rural,0
census,absent_hh_share,rural,50,0.00993146194163178,**,0.273863837817476,0.993146194163178,3.62642326959972,0.00472394780926135,0.0367128574339341,633,211,211,3,0.129894148374356,0.320012425033841,,curated,urb_rural,0
census,absent_hh_share,rural,100,0.0157287716686768,**,0.295671705178465,1.57287716686768,5.31967428509367,0.00652191727503874,0.0170796390595942,456,152,152,3,0.12602043967211,0.361466307971002,,curated,urb_rural,0
census,absent_hh_share,urban,0,0.000644572064757914,"",0.20384751493207,0.0644572064757914,0.316203052547739,0.00289168394974214,0.823768220992845,861,287,287,3,0.128823418860027,0.295702483350296,,curated,urb_urban,0
census,absent_hh_share,urban,25,-0.00133844215597383,"",0.219190580359364,-0.133844215597383,-0.610629413809411,0.00428359345001341,0.754995475891479,648,216,216,3,0.128860869422313,0.365604254760717,,curated,urb_urban,0
census,absent_hh_share,urban,50,0.00461708458980342,"",0.227070776096965,0.461708458980342,2.03332400107348,0.00546377578329533,0.399159467567153,570,190,190,3,0.130556176299757,0.40567903844726,,curated,urb_urban,0
census,absent_hh_share,urban,100,0.00618023559938219,"",0.23975982350624,0.618023559938219,2.57767773974915,0.00602006923291841,0.306155839174113,483,161,161,3,0.129221841904483,0.43544733953807,,curated,urb_urban,0
census,amen_asset_count_mean,full,0,0.0341962920732268,"",2.66992412165453,3.41962920732268,1.28079640151105,0.0217181402773024,0.115804001919754,1428,714,714,2,1.29316091786062,0.0989677617711657,,curated,urb_full,0
census,amen_asset_count_mean,full,25,0.0614242057719339,**,2.89141403469394,6.14242057719339,2.12436562301032,0.0252339155808846,0.0152932949718432,950,475,475,2,1.30682007516563,0.156477549485757,,curated,urb_full,0
census,amen_asset_count_mean,full,50,0.0898753820316497,***,2.95665686724969,8.98753820316497,3.03976369484,0.0273167296751242,0.00109022090696528,802,401,401,2,1.32801346481541,0.186381760890607,,curated,urb_full,0
census,amen_asset_count_mean,full,100,0.0966469895346332,***,3.02976983994328,9.66469895346332,3.1899119286382,0.0304821194248738,0.00167227891265294,626,313,313,2,1.35787816070551,0.202449802580795,,curated,urb_full,0
census,amen_asset_count_mean,rural,0,0.0878461746255108,***,2.29421706089608,8.78461746255108,3.82902629933366,0.0282641431362945,0.00200948411129026,854,427,427,2,1.08530646654943,0.153492474311208,,curated,urb_rural,0
census,amen_asset_count_mean,rural,25,0.100211782216779,***,2.40008154405587,10.0211782216779,4.17534906115866,0.0360857189424677,0.0058878632601234,518,259,259,2,1.06455887336422,0.219519380523382,,curated,urb_rural,0
census,amen_asset_count_mean,rural,50,0.170686989212069,***,2.43391311737132,17.0686989212069,7.01286286654365,0.034477725513115,0.00000151691038137028,422,211,211,2,1.07717217047446,0.314287871573408,,curated,urb_rural,0
census,amen_asset_count_mean,rural,100,0.147820180718224,***,2.43768027233237,14.7820180718224,6.06396919218574,0.0387030540325022,0.00019492223797895,304,152,152,2,1.06737196415471,0.272965063180485,,curated,urb_rural,0
census,amen_asset_count_mean,urban,0,0.00500189971556475,"",3.22890291936832,0.500189971556475,0.154910192113899,0.0335808717088162,0.881697381011472,574,287,287,2,1.37395657213161,0.100413654086435,,curated,urb_urban,0
census,amen_asset_count_mean,urban,25,0.0323954521290876,"",3.4805580859683,3.23954521290876,0.930754532144955,0.0355617686940369,0.363335119961878,432,216,216,2,1.32771720146726,0.148758461582321,,curated,urb_urban,0
census,amen_asset_count_mean,urban,50,0.0108194365165911,"",3.53717755790408,1.08194365165911,0.305877676183211,0.043887656954394,0.805542841521078,380,190,190,2,1.34025890572757,0.18435878196109,,curated,urb_urban,0
census,amen_asset_count_mean,urban,100,0.0438410372475697,"",3.58876123296724,4.38410372475697,1.22162034199532,0.0498181009089959,0.380167120378945,322,161,161,2,1.36717628002598,0.190989539224707,,curated,urb_urban,0
census,amen_toilet_any,full,0,0.06159959636231,***,0.597969062636336,6.159959636231,10.3014687901626,0.00620228160879746,0.000000000000000000000736166821003341,2142,714,714,3,0.335841072172858,0.33359484339283,,curated,urb_full,0
census,amen_toilet_any,full,25,0.0587488593951909,***,0.657911927117024,5.87488593951909,8.92959330478002,0.00779177395818564,0.000000000000241488880287454,1425,475,475,3,0.307261089135886,0.397851162269207,,curated,urb_full,0
census,amen_toilet_any,full,50,0.0650449888212619,***,0.677514629269966,6.50449888212619,9.60052905298134,0.00874378313280814,0.000000000000625014854220143,1203,401,401,3,0.300687019873904,0.441550332372782,,curated,urb_full,0
census,amen_toilet_any,full,100,0.0558653824619622,***,0.704312720543224,5.58653824619622,7.9319002528982,0.0106463419540972,0.000000285547617667587,939,313,313,3,0.283463769887996,0.43594714263009,,curated,urb_full,0
census,amen_toilet_any,rural,0,0.047048334043004,***,0.574890068548207,4.7048334043004,8.18388360087992,0.00738378760270748,0.000000000485359984113563,1281,427,427,3,0.340155078270398,0.291744463376543,,curated,urb_rural,0
census,amen_toilet_any,rural,25,0.0514497877073151,***,0.64012478052767,5.14497877073151,8.03746226866953,0.00981069002316936,0.000000327097304293787,777,259,259,3,0.309919751475048,0.335439735632037,,curated,urb_rural,0
census,amen_toilet_any,rural,50,0.0584774202704707,***,0.657386066120586,5.84774202704707,8.89544565730786,0.0107089749606984,0.000000133360612161883,633,211,211,3,0.30432179481129,0.364178089965525,,curated,urb_rural,0
census,amen_toilet_any,rural,100,0.0604923812544763,***,0.687379880088219,6.04923812544763,8.80042942873343,0.0145233765057565,0.0000521426804008453,456,152,152,3,0.281727565484112,0.341947498789588,,curated,urb_rural,0
census,amen_toilet_any,urban,0,0.0726921895908627,***,0.632306102621114,7.26921895908627,11.4963605901524,0.0109680888481129,0.000000000169370899207771,861,287,287,3,0.326505925756285,0.476128174695326,,curated,urb_urban,0
census,amen_toilet_any,urban,25,0.0659053187458506,***,0.679240033444073,6.59053187458506,9.70280247053151,0.0108864455130248,0.00000000622419189096698,648,216,216,3,0.302905456823097,0.557284542361083,,curated,urb_urban,0
census,amen_toilet_any,urban,50,0.0675957535117114,***,0.699867928346383,6.75957535117114,9.65835849506972,0.0129026200476935,0.000000428713940555989,570,190,190,3,0.295258783966895,0.59132327668427,,curated,urb_urban,0
census,amen_toilet_any,urban,100,0.0493118812031215,***,0.720299004699502,4.93118812031215,6.84602934078657,0.0146467732162986,0.000952615235964123,483,161,161,3,0.284459815480043,0.583758477595247,,curated,urb_urban,0
census,edu_literate,full,0,0.0150406854823563,***,0.607474131361805,1.50406854823563,2.47593843191954,0.00204388665042544,0.000000000000511945984467862,2142,714,714,3,0.159875612228507,0.23189072494804,,curated,urb_full,0
census,edu_literate,full,25,0.0073898065653227,***,0.639975374673741,0.73898065653227,1.15470170537265,0.00213697537067042,0.000593116784382065,1425,475,475,3,0.148252524325314,0.217531397057224,,curated,urb_full,0
census,edu_literate,full,50,0.00675570850800514,***,0.651504369627357,0.675570850800514,1.03693986148845,0.00251573119087634,0.00754610245638018,1203,401,401,3,0.14461900855669,0.278063103964668,,curated,urb_full,0
census,edu_literate,full,100,0.000775870223043962,"",0.665543202339344,0.0775870223043962,0.116576988588693,0.0029280763173239,0.791202851846556,939,313,313,3,0.142806582450414,0.248686681285335,,curated,urb_full,0
census,edu_literate,rural,0,0.0114363613814234,***,0.588669926844885,1.14363613814234,1.94274598716453,0.00229157103071514,0.000000878688942044695,1281,427,427,3,0.155432468719418,0.196418679924589,,curated,urb_rural,0
census,edu_literate,rural,25,0.00423990309728472,"",0.619026044463121,0.423990309728472,0.684931294120585,0.00304341139100562,0.164776105443015,777,259,259,3,0.145114254975111,0.201592132544108,,curated,urb_rural,0
census,edu_literate,rural,50,0.00721989836629512,**,0.630848834538068,0.721989836629512,1.14447359985722,0.00348639619563707,0.039592760031947,633,211,211,3,0.139866168415706,0.229640742392276,,curated,urb_rural,0
census,edu_literate,rural,100,-0.000596913030032933,"",0.645279678171152,-0.0596913030032933,-0.0925045449633097,0.00496833337872236,0.904529171024246,456,152,152,3,0.137071057688953,0.17979828770641,,curated,urb_rural,0
census,edu_literate,urban,0,0.0179517637370985,***,0.635451118569905,1.79517637370985,2.82504243245322,0.00321827625067898,0.0000000563599846639508,861,287,287,3,0.162372295237037,0.364672306102756,,curated,urb_urban,0
census,edu_literate,urban,25,0.0131335296738369,***,0.665095173398512,1.31335296738369,1.97468425559713,0.00268554073648207,0.00000196881543903893,648,216,216,3,0.148182229046523,0.327572492159338,,curated,urb_urban,0
census,edu_literate,urban,50,0.00854780154121806,***,0.674442884910726,0.854780154121806,1.26738701415013,0.00323128823784504,0.00884825887851407,570,190,190,3,0.146463283816717,0.350325016359799,,curated,urb_urban,0
census,edu_literate,urban,100,0.00497484208983776,"",0.684673982920495,0.497484208983776,0.726600135821934,0.00392759413800464,0.207125366161284,483,161,161,3,0.145588969367374,0.330794034639112,,curated,urb_urban,0
census,edu_literate_female,full,0,0.0193199569207993,***,0.511324559496916,1.93199569207993,3.77841364393056,0.00226884148327326,0.0000000000000000980541346595084,2142,714,714,3,0.181521725168403,0.283229543492068,,curated,urb_full,0
census,edu_literate_female,full,25,0.010373061789745,***,0.551756134292075,1.0373061789745,1.88000842130265,0.00237786687072709,0.0000158012543768889,1425,475,475,3,0.166478396021487,0.245802784456227,,curated,urb_full,0
census,edu_literate_female,full,50,0.0102305816382609,***,0.564283368248319,1.02305816382609,1.81302200524168,0.00293726692631814,0.000550518966110098,1203,401,401,3,0.163229508814505,0.271547031241138,,curated,urb_full,0
census,edu_literate_female,full,100,0.00296840218511757,"",0.581286306758273,0.296840218511757,0.510660951514891,0.00338877220275506,0.38172994623906,939,313,313,3,0.160013307154977,0.219043966209893,,curated,urb_full,0
census,edu_literate_female,rural,0,0.017449562610948,***,0.491326625280333,1.7449562610948,3.55151984710618,0.00284713399821032,0.00000000201847439447086,1281,427,427,3,0.177095432177334,0.261165212392649,,curated,urb_rural,0
census,edu_literate_female,rural,25,0.00841579010657541,**,0.530814179993912,0.841579010657541,1.58544937640361,0.00349741263972373,0.0168191405801776,777,259,259,3,0.16269554164719,0.260371258633659,,curated,urb_rural,0
census,edu_literate_female,rural,50,0.0128327946831078,***,0.543755655084049,1.28327946831078,2.36002964992139,0.00417031249310138,0.00236809899814435,633,211,211,3,0.158110231206302,0.276603963016142,,curated,urb_rural,0
census,edu_literate_female,rural,100,0.00134935401079898,"",0.561344007873596,0.134935401079898,0.240379159993248,0.00609721100113867,0.825152574269463,456,152,152,3,0.152689516995785,0.201027811932803,,curated,urb_rural,0
census,edu_literate_female,urban,0,0.0198063078041738,***,0.541077583575248,1.98063078041738,3.66053009871538,0.00320450764978718,0.00000000219194787811915,861,287,287,3,0.18403545193545,0.376664260392153,,curated,urb_urban,0
census,edu_literate_female,urban,25,0.0144532665652676,***,0.576867088751447,1.44532665652676,2.50547601815,0.00285251719569456,0.000000869956508769205,648,216,216,3,0.167610152939781,0.29208000079805,,curated,urb_urban,0
census,edu_literate_female,urban,50,0.00978265753370887,***,0.587079933920219,0.978265753370887,1.66632462949045,0.00360105382403357,0.00720771521515326,570,190,190,3,0.165917098271602,0.299789872440408,,curated,urb_urban,0
census,edu_literate_female,urban,100,0.00690386033351493,"",0.600113818748776,0.690386033351493,1.15042515566619,0.00450880714386354,0.127696133115256,483,161,161,3,0.164583742216378,0.262820839697251,,curated,urb_urban,0
census,edu_school_attend_6_16,full,0,0.0192800550001778,***,0.819741308928368,1.92800550001778,2.35196821121314,0.00258055032825082,0.000000000000232910104954083,2142,714,714,3,0.136643285142398,0.255126373126526,,curated,urb_full,0
census,edu_school_attend_6_16,full,25,0.00901516078125636,***,0.84414139932467,0.901516078125636,1.06796809023567,0.00242516267579084,0.000225378181601384,1425,475,475,3,0.11627659826249,0.290588145853301,,curated,urb_full,0
census,edu_school_attend_6_16,full,50,0.0090249550960133,***,0.852009875959683,0.90249550960133,1.05925475169496,0.00270644129069329,0.000933880795345472,1203,401,401,3,0.11110095580692,0.3021864124395,,curated,urb_full,0
census,edu_school_attend_6_16,full,100,0.00500340084560636,"",0.859960192727621,0.500340084560636,0.581817726903914,0.00337583450091616,0.139316944805991,939,313,313,3,0.107456708903478,0.26845645728294,,curated,urb_full,0
census,edu_school_attend_6_16,rural,0,0.0174497766671745,***,0.817231105517621,1.74497766671745,2.13523158251815,0.00317636096973533,0.0000000678576745394208,1281,427,427,3,0.136943802403472,0.232439548331943,,curated,urb_rural,0
census,edu_school_attend_6_16,rural,25,0.00752995107905701,**,0.84353435241053,0.752995107905701,0.892666796264908,0.00326647390635987,0.0219480349692745,777,259,259,3,0.117231384616509,0.299127272788182,,curated,urb_rural,0
census,edu_school_attend_6_16,rural,50,0.01031957495169,***,0.853098677753416,1.031957495169,1.20965782983816,0.00365924876436468,0.00526016700096258,633,211,211,3,0.110401631231628,0.28436213779477,,curated,urb_rural,0
census,edu_school_attend_6_16,rural,100,0.00643115823950085,"",0.864460383234251,0.643115823950085,0.743950603663249,0.00575802261278954,0.265809435209686,456,152,152,3,0.102631671970739,0.203690322244613,,curated,urb_rural,0
census,edu_school_attend_6_16,urban,0,0.0213397825924757,***,0.823476001807772,2.13397825924757,2.59142738168795,0.00416119356719891,0.000000539871739940038,861,287,287,3,0.136188758554535,0.362341438697016,,curated,urb_urban,0
census,edu_school_attend_6_16,urban,25,0.0118358013034384,***,0.844869293541162,1.18358013034384,1.40090323958042,0.00384955086636197,0.00238109133568305,648,216,216,3,0.115207501868003,0.371799270917682,,curated,urb_urban,0
census,edu_school_attend_6_16,urban,50,0.00910712349061492,**,0.850800732915064,0.910712349061492,1.07041791788443,0.0042261243974244,0.0324300590906552,570,190,190,3,0.111957068561062,0.398607119060503,,curated,urb_urban,0
census,edu_school_attend_6_16,urban,100,0.00578394921196643,"",0.855711565665461,0.578394921196643,0.675922757625512,0.00518799671865786,0.266577317637342,483,161,161,3,0.111761147458717,0.40533368245937,,curated,urb_urban,0
census,housing_foundation_modern,full,0,-0.011919348371141,**,0.240715241721307,-1.1919348371141,-4.95163841138936,0.00480133856672367,0.0132752699296699,1428,714,714,2,0.244758420920797,0.0949050825243038,,curated,urb_full,0
census,housing_foundation_modern,full,25,0.0210403012933299,***,0.2772017537435,2.10403012933299,7.59024826112711,0.00641211397360385,0.00110937704012388,950,475,475,2,0.263619758999456,0.132074450885945,,curated,urb_full,0
census,housing_foundation_modern,full,50,0.0188819034658662,***,0.285935657520562,1.88819034658662,6.60354977395863,0.00710622511182354,0.0081974065324037,802,401,401,2,0.271576396624524,0.151226257886797,,curated,urb_full,0
census,housing_foundation_modern,full,100,0.0288252957215415,***,0.290800826673648,2.88252957215415,9.91238438049241,0.00818772891849667,0.000494839830801164,626,313,313,2,0.277681743303824,0.151794108475319,,curated,urb_full,0
census,housing_foundation_modern,rural,0,-0.00308055825070882,"",0.16368210787559,-0.308055825070881,-1.88203725544044,0.00678433990461156,0.65001043397759,854,427,427,2,0.198532210697069,0.0882053781554245,,curated,urb_rural,0
census,housing_foundation_modern,rural,25,0.0298210455060122,***,0.171118958404761,2.98210455060122,17.4270845171195,0.0092393519731103,0.00140978522375984,518,259,259,2,0.21018445957194,0.136239582748833,,curated,urb_rural,0
census,housing_foundation_modern,rural,50,0.0228124946965407,**,0.168731482360027,2.28124946965407,13.5199989814972,0.00997314038483855,0.0231690458102442,422,211,211,2,0.212263023481867,0.133833746664461,,curated,urb_rural,0
census,housing_foundation_modern,rural,100,0.0321575421670191,**,0.153940103951836,3.21575421670191,20.8896456098798,0.0142265594717304,0.0252268209411782,304,152,152,2,0.202459915953171,0.127591288382865,,curated,urb_rural,0
census,housing_foundation_modern,urban,0,-0.0235799587773839,***,0.35532551402835,-2.35799587773839,-6.63615694523489,0.00633982688668214,0.000240372080803715,574,287,287,2,0.261751054214829,0.151932520371608,,curated,urb_urban,0
census,housing_foundation_modern,urban,25,0.00782020450015652,"",0.404402883339489,0.782020450015652,1.93376576239483,0.00859562348440283,0.36395253291044,432,216,216,2,0.265110330840457,0.16833020991542,,curated,urb_urban,0
census,housing_foundation_modern,urban,50,0.0087022377588826,"",0.416093978356736,0.87022377588826,2.09141160688026,0.0106687021301365,0.415710439046442,380,190,190,2,0.271192773002066,0.171973288847202,,curated,urb_urban,0
census,housing_foundation_modern,urban,100,0.022567240180477,*,0.420010949988651,2.2567240180477,5.37301234196081,0.011888052219514,0.05945540544076,322,161,161,2,0.277404193005502,0.170312821840308,,curated,urb_urban,0
census,ind_agri_forestry_fish,full,0,-0.00520462606824537,"",0.720107329491921,-0.520462606824537,-0.722756991227619,0.00321692642535147,0.106129045493715,2142,714,714,3,0.167455891651104,0.0316651058648302,,curated,urb_full,0
census,ind_agri_forestry_fish,full,25,-0.00559421456493666,"",0.700182939231398,-0.559421456493666,-0.798964706434796,0.00391139014671217,0.153307869432252,1425,475,475,3,0.182356092501113,0.0654443316325468,,curated,urb_full,0
census,ind_agri_forestry_fish,full,50,-0.00678146173770147,"",0.694993598544259,-0.678146173770147,-0.975758877766067,0.0047316756636097,0.152580357448959,1203,401,401,3,0.189230197572751,0.0783328562336914,,curated,urb_full,0
census,ind_agri_forestry_fish,full,100,-0.00401793159162001,"",0.685409208663891,-0.401793159162001,-0.586209163931779,0.00626484071534459,0.521768644673374,939,313,313,3,0.197403151972686,0.108176181744823,,curated,urb_full,0
census,ind_agri_forestry_fish,rural,0,-0.00768488080641658,*,0.778264632571203,-0.768488080641658,-0.987438010773731,0.00419127734810219,0.0674196087345471,1281,427,427,3,0.120259015419856,0.0340169102104893,,curated,urb_rural,0
census,ind_agri_forestry_fish,rural,25,-0.0129886357693985,**,0.780370321894578,-1.29886357693985,-1.66441949481943,0.00560513712198491,0.0212720211127864,777,259,259,3,0.119079624318795,0.0825877951050069,,curated,urb_rural,0
census,ind_agri_forestry_fish,rural,50,-0.00971264855819747,"",0.783999622682411,-0.971264855819747,-1.23885883069257,0.00647924920700533,0.135365227395965,633,211,211,3,0.114724584972432,0.0582797620728489,,curated,urb_rural,0
census,ind_agri_forestry_fish,rural,100,-0.0194009720141137,**,0.788510368755442,-1.94009720141137,-2.46045870579173,0.00847708930765865,0.0234875020473996,456,152,152,3,0.111731868847382,0.123774553884425,,curated,urb_rural,0
census,ind_agri_forestry_fish,urban,0,-0.00497647124054105,"",0.633580610276405,-0.497647124054105,-0.785451947206848,0.00488565753300088,0.309259555918395,861,287,287,3,0.189080565685498,0.0595428309438675,,curated,urb_urban,0
census,ind_agri_forestry_fish,urban,25,0.000911624120093738,"",0.604032327612122,0.0911624120093738,0.150923067925453,0.00551968467137619,0.868974231055471,648,216,216,3,0.197991622631955,0.088535088568144,,curated,urb_urban,0
census,ind_agri_forestry_fish,urban,50,-0.00196871848659682,"",0.596150066475048,-0.196871848659683,-0.330238743113388,0.00771348332891407,0.798822377232343,570,190,190,3,0.205971857077313,0.109710556120976,,curated,urb_urban,0
census,ind_agri_forestry_fish,urban,100,0.00729892723111822,"",0.588071467459445,0.729892723111822,1.24116329987079,0.00943810045734362,0.440458058832751,483,161,161,3,0.210946803524398,0.140645539000959,,curated,urb_urban,0
census,ind_construction,full,0,0.00590389189649784,***,0.0401473022822958,0.590389189649784,14.7055756199622,0.00144804544390831,0.0000507255544076535,2142,714,714,3,0.0383742240308461,0.145930903929313,,curated,urb_full,0
census,ind_construction,full,25,0.00777900922799366,***,0.0402643932172135,0.777900922799366,19.3198223205014,0.0017110846979904,0.00000694197933671001,1425,475,475,3,0.0358835931177404,0.183235082369072,,curated,urb_full,0
census,ind_construction,full,50,0.00884117795467981,***,0.0399415515324181,0.884117795467981,22.135289230074,0.0020067480424611,0.0000135563124633758,1203,401,401,3,0.0354696652389385,0.179107084764536,,curated,urb_full,0
census,ind_construction,full,100,0.00763242404212786,***,0.0398682733398838,0.763242404212786,19.1441048300741,0.00225627941604423,0.000809121317287868,939,313,313,3,0.034577255699402,0.170804980519192,,curated,urb_full,0
census,ind_construction,rural,0,0.00759071061904421,***,0.0335020896809551,0.759071061904421,22.6574243318299,0.00196743244312604,0.000131911113554023,1281,427,427,3,0.0364451367739429,0.145051092887448,,curated,urb_rural,0
census,ind_construction,rural,25,0.00988716745587037,***,0.0309574828207681,0.988716745587037,31.9378920861016,0.00253965356007406,0.000126080225174903,777,259,259,3,0.0318091078858012,0.171265749393981,,curated,urb_rural,0
census,ind_construction,rural,50,0.0105970014053673,***,0.0300027075054619,1.05970014053673,35.3201503678897,0.00291816037860397,0.000354242966325578,633,211,211,3,0.0313581918271494,0.178711605227992,,curated,urb_rural,0
census,ind_construction,rural,100,0.0119224390160684,***,0.0281394814479073,1.19224390160684,42.369078613405,0.00370689534714763,0.0015888097213046,456,152,152,3,0.0292152729195051,0.161414779271042,,curated,urb_rural,0
census,ind_construction,urban,0,0.00531954171408794,***,0.0500340820062418,0.531954171408794,10.6318363419245,0.00193247022999769,0.00628831839641593,861,287,287,3,0.0390573485106877,0.216210392238012,,curated,urb_urban,0
census,ind_construction,urban,25,0.00444154547169323,**,0.0514240681833217,0.444154547169323,8.63709470798687,0.00201985655831921,0.0289483348292871,648,216,216,3,0.0373051461974348,0.239007955169021,,curated,urb_urban,0
census,ind_construction,urban,50,0.00493166008645588,*,0.05097889937288,0.493166008645588,9.6739242061382,0.00251502883341514,0.0513627122502144,570,190,190,3,0.0365179742931335,0.214904591889886,,curated,urb_urban,0
census,ind_construction,urban,100,0.00198865991928338,"",0.0509414184801349,0.198865991928338,3.90381732314516,0.00273532123132755,0.46827013152954,483,161,161,3,0.0356082546783447,0.208997867581772,,curated,urb_urban,0
census,ind_finance_real_estate_prof,full,0,-0.00242125900666219,***,0.0104382815656756,-0.242125900666219,-23.1959541561329,0.000552931194899372,0.0000137128164721158,2142,714,714,3,0.0167323114536254,0.116572788326036,,curated,urb_full,0
census,ind_finance_real_estate_prof,full,25,-0.00207299348891107,***,0.0126102115190101,-0.207299348891108,-16.4390064812633,0.000677299926706553,0.00233372006834142,1425,475,475,3,0.0192507975752389,0.284147306808666,,curated,urb_full,0
census,ind_finance_real_estate_prof,full,50,-0.00184544182720112,**,0.0133266946927777,-0.184544182720112,-13.8477084509277,0.000772642040912343,0.0173810705568123,1203,401,401,3,0.0205162828500565,0.367617889075837,,curated,urb_full,0
census,ind_finance_real_estate_prof,full,100,-0.00268678234076161,**,0.0145050087931331,-0.268678234076161,-18.5231348638242,0.00104726716550296,0.0107692317415699,939,313,313,3,0.0221836666715121,0.421234710973087,,curated,urb_full,0
census,ind_finance_real_estate_prof,rural,0,-0.00108137131197472,"",0.00610264682207316,-0.108137131197472,-17.7197098816766,0.000659465723987096,0.101791437906178,1281,427,427,3,0.01004763035738,0.0501073567291414,,curated,urb_rural,0
census,ind_finance_real_estate_prof,rural,25,-0.000499078213911915,"",0.00664341123728091,-0.0499078213911915,-7.51237874770166,0.000854062173677979,0.559489968201063,777,259,259,3,0.0112051740589939,0.173834817018362,,curated,urb_rural,0
census,ind_finance_real_estate_prof,rural,50,-0.00128940476572971,"",0.00645133201912456,-0.128940476572971,-19.986644028045,0.00107342237937901,0.231023113421356,633,211,211,3,0.0116965840988631,0.242608028302562,,curated,urb_rural,0
census,ind_finance_real_estate_prof,rural,100,-0.00168814293111257,"",0.00664888865191204,-0.168814293111257,-25.3898511389134,0.00162732467563967,0.301220336860539,456,152,152,3,0.0129381213974178,0.339075571329898,,curated,urb_rural,0
census,ind_finance_real_estate_prof,urban,0,-0.00387461612698246,***,0.0168888600866451,-0.387461612698246,-22.941845139959,0.000929236783878391,0.0000404771152083108,861,287,287,3,0.0218421394559251,0.253173275743862,,curated,urb_urban,0
census,ind_finance_real_estate_prof,urban,25,-0.00444758694100872,***,0.0197648470420094,-0.444758694100872,-22.5025113098804,0.00102683264164572,0.0000227331647675156,648,216,216,3,0.0238963397003785,0.412314571893587,,curated,urb_urban,0
census,ind_finance_real_estate_prof,urban,50,-0.0031283332651972,***,0.0209619658724662,-0.31283332651972,-14.9238543952898,0.00116261898829477,0.00776770893584057,570,190,190,3,0.0250246803963529,0.446334236565204,,curated,urb_urban,0
census,ind_finance_real_estate_prof,urban,100,-0.003890734144974,***,0.0219219669388822,-0.3890734144974,-17.7481069824676,0.00132827674197665,0.0038955586721027,483,161,161,3,0.0261944959386634,0.473881751749257,,curated,urb_urban,0
census,ind_manufacturing,full,0,0.001388031687112,"",0.046764737586215,0.1388031687112,2.96811606085256,0.000925613884883967,0.134165973871812,2142,714,714,3,0.0416306480592755,0.0172533465820016,,curated,urb_full,0
census,ind_manufacturing,full,25,0.000247053645953874,"",0.0483216692392314,0.0247053645953874,0.511268856898875,0.00125919693709069,0.844538207558691,1425,475,475,3,0.0437009057213024,0.051945375277583,,curated,urb_full,0
census,ind_manufacturing,full,50,-0.00051395278962223,"",0.0489242405166616,-0.051395278962223,-1.05050744619571,0.00143440900626736,0.720305724806801,1203,401,401,3,0.0444597744344821,0.0886362169310766,,curated,urb_full,0
census,ind_manufacturing,full,100,0.00097406117644827,"",0.049518817244869,0.097406117644827,1.96705258857773,0.00184371470721872,0.597656658541294,939,313,313,3,0.0445560372709019,0.118716264165405,,curated,urb_full,0
census,ind_manufacturing,rural,0,-0.000627949891634844,"",0.0373279004760831,-0.0627949891634844,-1.68225344481184,0.00103558612803047,0.544591085497669,1281,427,427,3,0.0349884788234218,0.012384474274006,,curated,urb_rural,0
census,ind_manufacturing,rural,25,-0.00271192402060031,*,0.0344487722536655,-0.271192402060031,-7.87233867329409,0.00144043033989462,0.0608637670240908,777,259,259,3,0.0326132847578795,0.0421308455495431,,curated,urb_rural,0
census,ind_manufacturing,rural,50,-0.00442836226721287,***,0.0341127391609801,-0.442836226721287,-12.9815499315818,0.00155728928098976,0.00490089651489337,633,211,211,3,0.0327048795269912,0.0766856080381307,,curated,urb_rural,0
census,ind_manufacturing,rural,100,-0.00279802886594178,*,0.0309230670047348,-0.279802886594178,-9.04835495623173,0.00168169646517125,0.0982237171433484,456,152,152,3,0.025396311699518,0.0731168698854887,,curated,urb_rural,0
census,ind_manufacturing,urban,0,0.00309688774227119,**,0.0608049098720209,0.309688774227119,5.09315407059949,0.001537523814208,0.044924105733694,861,287,287,3,0.0465035454030492,0.0769001821636384,,curated,urb_urban,0
census,ind_manufacturing,urban,25,0.00341216005530822,"",0.064956300346924,0.341216005530822,5.25300861823144,0.00209973097804568,0.105617684100886,648,216,216,3,0.0491864139582066,0.10972777981633,,curated,urb_urban,0
