dataset,outcome,sample,threshold,beta,stars,mean_y,beta_pp,pct_of_mean,se,pval,n,n_unit,n_muni,n_years,sd_y,r2_within,err,group,spec,lag
hh,log_dry_cost_seed,full,0,0.236230239753658,"",1.9256057908521,23.6230239753658,12.2678401195047,0.332900876339075,0.478535677970225,15108,5851,281,3,3.10251757452111,0.0159223193480877,,curated,net_full,0
hh,log_dry_cost_seed,full,25,-1.18649734829811,***,1.93733123075554,-118.649734829811,-61.2439075704875,0.379722687376733,0.00205932408391631,10458,4082,191,3,3.11930399479,0.0281734134957435,,curated,net_full,0
hh,log_dry_cost_seed,full,50,-1.34987081992095,***,1.89665512702571,-134.987081992095,-71.171126510373,0.342135740911753,0.000116843292034469,9293,3620,169,3,3.09312943178429,0.0326074976987979,,curated,net_full,0
hh,log_dry_cost_seed,full,100,-1.07312626064016,***,1.88916004344249,-107.312626064016,-56.8044123294435,0.370785054873873,0.00444902498246527,7500,2927,133,3,3.08190930957437,0.040023072638842,,curated,net_full,0
hh,log_dry_cost_seed,receiver,0,0.686341116492932,*,2.00941473884233,68.6341116492932,34.1562696453769,0.399824137263279,0.0874150114072987,12368,4862,228,3,3.15234686478375,0.0128431540049094,,curated,net_receiver,0
hh,log_dry_cost_seed,receiver,25,-0.94909169564,*,2.03362383004497,-94.909169564,-46.6699731591469,0.531102146448579,0.0760822185971062,7935,3169,142,3,3.18132065111581,0.0195452558891267,,curated,net_receiver,0
hh,log_dry_cost_seed,receiver,50,-1.26443436676444,**,1.98806968374793,-126.443436676444,-63.6011090104606,0.502835557724851,0.0132398666204935,6848,2737,121,3,3.1540729356205,0.0230329342567771,,curated,net_receiver,0
hh,log_dry_cost_seed,receiver,100,-0.85551354901543,*,2.01933132750647,-85.551354901543,-42.3661801984641,0.51165812120033,0.0981508939419951,5139,2075,87,3,3.16308381890961,0.0299467682381025,,curated,net_receiver,0
hh,log_dry_cost_seed,sender,0,-1.07181750700162,"",1.53626208064906,-107.181750700162,-69.7678814378327,0.800248256516935,0.18627965471265,2740,989,53,3,2.82779749168343,0.0597223754835985,,curated,net_sender,0
hh,log_dry_cost_seed,sender,25,-0.67503204502042,"",1.62413787334556,-67.503204502042,-41.5624840783942,0.502404630147994,0.185394543400129,2523,913,49,3,2.88691664210721,0.0635551257952677,,curated,net_sender,0
hh,log_dry_cost_seed,sender,50,-0.91140447531987,"",1.63158947835397,-91.140447531987,-55.859913747381,0.892074598146582,0.312168020362218,2445,883,48,3,2.89352830368763,0.0712991464535768,,curated,net_sender,0
