lgcode,n_firms,emp_total,rev_total,cap_total,n_firms_size_2_9_workers,n_firms_size_1_worker,n_firms_size_10_50_workers,n_firms_size_51plus_workers,n_firms_manufacturing,n_firms_education,n_firms_other_services,n_firms_transport,n_firms_trade_retail,n_firms_health,n_firms_hospitality,n_firms_construction,n_firms_water_waste,n_firms_agriculture,n_firms_arts,n_firms_energy,n_firms_finance,n_firms_prof_tech,n_firms_admin_sup,n_firms_info_comm,n_firms_mining,n_firms_real_estate,n_firms_surviving_trd_tradable_goods,n_firms_surviving_trd_non_tradable_services,n_firms_surviving_trd_tradable_services,n_firms_surviving_trd_non_tradable_utilities,n_firms_surviving_agor_not_ag,n_firms_surviving_agor_agro_processing,n_firms_surviving_agor_agro_downstream_manuf,n_firms_surviving_agor_crop_livestock_primary,n_firms_surviving_agor_forestry_primary,n_firms_surviving_agor_fishery_primary,n_firms_surviving_mtier_medium_low_tech,n_firms_surviving_mtier_low_tech,n_firms_surviving_mtier_high_tech,n_firms_surviving_mtier_medium_high_tech,n_firms_surviving_modern_industrial_sector,n_firms_surviving_modern_other,n_firms_surviving_modern_public_sector,n_firms_surviving_modern_traditional_commerce,n_firms_surviving_modern_traditional_agriculture,n_firms_surviving_modern_modern_services,n_firms_surviving_modern_traditional_services,n_firms_surviving_modern_modern_manuf,median_firm_age_years_wmean,n_firms_finance_prof_info,n_firms_social_services,n_firms_utilities_mining,share_agriculture,share_manufacturing,share_construction,share_trade_retail,share_transport,share_hospitality,share_finance_prof_info,share_social_services,share_other_services,share_utilities_mining,share_size_1_worker,share_size_2_9_workers,share_size_10_50_workers,share_size_51plus_workers,industry_hhi,industry_diversity,n_industries_present,mean_emp_per_firm,log_n_firms,log_emp_total,log_rev_total,log_cap_total,DIST
60802,364,676,272729520,360116274,188,173,3,0,33,21,18,0,185,15,35,0,0,25,0,8,23,1,0,0,0,0,58,274,24,8,317,8,14,10,15,0,6,27,0,0,41,9,36,220,25,24,9,0,4.80494505494506,24,36,8,0.0686813186813187,0.0906593406593407,0,0.508241758241758,0,0.0961538461538462,0.0659340659340659,0.0989010989010989,0.0494505494505495,0.021978021978022,0.475274725274725,0.516483516483517,0.00824175824175824,0,0.297548605240913,0.702451394759087,8,1.85714285714286,5.89989735358249,6.51767127291228,272729520,360116274,608
60803,316,593,175649784,201674736,135,178,3,0,16,24,17,0,180,15,35,0,0,20,1,3,1,4,0,0,0,0,36,272,5,3,286,4,6,8,11,1,1,15,0,0,19,3,39,215,19,5,16,0,4.47151898734177,5,39,3,0.0632911392405063,0.0506329113924051,0,0.569620253164557,0,0.110759493670886,0.0158227848101266,0.123417721518987,0.0537974683544304,0.00949367088607595,0.563291139240506,0.427215189873418,0.00949367088607595,0,0.361770950168242,0.638229049831758,8,1.87658227848101,5.75890177387728,6.38687931936265,175649784,201674736,608
60804,1301,3341,12089345508,2021822049,712,556,31,2,152,46,54,1,690,19,231,1,1,26,2,9,33,16,11,9,0,0,178,1054,59,10,1177,27,71,24,1,1,8,144,0,0,162,35,65,921,25,58,35,0,4.49269792467333,58,65,10,0.0199846272098386,0.116833205226749,0.000768639508070715,0.530361260568793,0.000768639508070715,0.177555726364335,0.0445810914681015,0.0499615680245965,0.0415065334358186,0.00768639508070715,0.427363566487317,0.547271329746349,0.0238278247501922,0.00153727901614143,0.333125172441704,0.666874827558296,10,2.56802459646426,7.17165682276851,8.11432470915534,12089345508,2021822049,608
60805,448,849,474942276,409831063,242,203,3,0,44,20,18,0,275,6,62,1,0,9,0,4,6,2,1,0,0,0,53,383,8,4,405,3,31,5,4,0,1,43,0,0,49,4,26,337,9,8,15,0,5.140625,8,26,4,0.0200892857142857,0.0982142857142857,0.00223214285714286,0.613839285714286,0,0.138392857142857,0.0178571428571429,0.0580357142857143,0.0401785714285714,0.00892857142857143,0.453125,0.540178571428571,0.00669642857142857,0,0.411386918048469,0.588613081951531,9,1.89508928571429,6.10702288774226,6.74523634948436,474942276,409831063,608
60806,610,1156,895341528,1263674125,227,371,12,0,66,22,25,0,372,8,97,1,0,3,1,2,8,3,0,2,0,0,69,526,13,2,566,9,32,3,0,0,3,63,0,0,69,3,30,469,3,13,23,0,4.72295081967213,13,30,2,0.00491803278688525,0.108196721311475,0.00163934426229508,0.609836065573771,0,0.159016393442623,0.0213114754098361,0.0491803278688525,0.040983606557377,0.00327868852459016,0.608196721311475,0.372131147540984,0.019672131147541,0,0.413482934694974,0.586517065305026,9,1.89508196721311,6.4150969591716,7.05358572719368,895341528,1263674125,608
60901,297,692,222122880,210639831,205,84,8,0,19,18,13,0,208,2,26,0,0,6,1,0,3,1,0,0,0,0,25,268,4,0,279,2,10,2,4,0,2,17,0,0,19,4,20,234,6,4,10,0,3.76767676767677,4,20,0,0.0202020202020202,0.063973063973064,0,0.7003367003367,0,0.0875420875420875,0.0134680134680135,0.0673400673400673,0.0437710437710438,0,0.282828282828283,0.69023569023569,0.0269360269360269,0,0.509267761793014,0.490732238206986,7,2.32996632996633,5.69709348650541,6.5410299991899,222122880,210639831,609
60902,473,1367,84381312,156573676,251,202,20,0,37,17,17,1,282,51,24,0,7,24,0,0,10,3,0,0,0,0,61,391,14,7,424,8,17,2,22,0,0,37,0,0,37,16,68,306,24,13,9,0,4.83720930232558,13,68,7,0.0507399577167019,0.0782241014799154,0,0.596194503171247,0.00211416490486258,0.0507399577167019,0.0274841437632135,0.143763213530655,0.0359408033826638,0.0147991543340381,0.427061310782241,0.530655391120507,0.0422832980972516,0,0.389654448015233,0.610345551984767,9,2.89006342494715,6.16120732169508,7.2211050981825,84381312,156573676,609
60903,533,1139,442120680,394118024,420,107,6,0,52,19,7,1,336,8,79,0,0,24,0,0,6,1,0,0,0,0,76,449,8,0,475,13,21,1,23,0,1,51,0,0,52,2,27,415,24,7,6,0,5.73545966228893,7,27,0,0.0450281425891182,0.0975609756097561,0,0.630393996247655,0.00187617260787993,0.148217636022514,0.0131332082551595,0.050656660412758,0.0131332082551595,0,0.200750469043152,0.787992495309569,0.0112570356472796,0,0.433825315306119,0.566174684693881,8,2.13696060037523,6.2803958389602,7.03878354138854,442120680,394118024,609
60904,228,536,128221800,110734733,146,76,6,0,24,8,6,0,138,10,29,0,0,8,0,0,3,2,0,0,0,0,32,191,5,0,200,7,13,8,0,0,1,23,0,0,24,2,18,167,8,5,4,0,5.90789473684211,5,18,0,0.0350877192982456,0.105263157894737,0,0.605263157894737,0,0.12719298245614,0.0219298245614035,0.0789473684210526,0.0263157894736842,0,0.333333333333333,0.640350877192982,0.0263157894736842,0,0.402239150507849,0.597760849492151,7,2.35087719298246,5.43372200355424,6.28599809450887,128221800,110734733,609
60905,1088,2770,2313644412,703724617,757,318,11,2,117,58,48,3,576,46,156,3,3,45,2,1,16,10,3,1,0,0,162,892,30,4,959,25,59,24,21,0,6,111,0,0,121,33,104,732,45,27,26,0,4.66911764705882,27,104,4,0.0413602941176471,0.107536764705882,0.00275735294117647,0.529411764705882,0.00275735294117647,0.143382352941176,0.0248161764705882,0.0955882352941176,0.0441176470588235,0.00367647058823529,0.292279411764706,0.695772058823529,0.0101102941176471,0.00183823529411765,0.325838187986592,0.674161812013408,10,2.54595588235294,6.99301512293296,7.92696354486298,2313644412,703724617,609
60906,375,648,188769396,290798068,97,270,8,0,50,15,10,0,232,13,31,0,0,17,0,1,2,3,1,0,0,0,67,302,5,1,320,17,21,8,7,2,2,48,0,0,51,7,28,263,15,5,6,0,4.74933333333333,5,28,1,0.0453333333333333,0.133333333333333,0,0.618666666666667,0,0.0826666666666667,0.0133333333333333,0.0746666666666667,0.0266666666666667,0.00266666666666667,0.72,0.258666666666667,0.0213333333333333,0,0.415886222222222,0.584113777777778,8,1.728,5.9295891433899,6.47543271670409,188769396,290798068,609
60907,1155,3421,2158116408,1368952689,768,347,35,5,139,42,62,9,598,31,156,0,4,48,2,0,35,18,4,7,0,0,187,895,69,4,1000,40,67,28,20,0,11,128,0,0,139,45,73,754,48,60,36,0,5.27965367965368,60,73,4,0.0415584415584416,0.12034632034632,0,0.517748917748918,0.00779220779220779,0.135064935064935,0.051948051948052,0.0632034632034632,0.0536796536796537,0.00346320346320346,0.3004329004329,0.664935064935065,0.0303030303030303,0.00432900432900433,0.312164314761717,0.687835685238283,9,2.96190476190476,7.05272104923232,8.13798045445214,2158116408,1368952689,609
60908,341,673,145404648,137278986,216,120,5,0,55,11,17,2,198,8,33,1,0,9,0,0,6,1,0,0,0,0,64,268,9,0,283,33,16,7,1,1,0,55,0,0,56,14,19,231,8,7,6,0,5.12903225806452,7,19,0,0.0263929618768328,0.161290322580645,0.00293255131964809,0.580645161290323,0.00586510263929619,0.0967741935483871,0.0205278592375367,0.0557184750733138,0.0498533724340176,0,0.351906158357771,0.633431085043988,0.0146627565982405,0,0.379279503960234,0.620720496039766,9,1.97360703812317,5.83481073706261,6.51323011091231,145404648,137278986,609
60909,411,783,350794752,533908114,180,220,11,0,60,14,15,0,244,8,52,0,1,7,0,1,9,0,0,0,0,0,67,333,9,2,368,12,24,7,0,0,2,58,0,0,61,8,22,296,7,9,8,0,4.88807785888078,9,22,2,0.0170316301703163,0.145985401459854,0,0.59367396593674,0,0.126520681265207,0.0218978102189781,0.0535279805352798,0.0364963503649635,0.0048661800486618,0.535279805352798,0.437956204379562,0.0267639902676399,0,0.394758496575322,0.605241503424678,8,1.9051094890511,6.02102334934953,6.66440902035041,350794752,533908114,609
60910,289,574,339694104,156013805,146,138,5,0,23,10,6,0,189,13,39,0,0,3,0,0,5,0,0,1,0,0,26,257,6,0,270,6,10,1,2,0,0,23,0,0,23,2,23,228,3,6,4,0,5.1038062283737,6,23,0,0.0103806228373702,0.0795847750865052,0,0.653979238754325,0,0.134948096885813,0.0207612456747405,0.0795847750865052,0.0207612456747405,0,0.477508650519031,0.505190311418685,0.0173010380622837,0,0.459537122400355,0.540462877599646,7,1.98615916955017,5.66988092298052,6.35437004079735,339694104,156013805,609
61001,461,1006,392801172,331551000,251,200,10,0,48,33,14,0,303,5,51,2,0,3,0,0,2,0,0,0,0,0,51,408,2,0,424,20,14,0,3,0,1,47,0,0,50,6,38,354,3,2,8,0,5.44468546637744,2,38,0,0.00650759219088937,0.10412147505423,0.00433839479392625,0.657266811279826,0,0.110629067245119,0.00433839479392625,0.0824295010845987,0.0303687635574837,0,0.433839479392625,0.544468546637744,0.0216919739696312,0,0.46287660984091,0.53712339015909,8,2.1822125813449,6.13556489108174,6.91473089271856,392801172,331551000,610
61002,324,587,165474684,222356896,183,138,3,0,34,13,12,0,212,10,22,1,0,16,0,0,2,1,1,0,0,0,50,271,3,0,281,19,8,4,12,0,0,34,0,0,35,9,23,234,16,3,4,0,5.54320987654321,3,23,0,0.0493827160493827,0.104938271604938,0.00308641975308642,0.654320987654321,0,0.0679012345679012,0.00925925925925926,0.0709876543209877,0.037037037037037,0,0.425925925925926,0.564814814814815,0.00925925925925926,0,0.452703475080018,0.547296524919982,8,1.81172839506173,5.78382518232974,6.37672694789863,165474684,222356896,610
61003,556,1109,1448001192,585883898,270,278,8,0,61,18,18,0,343,6,76,1,2,17,0,0,10,4,0,0,0,0,78,462,14,2,486,23,30,16,1,0,4,57,0,0,62,16,24,419,17,14,4,0,5.0089928057554,14,24,2,0.0305755395683453,0.109712230215827,0.00179856115107914,0.616906474820144,0,0.136690647482014,0.0251798561151079,0.0431654676258993,0.0323741007194245,0.00359712230215827,0.5,0.485611510791367,0.0143884892086331,0,0.415791108120698,0.584208891879302,9,1.99460431654676,6.32256523992728,7.01211529430638,1448001192,585883898,610
61004,1161,2459,1586863008,767895986,638,499,24,0,129,29,36,2,718,15,186,1,1,14,1,0,19,6,3,0,1,0,144,989,27,1,1051,28,68,12,2,0,15,114,0,0,130,21,44,904,14,25,23,0,5.04392764857881,25,44,2,0.0120585701981051,0.111111111111111,0.000861326442721792,0.618432385874246,0.00172265288544358,0.160206718346253,0.0215331610680448,0.0378983634797588,0.0310077519379845,0.00172265288544358,0.429801894918174,0.549526270456503,0.020671834625323,0,0.423484017238399,0.576515982761601,10,2.11800172265289,7.05789793741186,7.80791662892641,1586863008,767895986,610
61005,1277,2748,2550247464,1340536130,780,482,15,0,113,31,34,1,863,13,155,1,0,42,0,0,15,3,5,1,0,0,155,1102,20,0,1157,25,53,33,9,0,10,103,0,0,114,19,44,1018,42,19,21,0,5.04385277995302,19,44,0,0.0328895849647612,0.0884886452623336,0.000783085356303837,0.675802662490212,0.000783085356303837,0.121378230227095,0.0148786217697729,0.0344557556773688,0.0266249021143305,0,0.37744714173845,0.610806577916993,0.0117462803445576,0,0.482472562884452,0.517527437115548,9,2.15191855912294,7.15305163493748,7.91899248816525,2550247464,1340536130,610
61006,5227,14834,18699647388,10350191394,3299,1749,167,12,481,120,180,10,3327,46,808,8,3,57,11,0,90,49,18,17,1,1,539,4519,166,3,4873,68,229,50,6,1,54,426,0,1,488,89,166,4135,56,156,136,1,4.4097952936675,157,166,4,0.0109049167782667,0.0920221924622154,0.0015305146355462,0.636502774057777,0.00191314329443275,0.154581978190166,0.0300363497225942,0.0317581786875837,0.0344365792997896,0.000765257317773101,0.334608762196289,0.631145972833365,0.031949493017027,0.0022957719533193,0.440721600903083,0.559278399096917,10,2.83795676296155,8.56178407474411,9.60474453272492,18699647388,10350191394,610
61007,416,837,750489108,254113529,263,149,4,0,49,10,17,0,224,18,67,0,0,22,0,0,5,0,4,0,0,0,71,340,5,0,355,19,20,4,18,0,4,45,0,0,49,13,28,291,22,5,8,0,5.61538461538462,5,28,0,0.0528846153846154,0.117788461538462,0,0.538461538461538,0,0.161057692307692,0.0120192307692308,0.0673076923076923,0.0408653846153846,0,0.358173076923077,0.632211538461538,0.00961538461538462,0,0.338896079881657,0.661103920118343,7,2.01201923076923,6.0330862217988,6.73101810048208,750489108,254113529,610
61008,635,1480,1022200776,873503634,415,211,9,0,72,24,22,1,394,12,76,0,2,12,0,3,10,4,0,3,0,0,84,528,18,5,569,28,26,5,7,0,4,68,0,0,75,14,36,470,12,17,11,0,4.41259842519685,17,36,5,0.0188976377952756,0.113385826771654,0,0.620472440944882,0.0015748031496063,0.119685039370079,0.0267716535433071,0.0566929133858268,0.0346456692913386,0.0078740157480315,0.332283464566929,0.653543307086614,0.0141732283464567,0,0.417719635439271,0.582280364560729,9,2.33070866141732,6.45519856334012,7.3004728142678,1022200776,873503634,610
61009,422,871,354217992,203259775,302,118,2,0,57,13,15,0,235,4,63,1,0,26,0,0,5,2,1,0,0,0,83,332,7,0,346,32,18,5,21,0,1,56,0,0,58,9,17,298,26,7,7,0,5.45497630331754,7,17,0,0.0616113744075829,0.135071090047393,0.0023696682464455,0.556872037914692,0,0.149289099526066,0.0165876777251185,0.0402843601895735,0.0355450236966825,0,0.279620853080569,0.71563981042654,0.004739336492891,0,0.35760090743694,0.64239909256306,8,2.06398104265403,6.04737217904628,6.77078942390898,354217992,203259775,610
70101,268,395,40337016,50388752,104,164,0,0,8,9,26,0,108,16,83,1,0,13,0,0,4,0,0,0,0,0,21,243,4,0,247,4,4,1,12,0,0,8,0,0,9,25,25,191,13,4,1,0,3.9589552238806,4,25,0,0.0485074626865672,0.0298507462686567,0.00373134328358209,0.402985074626866,0,0.309701492537313,0.0149253731343284,0.0932835820895522,0.0970149253731343,0,0.611940298507463,0.388059701492537,0,0,0.279906437959456,0.720093562040544,8,1.47388059701493,5.59471137960184,5.98141421125448,40337016,50388752,701
70102,202,374,78909684,147197474,127,74,1,0,47,6,5,0,102,5,3,0,0,14,0,5,7,1,0,0,7,0,68,121,8,5,151,35,2,0,14,0,8,39,0,0,52,11,11,105,14,8,1,0,6.73267326732673,8,11,12,0.0693069306930693,0.232673267326733,0,0.504950495049505,0,0.0148514851485149,0.0396039603960396,0.0544554455445545,0.0247524752475248,0.0594059405940594,0.366336633663366,0.628712871287129,0.00495049504950495,0,0.322811489069699,0.677188510930301,8,1.85148514851485,5.31320597904179,5.92692602597041,78909684,147197474,701
70103,508,1112,256713552,195615710,356,145,7,0,100,11,13,0,293,2,77,0,0,2,0,0,8,1,0,1,0,0,102,396,10,0,430,63,13,2,0,0,19,81,0,0,100,2,13,370,2,10,11,0,6.14370078740158,10,13,0,0.00393700787401575,0.196850393700787,0,0.576771653543307,0,0.151574803149606,0.0196850393700787,0.0255905511811024,0.0255905511811024,0,0.285433070866142,0.700787401574803,0.0137795275590551,0,0.396103292206584,0.603896707793416,7,2.18897637795276,6.23244801655052,7.01481435127555,256713552,195615710,701
70104,107,252,33886992,45489530,69,35,3,0,9,9,1,0,81,2,4,0,0,0,0,0,0,1,0,0,0,0,9,97,1,0,104,3,0,0,0,0,6,3,0,0,9,1,11,85,0,1,0,0,6.4392523364486,1,11,0,0,0.0841121495327103,0,0.757009345794393,0,0.0373831775700935,0.00934579439252336,0.102803738317757,0.00934579439252336,0,0.327102803738318,0.644859813084112,0.0280373831775701,0,0.592278801642065,0.407721198357935,6,2.35514018691589,4.68213122712422,5.53338948872752,33886992,45489530,701
70105,230,404,51216780,43129400,98,129,3,0,67,3,1,0,142,4,9,0,0,0,0,1,3,0,0,0,0,0,67,159,3,1,168,20,42,0,0,0,4,63,0,0,68,0,7,151,0,3,1,0,4.55652173913044,3,7,1,0,0.291304347826087,0,0.617391304347826,0,0.0391304347826087,0.0130434782608696,0.0304347826086957,0.00434782608695652,0.00434782608695652,0.560869565217391,0.426086956521739,0.0130434782608696,0,0.468695652173913,0.531304347826087,7,1.75652173913043,5.44241771052179,6.00388706710654,51216780,43129400,701
70106,693,1535,426426516,581159571,333,347,13,0,80,13,33,2,344,12,150,0,1,28,0,0,19,5,2,4,0,0,108,554,30,1,612,43,10,19,9,0,9,71,0,0,80,10,25,494,28,28,28,0,5.64357864357864,28,25,1,0.0404040404040404,0.115440115440115,0,0.496392496392496,0.00288600288600289,0.216450216450216,0.0404040404040404,0.0360750360750361,0.0476190476190476,0.00144300144300144,0.500721500721501,0.480519480519481,0.0187590187590188,0,0.313426993080673,0.686573006919327,9,2.21500721500722,6.54247196050681,7.33693691370762,426426516,581159571,701
70107,399,697,177309672,679708708,206,192,1,0,72,12,12,0,231,5,30,0,0,20,0,6,9,2,0,0,0,0,92,290,11,6,324,42,13,3,17,0,15,57,0,0,78,6,17,261,20,11,6,0,5.78446115288221,11,17,6,0.050125313283208,0.180451127819549,0,0.578947368421053,0,0.075187969924812,0.0275689223057644,0.0426065162907268,0.0300751879699248,0.0150375939849624,0.481203007518797,0.516290726817043,0.0025062656641604,0,0.37961444965798,0.620385550342021,8,1.7468671679198,5.99146454710798,6.54821910276237,177309672,679708708,701
70108,448,824,233116332,361908958,232,210,6,0,44,21,17,0,259,13,39,0,0,31,0,1,20,1,2,0,0,0,75,351,21,1,383,4,30,17,14,0,3,41,0,0,45,7,34,298,31,21,12,0,4.82142857142857,21,34,1,0.0691964285714286,0.0982142857142857,0,0.578125,0,0.0870535714285714,0.046875,0.0758928571428571,0.0379464285714286,0.00223214285714286,0.46875,0.517857142857143,0.0133928571428571,0,0.365642936862245,0.634357063137755,8,1.83928571428571,6.10702288774226,6.71538338633468,233116332,361908958,701
70109,302,515,104121192,64207754,107,192,3,0,50,20,8,1,195,5,8,0,0,7,0,0,8,0,0,0,0,0,57,236,9,0,246,34,15,3,4,0,1,49,0,0,50,8,25,203,7,8,1,0,4.93046357615894,8,25,0,0.0231788079470199,0.165562913907285,0,0.645695364238411,0.0033112582781457,0.0264900662251656,0.0264900662251656,0.0827814569536424,0.0264900662251656,0,0.635761589403974,0.354304635761589,0.00993377483443709,0,0.453839743870883,0.546160256129117,8,1.70529801324503,5.71373280550937,6.24610676548156,104121192,64207754,701
70201,39,112,13023000,21805000,32,5,2,0,1,1,0,0,29,2,5,0,0,1,0,0,0,0,0,0,0,0,2,37,0,0,37,0,1,0,1,0,0,1,0,0,1,0,3,34,1,0,0,0,6.17948717948718,0,3,0,0.0256410256410256,0.0256410256410256,0,0.743589743589744,0,0.128205128205128,0,0.0769230769230769,0,0,0.128205128205128,0.82051282051282,0.0512820512820513,0,0.576594345825115,0.423405654174885,5,2.87179487179487,3.68887945411394,4.72738781871234,13023000,21805000,702
70202,570,1186,247978320,721711729,245,315,10,0,58,67,33,0,320,19,45,0,1,21,0,2,3,1,0,0,0,0,79,484,4,3,508,16,25,8,13,0,10,48,0,0,60,20,86,365,21,4,14,0,5.02456140350877,4,86,3,0.0368421052631579,0.101754385964912,0,0.56140350877193,0,0.0789473684210526,0.00701754385964912,0.150877192982456,0.0578947368421053,0.00526315789473684,0.552631578947369,0.429824561403509,0.0175438596491228,0,0.359310557094491,0.64068944290551,8,2.08070175438596,6.34738920965601,7.07918439460967,247978320,721711729,702
70203,236,586,76132356,160856022,169,63,4,0,35,12,3,0,149,18,4,0,0,12,0,3,0,0,0,0,0,0,47,186,0,3,190,19,15,1,11,0,1,34,0,0,38,2,30,153,12,0,1,0,5.22033898305085,0,30,3,0.0508474576271187,0.148305084745763,0,0.63135593220339,0,0.0169491525423729,0,0.127118644067797,0.0127118644067797,0.0127118644067797,0.266949152542373,0.716101694915254,0.0169491525423729,0,0.439959781671933,0.560040218328067,7,2.48305084745763,5.46806014113513,6.3750248198281,76132356,160856022,702
70204,337,717,102239340,187471168,197,134,6,0,44,15,4,0,193,26,31,0,0,14,0,5,3,2,0,0,0,0,58,269,5,5,282,29,12,1,13,0,0,44,0,0,49,3,41,224,14,5,1,0,5.34718100890208,5,41,5,0.0415430267062315,0.130563798219585,0,0.572700296735905,0,0.0919881305637982,0.0148367952522255,0.121661721068249,0.0118694362017804,0.0148367952522255,0.397626112759644,0.584569732937685,0.0178041543026706,0,0.370602893395205,0.629397106604795,8,2.12759643916914,5.82304589548302,6.57646956904822,102239340,187471168,702
70205,345,707,100448652,325759229,141,196,8,0,22,14,5,1,241,30,4,0,2,15,1,4,6,0,0,0,0,0,37,295,7,6,308,22,0,1,14,0,0,22,0,0,26,9,44,245,15,6,0,0,5.19130434782609,6,44,6,0.0434782608695652,0.063768115942029,0,0.698550724637681,0.00289855072463768,0.0115942028985507,0.0173913043478261,0.127536231884058,0.0144927536231884,0.0173913043478261,0.568115942028986,0.408695652173913,0.0231884057971015,0,0.511153119092628,0.488846880907372,9,2.04927536231884,5.84643877505773,6.56244409369372,100448652,325759229,702
70206,1006,2618,1543003860,1086772699,703,278,24,1,114,32,54,1,530,51,148,1,4,30,2,3,23,6,2,5,0,0,144,820,35,7,902,27,47,14,16,0,9,105,0,0,118,40,83,678,30,34,23,0,5.40457256461233,34,83,7,0.0298210735586481,0.113320079522863,0.00099403578528827,0.526838966202783,0.00099403578528827,0.147117296222664,0.0337972166998012,0.0825049701789265,0.0536779324055666,0.00695825049701789,0.276341948310139,0.698807157057654,0.0238568588469185,0.00099403578528827,0.323814567861222,0.676185432138778,10,2.60238568588469,6.91473089271856,7.87054784450771,1543003860,1086772699,702
70207,427,796,148839852,427669113,199,222,6,0,87,22,11,1,220,26,29,0,1,8,0,11,4,0,7,0,0,0,95,315,5,12,343,61,15,1,7,0,8,78,0,1,98,13,48,249,8,4,7,0,5.31147540983607,4,48,12,0.0187353629976581,0.203747072599532,0,0.515222482435597,0.00234192037470726,0.0679156908665105,0.00936768149882904,0.112412177985948,0.0257611241217799,0.0281030444964871,0.519906323185012,0.466042154566745,0.0140515222482436,0,0.326113783325746,0.673886216674254,9,1.86416861826698,6.0591231955818,6.68085467879022,148839852,427669113,702
70208,276,556,77745804,285008300,146,124,6,0,52,15,6,0,141,14,27,0,8,4,0,3,1,1,4,0,0,0,56,207,2,11,228,27,17,0,4,0,3,49,0,0,55,16,29,168,4,2,2,0,5.28623188405797,2,29,11,0.0144927536231884,0.188405797101449,0,0.510869565217391,0,0.0978260869565217,0.0072463768115942,0.105072463768116,0.0217391304347826,0.0398550724637681,0.449275362318841,0.528985507246377,0.0217391304347826,0,0.319418189455997,0.680581810544003,8,2.01449275362319,5.62401750618734,6.32256523992728,77745804,285008300,702
70209,557,1292,367784772,528391630,395,154,8,0,68,31,26,0,320,30,52,0,0,19,0,3,4,4,0,0,0,0,87,459,8,3,484,24,30,4,15,0,6,61,0,1,71,16,61,372,19,8,10,0,4.737881508079,8,61,3,0.0341113105924596,0.122082585278276,0,0.574506283662478,0,0.0933572710951526,0.0143626570915619,0.10951526032316,0.0466786355475763,0.00538599640933573,0.276481149012567,0.709156193895871,0.0143626570915619,0,0.369248571308852,0.630751428691148,8,2.31956912028725,6.32435896238131,7.16472037877186,367784772,528391630,702
70210,460,1091,239682804,618879998,270,179,11,0,58,24,31,0,201,51,52,0,0,14,0,1,18,2,8,0,0,0,72,367,20,1,409,8,29,2,12,0,18,40,0,0,59,33,75,253,14,20,6,0,4.91521739130435,20,75,1,0.0304347826086957,0.126086956521739,0,0.43695652173913,0,0.11304347826087,0.0434782608695652,0.16304347826087,0.0673913043478261,0.00217391304347826,0.389130434782609,0.586956521739131,0.0239130434782609,0,0.253553875236295,0.746446124763705,8,2.37173913043478,6.13339804299665,6.99576615630485,239682804,618879998,702
70211,330,490,138471348,212003041,64,262,4,0,55,17,27,1,136,44,12,0,1,24,0,4,7,2,0,0,0,0,79,236,10,5,252,46,8,11,13,0,0,55,0,0,59,26,61,148,24,9,3,0,5.56969696969697,9,61,5,0.0727272727272727,0.166666666666667,0,0.412121212121212,0.00303030303030303,0.0363636363636364,0.0272727272727273,0.184848484848485,0.0818181818181818,0.0151515151515152,0.793939393939394,0.193939393939394,0.0121212121212121,0,0.246078971533517,0.753921028466483,9,1.48484848484848,5.80211837537706,6.19644412779452,138471348,212003041,702
70212,364,605,107543196,337062964,104,255,5,0,52,21,6,0,196,31,36,0,0,9,0,9,3,1,0,0,0,0,61,290,4,9,308,18,29,6,3,0,0,52,0,0,61,2,52,232,9,4,4,0,4.83241758241758,4,52,9,0.0247252747252747,0.142857142857143,0,0.538461538461538,0,0.0989010989010989,0.010989010989011,0.142857142857143,0.0164835164835165,0.0247252747252747,0.700549450549451,0.285714285714286,0.0137362637362637,0,0.342153725395484,0.657846274604516,8,1.66208791208791,5.89989735358249,6.40687998606931,107543196,337062964,702
70301,173,378,183367872,162508207,89,80,4,0,44,8,4,0,89,6,15,0,0,1,0,5,1,0,0,0,0,0,45,122,1,5,128,43,1,1,0,0,0,44,0,0,49,3,14,104,1,1,1,0,5.61849710982659,1,14,5,0.00578034682080925,0.254335260115607,0,0.514450867052023,0,0.0867052023121387,0.00578034682080925,0.0809248554913295,0.023121387283237,0.0289017341040462,0.46242774566474,0.514450867052023,0.023121387283237,0,0.344849477095793,0.655150522904207,8,2.1849710982659,5.15905529921453,5.93753620508243,183367872,162508207,703
70302,145,283,129646068,111594089,58,83,4,0,11,3,12,0,87,18,5,0,0,2,0,2,4,0,0,0,1,0,14,125,4,2,132,6,5,1,1,0,0,11,0,0,13,13,21,92,2,4,0,0,5.43448275862069,4,21,3,0.0137931034482759,0.0758620689655172,0,0.6,0,0.0344827586206897,0.0275862068965517,0.144827586206897,0.0827586206896552,0.0206896551724138,0.572413793103448,0.4,0.0275862068965517,0,0.39614744351962,0.603852556480381,8,1.95172413793103,4.98360662170834,5.64897423816121,129646068,111594089,703
70303,1003,2600,1052125944,1229764328,529,436,37,1,130,29,50,2,469,30,124,0,3,122,1,2,22,5,5,9,0,0,252,708,38,5,783,39,59,121,1,0,12,118,0,0,132,31,59,593,122,36,30,0,5.11964107676969,36,59,5,0.121635094715852,0.129611166500499,0,0.467597208374875,0.00199401794616152,0.123629112662014,0.0358923230309073,0.0588235294117647,0.0498504486540379,0.00498504486540379,0.43469591226321,0.527417746759721,0.036889332003988,0.000997008973080758,0.272787818001628,0.727212181998372,9,2.59222333000997,6.91174730025167,7.86365126544865,1052125944,1229764328,703
