category,dataset,outcome,spec_level,spec_label,threshold,beta,stars,mean_y,beta_pp,pct_of_mean,se,pval,n,n_unit,n_muni,n_years,sd_y,r2_within,err,group,spec,lag
occupation,census,occ_share_machine_operators,L2_Cmig,L2 + year x mig_int,25,0.00187249523985979,***,0.0179167400696923,0.187249523985979,10.4510934052522,0.000660459724619392,0.00477635383674956,1425,475,475,3,0.0183152657528108,0.0308924293443873,,category,L2_Cmig,0
occupation,census,occ_share_machine_operators,L2_Cmig,L2 + year x mig_int,50,0.000996546895152577,"",0.0179801766930225,0.0996546895152577,5.54247553940504,0.000657880080562254,0.130616626589723,1203,401,401,3,0.0182896261394953,0.0188719845397426,,category,L2_Cmig,0
occupation,census,occ_share_machine_operators,L2_Cmig,L2 + year x mig_int,100,0.00132837655409816,"",0.0186665925796954,0.132837655409816,7.1163312127094,0.000831414910501699,0.111115315445567,939,313,313,3,0.0190845006200429,0.0316671988256062,,category,L2_Cmig,0
occupation,census,occ_share_machine_operators,L3_Cfx,L3 + year x fx,0,-0.000389716487523033,"",0.0153747796463934,-0.0389716487523033,-2.5347777105505,0.000319842215446636,0.223450396740904,2142,714,714,3,0.0169682721909864,0.00832688741932963,,category,L3_Cfx,0
occupation,census,occ_share_machine_operators,L3_Cfx,L3 + year x fx,25,0.00185945306889609,***,0.0179167400696923,0.185945306889609,10.3783001911241,0.000660489602421192,0.00507671355119697,1425,475,475,3,0.0183152657528108,0.0426235927148744,,category,L3_Cfx,0
occupation,census,occ_share_machine_operators,L3_Cfx,L3 + year x fx,50,0.00114382475136013,*,0.0179801766930225,0.114382475136013,6.36158793591842,0.000654960198156001,0.0815084909367772,1203,401,401,3,0.0182896261394953,0.0396397889950032,,category,L3_Cfx,0
occupation,census,occ_share_machine_operators,L3_Cfx,L3 + year x fx,100,0.00159060742192083,*,0.0186665925796954,0.159060742192083,8.52114500881651,0.000828771682585163,0.0558665911777086,939,313,313,3,0.0190845006200429,0.0553424746702239,,category,L3_Cfx,0
occupation,census,occ_share_machine_operators,L4_BlockA,"L4 + Block A (saturated, MAIN)",0,-0.000118645003456329,"",0.0153747796463934,-0.0118645003456329,-0.771685878985333,0.000344031316271599,0.730296161372892,2142,714,714,3,0.0169682721909864,0.0489274885565347,,category,L4_BlockA,0
occupation,census,occ_share_machine_operators,L4_BlockA,"L4 + Block A (saturated, MAIN)",25,0.00224128947098467,***,0.0179167400696923,0.224128947098466,12.5094713785349,0.000669227269308587,0.00087548432020082,1425,475,475,3,0.0183152657528108,0.100568213575875,,category,L4_BlockA,0
occupation,census,occ_share_machine_operators,L4_BlockA,"L4 + Block A (saturated, MAIN)",50,0.00178874814042124,***,0.0179801766930225,0.178874814042124,9.94844584099885,0.00061912841097982,0.0040731292146241,1203,401,401,3,0.0182896261394953,0.14457435295662,,category,L4_BlockA,0
occupation,census,occ_share_machine_operators,L4_BlockA,"L4 + Block A (saturated, MAIN)",100,0.00243950984040187,***,0.0186665925796954,0.243950984040187,13.0688545860022,0.000848682600791114,0.00432511775111332,939,313,313,3,0.0190845006200429,0.171591135828928,,category,L4_BlockA,0
occupation,census,occ_share_managers,L1_raw,L1 raw treatment,0,-0.00409529481996056,***,0.0173703015772204,-0.409529481996056,-23.5764174948533,0.000468144777360808,0.0000000000000000155519374700929,2142,714,714,3,0.0256907461242051,0.0687432521613202,,category,L1_raw,0
occupation,census,occ_share_managers,L1_raw,L1 raw treatment,25,-0.00188140775189369,***,0.0206366104464587,-0.188140775189369,-9.11684482669753,0.000543106268313248,0.000580169058371218,1425,475,475,3,0.0290679832511788,0.0161689284879819,,category,L1_raw,0
occupation,census,occ_share_managers,L1_raw,L1 raw treatment,50,-0.00139549800362189,**,0.0212196326344725,-0.139549800362189,-6.57644751754479,0.000611506326330673,0.0230098728623939,1203,401,401,3,0.0297422273120245,0.00882063581174364,,category,L1_raw,0
occupation,census,occ_share_managers,L1_raw,L1 raw treatment,100,0.000737122855782464,"",0.022825882409517,0.0737122855782464,3.22932906845752,0.000752474790916379,0.328043523191584,939,313,313,3,0.0311275114920486,0.00227304833319841,,category,L1_raw,0
occupation,census,occ_share_managers,L2_Cmig,L2 + year x mig_int,0,-0.00352121929160302,***,0.0173703015772204,-0.352121929160302,-20.2714919827344,0.000641106049661632,0.0000000551931328210896,2142,714,714,3,0.0256907461242051,0.0777144022578893,,category,L2_Cmig,0
occupation,census,occ_share_managers,L2_Cmig,L2 + year x mig_int,25,-0.0028302475818398,**,0.0206366104464587,-0.28302475818398,-13.7146920962763,0.00111291841884551,0.0113045654196912,1425,475,475,3,0.0290679832511788,0.0224233045662223,,category,L2_Cmig,0
occupation,census,occ_share_managers,L2_Cmig,L2 + year x mig_int,50,-0.00240671492571819,*,0.0212196326344725,-0.240671492571819,-11.3419255044423,0.00137641462576668,0.0811378169530383,1203,401,401,3,0.0297422273120245,0.0141229618372016,,category,L2_Cmig,0
occupation,census,occ_share_managers,L2_Cmig,L2 + year x mig_int,100,0.00181727227055042,"",0.022825882409517,0.181727227055042,7.96145462395237,0.00169913387984194,0.28565828422123,939,313,313,3,0.0311275114920486,0.00639939253905997,,category,L2_Cmig,0
occupation,census,occ_share_managers,L3_Cfx,L3 + year x fx,0,-0.00443130037529949,***,0.0173703015772204,-0.443130037529949,-25.5107854955768,0.000633865536953581,0.00000000000628777506889783,2142,714,714,3,0.0256907461242051,0.109643492783995,,category,L3_Cfx,0
occupation,census,occ_share_managers,L3_Cfx,L3 + year x fx,25,-0.00324623158076909,***,0.0206366104464587,-0.324623158076909,-15.7304494805064,0.00109522406270223,0.00318971546409657,1425,475,475,3,0.0290679832511788,0.107545828157189,,category,L3_Cfx,0
occupation,census,occ_share_managers,L3_Cfx,L3 + year x fx,50,-0.00189699551196935,"",0.0212196326344725,-0.189699551196935,-8.93981316569812,0.00123075823806125,0.124028987690167,1203,401,401,3,0.0297422273120245,0.190432380579642,,category,L3_Cfx,0
occupation,census,occ_share_managers,L3_Cfx,L3 + year x fx,100,0.00111483360183876,"",0.022825882409517,0.111483360183876,4.88407668907444,0.00162173232669584,0.492320095512732,939,313,313,3,0.0311275114920486,0.242562111970619,,category,L3_Cfx,0
occupation,census,occ_share_managers,L4_BlockA,"L4 + Block A (saturated, MAIN)",0,-0.00637819560330705,***,0.0173703015772204,-0.637819560330705,-36.7189687234417,0.000849210670870047,0.00000000000017627875357625,2142,714,714,3,0.0256907461242051,0.25079124884388,,category,L4_BlockA,0
occupation,census,occ_share_managers,L4_BlockA,"L4 + Block A (saturated, MAIN)",25,-0.00406414278019064,***,0.0206366104464587,-0.406414278019064,-19.6938484192208,0.00105113165151837,0.000125844743399628,1425,475,475,3,0.0290679832511788,0.360162018262128,,category,L4_BlockA,0
occupation,census,occ_share_managers,L4_BlockA,"L4 + Block A (saturated, MAIN)",50,-0.00335190249290069,***,0.0212196326344725,-0.335190249290069,-15.7962324355009,0.00118840874470174,0.00503366923427431,1203,401,401,3,0.0297422273120245,0.423897488400442,,category,L4_BlockA,0
occupation,census,occ_share_managers,L4_BlockA,"L4 + Block A (saturated, MAIN)",100,-0.00170604441922311,"",0.022825882409517,-0.170604441922311,-7.47416633720935,0.00143098056280673,0.234080766928215,939,313,313,3,0.0311275114920486,0.444098402206364,,category,L4_BlockA,0
occupation,census,occ_share_professionals,L1_raw,L1 raw treatment,0,0.000205079668271225,"",0.0312847396701875,0.0205079668271225,0.655526210009201,0.000218859500341212,0.349056292348221,2142,714,714,3,0.018317446081251,0.000543175667292672,,category,L1_raw,0
occupation,census,occ_share_professionals,L1_raw,L1 raw treatment,25,0.0000491588168311269,"",0.0338769472629159,0.00491588168311269,0.145109937001141,0.000245412014183091,0.841322984134968,1425,475,475,3,0.019558486899473,0.0000416462566560361,,category,L1_raw,0
occupation,census,occ_share_professionals,L1_raw,L1 raw treatment,50,-0.00011213107158053,"",0.0349995017898842,-0.011213107158053,-0.320379050689628,0.00026858849574904,0.676549308997565,1203,401,401,3,0.0201213980566971,0.000223830872200792,,category,L1_raw,0
occupation,census,occ_share_professionals,L1_raw,L1 raw treatment,100,0.00013098065672181,"",0.0366184368041767,0.013098065672181,0.35769046456639,0.000323903394251578,0.686209004761441,939,313,313,3,0.0203322247043317,0.000291137950660603,,category,L1_raw,0
occupation,census,occ_share_professionals,L2_Cmig,L2 + year x mig_int,0,0.00025041221365551,"",0.0312847396701875,0.025041221365551,0.800429270933452,0.000293586542546264,0.393978048502908,2142,714,714,3,0.018317446081251,0.00875419487479767,,category,L2_Cmig,0
occupation,census,occ_share_professionals,L2_Cmig,L2 + year x mig_int,25,0.000363829928123363,"",0.0338769472629159,0.0363829928123363,1.07397495205135,0.000486620793662952,0.45503226850512,1425,475,475,3,0.019558486899473,0.00855632155577746,,category,L2_Cmig,0
occupation,census,occ_share_professionals,L2_Cmig,L2 + year x mig_int,50,0.000253601719640464,"",0.0349995017898842,0.0253601719640464,0.724586656012805,0.000645566616156088,0.69464997707567,1203,401,401,3,0.0201213980566971,0.00674915414150734,,category,L2_Cmig,0
occupation,census,occ_share_professionals,L2_Cmig,L2 + year x mig_int,100,0.000940277774080343,"",0.0366184368041767,0.0940277774080343,2.56777147290213,0.000791957556114574,0.236019141510729,939,313,313,3,0.0203322247043317,0.00416970720674892,,category,L2_Cmig,0
occupation,census,occ_share_professionals,L3_Cfx,L3 + year x fx,0,0.000191164929472934,"",0.0312847396701875,0.0191164929472934,0.611048490376612,0.000326282084143256,0.55813583493192,2142,714,714,3,0.018317446081251,0.00943252264973737,,category,L3_Cfx,0
occupation,census,occ_share_professionals,L3_Cfx,L3 + year x fx,25,0.000351541663600591,"",0.0338769472629159,0.0351541663600591,1.03770171754943,0.000496948511279188,0.479665226359056,1425,475,475,3,0.019558486899473,0.0252866335920547,,category,L3_Cfx,0
occupation,census,occ_share_professionals,L3_Cfx,L3 + year x fx,50,0.000491569500003651,"",0.0349995017898842,0.0491569500003651,1.40450427824583,0.000636565018825299,0.440438971201427,1203,401,401,3,0.0201213980566971,0.0526950686307596,,category,L3_Cfx,0
occupation,census,occ_share_professionals,L3_Cfx,L3 + year x fx,100,0.00103577423795184,"",0.0366184368041767,0.103577423795184,2.82855940435366,0.000784322316776692,0.187603409403348,939,313,313,3,0.0203322247043317,0.0567169117091115,,category,L3_Cfx,0
occupation,census,occ_share_professionals,L4_BlockA,"L4 + Block A (saturated, MAIN)",0,0.000342737890999723,"",0.0312847396701875,0.0342737890999723,1.09554336910891,0.00039099907693895,0.381015707435532,2142,714,714,3,0.018317446081251,0.0280384995225133,,category,L4_BlockA,0
occupation,census,occ_share_professionals,L4_BlockA,"L4 + Block A (saturated, MAIN)",25,0.00040716364797588,"",0.0338769472629159,0.040716364797588,1.2018900192391,0.00050379377346125,0.419383712755888,1425,475,475,3,0.019558486899473,0.0844767556512094,,category,L4_BlockA,0
occupation,census,occ_share_professionals,L4_BlockA,"L4 + Block A (saturated, MAIN)",50,0.000360953191943107,"",0.0349995017898842,0.0360953191943107,1.03130951437552,0.000642716259327423,0.574699130235497,1203,401,401,3,0.0201213980566971,0.104079394103004,,category,L4_BlockA,0
occupation,census,occ_share_professionals,L4_BlockA,"L4 + Block A (saturated, MAIN)",100,0.000354915638889419,"",0.0366184368041767,0.0354915638889419,0.969226624247752,0.000836410092944897,0.671616080192999,939,313,313,3,0.0203322247043317,0.122732872688124,,category,L4_BlockA,0
occupation,census,occ_share_service_sales,L1_raw,L1 raw treatment,0,0.000704236692488143,"",0.0506750100488116,0.0704236692488143,1.38971199376143,0.000493019358114291,0.153610078911984,2142,714,714,3,0.0417647889396952,0.00130409732448877,,category,L1_raw,0
occupation,census,occ_share_service_sales,L1_raw,L1 raw treatment,25,-0.000736960290182202,"",0.0571424243397464,-0.0736960290182202,-1.28969027600321,0.000635691121525073,0.246915299629646,1425,475,475,3,0.0470168133498872,0.00166663965527292,,category,L1_raw,0
occupation,census,occ_share_service_sales,L1_raw,L1 raw treatment,50,-0.00123634111368921,"",0.0590123972989819,-0.123634111368921,-2.09505319267981,0.000798366209865208,0.12227135165352,1203,401,401,3,0.0495422691175487,0.00463428092960627,,category,L1_raw,0
occupation,census,occ_share_service_sales,L1_raw,L1 raw treatment,100,-0.00270025591202257,***,0.0617818455693121,-0.270025591202257,-4.37063005667772,0.000976720475090898,0.0060380463594593,939,313,313,3,0.0515578256701328,0.0218786023351236,,category,L1_raw,0
occupation,census,occ_share_service_sales,L2_Cmig,L2 + year x mig_int,0,0.000466081371013704,"",0.0506750100488116,0.0466081371013704,0.919745986364405,0.000753618593000359,0.536471057429161,2142,714,714,3,0.0417647889396952,0.00229446062214378,,category,L2_Cmig,0
occupation,census,occ_share_service_sales,L2_Cmig,L2 + year x mig_int,25,-0.00239112872215524,*,0.0571424243397464,-0.239112872215523,-4.18450695745515,0.00121870935850713,0.0503451967505148,1425,475,475,3,0.0470168133498872,0.00543857086442734,,category,L2_Cmig,0
occupation,census,occ_share_service_sales,L2_Cmig,L2 + year x mig_int,50,-0.00416148635491708,**,0.0590123972989819,-0.416148635491708,-7.05188493501327,0.00174922276924371,0.0178257659208844,1203,401,401,3,0.0495422691175487,0.0131262174416988,,category,L2_Cmig,0
occupation,census,occ_share_service_sales,L2_Cmig,L2 + year x mig_int,100,-0.00778573024975977,***,0.0617818455693121,-0.778573024975977,-12.6019709803345,0.00239929660924566,0.00130197336162399,939,313,313,3,0.0515578256701328,0.04386376969596,,category,L2_Cmig,0
occupation,census,occ_share_service_sales,L3_Cfx,L3 + year x fx,0,0.000380322521233531,"",0.0506750100488116,0.0380322521233531,0.750512966582924,0.000786481609157285,0.628836283537699,2142,714,714,3,0.0417647889396952,0.00460839247317657,,category,L3_Cfx,0
occupation,census,occ_share_service_sales,L3_Cfx,L3 + year x fx,25,-0.00240365641790413,*,0.0571424243397464,-0.240365641790413,-4.20643059106652,0.0012319473357906,0.0516335196626648,1425,475,475,3,0.0470168133498872,0.00632428589915401,,category,L3_Cfx,0
occupation,census,occ_share_service_sales,L3_Cfx,L3 + year x fx,50,-0.00396025654206678,**,0.0590123972989819,-0.396025654206678,-6.710889106915,0.00174111935740016,0.0234619408616788,1203,401,401,3,0.0495422691175487,0.0202727857293061,,category,L3_Cfx,0
occupation,census,occ_share_service_sales,L3_Cfx,L3 + year x fx,100,-0.00719564092042371,***,0.0617818455693121,-0.719564092042371,-11.6468533015108,0.00241817141380023,0.00315213189496607,939,313,313,3,0.0515578256701328,0.0653629495302576,,category,L3_Cfx,0
occupation,census,occ_share_service_sales,L4_BlockA,"L4 + Block A (saturated, MAIN)",0,0.000192394435422037,"",0.0506750100488116,0.0192394435422037,0.379663339458083,0.000927654751420707,0.835757679035408,2142,714,714,3,0.0417647889396952,0.0275146904237042,,category,L4_BlockA,0
occupation,census,occ_share_service_sales,L4_BlockA,"L4 + Block A (saturated, MAIN)",25,-0.00132782923131321,"",0.0571424243397464,-0.132782923131321,-2.32371875477046,0.0012398166943904,0.284719688661685,1425,475,475,3,0.0470168133498872,0.0941127052726182,,category,L4_BlockA,0
occupation,census,occ_share_service_sales,L4_BlockA,"L4 + Block A (saturated, MAIN)",50,-0.00274785211960284,*,0.0590123972989819,-0.274785211960284,-4.65639805426147,0.00152745361572687,0.0727761611711842,1203,401,401,3,0.0495422691175487,0.144888885031307,,category,L4_BlockA,0
occupation,census,occ_share_service_sales,L4_BlockA,"L4 + Block A (saturated, MAIN)",100,-0.00609060501846935,***,0.0617818455693121,-0.609060501846935,-9.858243894052,0.00228129887738658,0.00798715518213942,939,313,313,3,0.0515578256701328,0.164684207246895,,category,L4_BlockA,0
occupation,census,occ_share_technicians,L1_raw,L1 raw treatment,0,-0.000190250921251113,"",0.0118661231096918,-0.0190250921251113,-1.60331154069793,0.000156185441532555,0.223585410533499,2142,714,714,3,0.0143609346738715,0.000789641374244754,,category,L1_raw,0
occupation,census,occ_share_technicians,L1_raw,L1 raw treatment,25,-0.000386362600246375,*,0.0135689472888584,-0.0386362600246375,-2.84740291211553,0.000211087035336002,0.0678257616099158,1425,475,475,3,0.0163692754789131,0.00348791379519664,,category,L1_raw,0
occupation,census,occ_share_technicians,L1_raw,L1 raw treatment,50,-0.000575323350459947,**,0.0141066353461905,-0.0575323350459947,-4.07838819350579,0.000246360507277352,0.0200219431871872,1203,401,401,3,0.0165332483568068,0.0081000361210074,,category,L1_raw,0
occupation,census,occ_share_technicians,L1_raw,L1 raw treatment,100,-0.000473324782792849,"",0.0150601484395419,-0.0473324782792849,-3.14289586648488,0.000319251205499425,0.13918761102161,939,313,313,3,0.017441398802964,0.00503152195682755,,category,L1_raw,0
occupation,census,occ_share_technicians,L2_Cmig,L2 + year x mig_int,0,-0.00016467456743563,"",0.0118661231096918,-0.016467456743563,-1.38777059628793,0.00019137629963527,0.389816371769035,2142,714,714,3,0.0143609346738715,0.00251629330970171,,category,L2_Cmig,0
occupation,census,occ_share_technicians,L2_Cmig,L2 + year x mig_int,25,-0.000892557793326682,**,0.0135689472888584,-0.0892557793326682,-6.57794428945547,0.000409628647480879,0.0298276338909029,1425,475,475,3,0.0163692754789131,0.0100396670039736,,category,L2_Cmig,0
occupation,census,occ_share_technicians,L2_Cmig,L2 + year x mig_int,50,-0.00156378839052976,***,0.0141066353461905,-0.156378839052976,-11.0854810672629,0.00056254024469722,0.00569479213420191,1203,401,401,3,0.0165332483568068,0.0174434022363286,,category,L2_Cmig,0
occupation,census,occ_share_technicians,L2_Cmig,L2 + year x mig_int,100,-0.00144296577486992,*,0.0150601484395419,-0.144296577486992,-9.58135160926614,0.000766419419567629,0.0606663696136771,939,313,313,3,0.017441398802964,0.0208606804266877,,category,L2_Cmig,0
occupation,census,occ_share_technicians,L3_Cfx,L3 + year x fx,0,-0.000206385299383064,"",0.0118661231096918,-0.0206385299383064,-1.73928162951972,0.000221571381811634,0.351929967459636,2142,714,714,3,0.0143609346738715,0.00284700512398783,,category,L3_Cfx,0
occupation,census,occ_share_technicians,L3_Cfx,L3 + year x fx,25,-0.000912390240938105,**,0.0135689472888584,-0.0912390240938105,-6.72410483669046,0.000413423371663784,0.0277985619442135,1425,475,475,3,0.0163692754789131,0.0208503286452093,,category,L3_Cfx,0
occupation,census,occ_share_technicians,L3_Cfx,L3 + year x fx,50,-0.00137255414091371,**,0.0141066353461905,-0.137255414091371,-9.7298477434902,0.000561068809275834,0.0148620590073453,1203,401,401,3,0.0165332483568068,0.0569057123878675,,category,L3_Cfx,0
occupation,census,occ_share_technicians,L3_Cfx,L3 + year x fx,100,-0.0012131275816144,"",0.0150601484395419,-0.12131275816144,-8.05521663006465,0.000785812129162105,0.123653268761987,939,313,313,3,0.017441398802964,0.0685985170169571,,category,L3_Cfx,0
occupation,census,occ_share_technicians,L4_BlockA,"L4 + Block A (saturated, MAIN)",0,-0.000270074633601012,"",0.0118661231096918,-0.0270074633601012,-2.27601408736796,0.000274733152148453,0.325919492336386,2142,714,714,3,0.0143609346738715,0.0286627537469649,,category,L4_BlockA,0
occupation,census,occ_share_technicians,L4_BlockA,"L4 + Block A (saturated, MAIN)",25,-0.000858594703256616,**,0.0135689472888584,-0.0858594703256616,-6.32764417886433,0.00037605098993855,0.0228611537404458,1425,475,475,3,0.0163692754789131,0.0984175302763776,,category,L4_BlockA,0
occupation,census,occ_share_technicians,L4_BlockA,"L4 + Block A (saturated, MAIN)",50,-0.0012435482145856,**,0.0141066353461905,-0.12435482145856,-8.81534245458061,0.000491336600068932,0.0117578122205205,1203,401,401,3,0.0165332483568068,0.135374582033976,,category,L4_BlockA,0
occupation,census,occ_share_technicians,L4_BlockA,"L4 + Block A (saturated, MAIN)",100,-0.00142699297414504,*,0.0150601484395419,-0.142699297414504,-9.47529156086091,0.000732723669105164,0.052369373109763,939,313,313,3,0.017441398802964,0.150434596832466,,category,L4_BlockA,0
sector,census,ind_agri_forestry_fish,L1_raw,L1 raw treatment,0,-0.0055029160261943,***,0.720107329491921,-0.55029160261943,-0.764179977181588,0.00188504751928534,0.00361939062036031,2142,714,714,3,0.167455891651104,0.00698984580463036,,category,L1_raw,0
sector,census,ind_agri_forestry_fish,L1_raw,L1 raw treatment,25,-0.00486618311560381,***,0.700182939231398,-0.486618311560381,-0.694987387288456,0.00183946293567958,0.00842956780348865,1425,475,475,3,0.182356092501113,0.00719689919947253,,category,L1_raw,0
sector,census,ind_agri_forestry_fish,L1_raw,L1 raw treatment,50,-0.00385947053957604,*,0.694993598544259,-0.385947053957604,-0.555324617041096,0.00204644369555926,0.0600272984026993,1203,401,401,3,0.189230197572751,0.00466521497571482,,category,L1_raw,0
sector,census,ind_agri_forestry_fish,L1_raw,L1 raw treatment,100,-0.00445555110589123,*,0.685409208663891,-0.445555110589123,-0.650057082626115,0.00245073900863334,0.0700162948536939,939,313,313,3,0.197403151972686,0.00594159323324683,,category,L1_raw,0
sector,census,ind_agri_forestry_fish,L2_Cmig,L2 + year x mig_int,0,-0.00474157598427743,*,0.720107329491921,-0.474157598427743,-0.6584540651215,0.00286084528999349,0.0978777505816657,2142,714,714,3,0.167455891651104,0.00838009257053707,,category,L2_Cmig,0
sector,census,ind_agri_forestry_fish,L2_Cmig,L2 + year x mig_int,25,-0.00778104247059078,**,0.700182939231398,-0.778104247059078,-1.11128707008088,0.00383386355229891,0.0429597865388769,1425,475,475,3,0.182356092501113,0.00920846922959984,,category,L2_Cmig,0
sector,census,ind_agri_forestry_fish,L2_Cmig,L2 + year x mig_int,50,-0.00684372607693099,"",0.694993598544259,-0.684372607693099,-0.984717858015661,0.0046832760286726,0.144715010766434,1203,401,401,3,0.189230197572751,0.00635235471803486,,category,L2_Cmig,0
sector,census,ind_agri_forestry_fish,L2_Cmig,L2 + year x mig_int,100,-0.00889938878145588,"",0.685409208663891,-0.889938878145588,-1.29840519633578,0.00596764805096344,0.13690033242421,939,313,313,3,0.197403151972686,0.00722528818142054,,category,L2_Cmig,0
sector,census,ind_agri_forestry_fish,L3_Cfx,L3 + year x fx,0,-0.00481478909401347,"",0.720107329491921,-0.481478909401347,-0.668621037007163,0.00300570079299861,0.109623803412727,2142,714,714,3,0.167455891651104,0.00840064651437533,,category,L3_Cfx,0
sector,census,ind_agri_forestry_fish,L3_Cfx,L3 + year x fx,25,-0.00728493509720885,*,0.700182939231398,-0.728493509720885,-1.04043310526898,0.00386893982716874,0.0603222507929872,1425,475,475,3,0.182356092501113,0.0218603695206246,,category,L3_Cfx,0
sector,census,ind_agri_forestry_fish,L3_Cfx,L3 + year x fx,50,-0.0082933761906322,*,0.694993598544259,-0.82933761906322,-1.1933025294051,0.0046718639679366,0.0766293452664832,1203,401,401,3,0.189230197572751,0.0423559780586394,,category,L3_Cfx,0
sector,census,ind_agri_forestry_fish,L3_Cfx,L3 + year x fx,100,-0.00942454947972122,"",0.685409208663891,-0.942454947972122,-1.37502522005694,0.00610858936140991,0.123884282283719,939,313,313,3,0.197403151972686,0.0544894165133127,,category,L3_Cfx,0
sector,census,ind_agri_forestry_fish,L4_BlockA,"L4 + Block A (saturated, MAIN)",0,-0.00520462606824537,"",0.720107329491921,-0.520462606824537,-0.722756991227619,0.00321692642535147,0.106129045493715,2142,714,714,3,0.167455891651104,0.0316651058648302,,category,L4_BlockA,0
sector,census,ind_agri_forestry_fish,L4_BlockA,"L4 + Block A (saturated, MAIN)",25,-0.00559421456493666,"",0.700182939231398,-0.559421456493666,-0.798964706434796,0.00391139014671217,0.153307869432252,1425,475,475,3,0.182356092501113,0.0654443316325468,,category,L4_BlockA,0
sector,census,ind_agri_forestry_fish,L4_BlockA,"L4 + Block A (saturated, MAIN)",50,-0.00678146173770147,"",0.694993598544259,-0.678146173770147,-0.975758877766067,0.0047316756636097,0.152580357448959,1203,401,401,3,0.189230197572751,0.0783328562336914,,category,L4_BlockA,0
sector,census,ind_agri_forestry_fish,L4_BlockA,"L4 + Block A (saturated, MAIN)",100,-0.00401793159162001,"",0.685409208663891,-0.401793159162001,-0.586209163931779,0.00626484071534459,0.521768644673374,939,313,313,3,0.197403151972686,0.108176181744823,,category,L4_BlockA,0
sector,census,ind_construction,L1_raw,L1 raw treatment,0,0.00522982938488211,***,0.0401473022822958,0.522982938488211,13.026602256133,0.0008195696459974,0.000000000316240128215323,2142,714,714,3,0.0383742240308461,0.0463733197280539,,category,L1_raw,0
sector,census,ind_construction,L1_raw,L1 raw treatment,25,0.00552575600643605,***,0.0402643932172135,0.552575600643605,13.7236788261687,0.000741664105740008,0.000000000000444070239299765,1425,475,475,3,0.0358835931177404,0.0842683389691331,,category,L1_raw,0
sector,census,ind_construction,L1_raw,L1 raw treatment,50,0.00523093820579576,***,0.0399415515324181,0.523093820579576,13.0964822474413,0.000772878968544205,0.0000000000465913061491628,1203,401,401,3,0.0354696652389385,0.0845792893806019,,category,L1_raw,0
sector,census,ind_construction,L1_raw,L1 raw treatment,100,0.00497757905112124,***,0.0398682733398838,0.497757905112124,12.4850630191243,0.00080887535750762,0.00000000232081961811904,939,313,313,3,0.034577255699402,0.0817989151207116,,category,L1_raw,0
sector,census,ind_construction,L2_Cmig,L2 + year x mig_int,0,0.0038014554305296,***,0.0401473022822958,0.38014554305296,9.46876929313869,0.00131683438458032,0.00400937655104696,2142,714,714,3,0.0383742240308461,0.0505505311203479,,category,L2_Cmig,0
sector,census,ind_construction,L2_Cmig,L2 + year x mig_int,25,0.00780115413140483,***,0.0402643932172135,0.780115413140483,19.3748210467747,0.00168288804832589,0.00000460811915780367,1425,475,475,3,0.0358835931177404,0.0896824075231575,,category,L2_Cmig,0
sector,census,ind_construction,L2_Cmig,L2 + year x mig_int,50,0.00833642162243989,***,0.0399415515324181,0.833642162243989,20.8715518115858,0.00193558615723302,0.0000208529043159749,1203,401,401,3,0.0354696652389385,0.091971113861399,,category,L2_Cmig,0
sector,census,ind_construction,L2_Cmig,L2 + year x mig_int,100,0.00813526143793394,***,0.0398682733398838,0.813526143793394,20.405351815915,0.00213683639813401,0.00016922786935716,939,313,313,3,0.034577255699402,0.0893427409247471,,category,L2_Cmig,0
sector,census,ind_construction,L3_Cfx,L3 + year x fx,0,0.00378189256372326,***,0.0401473022822958,0.378189256372326,9.42004156874818,0.00134002643849418,0.00490157859874996,2142,714,714,3,0.0383742240308461,0.0577979286616187,,category,L3_Cfx,0
sector,census,ind_construction,L3_Cfx,L3 + year x fx,25,0.00794730050529796,***,0.0402643932172135,0.794730050529796,19.7377878326014,0.00167379745673152,0.00000272466166878885,1425,475,475,3,0.0358835931177404,0.101634826885367,,category,L3_Cfx,0
sector,census,ind_construction,L3_Cfx,L3 + year x fx,50,0.00857451834600694,***,0.0399415515324181,0.857451834600694,21.4676646675769,0.00189990836431951,0.00000841170540544306,1203,401,401,3,0.0354696652389385,0.110512084106109,,category,L3_Cfx,0
sector,census,ind_construction,L3_Cfx,L3 + year x fx,100,0.00863632740359153,***,0.0398682733398838,0.863632740359153,21.6621555941622,0.00212964110112849,0.0000633051328365386,939,313,313,3,0.034577255699402,0.109662188845656,,category,L3_Cfx,0
sector,census,ind_construction,L4_BlockA,"L4 + Block A (saturated, MAIN)",0,0.00590389189649784,***,0.0401473022822958,0.590389189649784,14.7055756199622,0.00144804544390831,0.0000507255544076535,2142,714,714,3,0.0383742240308461,0.145930903929313,,category,L4_BlockA,0
sector,census,ind_construction,L4_BlockA,"L4 + Block A (saturated, MAIN)",25,0.00777900922799366,***,0.0402643932172135,0.777900922799366,19.3198223205014,0.0017110846979904,0.00000694197933671001,1425,475,475,3,0.0358835931177404,0.183235082369072,,category,L4_BlockA,0
sector,census,ind_construction,L4_BlockA,"L4 + Block A (saturated, MAIN)",50,0.00884117795467981,***,0.0399415515324181,0.884117795467981,22.135289230074,0.0020067480424611,0.0000135563124633758,1203,401,401,3,0.0354696652389385,0.179107084764536,,category,L4_BlockA,0
