outcome_group,dataset,outcome,spec,threshold,lag,treatment_kind,c_mig_log_flag,scale_form,beta,stars,se,pval,mean_y,sd_y,n,n_muni,n_unit,interpret,err
Labour force,census,mlfp_all,S_log_lin_lag8,0,8,log_int,FALSE,log/lin,-0.00911811306603012,**,0.00449726048903209,0.0429846572834232,0.788124732814487,0.0744763384412162,1428,714,714,-0.91pp (-1% of mean),
Labour force,census,mlfp_all,S_log_lin_lag8,25,8,log_int,FALSE,log/lin,-0.0133719456113389,***,0.00408931290573841,0.00115387631375522,0.78618498755781,0.0768277946104009,950,475,475,-1.34pp (-2% of mean),
Labour force,census,mlfp_all,S_log_lin_lag8,50,8,log_int,FALSE,log/lin,-0.0206733065640337,***,0.00399441754960765,0.000000360436602934807,0.782791662417726,0.0788930273922393,802,401,401,-2.07pp (-3% of mean),
Labour force,census,mlfp_all,S_log_lin_lag8,100,8,log_int,FALSE,log/lin,-0.0198919450732912,***,0.00465789162745842,0.0000259096837935197,0.778874830299637,0.0807881404717007,626,313,313,-1.99pp (-3% of mean),
Labour force,census,mlfp_all,S_log_lin_lag9,0,9,log_int,FALSE,log/lin,-0.000526870516187868,"",0.00593535815877224,0.929291130359746,0.788124732814487,0.0744763384412162,1428,714,714,-0.05pp (-0% of mean),
Labour force,census,mlfp_all,S_log_lin_lag9,25,9,log_int,FALSE,log/lin,-0.00798379163311546,"",0.00490365973901578,0.104161943972601,0.78618498755781,0.0768277946104009,950,475,475,-0.80pp (-1% of mean),
Labour force,census,mlfp_all,S_log_lin_lag9,50,9,log_int,FALSE,log/lin,-0.0169201649197168,***,0.00458489744804535,0.000254899386346332,0.782791662417726,0.0788930273922393,802,401,401,-1.69pp (-2% of mean),
Labour force,census,mlfp_all,S_log_lin_lag9,100,9,log_int,FALSE,log/lin,-0.0147634541731373,***,0.00528041325142275,0.00549661822986252,0.778874830299637,0.0807881404717007,626,313,313,-1.48pp (-2% of mean),
Labour force,census,mlfp_all,S_log_log_lag6,0,6,log_int,TRUE,log/log,-0.0161564135226167,"",0.0110011305101078,0.142378565209646,0.788124732814487,0.0744763384412162,1428,714,714,-1.62pp (-2% of mean),
Labour force,census,mlfp_all,S_log_log_lag6,25,6,log_int,TRUE,log/log,-0.0477989182889646,**,0.0213234301106955,0.0254482119701072,0.78618498755781,0.0768277946104009,950,475,475,-4.78pp (-6% of mean),
Labour force,census,mlfp_all,S_log_log_lag6,50,6,log_int,TRUE,log/log,-0.0583710153376483,**,0.0255178187127462,0.0226902683717293,0.782791662417726,0.0788930273922393,802,401,401,-5.84pp (-7% of mean),
Labour force,census,mlfp_all,S_log_log_lag6,100,6,log_int,TRUE,log/log,-0.0528334800213533,**,0.0256918072513728,0.0405721885325567,0.778874830299637,0.0807881404717007,626,313,313,-5.28pp (-7% of mean),
Labour force,census,mlfp_all,S_log_log_lag7,0,7,log_int,TRUE,log/log,-0.0129588388100406,"",0.0102883836688574,0.20824020328949,0.788124732814487,0.0744763384412162,1428,714,714,-1.30pp (-2% of mean),
Labour force,census,mlfp_all,S_log_log_lag7,25,7,log_int,TRUE,log/log,-0.0356583212475279,"",0.0244176133785913,0.144855718352733,0.78618498755781,0.0768277946104009,950,475,475,-3.57pp (-5% of mean),
Labour force,census,mlfp_all,S_log_log_lag7,50,7,log_int,TRUE,log/log,-0.0576932068061701,**,0.0282886497467116,0.042062097804281,0.782791662417726,0.0788930273922393,802,401,401,-5.77pp (-7% of mean),
Labour force,census,mlfp_all,S_log_log_lag7,100,7,log_int,TRUE,log/log,-0.0493699602520418,*,0.0270176678567757,0.0686065656027935,0.778874830299637,0.0807881404717007,626,313,313,-4.94pp (-6% of mean),
Labour force,census,mlfp_all,S_log_log_lag8,0,8,log_int,TRUE,log/log,0.00412561566385312,"",0.0120378149694274,0.731909144916978,0.788124732814487,0.0744763384412162,1428,714,714,+0.41pp (+1% of mean),
Labour force,census,mlfp_all,S_log_log_lag8,25,8,log_int,TRUE,log/log,0.0157113429009819,"",0.0216050047483793,0.467457255911145,0.78618498755781,0.0768277946104009,950,475,475,+1.57pp (+2% of mean),
Labour force,census,mlfp_all,S_log_log_lag8,50,8,log_int,TRUE,log/log,-0.0127452757325646,"",0.0264331771735072,0.629949162348329,0.782791662417726,0.0788930273922393,802,401,401,-1.27pp (-2% of mean),
Labour force,census,mlfp_all,S_log_log_lag8,100,8,log_int,TRUE,log/log,-0.0085126346880377,"",0.0260166120218628,0.74373606110045,0.778874830299637,0.0807881404717007,626,313,313,-0.85pp (-1% of mean),
Labour force,census,mlfp_all,S_log_log_lag9,0,9,log_int,TRUE,log/log,0.0158679402821455,*,0.00906464223593081,0.0804567515299677,0.788124732814487,0.0744763384412162,1428,714,714,+1.59pp (+2% of mean),
Labour force,census,mlfp_all,S_log_log_lag9,25,9,log_int,TRUE,log/log,0.0327417453971096,***,0.0118413579828609,0.00591368240977009,0.78618498755781,0.0768277946104009,950,475,475,+3.27pp (+4% of mean),
Labour force,census,mlfp_all,S_log_log_lag9,50,9,log_int,TRUE,log/log,0.0273292874425267,*,0.0157167714380919,0.082828514850135,0.782791662417726,0.0788930273922393,802,401,401,+2.73pp (+3% of mean),
Labour force,census,mlfp_all,S_log_log_lag9,100,9,log_int,TRUE,log/log,0.0277004778009395,"",0.0171446847448098,0.107172283977286,0.778874830299637,0.0807881404717007,626,313,313,+2.77pp (+4% of mean),
Labour force,census,mlfp_all,S_lin_lin_lag6,0,6,lin_int,FALSE,lin/lin,-0.0565656987757838,*,0.0332201711389267,0.0890504066395885,0.788124732814487,0.0744763384412162,1428,714,714,-5.66pp (-7% of mean),
Labour force,census,mlfp_all,S_lin_lin_lag6,25,6,lin_int,FALSE,lin/lin,-0.0828863035736141,**,0.0343187604626168,0.0161044545452115,0.78618498755781,0.0768277946104009,950,475,475,-8.29pp (-11% of mean),
Labour force,census,mlfp_all,S_lin_lin_lag6,50,6,lin_int,FALSE,lin/lin,-0.0994311679212143,***,0.0382236440088039,0.00963160379943232,0.782791662417726,0.0788930273922393,802,401,401,-9.94pp (-13% of mean),
Labour force,census,mlfp_all,S_lin_lin_lag6,100,6,lin_int,FALSE,lin/lin,-0.107863229003761,***,0.0410458089552868,0.00901682710173689,0.778874830299637,0.0807881404717007,626,313,313,-10.79pp (-14% of mean),
Labour force,census,mlfp_all,S_lin_lin_lag7,0,7,lin_int,FALSE,lin/lin,-0.0656917837748902,**,0.0313317241675179,0.0363759879710138,0.788124732814487,0.0744763384412162,1428,714,714,-6.57pp (-8% of mean),
Labour force,census,mlfp_all,S_lin_lin_lag7,25,7,lin_int,FALSE,lin/lin,-0.0667971891285776,"",0.0456345322030551,0.14392723816138,0.78618498755781,0.0768277946104009,950,475,475,-6.68pp (-8% of mean),
Labour force,census,mlfp_all,S_lin_lin_lag7,50,7,lin_int,FALSE,lin/lin,-0.110898069896783,**,0.0475651784362636,0.0202230572950838,0.782791662417726,0.0788930273922393,802,401,401,-11.09pp (-14% of mean),
Labour force,census,mlfp_all,S_lin_lin_lag7,100,7,lin_int,FALSE,lin/lin,-0.100346471884666,*,0.0528886685165284,0.0587094961725994,0.778874830299637,0.0807881404717007,626,313,313,-10.03pp (-13% of mean),
Labour force,census,mlfp_all,S_lin_lin_lag8,0,8,lin_int,FALSE,lin/lin,0.0132495832175149,"",0.0260394956336162,0.61103131399939,0.788124732814487,0.0744763384412162,1428,714,714,+1.32pp (+2% of mean),
Labour force,census,mlfp_all,S_lin_lin_lag8,25,8,lin_int,FALSE,lin/lin,0.049073383143712,"",0.0365860646091535,0.180460992059356,0.78618498755781,0.0768277946104009,950,475,475,+4.91pp (+6% of mean),
Labour force,census,mlfp_all,S_lin_lin_lag8,50,8,lin_int,FALSE,lin/lin,0.00193199327602095,"",0.042627337236334,0.963872575905514,0.782791662417726,0.0788930273922393,802,401,401,+0.19pp (+0% of mean),
Labour force,census,mlfp_all,S_lin_lin_lag8,100,8,lin_int,FALSE,lin/lin,0.0395574994902334,"",0.0481536081308439,0.411996955026287,0.778874830299637,0.0807881404717007,626,313,313,+3.96pp (+5% of mean),
Labour force,census,mlfp_all,S_lin_lin_lag9,0,9,lin_int,FALSE,lin/lin,0.0393599040230538,**,0.0158291863276865,0.0131269925403107,0.788124732814487,0.0744763384412162,1428,714,714,+3.94pp (+5% of mean),
Labour force,census,mlfp_all,S_lin_lin_lag9,25,9,lin_int,FALSE,lin/lin,0.0465466561274437,***,0.01508550373927,0.00215079555743007,0.78618498755781,0.0768277946104009,950,475,475,+4.65pp (+6% of mean),
Labour force,census,mlfp_all,S_lin_lin_lag9,50,9,lin_int,FALSE,lin/lin,0.0349969494511332,**,0.0171606085982925,0.0420691362915873,0.782791662417726,0.0788930273922393,802,401,401,+3.50pp (+4% of mean),
Labour force,census,mlfp_all,S_lin_lin_lag9,100,9,lin_int,FALSE,lin/lin,0.0443079233557436,**,0.0174755914145753,0.0117193323700429,0.778874830299637,0.0807881404717007,626,313,313,+4.43pp (+6% of mean),
Labour force,census,mlfp_nonagri,S_log_lin_lag6,0,6,log_int,FALSE,log/lin,-0.00724155975509545,**,0.00302140754260478,0.0167977062387976,0.309808231074776,0.129072660934503,1428,714,714,-0.72pp (-2% of mean),
Labour force,census,mlfp_nonagri,S_log_lin_lag6,25,6,log_int,FALSE,log/lin,-0.00144618973435241,"",0.00420295163137887,0.730931892006569,0.320356213130319,0.13829103773027,950,475,475,-0.14pp (-0% of mean),
Labour force,census,mlfp_nonagri,S_log_lin_lag6,50,6,log_int,FALSE,log/lin,-0.00533523054110927,"",0.00419909996818886,0.204621836106347,0.321287828321251,0.140972137762874,802,401,401,-0.53pp (-2% of mean),
Labour force,census,mlfp_nonagri,S_log_lin_lag6,100,6,log_int,FALSE,log/lin,-0.00814580809280396,"",0.00538169767801955,0.13113630921303,0.324927765901034,0.144435653924974,626,313,313,-0.81pp (-3% of mean),
Labour force,census,mlfp_nonagri,S_log_lin_lag7,0,7,log_int,FALSE,log/lin,-0.00888435845994833,***,0.00323711909796766,0.00621230002283528,0.309808231074776,0.129072660934503,1428,714,714,-0.89pp (-3% of mean),
Labour force,census,mlfp_nonagri,S_log_lin_lag7,25,7,log_int,FALSE,log/lin,-0.000859650779872482,"",0.00424083665871664,0.839450385911295,0.320356213130319,0.13829103773027,950,475,475,-0.09pp (-0% of mean),
Labour force,census,mlfp_nonagri,S_log_lin_lag7,50,7,log_int,FALSE,log/lin,-0.00458614743428176,"",0.00423093600295245,0.279037334902834,0.321287828321251,0.140972137762874,802,401,401,-0.46pp (-1% of mean),
Labour force,census,mlfp_nonagri,S_log_lin_lag7,100,7,log_int,FALSE,log/lin,-0.00771422083323715,"",0.00540377852355201,0.154418498372155,0.324927765901034,0.144435653924974,626,313,313,-0.77pp (-2% of mean),
Labour force,census,mlfp_nonagri,S_log_lin_lag8,0,8,log_int,FALSE,log/lin,-0.0105032668788494,***,0.00342071020784672,0.00221822888038289,0.309808231074776,0.129072660934503,1428,714,714,-1.05pp (-3% of mean),
Labour force,census,mlfp_nonagri,S_log_lin_lag8,25,8,log_int,FALSE,log/lin,0.000135065382619936,"",0.00435795653108423,0.975288307390149,0.320356213130319,0.13829103773027,950,475,475,+0.01pp (+0% of mean),
Labour force,census,mlfp_nonagri,S_log_lin_lag8,50,8,log_int,FALSE,log/lin,-0.00357494460728462,"",0.00431121913024707,0.40747507623895,0.321287828321251,0.140972137762874,802,401,401,-0.36pp (-1% of mean),
Labour force,census,mlfp_nonagri,S_log_lin_lag8,100,8,log_int,FALSE,log/lin,-0.00650172935947298,"",0.00532918571436353,0.223377512185754,0.324927765901034,0.144435653924974,626,313,313,-0.65pp (-2% of mean),
Labour force,census,mlfp_nonagri,S_log_lin_lag9,0,9,log_int,FALSE,log/lin,-0.0115866506304375,***,0.00417795429368355,0.00569439053647912,0.309808231074776,0.129072660934503,1428,714,714,-1.16pp (-4% of mean),
Labour force,census,mlfp_nonagri,S_log_lin_lag9,25,9,log_int,FALSE,log/lin,0.00368023392407622,"",0.00508275407116646,0.469384292245895,0.320356213130319,0.13829103773027,950,475,475,+0.37pp (+1% of mean),
Labour force,census,mlfp_nonagri,S_log_lin_lag9,50,9,log_int,FALSE,log/lin,0.000869910694020537,"",0.0049154847673601,0.859618754787838,0.321287828321251,0.140972137762874,802,401,401,+0.09pp (+0% of mean),
Labour force,census,mlfp_nonagri,S_log_lin_lag9,100,9,log_int,FALSE,log/lin,-0.000534632143389482,"",0.00527636738884498,0.919356920963583,0.324927765901034,0.144435653924974,626,313,313,-0.05pp (-0% of mean),
Labour force,census,mlfp_nonagri,S_log_log_lag6,0,6,log_int,TRUE,log/log,0.00278111624334526,"",0.00909057718354562,0.759744234864892,0.309808231074776,0.129072660934503,1428,714,714,+0.28pp (+1% of mean),
Labour force,census,mlfp_nonagri,S_log_log_lag6,25,6,log_int,TRUE,log/log,-0.0409644698362753,**,0.0176933367351556,0.0210254974671816,0.320356213130319,0.13829103773027,950,475,475,-4.10pp (-13% of mean),
Labour force,census,mlfp_nonagri,S_log_log_lag6,50,6,log_int,TRUE,log/log,-0.0599147029939361,***,0.021911111039521,0.00652631695447684,0.321287828321251,0.140972137762874,802,401,401,-5.99pp (-19% of mean),
Labour force,census,mlfp_nonagri,S_log_log_lag6,100,6,log_int,TRUE,log/log,-0.0327334660559202,*,0.0197612995324017,0.0986374244759189,0.324927765901034,0.144435653924974,626,313,313,-3.27pp (-10% of mean),
Labour force,census,mlfp_nonagri,S_log_log_lag7,0,7,log_int,TRUE,log/log,-0.00706355707096784,"",0.00992254663815539,0.476778518099621,0.309808231074776,0.129072660934503,1428,714,714,-0.71pp (-2% of mean),
Labour force,census,mlfp_nonagri,S_log_log_lag7,25,7,log_int,TRUE,log/log,-0.0303419467537505,"",0.021531280067559,0.159430816370922,0.320356213130319,0.13829103773027,950,475,475,-3.03pp (-9% of mean),
Labour force,census,mlfp_nonagri,S_log_log_lag7,50,7,log_int,TRUE,log/log,-0.0359951942565677,"",0.0241328320589761,0.136606782631218,0.321287828321251,0.140972137762874,802,401,401,-3.60pp (-11% of mean),
Labour force,census,mlfp_nonagri,S_log_log_lag7,100,7,log_int,TRUE,log/log,-0.0139383496938817,"",0.0201881057446304,0.490440965267221,0.324927765901034,0.144435653924974,626,313,313,-1.39pp (-4% of mean),
Labour force,census,mlfp_nonagri,S_log_log_lag8,0,8,log_int,TRUE,log/log,-0.0117720522336954,"",0.00735295884151849,0.109820914408584,0.309808231074776,0.129072660934503,1428,714,714,-1.18pp (-4% of mean),
Labour force,census,mlfp_nonagri,S_log_log_lag8,25,8,log_int,TRUE,log/log,0.00202355021643424,"",0.0209992092400769,0.92327287602207,0.320356213130319,0.13829103773027,950,475,475,+0.20pp (+1% of mean),
Labour force,census,mlfp_nonagri,S_log_log_lag8,50,8,log_int,TRUE,log/log,0.00751079844053283,"",0.0243322655155534,0.757728324165016,0.321287828321251,0.140972137762874,802,401,401,+0.75pp (+2% of mean),
Labour force,census,mlfp_nonagri,S_log_log_lag8,100,8,log_int,TRUE,log/log,0.0281363813989179,"",0.0241274525982121,0.24444188935542,0.324927765901034,0.144435653924974,626,313,313,+2.81pp (+9% of mean),
Labour force,census,mlfp_nonagri,S_log_log_lag9,0,9,log_int,TRUE,log/log,-0.00930445074746046,"",0.00652903551650542,0.154569321492772,0.309808231074776,0.129072660934503,1428,714,714,-0.93pp (-3% of mean),
Labour force,census,mlfp_nonagri,S_log_log_lag9,25,9,log_int,TRUE,log/log,0.0159024307675947,"",0.0142195639832562,0.263984556171129,0.320356213130319,0.13829103773027,950,475,475,+1.59pp (+5% of mean),
Labour force,census,mlfp_nonagri,S_log_log_lag9,50,9,log_int,TRUE,log/log,0.0295823750770013,*,0.0153954398552509,0.0553786529087232,0.321287828321251,0.140972137762874,802,401,401,+2.96pp (+9% of mean),
Labour force,census,mlfp_nonagri,S_log_log_lag9,100,9,log_int,TRUE,log/log,0.0399518106987975,***,0.0149056891385883,0.00774621236110353,0.324927765901034,0.144435653924974,626,313,313,+4.00pp (+12% of mean),
Labour force,census,mlfp_nonagri,S_lin_lin_lag6,0,6,lin_int,FALSE,lin/lin,-0.0133585415602685,"",0.0231270206539099,0.563705628907203,0.309808231074776,0.129072660934503,1428,714,714,-1.34pp (-4% of mean),
Labour force,census,mlfp_nonagri,S_lin_lin_lag6,25,6,lin_int,FALSE,lin/lin,-0.0685947961201765,**,0.0318609109538201,0.031826888708862,0.320356213130319,0.13829103773027,950,475,475,-6.86pp (-21% of mean),
Labour force,census,mlfp_nonagri,S_lin_lin_lag6,50,6,lin_int,FALSE,lin/lin,-0.0652619247270238,**,0.0330373154633437,0.048909741612231,0.321287828321251,0.140972137762874,802,401,401,-6.53pp (-20% of mean),
Labour force,census,mlfp_nonagri,S_lin_lin_lag6,100,6,lin_int,FALSE,lin/lin,-0.0524171088599737,"",0.0399710078843889,0.190694248661189,0.324927765901034,0.144435653924974,626,313,313,-5.24pp (-16% of mean),
Labour force,census,mlfp_nonagri,S_lin_lin_lag7,0,7,lin_int,FALSE,lin/lin,-0.0547167612933337,*,0.030329946096432,0.0716452746544519,0.309808231074776,0.129072660934503,1428,714,714,-5.47pp (-18% of mean),
Labour force,census,mlfp_nonagri,S_lin_lin_lag7,25,7,lin_int,FALSE,lin/lin,-0.0602966879737509,"",0.0405692327543589,0.1378734838589,0.320356213130319,0.13829103773027,950,475,475,-6.03pp (-19% of mean),
Labour force,census,mlfp_nonagri,S_lin_lin_lag7,50,7,lin_int,FALSE,lin/lin,-0.0410423784288989,"",0.0395037129034778,0.29945564280086,0.321287828321251,0.140972137762874,802,401,401,-4.10pp (-13% of mean),
Labour force,census,mlfp_nonagri,S_lin_lin_lag7,100,7,lin_int,FALSE,lin/lin,-0.0247976910041698,"",0.0454270107898072,0.58553859828821,0.324927765901034,0.144435653924974,626,313,313,-2.48pp (-8% of mean),
Labour force,census,mlfp_nonagri,S_lin_lin_lag8,0,8,lin_int,FALSE,lin/lin,-0.044138272968567,*,0.0246031845892504,0.0732357152907831,0.309808231074776,0.129072660934503,1428,714,714,-4.41pp (-14% of mean),
Labour force,census,mlfp_nonagri,S_lin_lin_lag8,25,8,lin_int,FALSE,lin/lin,0.0241251463810267,"",0.037081981494882,0.51562675854824,0.320356213130319,0.13829103773027,950,475,475,+2.41pp (+8% of mean),
Labour force,census,mlfp_nonagri,S_lin_lin_lag8,50,8,lin_int,FALSE,lin/lin,0.043671728650091,"",0.0418131421352494,0.296908102888978,0.321287828321251,0.140972137762874,802,401,401,+4.37pp (+14% of mean),
Labour force,census,mlfp_nonagri,S_lin_lin_lag8,100,8,lin_int,FALSE,lin/lin,0.0952788235445074,**,0.0436434102378873,0.0297719000923446,0.324927765901034,0.144435653924974,626,313,313,+9.53pp (+29% of mean),
Labour force,census,mlfp_nonagri,S_lin_lin_lag9,0,9,lin_int,FALSE,lin/lin,-0.0145391012265995,"",0.0180188679223826,0.420003502627496,0.309808231074776,0.129072660934503,1428,714,714,-1.45pp (-5% of mean),
Labour force,census,mlfp_nonagri,S_lin_lin_lag9,25,9,lin_int,FALSE,lin/lin,0.0312254958602923,**,0.0154443949530331,0.0437582179217887,0.320356213130319,0.13829103773027,950,475,475,+3.12pp (+10% of mean),
Labour force,census,mlfp_nonagri,S_lin_lin_lag9,50,9,lin_int,FALSE,lin/lin,0.0329727537018666,**,0.0153598416338386,0.0324190591595799,0.321287828321251,0.140972137762874,802,401,401,+3.30pp (+10% of mean),
Labour force,census,mlfp_nonagri,S_lin_lin_lag9,100,9,lin_int,FALSE,lin/lin,0.0483258844308426,***,0.0137591952357945,0.00050991899927396,0.324927765901034,0.144435653924974,626,313,313,+4.83pp (+15% of mean),
Labour force,census,work_lfp,S_log_lin_lag6,0,6,log_int,FALSE,log/lin,-0.00413063604299425,"",0.00404713240132097,0.30777462186244,0.694322245123387,0.122889998562649,1428,714,714,-0.41pp (-1% of mean),
Labour force,census,work_lfp,S_log_lin_lag6,25,6,log_int,FALSE,log/lin,-0.00778741809076939,*,0.004299728232508,0.0707517706896509,0.694821849458953,0.122606576565279,950,475,475,-0.78pp (-1% of mean),
Labour force,census,work_lfp,S_log_lin_lag6,50,6,log_int,FALSE,log/lin,-0.0164478896239523,***,0.0046209248950638,0.000416308073589858,0.692344605155065,0.124524804202082,802,401,401,-1.64pp (-2% of mean),
Labour force,census,work_lfp,S_log_lin_lag6,100,6,log_int,FALSE,log/lin,-0.0117108885432586,**,0.00570631765613794,0.0409777696918217,0.68872592889247,0.127353187386935,626,313,313,-1.17pp (-2% of mean),
Labour force,census,work_lfp,S_log_lin_lag7,0,7,log_int,FALSE,log/lin,-0.00544883008056553,"",0.00434680309258929,0.210425268499564,0.694322245123387,0.122889998562649,1428,714,714,-0.54pp (-1% of mean),
Labour force,census,work_lfp,S_log_lin_lag7,25,7,log_int,FALSE,log/lin,-0.00682726732867329,"",0.00451076643037315,0.130806660439274,0.694821849458953,0.122606576565279,950,475,475,-0.68pp (-1% of mean),
Labour force,census,work_lfp,S_log_lin_lag7,50,7,log_int,FALSE,log/lin,-0.0161637681117831,***,0.00470293256396857,0.000649982039327603,0.692344605155065,0.124524804202082,802,401,401,-1.62pp (-2% of mean),
Labour force,census,work_lfp,S_log_lin_lag7,100,7,log_int,FALSE,log/lin,-0.0110177570513995,*,0.00573075442670659,0.0554447182118041,0.68872592889247,0.127353187386935,626,313,313,-1.10pp (-2% of mean),
