dataset,outcome,group,spec,threshold,beta,stars,mean_y,beta_pp,pct_of_mean,se,pval,n,n_unit,n_muni,n_years,sd_y,r2_within,err,grid_c_mig,grid_c_fx,grid_block_set,grid_treatment
census,amen_assets_car,Assets,tx_log_int_nocmig_cfx_blk_none,0,-0.00218466219403869,***,0.0117554383176144,-0.218466219403869,-18.5842682766254,0.000269397279277557,2.21824220346597e-15,1428,714,714,2,0.0151658398360243,0.0728831230719139,,FALSE,TRUE,none,log_int
census,amen_assets_fridge,Assets,tx_log_int_nocmig_cfx_blk_none,0,-0.0138678156577665,***,0.071314930170963,-1.38678156577665,-19.4458798803017,0.00209768716468352,7.4825364448698e-11,1428,714,714,2,0.118081672204542,0.0706539442646502,,FALSE,TRUE,none,log_int
census,amen_assets_none,Assets,tx_log_int_nocmig_cfx_blk_none,0,-0.0112831313676078,***,0.121587265371822,-1.12831313676078,-9.27986276614023,0.00201688213597041,3.15810008183806e-08,1428,714,714,2,0.104797809275339,0.116482135331835,,FALSE,TRUE,none,log_int
census,amen_asset_count_mean,Assets,tx_log_int_nocmig_cfx_blk_none,0,0.0312421695284444,**,2.66992412165453,3.12421695284444,1.17015196331062,0.0126027733122155,0.013405606951476,1428,714,714,2,1.29316091786062,0.0118958090165736,,FALSE,TRUE,none,log_int
census,edu_literate,Education,tx_log_int_nocmig_cfx_blk_none,0,0.0138687009825825,***,0.607474131361805,1.38687009825825,2.28301095743654,0.00114146089794304,5.26098540380552e-31,2142,714,714,3,0.159875612228507,0.129568890233779,,FALSE,TRUE,none,log_int
census,edu_literate_female,Education,tx_log_int_nocmig_cfx_blk_none,0,0.0187570252604913,***,0.511324559496916,1.87570252604913,3.66832081739748,0.00131080099442535,5.1479872725049e-41,2142,714,714,3,0.181521725168403,0.17623570065203,,FALSE,TRUE,none,log_int
census,edu_literate_male,Education,tx_log_int_nocmig_cfx_blk_none,0,0.0109937998996445,***,0.709944299429457,1.09937998996445,1.54854400668891,0.00115157522928893,2.08459859649455e-20,2142,714,714,3,0.145354065407514,0.0814676835430455,,FALSE,TRUE,none,log_int
census,edu_school_attend_6_16,Education,tx_log_int_nocmig_cfx_blk_none,0,0.0172132878294875,***,0.819741308928368,1.72132878294875,2.09984389489778,0.00152971104489496,3.74309576638272e-27,2142,714,714,3,0.136643285142398,0.102526959332818,,FALSE,TRUE,none,log_int
census,edu_school_attend_6_16_female,Education,tx_log_int_nocmig_cfx_blk_none,0,0.0237370271285,***,0.796467476708623,2.37370271285,2.9802883134152,0.00196977868953904,1.43590914287362e-30,2142,714,714,3,0.16790421638126,0.117465592369406,,FALSE,TRUE,none,log_int
census,edu_school_attend_6_16_male,Education,tx_log_int_nocmig_cfx_blk_none,0,0.011143033988747,***,0.842189359499717,1.1143033988747,1.32310315525315,0.0012972660362916,5.4686952591155e-17,2142,714,714,3,0.110677811629462,0.0642191677134814,,FALSE,TRUE,none,log_int
