outcome_group,dataset,outcome,spec,threshold,lag,treatment_kind,c_mig_log_flag,beta,stars,se,pval,mean_y,sd_y,n,n_muni,interpret,err
Other,hh,cope_public_private_aid_any,S_lag5,50,5,log_int,FALSE,0.0201352653843072,"",0.0349820914587434,0.565723170909011,0.155434782608696,0.362358048305442,2704,169,+2.01pp (+13% of mean),
Other,hh,cope_public_private_aid_any,S_lag5,100,5,log_int,FALSE,0.0209734004506063,"",0.0416790939719455,0.615715506198424,0.127395411605938,0.333460392068223,2203,133,+2.10pp (+16% of mean),
Other,hh,cope_public_private_aid_any,S_lag10,0,10,log_int,FALSE,-0.0379080769774517,"",0.0539866231258347,0.483197926963784,0.143521594684385,0.350627272208816,4590,281,-3.79pp (-26% of mean),
Other,hh,cope_public_private_aid_any,S_lag10,25,10,log_int,FALSE,0.0437165420008457,"",0.0582393764540817,0.453863199483522,0.16264487934638,0.369076421154384,3142,191,+4.37pp (+27% of mean),
Other,hh,cope_public_private_aid_any,S_lag10,50,10,log_int,FALSE,-0.0155717918207753,"",0.0578562794598745,0.788172902691131,0.155434782608696,0.362358048305442,2704,169,-1.56pp (-10% of mean),
Other,hh,cope_public_private_aid_any,S_lag10,100,10,log_int,FALSE,-0.000758200494845911,"",0.0608200482745656,0.990073793136902,0.127395411605938,0.333460392068223,2203,133,-0.08pp (-1% of mean),
Other,hh,cope_public_private_aid_any,S_both_log,0,0,log_int,TRUE,-0.0368470840909693,"",0.080638240286645,0.648093507854987,0.143521594684385,0.350627272208816,4590,281,-3.68pp (-26% of mean),
Other,hh,cope_public_private_aid_any,S_both_log,25,0,log_int,TRUE,-0.57037027799624,**,0.250883063516193,0.0241935649349342,0.16264487934638,0.369076421154384,3142,191,-57.04pp (-351% of mean),
Other,hh,cope_public_private_aid_any,S_both_log,50,0,log_int,TRUE,0.000155685057668411,"",0.352230906950167,0.999647902016262,0.155434782608696,0.362358048305442,2704,169,+0.02pp (+0% of mean),
Other,hh,cope_public_private_aid_any,S_both_log,100,0,log_int,TRUE,0.321323940806769,"",0.303091841394174,0.291152023591216,0.127395411605938,0.333460392068223,2203,133,+32.13pp (+252% of mean),
Other,hh,cope_public_private_aid_any,S_both_linear,0,0,lin_int,FALSE,-0.221605078241055,"",0.244343534081525,0.365277966383818,0.143521594684385,0.350627272208816,4590,281,-22.16pp (-154% of mean),
Other,hh,cope_public_private_aid_any,S_both_linear,25,0,lin_int,FALSE,-0.957780775093891,**,0.463449188432408,0.0402163289122299,0.16264487934638,0.369076421154384,3142,191,-95.78pp (-589% of mean),
Other,hh,cope_public_private_aid_any,S_both_linear,50,0,lin_int,FALSE,0.31442035291252,"",0.46724777543602,0.501993820755655,0.155434782608696,0.362358048305442,2704,169,+31.44pp (+202% of mean),
Other,hh,cope_public_private_aid_any,S_both_linear,100,0,lin_int,FALSE,0.5573616271605,"",0.436475415197239,0.204021777963286,0.127395411605938,0.333460392068223,2203,133,+55.74pp (+438% of mean),
Other,hh,cope_savings_any,S0_baseline,0,0,log_int,FALSE,-0.108655976213729,*,0.0614713001937381,0.0783026091458912,0.135415282392027,0.342189339826077,4590,281,-10.87pp (-80% of mean),
Other,hh,cope_savings_any,S0_baseline,25,0,log_int,FALSE,-0.17025495535267,*,0.0949022059207883,0.0745097674628604,0.143454303629109,0.350568848898935,3142,191,-17.03pp (-119% of mean),
Other,hh,cope_savings_any,S0_baseline,50,0,log_int,FALSE,-0.205481241400471,**,0.0827170259216566,0.0140428107540328,0.143260869565217,0.35037676951643,2704,169,-20.55pp (-143% of mean),
Other,hh,cope_savings_any,S0_baseline,100,0,log_int,FALSE,-0.180482824533818,**,0.0691192133973935,0.0101453376282,0.142240215924426,0.349343493435903,2203,133,-18.05pp (-127% of mean),
Other,hh,cope_savings_any,S_lag1,0,1,log_int,FALSE,-0.0132139600138201,"",0.0943844360925926,0.888767219936293,0.135415282392027,0.342189339826077,4590,281,-1.32pp (-10% of mean),
Other,hh,cope_savings_any,S_lag1,25,1,log_int,FALSE,0.109529287683703,"",0.0834139084848207,0.190845617819251,0.143454303629109,0.350568848898935,3142,191,+10.95pp (+76% of mean),
Other,hh,cope_savings_any,S_lag1,50,1,log_int,FALSE,0.071764747527806,"",0.0731233952780908,0.327905371730198,0.143260869565217,0.35037676951643,2704,169,+7.18pp (+50% of mean),
Other,hh,cope_savings_any,S_lag1,100,1,log_int,FALSE,0.0302306937813859,"",0.0678447796897137,0.656679511119273,0.142240215924426,0.349343493435903,2203,133,+3.02pp (+21% of mean),
Other,hh,cope_savings_any,S_lag2,0,2,log_int,FALSE,-0.105578911109095,"",0.0727494715652236,0.147910986366734,0.135415282392027,0.342189339826077,4590,281,-10.56pp (-78% of mean),
Other,hh,cope_savings_any,S_lag2,25,2,log_int,FALSE,-0.0576587346205507,"",0.0469366890815544,0.220904945767828,0.143454303629109,0.350568848898935,3142,191,-5.77pp (-40% of mean),
Other,hh,cope_savings_any,S_lag2,50,2,log_int,FALSE,-0.0548573101623324,"",0.0472515216078493,0.247430021641553,0.143260869565217,0.35037676951643,2704,169,-5.49pp (-38% of mean),
Other,hh,cope_savings_any,S_lag2,100,2,log_int,FALSE,-0.0916930190686141,**,0.0457776202903922,0.0473747026823491,0.142240215924426,0.349343493435903,2203,133,-9.17pp (-64% of mean),
Other,hh,cope_savings_any,S_lag3,0,3,log_int,FALSE,0.018158313153075,"",0.0679087351991514,0.789378654071404,0.135415282392027,0.342189339826077,4590,281,+1.82pp (+13% of mean),
Other,hh,cope_savings_any,S_lag3,25,3,log_int,FALSE,0.028914688255587,"",0.0474595105435894,0.543135835202016,0.143454303629109,0.350568848898935,3142,191,+2.89pp (+20% of mean),
Other,hh,cope_savings_any,S_lag3,50,3,log_int,FALSE,-0.0147397354490349,"",0.0473715375874668,0.756100677432522,0.143260869565217,0.35037676951643,2704,169,-1.47pp (-10% of mean),
Other,hh,cope_savings_any,S_lag3,100,3,log_int,FALSE,-0.0229714633608888,"",0.0490853537382082,0.64061979941891,0.142240215924426,0.349343493435903,2203,133,-2.30pp (-16% of mean),
Other,hh,cope_savings_any,S_lag4,0,4,log_int,FALSE,0.0307459012526168,"",0.0503650220266909,0.54208944697481,0.135415282392027,0.342189339826077,4590,281,+3.07pp (+23% of mean),
Other,hh,cope_savings_any,S_lag4,25,4,log_int,FALSE,0.0455616515349387,"",0.0377835816546863,0.229472504283729,0.143454303629109,0.350568848898935,3142,191,+4.56pp (+32% of mean),
Other,hh,cope_savings_any,S_lag4,50,4,log_int,FALSE,-0.000565957218332574,"",0.0367653352900036,0.987737701274437,0.143260869565217,0.35037676951643,2704,169,-0.06pp (-0% of mean),
Other,hh,cope_savings_any,S_lag4,100,4,log_int,FALSE,-0.00170826104985867,"",0.0413611634438973,0.967122832557299,0.142240215924426,0.349343493435903,2203,133,-0.17pp (-1% of mean),
Other,hh,cope_savings_any,S_lag5,0,5,log_int,FALSE,0.0200132436521849,"",0.0358380078805469,0.577027095888516,0.135415282392027,0.342189339826077,4590,281,+2.00pp (+15% of mean),
Other,hh,cope_savings_any,S_lag5,25,5,log_int,FALSE,0.0374931673708831,"",0.030811563623569,0.22527081591287,0.143454303629109,0.350568848898935,3142,191,+3.75pp (+26% of mean),
Other,hh,cope_savings_any,S_lag5,50,5,log_int,FALSE,0.00531452082605988,"",0.0307380812867836,0.862956543387358,0.143260869565217,0.35037676951643,2704,169,+0.53pp (+4% of mean),
Other,hh,cope_savings_any,S_lag5,100,5,log_int,FALSE,0.00599361528310804,"",0.0352004294022164,0.865076705173371,0.142240215924426,0.349343493435903,2203,133,+0.60pp (+4% of mean),
Other,hh,cope_savings_any,S_lag10,0,10,log_int,FALSE,-0.0537858555874965,"",0.0545971446029958,0.325470940470981,0.135415282392027,0.342189339826077,4590,281,-5.38pp (-40% of mean),
Other,hh,cope_savings_any,S_lag10,25,10,log_int,FALSE,-0.0998146877275676,*,0.0575558776217491,0.0846099068471068,0.143454303629109,0.350568848898935,3142,191,-9.98pp (-70% of mean),
Other,hh,cope_savings_any,S_lag10,50,10,log_int,FALSE,-0.0429961677484468,"",0.0491095808597393,0.382639870389722,0.143260869565217,0.35037676951643,2704,169,-4.30pp (-30% of mean),
Other,hh,cope_savings_any,S_lag10,100,10,log_int,FALSE,-0.0271301399725056,"",0.0506599197060284,0.593247237570829,0.142240215924426,0.349343493435903,2203,133,-2.71pp (-19% of mean),
Other,hh,cope_savings_any,S_both_log,0,0,log_int,TRUE,-0.0696173325561605,"",0.0547580359116426,0.204735755987144,0.135415282392027,0.342189339826077,4590,281,-6.96pp (-51% of mean),
Other,hh,cope_savings_any,S_both_log,25,0,log_int,TRUE,0.10421166860537,"",0.268566293679943,0.698457791739988,0.143454303629109,0.350568848898935,3142,191,+10.42pp (+73% of mean),
Other,hh,cope_savings_any,S_both_log,50,0,log_int,TRUE,-0.703434143721793,**,0.321261854885617,0.0300388420755384,0.143260869565217,0.35037676951643,2704,169,-70.34pp (-491% of mean),
Other,hh,cope_savings_any,S_both_log,100,0,log_int,TRUE,-0.530085910500095,**,0.243377069186246,0.0313105106176975,0.142240215924426,0.349343493435903,2203,133,-53.01pp (-373% of mean),
Other,hh,cope_savings_any,S_both_linear,0,0,lin_int,FALSE,-0.340138133972967,"",0.210593896651425,0.107493701787919,0.135415282392027,0.342189339826077,4590,281,-34.01pp (-251% of mean),
Other,hh,cope_savings_any,S_both_linear,25,0,lin_int,FALSE,-0.346128395906635,"",0.460081931597126,0.45285292671539,0.143454303629109,0.350568848898935,3142,191,-34.61pp (-241% of mean),
Other,hh,cope_savings_any,S_both_linear,50,0,lin_int,FALSE,-1.00965163219722,**,0.457280528891458,0.0287071414542164,0.143260869565217,0.35037676951643,2704,169,-100.97pp (-705% of mean),
Other,hh,cope_savings_any,S_both_linear,100,0,lin_int,FALSE,-0.834758855905393,**,0.383260876413033,0.0313105325220272,0.142240215924426,0.349343493435903,2203,133,-83.48pp (-587% of mean),
Other,hh,cope_self_insurance_any,S0_baseline,0,0,log_int,FALSE,-0.0882255112409199,"",0.0751465325602458,0.241450733958698,0.197475083056478,0.398120255345522,4590,281,-8.82pp (-45% of mean),
Other,hh,cope_self_insurance_any,S0_baseline,25,0,log_int,FALSE,-0.141267219287456,"",0.106776148535897,0.187525035753325,0.205016150484515,0.403751783153583,3142,191,-14.13pp (-69% of mean),
Other,hh,cope_self_insurance_any,S0_baseline,50,0,log_int,FALSE,-0.189500647094918,*,0.0959558172882934,0.0500473937088258,0.204782608695652,0.403586547129426,2704,169,-18.95pp (-93% of mean),
Other,hh,cope_self_insurance_any,S0_baseline,100,0,log_int,FALSE,-0.167849920488458,**,0.0803420341809155,0.0387517814001312,0.202699055330634,0.402064397936699,2203,133,-16.78pp (-83% of mean),
Other,hh,cope_self_insurance_any,S_lag1,0,1,log_int,FALSE,0.00928844746937854,"",0.117977950690385,0.93730764892048,0.197475083056478,0.398120255345522,4590,281,+0.93pp (+5% of mean),
Other,hh,cope_self_insurance_any,S_lag1,25,1,log_int,FALSE,0.129474042004474,"",0.109096246529976,0.236893031920982,0.205016150484515,0.403751783153583,3142,191,+12.95pp (+63% of mean),
Other,hh,cope_self_insurance_any,S_lag1,50,1,log_int,FALSE,0.115116224292541,"",0.0948842349711067,0.226876435884732,0.204782608695652,0.403586547129426,2704,169,+11.51pp (+56% of mean),
Other,hh,cope_self_insurance_any,S_lag1,100,1,log_int,FALSE,0.0519327644665922,"",0.0810976974725631,0.523121387999493,0.202699055330634,0.402064397936699,2203,133,+5.19pp (+26% of mean),
Other,hh,cope_self_insurance_any,S_lag2,0,2,log_int,FALSE,-0.0948991004575543,"",0.0889921323999104,0.287242783381284,0.197475083056478,0.398120255345522,4590,281,-9.49pp (-48% of mean),
Other,hh,cope_self_insurance_any,S_lag2,25,2,log_int,FALSE,-0.0250772073526184,"",0.0548831566401225,0.648285723730442,0.205016150484515,0.403751783153583,3142,191,-2.51pp (-12% of mean),
Other,hh,cope_self_insurance_any,S_lag2,50,2,log_int,FALSE,-0.0310511845138418,"",0.0592795778048416,0.60115466469448,0.204782608695652,0.403586547129426,2704,169,-3.11pp (-15% of mean),
Other,hh,cope_self_insurance_any,S_lag2,100,2,log_int,FALSE,-0.0693995186184163,"",0.0539149454556111,0.200440258184936,0.202699055330634,0.402064397936699,2203,133,-6.94pp (-34% of mean),
Other,hh,cope_self_insurance_any,S_lag3,0,3,log_int,FALSE,0.0301992758732584,"",0.0809757434442398,0.709495282803935,0.197475083056478,0.398120255345522,4590,281,+3.02pp (+15% of mean),
Other,hh,cope_self_insurance_any,S_lag3,25,3,log_int,FALSE,0.0602819274802133,"",0.0538223933944598,0.264216011551005,0.205016150484515,0.403751783153583,3142,191,+6.03pp (+29% of mean),
Other,hh,cope_self_insurance_any,S_lag3,50,3,log_int,FALSE,0.0026313042771341,"",0.0590340528678878,0.96450494547631,0.204782608695652,0.403586547129426,2704,169,+0.26pp (+1% of mean),
Other,hh,cope_self_insurance_any,S_lag3,100,3,log_int,FALSE,-0.00522700514308879,"",0.0585385245818966,0.928995309384992,0.202699055330634,0.402064397936699,2203,133,-0.52pp (-3% of mean),
Other,hh,cope_self_insurance_any,S_lag4,0,4,log_int,FALSE,0.0593860360427047,"",0.0592705826595007,0.317300324030524,0.197475083056478,0.398120255345522,4590,281,+5.94pp (+30% of mean),
Other,hh,cope_self_insurance_any,S_lag4,25,4,log_int,FALSE,0.0740583230451311,"",0.0450111615811427,0.101665988264607,0.205016150484515,0.403751783153583,3142,191,+7.41pp (+36% of mean),
Other,hh,cope_self_insurance_any,S_lag4,50,4,log_int,FALSE,0.0217928414864877,"",0.0471632348672716,0.64467297858988,0.204782608695652,0.403586547129426,2704,169,+2.18pp (+11% of mean),
Other,hh,cope_self_insurance_any,S_lag4,100,4,log_int,FALSE,0.0245744523786311,"",0.0503585014559257,0.626425581127587,0.202699055330634,0.402064397936699,2203,133,+2.46pp (+12% of mean),
Other,hh,cope_self_insurance_any,S_lag5,0,5,log_int,FALSE,0.0379342071258028,"",0.0418344526481849,0.365368284486918,0.197475083056478,0.398120255345522,4590,281,+3.79pp (+19% of mean),
Other,hh,cope_self_insurance_any,S_lag5,25,5,log_int,FALSE,0.0599569842233092,"",0.0367898299002222,0.104929833273864,0.205016150484515,0.403751783153583,3142,191,+6.00pp (+29% of mean),
Other,hh,cope_self_insurance_any,S_lag5,50,5,log_int,FALSE,0.0224194932124817,"",0.0392140328404387,0.568333739832015,0.204782608695652,0.403586547129426,2704,169,+2.24pp (+11% of mean),
Other,hh,cope_self_insurance_any,S_lag5,100,5,log_int,FALSE,0.0270315367940067,"",0.0425806708290126,0.526717643888741,0.202699055330634,0.402064397936699,2203,133,+2.70pp (+13% of mean),
Other,hh,cope_self_insurance_any,S_lag10,0,10,log_int,FALSE,-0.0627636924981921,"",0.0622205682260517,0.314042448700529,0.197475083056478,0.398120255345522,4590,281,-6.28pp (-32% of mean),
Other,hh,cope_self_insurance_any,S_lag10,25,10,log_int,FALSE,-0.123278673964426,*,0.0699899986304156,0.0798917742876206,0.205016150484515,0.403751783153583,3142,191,-12.33pp (-60% of mean),
Other,hh,cope_self_insurance_any,S_lag10,50,10,log_int,FALSE,-0.0629343620258267,"",0.0615827295161154,0.308387574661599,0.204782608695652,0.403586547129426,2704,169,-6.29pp (-31% of mean),
Other,hh,cope_self_insurance_any,S_lag10,100,10,log_int,FALSE,-0.0459190429183466,"",0.0593264810568147,0.440412501514517,0.202699055330634,0.402064397936699,2203,133,-4.59pp (-23% of mean),
Other,hh,cope_self_insurance_any,S_both_log,0,0,log_int,TRUE,-0.0457339885032506,"",0.0732613091551335,0.533005256135503,0.197475083056478,0.398120255345522,4590,281,-4.57pp (-23% of mean),
Other,hh,cope_self_insurance_any,S_both_log,25,0,log_int,TRUE,0.118267768767879,"",0.284739816877761,0.678383157042012,0.205016150484515,0.403751783153583,3142,191,+11.83pp (+58% of mean),
Other,hh,cope_self_insurance_any,S_both_log,50,0,log_int,TRUE,-0.561207557834184,"",0.419863265208324,0.183285127196289,0.204782608695652,0.403586547129426,2704,169,-56.12pp (-274% of mean),
Other,hh,cope_self_insurance_any,S_both_log,100,0,log_int,TRUE,-0.53097523828366,**,0.255896072207608,0.0400747171344891,0.202699055330634,0.402064397936699,2203,133,-53.10pp (-262% of mean),
Other,hh,cope_self_insurance_any,S_both_linear,0,0,lin_int,FALSE,-0.255611481754249,"",0.258278255159364,0.32325321227343,0.197475083056478,0.398120255345522,4590,281,-25.56pp (-129% of mean),
Other,hh,cope_self_insurance_any,S_both_linear,25,0,lin_int,FALSE,-0.317967718839622,"",0.511198536800424,0.534734896110138,0.205016150484515,0.403751783153583,3142,191,-31.80pp (-155% of mean),
Other,hh,cope_self_insurance_any,S_both_linear,50,0,lin_int,FALSE,-0.738855078574967,"",0.587257191145869,0.210218947176554,0.204782608695652,0.403586547129426,2704,169,-73.89pp (-361% of mean),
Other,hh,cope_self_insurance_any,S_both_linear,100,0,lin_int,FALSE,-0.699194074881367,"",0.469611257553976,0.139078920563359,0.202699055330634,0.402064397936699,2203,133,-69.92pp (-345% of mean),
Other,hh,cope_sell_assets_any,S0_baseline,0,0,log_int,FALSE,-0.111643145741857,"",0.07424156052333,0.133851128265701,0.158405315614618,0.365144889019492,4590,281,-11.16pp (-70% of mean),
Other,hh,cope_sell_assets_any,S0_baseline,25,0,log_int,FALSE,-0.112133172703273,"",0.102988273423552,0.277715993178911,0.164164924947748,0.370460360786331,3142,191,-11.21pp (-68% of mean),
Other,hh,cope_sell_assets_any,S0_baseline,50,0,log_int,FALSE,-0.124547261397232,"",0.099197280796694,0.211156102697854,0.165217391304348,0.371417008461563,2704,169,-12.45pp (-75% of mean),
Other,hh,cope_sell_assets_any,S0_baseline,100,0,log_int,FALSE,-0.11659069520896,"",0.0833469593408554,0.164371615588511,0.160863697705803,0.367454775345522,2203,133,-11.66pp (-72% of mean),
Other,hh,cope_sell_assets_any,S_lag1,0,1,log_int,FALSE,-0.0285219520921217,"",0.114609471523023,0.80366393328985,0.158405315614618,0.365144889019492,4590,281,-2.85pp (-18% of mean),
Other,hh,cope_sell_assets_any,S_lag1,25,1,log_int,FALSE,0.0686498635376366,"",0.103719655832439,0.508904712418187,0.164164924947748,0.370460360786331,3142,191,+6.86pp (+42% of mean),
Other,hh,cope_sell_assets_any,S_lag1,50,1,log_int,FALSE,0.0461627205626808,"",0.0964527452718321,0.632890098966073,0.165217391304348,0.371417008461563,2704,169,+4.62pp (+28% of mean),
Other,hh,cope_sell_assets_any,S_lag1,100,1,log_int,FALSE,-0.00622792392143963,"",0.0819704148052362,0.939560277527353,0.160863697705803,0.367454775345522,2203,133,-0.62pp (-4% of mean),
Other,hh,cope_sell_assets_any,S_lag2,0,2,log_int,FALSE,-0.127947856925798,"",0.0815804764420042,0.118012481850119,0.158405315614618,0.365144889019492,4590,281,-12.79pp (-81% of mean),
Other,hh,cope_sell_assets_any,S_lag2,25,2,log_int,FALSE,-0.0637541485794804,"",0.048767802414482,0.192796998511053,0.164164924947748,0.370460360786331,3142,191,-6.38pp (-39% of mean),
Other,hh,cope_sell_assets_any,S_lag2,50,2,log_int,FALSE,-0.076869426805592,"",0.0565440614999905,0.175962497974124,0.165217391304348,0.371417008461563,2704,169,-7.69pp (-47% of mean),
Other,hh,cope_sell_assets_any,S_lag2,100,2,log_int,FALSE,-0.10587734410203,**,0.0515848804067002,0.0422436739003112,0.160863697705803,0.367454775345522,2203,133,-10.59pp (-66% of mean),
Other,hh,cope_sell_assets_any,S_lag3,0,3,log_int,FALSE,0.000363027004789016,"",0.0741798761349027,0.996099021469825,0.158405315614618,0.365144889019492,4590,281,+0.04pp (+0% of mean),
Other,hh,cope_sell_assets_any,S_lag3,25,3,log_int,FALSE,-0.00307229741799915,"",0.0484157716405489,0.949474167557783,0.164164924947748,0.370460360786331,3142,191,-0.31pp (-2% of mean),
Other,hh,cope_sell_assets_any,S_lag3,50,3,log_int,FALSE,-0.0516237120115655,"",0.0567634148244083,0.364513513567637,0.165217391304348,0.371417008461563,2704,169,-5.16pp (-31% of mean),
Other,hh,cope_sell_assets_any,S_lag3,100,3,log_int,FALSE,-0.0546627609729275,"",0.0583506911171541,0.350698649182267,0.160863697705803,0.367454775345522,2203,133,-5.47pp (-34% of mean),
Other,hh,cope_sell_assets_any,S_lag4,0,4,log_int,FALSE,0.0429347736360801,"",0.0542037908926932,0.429024993228875,0.158405315614618,0.365144889019492,4590,281,+4.29pp (+27% of mean),
Other,hh,cope_sell_assets_any,S_lag4,25,4,log_int,FALSE,0.02523324699098,"",0.041879943728505,0.547598932732474,0.164164924947748,0.370460360786331,3142,191,+2.52pp (+15% of mean),
Other,hh,cope_sell_assets_any,S_lag4,50,4,log_int,FALSE,-0.0144368244909618,"",0.046214754674636,0.755164655496783,0.165217391304348,0.371417008461563,2704,169,-1.44pp (-9% of mean),
Other,hh,cope_sell_assets_any,S_lag4,100,4,log_int,FALSE,-0.0114844992493945,"",0.0509395849355795,0.822000790485211,0.160863697705803,0.367454775345522,2203,133,-1.15pp (-7% of mean),
Other,hh,cope_sell_assets_any,S_lag5,0,5,log_int,FALSE,0.0218584418829944,"",0.03778381974411,0.563418402055095,0.158405315614618,0.365144889019492,4590,281,+2.19pp (+14% of mean),
Other,hh,cope_sell_assets_any,S_lag5,25,5,log_int,FALSE,0.0244070977892461,"",0.0344342769759744,0.479374388240729,0.164164924947748,0.370460360786331,3142,191,+2.44pp (+15% of mean),
Other,hh,cope_sell_assets_any,S_lag5,50,5,log_int,FALSE,-0.00589683124903236,"",0.0385192113278804,0.878526672331392,0.165217391304348,0.371417008461563,2704,169,-0.59pp (-4% of mean),
Other,hh,cope_sell_assets_any,S_lag5,100,5,log_int,FALSE,-0.00308005075515017,"",0.0429831742521774,0.942991161242084,0.160863697705803,0.367454775345522,2203,133,-0.31pp (-2% of mean),
Other,hh,cope_sell_assets_any,S_lag10,0,10,log_int,FALSE,-0.0472174929632441,"",0.0563380921681749,0.402738985387692,0.158405315614618,0.365144889019492,4590,281,-4.72pp (-30% of mean),
Other,hh,cope_sell_assets_any,S_lag10,25,10,log_int,FALSE,-0.0583661452935747,"",0.0650963228963555,0.371136997145326,0.164164924947748,0.370460360786331,3142,191,-5.84pp (-36% of mean),
Other,hh,cope_sell_assets_any,S_lag10,50,10,log_int,FALSE,-0.0106231480811655,"",0.0624580716956508,0.865164082618042,0.165217391304348,0.371417008461563,2704,169,-1.06pp (-6% of mean),
Other,hh,cope_sell_assets_any,S_lag10,100,10,log_int,FALSE,0.00230415049303773,"",0.0609431527256048,0.969901906711351,0.160863697705803,0.367454775345522,2203,133,+0.23pp (+1% of mean),
Other,hh,cope_sell_assets_any,S_both_log,0,0,log_int,TRUE,-0.0639005323765814,"",0.071601394058066,0.37297799508878,0.158405315614618,0.365144889019492,4590,281,-6.39pp (-40% of mean),
Other,hh,cope_sell_assets_any,S_both_log,25,0,log_int,TRUE,0.0145466198694731,"",0.242974023808132,0.952327106628308,0.164164924947748,0.370460360786331,3142,191,+1.45pp (+9% of mean),
Other,hh,cope_sell_assets_any,S_both_log,50,0,log_int,TRUE,-0.443918405720033,"",0.442650288730151,0.317479116114388,0.165217391304348,0.371417008461563,2704,169,-44.39pp (-269% of mean),
Other,hh,cope_sell_assets_any,S_both_log,100,0,log_int,TRUE,-0.480761518055931,*,0.263170877252063,0.0701539779071039,0.160863697705803,0.367454775345522,2203,133,-48.08pp (-299% of mean),
Other,hh,cope_sell_assets_any,S_both_linear,0,0,lin_int,FALSE,-0.31920190838083,"",0.246561239194558,0.196601590903272,0.158405315614618,0.365144889019492,4590,281,-31.92pp (-202% of mean),
Other,hh,cope_sell_assets_any,S_both_linear,25,0,lin_int,FALSE,-0.451780923806674,"",0.480929861999475,0.34880329595873,0.164164924947748,0.370460360786331,3142,191,-45.18pp (-275% of mean),
Other,hh,cope_sell_assets_any,S_both_linear,50,0,lin_int,FALSE,-0.74640319178025,"",0.598430125964983,0.2141682080768,0.165217391304348,0.371417008461563,2704,169,-74.64pp (-452% of mean),
Other,hh,cope_sell_assets_any,S_both_linear,100,0,lin_int,FALSE,-0.68968313705491,"",0.491179033307916,0.162797752770337,0.160863697705803,0.367454775345522,2203,133,-68.97pp (-429% of mean),
Other,hh,cost_per_migrant,S0_baseline,0,0,log_int,FALSE,10833.519249478,"",8904.64296565162,0.224775389850919,71398.6636197237,157074.931097803,7899,281,"10,834 Rs (+15% of mean)",
Other,hh,cost_per_migrant,S0_baseline,25,0,log_int,FALSE,32591.2049492952,***,10704.8057315556,0.00266089929330467,83722.3004824497,169568.908915143,5646,191,"32,591 Rs (+39% of mean)",
Other,hh,cost_per_migrant,S0_baseline,50,0,log_int,FALSE,38539.1960817503,***,10218.5402909859,0.000224541855174945,85849.0887021885,174826.731522254,5124,169,"38,539 Rs (+45% of mean)",
Other,hh,cost_per_migrant,S0_baseline,100,0,log_int,FALSE,37036.5086974163,***,11024.4645607538,0.00102114314255018,89063.3561019218,173257.895969445,4213,133,"37,037 Rs (+42% of mean)",
Other,hh,cost_per_migrant,S_lag1,0,1,log_int,FALSE,-5500.19354884755,"",9689.57302148226,0.570733992448816,71398.6636197237,157074.931097803,7899,281,"-5,500 Rs (-8% of mean)",
Other,hh,cost_per_migrant,S_lag1,25,1,log_int,FALSE,-23533.1172550116,*,13142.0665881729,0.0749381328150809,83722.3004824497,169568.908915143,5646,191,"-23,533 Rs (-28% of mean)",
Other,hh,cost_per_migrant,S_lag1,50,1,log_int,FALSE,-27333.8326558484,**,13288.3420019826,0.0412342014122938,85849.0887021885,174826.731522254,5124,169,"-27,334 Rs (-32% of mean)",
Other,hh,cost_per_migrant,S_lag1,100,1,log_int,FALSE,-21469.9983184859,*,12356.6157859697,0.0846259065345896,89063.3561019218,173257.895969445,4213,133,"-21,470 Rs (-24% of mean)",
Other,hh,cost_per_migrant,S_lag2,0,2,log_int,FALSE,25945.7673454794,**,11310.2898596685,0.0225311807687469,71398.6636197237,157074.931097803,7899,281,"25,946 Rs (+36% of mean)",
Other,hh,cost_per_migrant,S_lag2,25,2,log_int,FALSE,16332.6637996394,*,9386.81197253756,0.0834855205638851,83722.3004824497,169568.908915143,5646,191,"16,333 Rs (+20% of mean)",
Other,hh,cost_per_migrant,S_lag2,50,2,log_int,FALSE,14704.8248138243,"",10580.1285401599,0.166412406207029,85849.0887021885,174826.731522254,5124,169,"14,705 Rs (+17% of mean)",
Other,hh,cost_per_migrant,S_lag2,100,2,log_int,FALSE,20382.9279921656,*,10411.9236596148,0.0523804823011232,89063.3561019218,173257.895969445,4213,133,"20,383 Rs (+23% of mean)",
Other,hh,cost_per_migrant,S_lag3,0,3,log_int,FALSE,20442.3348039755,**,10306.4520291485,0.0482938177520944,71398.6636197237,157074.931097803,7899,281,"20,442 Rs (+29% of mean)",
Other,hh,cost_per_migrant,S_lag3,25,3,log_int,FALSE,9442.67297916705,"",9606.20492056669,0.326869081636987,83722.3004824497,169568.908915143,5646,191,"9,443 Rs (+11% of mean)",
Other,hh,cost_per_migrant,S_lag3,50,3,log_int,FALSE,5382.52931031196,"",11501.6182688588,0.640405304258684,85849.0887021885,174826.731522254,5124,169,"5,383 Rs (+6% of mean)",
Other,hh,cost_per_migrant,S_lag3,100,3,log_int,FALSE,8885.46846435027,"",11467.2325016675,0.439809815485861,89063.3561019218,173257.895969445,4213,133,"8,885 Rs (+10% of mean)",
Other,hh,cost_per_migrant,S_lag4,0,4,log_int,FALSE,15376.2753072577,**,6999.17606072278,0.0288492292550286,71398.6636197237,157074.931097803,7899,281,"15,376 Rs (+22% of mean)",
