hhid,year,any_shock,coped_self,coped_external,cope_category
1043,2016,1,1,1,both
1043,2017,1,0,0,neither
1044,2016,1,0,0,neither
1045,2016,1,0,1,external_only
1045,2017,1,0,0,neither
1046,2016,1,1,1,both
1046,2017,1,0,0,neither
1046,2018,1,0,0,neither
1048,2016,1,1,0,self_only
1049,2016,1,0,1,external_only
1050,2016,1,1,1,both
1051,2016,1,0,0,neither
1051,2017,1,1,0,self_only
1051,2018,1,0,0,neither
1052,2016,1,1,1,both
1053,2016,1,1,1,both
1054,2016,1,0,1,external_only
1054,2018,1,0,0,neither
1055,2016,1,0,1,external_only
1055,2017,1,0,0,neither
1055,2018,1,0,0,neither
1056,2016,1,0,0,neither
1056,2018,1,0,0,neither
1057,2016,1,1,1,both
1057,2017,1,0,0,neither
1058,2016,1,0,0,neither
1060,2016,1,1,1,both
1061,2016,1,0,0,neither
1062,2016,1,0,1,external_only
1062,2017,1,0,0,neither
1063,2016,1,0,0,neither
1063,2018,1,1,0,self_only
1064,2016,1,0,1,external_only
1064,2018,1,0,0,neither
1065,2017,1,0,0,neither
1066,2016,1,0,1,external_only
1067,2016,1,1,0,self_only
1067,2017,1,0,0,neither
1068,2018,1,0,0,neither
1069,2016,1,1,0,self_only
1069,2017,1,0,0,neither
1072,2016,1,1,1,both
1073,2016,1,0,0,neither
1074,2017,1,0,0,neither
1076,2016,1,1,1,both
1077,2018,1,0,0,neither
1078,2016,1,1,1,both
1078,2017,1,0,0,neither
1079,2016,1,0,0,neither
1080,2016,1,0,1,external_only
1081,2016,1,0,0,neither
1082,2016,1,0,1,external_only
1084,2016,1,0,1,external_only
1084,2017,1,0,0,neither
1085,2016,1,0,0,neither
1085,2017,1,0,0,neither
1086,2016,1,0,1,external_only
1086,2017,1,0,0,neither
1087,2016,1,0,1,external_only
1088,2016,1,1,1,both
1089,2017,1,0,0,neither
1090,2016,1,0,0,neither
1091,2016,1,1,0,self_only
1092,2016,1,0,0,neither
1092,2017,1,0,0,neither
1093,2016,1,0,0,neither
1093,2017,1,0,1,external_only
1093,2018,1,0,0,neither
1094,2016,1,0,0,neither
1095,2016,1,1,1,both
1096,2016,1,1,0,self_only
1097,2016,1,1,0,self_only
1098,2016,1,1,1,both
1099,2016,1,1,0,self_only
1099,2017,1,0,0,neither
1101,2016,1,1,1,both
1102,2018,1,0,0,neither
1103,2017,1,0,0,neither
1104,2016,1,0,1,external_only
1105,2017,1,0,0,neither
1105,2018,1,0,0,neither
1106,2016,1,0,0,neither
1108,2017,1,0,0,neither
1108,2018,1,0,0,neither
1110,2018,1,0,1,external_only
1111,2017,1,0,1,external_only
1112,2016,1,1,1,both
1112,2017,1,0,0,neither
1113,2016,1,0,0,neither
1114,2017,1,0,0,neither
1115,2016,1,1,0,self_only
1115,2017,1,0,0,neither
1116,2017,1,0,0,neither
1117,2016,1,1,0,self_only
1118,2016,1,0,1,external_only
1118,2017,1,0,0,neither
1119,2016,1,0,1,external_only
1120,2016,1,0,0,neither
1120,2017,1,0,0,neither
1121,2017,1,0,0,neither
1122,2016,1,1,0,self_only
1123,2016,1,0,1,external_only
1124,2016,1,0,1,external_only
1124,2018,1,0,0,neither
1125,2016,1,0,1,external_only
1126,2016,1,0,0,neither
1127,2016,1,0,1,external_only
1129,2016,1,1,0,self_only
1129,2018,1,0,0,neither
1130,2017,1,0,0,neither
1131,2016,1,0,0,neither
1131,2017,1,0,0,neither
1131,2018,1,1,0,self_only
1132,2016,1,0,0,neither
1132,2017,1,0,0,neither
1133,2016,1,0,0,neither
1133,2018,1,0,0,neither
1134,2016,1,0,0,neither
1135,2016,1,1,1,both
1135,2017,1,0,0,neither
1136,2016,1,1,1,both
1136,2017,1,0,0,neither
1137,2018,1,1,0,self_only
1138,2016,1,1,0,self_only
1140,2016,1,1,1,both
1140,2018,1,0,0,neither
1141,2016,1,0,0,neither
1141,2017,1,1,1,both
1142,2016,1,1,0,self_only
1143,2016,1,1,1,both
1143,2017,1,0,0,neither
1143,2018,1,0,1,external_only
1144,2016,1,0,1,external_only
1144,2017,1,0,0,neither
1146,2016,1,1,0,self_only
1147,2016,1,1,0,self_only
1147,2017,1,0,0,neither
1148,2016,1,0,0,neither
1149,2016,1,1,0,self_only
1149,2017,1,0,0,neither
1150,2016,1,1,0,self_only
1152,2016,1,1,1,both
1152,2018,1,0,0,neither
1154,2016,1,0,0,neither
1154,2018,1,0,0,neither
1155,2016,1,1,1,both
1156,2016,1,1,0,self_only
1156,2018,1,0,0,neither
1157,2016,1,1,0,self_only
1158,2016,1,0,1,external_only
1160,2016,1,1,0,self_only
1160,2017,1,0,0,neither
1161,2016,1,1,0,self_only
1161,2017,1,0,0,neither
1163,2016,1,0,0,neither
1164,2016,1,0,1,external_only
1165,2016,1,1,0,self_only
1166,2017,1,0,0,neither
1168,2017,1,0,0,neither
1169,2016,1,0,0,neither
1170,2016,1,0,1,external_only
1170,2017,1,0,0,neither
1171,2017,1,0,0,neither
1172,2016,1,1,0,self_only
1172,2017,1,0,0,neither
1172,2018,1,0,0,neither
1173,2016,1,1,0,self_only
1173,2017,1,0,0,neither
1174,2016,1,1,0,self_only
1174,2018,1,0,0,neither
1175,2016,1,0,0,neither
1175,2017,1,0,1,external_only
1176,2016,1,1,0,self_only
1176,2017,1,0,0,neither
1177,2016,1,0,0,neither
1178,2016,1,0,0,neither
1179,2016,1,0,1,external_only
1180,2016,1,1,0,self_only
1180,2017,1,1,0,self_only
1181,2016,1,1,0,self_only
1181,2017,1,0,0,neither
1182,2016,1,0,1,external_only
1183,2016,1,0,0,neither
1183,2017,1,0,0,neither
1184,2016,1,1,0,self_only
1184,2018,1,0,0,neither
1185,2016,1,0,0,neither
1185,2017,1,0,0,neither
1186,2016,1,0,1,external_only
1186,2017,1,1,0,self_only
1186,2018,1,0,0,neither
1187,2016,1,1,0,self_only
1188,2016,1,1,1,both
1188,2018,1,0,0,neither
1189,2016,1,1,0,self_only
1190,2016,1,1,0,self_only
1190,2017,1,0,0,neither
1190,2018,1,0,0,neither
1191,2016,1,0,0,neither
1192,2016,1,0,0,neither
1193,2016,1,0,0,neither
1193,2017,1,0,0,neither
1194,2016,1,0,0,neither
1195,2016,1,1,0,self_only
1195,2017,1,0,0,neither
1196,2016,1,0,0,neither
1196,2017,1,0,0,neither
1196,2018,1,0,0,neither
1197,2016,1,0,1,external_only
1199,2016,1,1,1,both
1199,2017,1,0,0,neither
1200,2017,1,0,0,neither
1202,2016,1,0,0,neither
1202,2017,1,1,0,self_only
1203,2016,1,1,0,self_only
1204,2016,1,0,1,external_only
1204,2017,1,0,0,neither
1204,2018,1,0,0,neither
1205,2016,1,0,0,neither
1206,2016,1,1,0,self_only
1206,2017,1,0,0,neither
1207,2016,1,0,0,neither
1208,2016,1,0,0,neither
1209,2016,1,0,0,neither
1210,2016,1,0,0,neither
1211,2016,1,0,0,neither
1212,2016,1,0,1,external_only
1213,2016,1,0,0,neither
1214,2016,1,0,0,neither
1214,2018,1,0,0,neither
1215,2016,1,1,0,self_only
1216,2016,1,0,0,neither
1217,2016,1,0,1,external_only
1218,2017,1,0,0,neither
1219,2016,1,0,0,neither
1220,2017,1,0,0,neither
1220,2018,1,0,0,neither
1221,2016,1,0,1,external_only
1221,2017,1,1,0,self_only
1222,2016,1,0,0,neither
1222,2018,1,0,0,neither
1224,2016,1,1,0,self_only
1224,2018,1,1,0,self_only
1226,2016,1,1,0,self_only
1227,2016,1,1,0,self_only
1227,2017,1,0,0,neither
1228,2016,1,0,0,neither
1230,2017,1,0,0,neither
1231,2016,1,0,0,neither
1231,2017,1,0,0,neither
1231,2018,1,0,0,neither
1232,2016,1,0,1,external_only
1233,2016,1,0,1,external_only
1233,2018,1,0,0,neither
1234,2016,1,1,0,self_only
1235,2016,1,1,0,self_only
1235,2017,1,0,0,neither
1235,2018,1,0,0,neither
1236,2016,1,0,1,external_only
1238,2017,1,0,0,neither
1239,2016,1,1,0,self_only
1239,2018,1,0,0,neither
1240,2016,1,0,0,neither
1240,2018,1,0,0,neither
1241,2016,1,0,0,neither
1242,2016,1,0,1,external_only
1242,2017,1,0,0,neither
1243,2016,1,1,0,self_only
1244,2016,1,0,1,external_only
1244,2017,1,0,0,neither
1244,2018,1,0,0,neither
1246,2016,1,0,0,neither
1246,2017,1,0,0,neither
1247,2016,1,1,0,self_only
1248,2018,1,0,0,neither
1249,2016,1,0,1,external_only
1250,2016,1,0,0,neither
1251,2016,1,0,0,neither
1252,2016,1,1,0,self_only
1253,2016,1,1,1,both
1253,2018,1,0,0,neither
1254,2016,1,0,0,neither
1254,2017,1,0,0,neither
1254,2018,1,0,0,neither
1255,2016,1,0,0,neither
1255,2017,1,0,0,neither
1256,2017,1,0,0,neither
1257,2016,1,0,1,external_only
1257,2017,1,0,0,neither
1257,2018,1,0,0,neither
1258,2016,1,0,1,external_only
1258,2017,1,1,0,self_only
1260,2016,1,1,0,self_only
1261,2018,1,0,0,neither
1262,2018,1,0,0,neither
1263,2016,1,0,0,neither
1263,2018,1,0,0,neither
1264,2016,1,0,0,neither
1264,2017,1,1,0,self_only
1265,2016,1,0,0,neither
1266,2016,1,0,0,neither
1267,2016,1,1,0,self_only
1267,2017,1,0,0,neither
1268,2016,1,0,0,neither
1268,2017,1,0,0,neither
1269,2017,1,0,0,neither
1270,2016,1,1,0,self_only
1270,2018,1,1,0,self_only
1271,2016,1,0,0,neither
1272,2016,1,0,1,external_only
1273,2017,1,0,0,neither
1274,2016,1,0,0,neither
1274,2017,1,0,0,neither
1276,2016,1,0,1,external_only
1276,2017,1,0,0,neither
1277,2016,1,1,1,both
1277,2017,1,1,0,self_only
1277,2018,1,1,0,self_only
1278,2016,1,0,0,neither
1278,2017,1,0,0,neither
1278,2018,1,0,0,neither
1279,2016,1,0,0,neither
1280,2017,1,1,0,self_only
1281,2016,1,0,0,neither
1282,2016,1,0,1,external_only
1285,2017,1,0,0,neither
1286,2016,1,0,0,neither
1286,2018,1,0,0,neither
1287,2016,1,1,0,self_only
1288,2016,1,1,0,self_only
1288,2018,1,0,0,neither
1289,2016,1,1,0,self_only
1290,2016,1,1,1,both
1292,2016,1,0,0,neither
1292,2017,1,0,0,neither
1292,2018,1,0,0,neither
1294,2016,1,0,1,external_only
1297,2016,1,0,0,neither
1297,2017,1,0,0,neither
1298,2016,1,1,0,self_only
1299,2016,1,0,0,neither
1301,2016,1,0,1,external_only
1302,2016,1,1,0,self_only
1303,2016,1,1,1,both
1305,2016,1,1,0,self_only
1305,2017,1,0,0,neither
1306,2016,1,0,0,neither
1307,2016,1,1,1,both
1307,2017,1,1,0,self_only
1308,2016,1,1,0,self_only
1309,2016,1,1,0,self_only
1309,2017,1,0,0,neither
1310,2016,1,0,0,neither
1311,2016,1,1,0,self_only
1311,2017,1,0,0,neither
1312,2016,1,0,0,neither
1312,2017,1,0,0,neither
1313,2016,1,1,0,self_only
1314,2016,1,0,0,neither
1315,2016,1,0,1,external_only
1316,2016,1,0,0,neither
1316,2017,1,0,0,neither
1317,2016,1,0,0,neither
1318,2016,1,1,0,self_only
1318,2017,1,0,0,neither
1319,2016,1,0,0,neither
1319,2018,1,1,1,both
1320,2016,1,0,0,neither
1321,2016,1,0,0,neither
1322,2016,1,1,0,self_only
1323,2016,1,0,1,external_only
1323,2018,1,0,0,neither
1324,2016,1,1,0,self_only
1324,2017,1,0,0,neither
1325,2016,1,1,0,self_only
1325,2017,1,0,0,neither
1326,2016,1,1,0,self_only
1327,2016,1,1,0,self_only
1328,2017,1,0,0,neither
1329,2016,1,1,0,self_only
1329,2018,1,0,1,external_only
1330,2016,1,0,0,neither
1330,2017,1,0,1,external_only
1331,2016,1,0,1,external_only
1331,2017,1,0,0,neither
1331,2018,1,0,0,neither
1332,2016,1,1,0,self_only
1332,2018,1,0,0,neither
1333,2018,1,0,0,neither
1334,2016,1,0,0,neither
1335,2016,1,0,1,external_only
1335,2017,1,0,0,neither
1336,2016,1,1,0,self_only
1337,2016,1,1,0,self_only
1338,2016,1,0,0,neither
1339,2018,1,1,1,both
1340,2016,1,1,0,self_only
1342,2016,1,0,0,neither
1342,2018,1,0,1,external_only
1343,2016,1,0,1,external_only
1343,2017,1,0,0,neither
1344,2016,1,0,0,neither
1345,2016,1,1,1,both
1345,2018,1,0,0,neither
1346,2016,1,1,0,self_only
1347,2016,1,0,0,neither
1348,2016,1,1,0,self_only
1349,2016,1,0,1,external_only
1350,2016,1,1,0,self_only
1351,2016,1,0,0,neither
1352,2016,1,0,0,neither
1352,2017,1,0,0,neither
1352,2018,1,0,0,neither
1353,2016,1,1,1,both
1354,2016,1,0,0,neither
1354,2017,1,0,0,neither
1354,2018,1,0,0,neither
1356,2016,1,1,1,both
1356,2017,1,0,1,external_only
1357,2016,1,0,0,neither
1358,2016,1,0,0,neither
1358,2017,1,0,1,external_only
1359,2016,1,1,0,self_only
1360,2016,1,1,0,self_only
1361,2016,1,0,0,neither
1361,2017,1,0,0,neither
1362,2018,1,1,0,self_only
1363,2016,1,1,0,self_only
1364,2016,1,0,0,neither
1365,2016,1,1,0,self_only
1365,2017,1,0,0,neither
1366,2016,1,0,0,neither
1367,2016,1,0,0,neither
1367,2018,1,0,0,neither
1368,2016,1,1,1,both
1368,2017,1,0,0,neither
1369,2016,1,1,1,both
1371,2016,1,0,1,external_only
1372,2017,1,0,0,neither
1373,2016,1,0,1,external_only
1374,2016,1,1,0,self_only
1374,2017,1,1,1,both
1375,2016,1,1,0,self_only
1377,2016,1,1,0,self_only
1378,2016,1,0,0,neither
1379,2017,1,0,0,neither
1380,2016,1,1,1,both
1380,2018,1,0,0,neither
1381,2016,1,1,0,self_only
1381,2017,1,0,0,neither
1382,2016,1,1,1,both
1382,2017,1,0,1,external_only
1382,2018,1,0,0,neither
1384,2016,1,0,0,neither
1385,2018,1,0,0,neither
1386,2016,1,0,0,neither
1386,2017,1,0,0,neither
1387,2016,1,0,1,external_only
1387,2017,1,0,0,neither
1388,2016,1,1,0,self_only
1390,2016,1,0,1,external_only
1391,2016,1,1,1,both
1392,2016,1,0,0,neither
1393,2016,1,0,0,neither
1395,2016,1,1,1,both
1396,2016,1,1,0,self_only
1396,2017,1,0,0,neither
1397,2016,1,1,0,self_only
1397,2017,1,0,0,neither
1398,2016,1,0,0,neither
1398,2017,1,0,0,neither
1399,2016,1,0,0,neither
1399,2018,1,0,0,neither
1400,2016,1,1,0,self_only
1401,2016,1,0,1,external_only
1402,2016,1,0,0,neither
1402,2017,1,0,0,neither
1403,2016,1,0,0,neither
1404,2016,1,1,1,both
