hhid,year,any_shock,n_shocks,total_loss_rs,mean_loss_per_shock_rs,health_shock_any,death_shock_any,natural_disaster_shock_any,agricultural_shock_any,economic_shock_any,other_shock_any,any_coping_reported,cope_self_insurance_any,cope_credit_or_asset_any,cope_external_support_any,cope_savings_any,cope_borrow_any,cope_sell_assets_any,cope_family_community_any,cope_public_private_aid_any,cope_migration_remittance_any,main_coping_savings_consumption,main_coping_borrow,main_coping_sell_assets,main_coping_external_support,severe_loss_any,multiple_shocks
5787,2018,1,1,3000,3000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5789,2017,1,1,16000,16000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5790,2016,1,1,60000,60000,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0
5790,2017,1,2,14750,7375,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5791,2016,1,3,7580,2526.6666666666665,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
5792,2016,1,1,200000,200000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
5793,2016,1,1,4500,4500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5793,2017,1,2,520000,260000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
5794,2017,1,1,35000,35000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5794,2018,1,1,220000,220000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
5795,2016,1,1,1000,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5795,2018,1,1,40000,40000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5796,2016,1,1,20000,20000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5796,2017,1,1,4000,4000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5797,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5797,2017,1,1,18500,18500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5797,2018,1,1,4000,4000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5798,2016,1,1,20000,20000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5798,2017,1,1,500000,500000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5799,2016,1,1,8000,8000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5799,2017,1,1,17000,17000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5800,2016,1,1,25000,25000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5800,2017,1,2,7050,3525,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5801,2016,1,2,5000,2500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5802,2016,1,5,155000,31000,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1
5802,2017,1,2,719600,359800,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
5803,2016,1,3,14000,4666.666666666667,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1
5804,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5805,2016,1,1,1500000,1500000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
5806,2016,1,1,450000,450000,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0
5806,2017,1,1,53700,53700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5806,2018,1,1,250000,250000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5807,2016,1,1,50000,50000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
5807,2017,1,2,77800,38900,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
5807,2018,1,1,9000,9000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5808,2016,1,1,30000,30000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5809,2016,1,7,51000,7285.714285714285,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1
5810,2016,1,2,57000,28500,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
5812,2016,1,1,10000,10000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5812,2018,1,1,30000,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
5813,2016,1,1,100000,100000,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0
5814,2016,1,1,11000,11000,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
5814,2017,1,2,40000,20000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
5815,2016,1,5,61800,12360,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,1
5815,2017,1,1,44740,44740,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
5816,2017,1,1,4800,4800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5816,2018,1,1,30000,30000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5817,2016,1,2,66000,33000,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1
5817,2017,1,2,14850,7425,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
5818,2016,1,1,1500000,1500000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
5818,2017,1,1,400000,400000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5818,2018,1,1,90000,90000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5819,2016,1,7,89600,12800,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1
5820,2016,1,1,2000,2000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5820,2017,1,1,18500,18500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5821,2016,1,1,6000,6000,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
5823,2016,1,1,5000,5000,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
5823,2017,1,1,90000,90000,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0
5825,2016,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5826,2016,1,2,6000,3000,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
5827,2016,1,2,4500,2250,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5827,2017,1,1,200,200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5828,2016,1,1,10000,10000,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
5829,2016,1,1,900000,900000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0
5831,2016,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5831,2018,1,1,80000,80000,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
5832,2016,1,1,50000,50000,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0
5833,2016,1,6,41500,6916.666666666667,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
5834,2016,1,2,70000,35000,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1
5834,2017,1,1,10000,10000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5835,2016,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5836,2017,1,1,117700,117700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5837,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5838,2016,1,2,395000,197500,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
5839,2016,1,2,50000,25000,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
5839,2018,1,1,30500,30500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5840,2016,1,1,50000,50000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
5841,2016,1,2,503000,251500,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1
5843,2016,1,1,10000,10000,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
5843,2017,1,1,7000,7000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5843,2018,1,1,67500,67500,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
5844,2016,1,1,300,300,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5844,2017,1,1,20000,20000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5844,2018,1,1,8000,8000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5845,2016,1,1,500000,500000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0
5846,2017,1,2,3600,1800,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5848,2016,1,1,20000,20000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5849,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5850,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5852,2016,1,4,572400,143100,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1
5853,2016,1,6,34500,5750,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1
5854,2016,1,2,105000,52500,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
5855,2016,1,1,5000,5000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5855,2017,1,3,54000,18000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
5856,2016,1,2,1300000,650000,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1
5858,2016,1,2,575000,287500,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1
5859,2018,1,1,13000,13000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5860,2016,1,1,10000,10000,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5860,2017,1,1,40000,40000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5860,2018,1,1,50000,50000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5861,2016,1,1,100000,100000,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
5862,2017,1,1,90000,90000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5862,2018,1,1,140000,140000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5863,2016,1,2,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5863,2018,1,2,18000,9000,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1
5864,2016,1,1,8000,8000,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5865,2016,1,3,30000,10000,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1
5865,2017,1,1,230000,230000,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0
5865,2018,1,1,29000,29000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5867,2016,1,1,15000,15000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5868,2016,1,1,2000000,2000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
5868,2017,1,1,300000,300000,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5869,2016,1,1,20000,20000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5870,2016,1,1,750000,750000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
5870,2018,1,1,20000,20000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5871,2016,1,4,239000,59750,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1
5871,2017,1,1,64000,64000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5871,2018,1,1,46000,46000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5872,2016,1,2,465000,232500,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1
5872,2017,1,1,100000,100000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5872,2018,1,1,4000,4000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5873,2016,1,1,15000,15000,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
5873,2018,1,1,5000,5000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5874,2016,1,1,15000,15000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5875,2016,1,1,25000,25000,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0
5875,2017,1,1,20000,20000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5876,2016,1,1,50000,50000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
5877,2016,1,2,20000,10000,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5878,2016,1,4,10000,2500,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1
5879,2016,1,1,15000,15000,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
5880,2016,1,1,20000,20000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5880,2018,1,1,25000,25000,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
5881,2016,1,1,10000,10000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5882,2016,1,1,12000,12000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5883,2016,1,1,25000,25000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5883,2017,1,1,52000,52000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5884,2016,1,2,36000,18000,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1
5885,2016,1,2,60000,30000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
5885,2017,1,1,15000,15000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5885,2018,1,1,12000,12000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5886,2016,1,1,63000,63000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5886,2017,1,1,74200,74200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5886,2018,1,1,130000,130000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
5887,2016,1,2,40000,20000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
5887,2017,1,1,22000,22000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5888,2016,1,2,35,17.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5889,2016,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5890,2016,1,1,400000,400000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5890,2017,1,1,10000,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5891,2016,1,5,36900,7380,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1
5892,2016,1,4,60000,15000,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1
5892,2017,1,2,187000,93500,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1
5893,2016,1,6,350000,58333.333333333336,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1
5893,2017,1,2,94000,47000,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1
5894,2016,1,2,60000,30000,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1
5894,2017,1,2,42210,21105,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
5895,2016,1,1,50000,50000,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0
5895,2018,1,1,5000,5000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5896,2016,1,1,25000,25000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5897,2016,1,1,50000,50000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5898,2016,1,3,5000,1666.6666666666667,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
5899,2016,1,1,5000,5000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5899,2017,1,1,15000,15000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5900,2016,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5901,2016,1,1,6000,6000,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0
5903,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5903,2017,1,1,8500,8500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5904,2016,1,1,25000,25000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0
5905,2016,1,2,3200,1600,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
5906,2016,1,2,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5908,2016,1,2,30000,15000,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1
5909,2016,1,1,20000,20000,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
5910,2016,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5911,2016,1,1,100000,100000,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0
5911,2018,1,1,85000,85000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5912,2016,1,1,40000,40000,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
5912,2017,1,1,60000,60000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5913,2016,1,1,25000,25000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5913,2017,1,1,8000,8000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5914,2016,1,1,7000,7000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5915,2016,1,2,25000,12500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5915,2017,1,2,31040,15520,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
5915,2018,1,1,7000,7000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5917,2016,1,1,2000,2000,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5917,2018,1,1,80000,80000,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0
5918,2016,1,1,750000,750000,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0
5919,2018,1,2,32000,16000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
5920,2016,1,2,8000,4000,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
5921,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5921,2017,1,1,35000,35000,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0
5921,2018,1,1,4000,4000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5923,2016,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5923,2017,1,1,17550,17550,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5924,2016,1,7,89000,12714.285714285714,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1
5924,2017,1,1,36500,36500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
5925,2016,1,1,25000,25000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5926,2016,1,1,1500,1500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5927,2016,1,6,45550,7591.666666666667,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1
5928,2016,1,3,85000,28333.333333333332,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
5928,2018,1,1,50000,50000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5929,2016,1,3,15500,5166.666666666667,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1
5930,2016,1,1,1500,1500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5930,2017,1,1,80000,80000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
5930,2018,1,1,120000,120000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
5931,2016,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5932,2016,1,2,2000,1000,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1
5933,2016,1,2,18000,9000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5933,2017,1,1,7000,7000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5933,2018,1,1,22000,22000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
5934,2016,1,5,86000,17200,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1
5934,2017,1,1,30000,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5935,2016,1,1,7000,7000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5935,2017,1,1,50000,50000,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
5936,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5937,2017,1,1,4000,4000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5938,2016,1,2,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5938,2017,1,1,5000,5000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5938,2018,1,1,68000,68000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5939,2016,1,2,13000,6500,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5940,2016,1,2,25000,12500,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5940,2017,1,2,81510,40755,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
5940,2018,1,1,20000,20000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5943,2016,1,1,5500,5500,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0
5944,2016,1,1,1000000,1000000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5945,2016,1,6,58800,9800,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1
5945,2017,1,1,50000,50000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5946,2016,1,1,100000,100000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5946,2017,1,1,25175,25175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
