hhid,year,wt_hh,psu,vdc,vmun_code,lgname,district77,district_name,s00q03a,s00q03b,s00q03c,agri_hh,owned_plots_n,owned_area_sqm,cultivated_area_sqm,rented_in_area_sqm,rented_in_any,plot_wet_farmed_share,plot_wet_rented_share,plot_wet_shared_share,plot_wet_fallow_share,plot_dry_farmed_share,plot_dry_rented_share,plot_dry_shared_share,plot_dry_fallow_share,double_crop_share,wet_use_seed,wet_use_fertiliser,wet_use_pesticide,wet_use_equipment,wet_use_hired_labour,dry_use_seed,dry_use_fertiliser,dry_use_pesticide,dry_use_equipment,dry_use_hired_labour,input_total_12m_rs,input_intensity_per_sqm,n_crop_types,grows_staple,grows_cashcrop,grows_horticulture,wet_grows_staple,dry_grows_staple,crop_sold_any,crop_sales_12m_rs,crop_sale_share,owns_tractor,owns_pump,owns_modern_equip,n_modern_equip_types,ag_equip_stock_value_rs,livestock_has
23,2017,634.085205078125,6,Narayanpur,70810,Tikapur Municipality,Kailali,Kailali,Municipality,Tikapur,7,1,0,0,0,0,0,,,,,,,,,,1,1,0,0,1,1,1,0,0,1,16000,,5,1,1,0,1,1,1,49000,0.40354700854700853,1,0,1,1,186500,1
23,2018,634.085205078125,6,Narayanpur,70810,Tikapur Municipality,Kailali,Kailali,Municipality,Tikapur,7,1,0,0,0,0,0,,,,,,,,,,0,1,1,0,1,0,1,0,0,0,18100,,4,1,1,0,1,1,1,69150,0.1938811188811189,1,0,1,1,152000,1
24,2016,547.52593994140625,5,Jalapadevi,70704,Sanphebagar Municipality,Achham,Achham,Municipality,SanfeBagar,2,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
24,2017,547.52593994140625,5,Jalapadevi,70704,Sanphebagar Municipality,Achham,Achham,Municipality,SanfeBagar,2,1,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,0,0,0,0,0,1
24,2018,547.52593994140625,5,Jalapadevi,70704,Sanphebagar Municipality,Achham,Achham,Municipality,SanfeBagar,2,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,1500,0
25,2016,754.5958251953125,4,Bhote Odar,40606,Sundarbazar Municipality,Lamjung,Lamjung,Municipality,Sundarbazar,8,1,2,7122.318115234375,0,0,0,0,0,0,0.5,0,0,0,0.5,0,1,1,0,0,1,1,1,1,0,1,7800,,7,1,1,1,1,0,1,6300,0.15714285714285714,0,0,0,0,0,1
25,2017,754.5958251953125,4,Bhote Odar,40606,Sundarbazar Municipality,Lamjung,Lamjung,Municipality,Sundarbazar,8,1,2,4578.633056640625,0,0,0,0,0,0,0.5,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1800,,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1
25,2018,754.5958251953125,4,Bhote Odar,40606,Sundarbazar Municipality,Lamjung,Lamjung,Municipality,Sundarbazar,8,1,2,7122.318115234375,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,17300,,2,1,0,0,1,1,0,0,0,0,0,0,0,7500,1
26,2016,631.615234375,4,Gaidakot,40801,Gaidakot Nagarpalika,Nawalparasi East,Nawalparasi,Municipality,Gaidakot Municipality,4,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
26,2017,631.615234375,4,Gaidakot,40801,Gaidakot Nagarpalika,Nawalparasi East,Nawalparasi,Municipality,Gaidakot Municipality,4,1,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,0,0,0,0,0,0
26,2018,631.615234375,4,Gaidakot,40801,Gaidakot Nagarpalika,Nawalparasi East,Nawalparasi,Municipality,Gaidakot Municipality,4,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
27,2016,754.5958251953125,2,Isma Rajasthal,50405,Isma Gaunpalika,Gulmi,Gulmi,Rural municipality,Isma rajsthal Gaaupalika,5,1,1,3052.422119140625,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,850,,6,1,0,1,1,0,0,0,0,0,0,0,0,5000,1
27,2017,754.5958251953125,2,Isma Rajasthal,50405,Isma Gaunpalika,Gulmi,Gulmi,Rural municipality,Isma rajsthal Gaaupalika,5,1,1,3052.422119140625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,600,,4,1,0,1,1,1,0,0,0,0,0,0,0,400,1
27,2018,754.5958251953125,2,Isma Rajasthal,50405,Isma Gaunpalika,Gulmi,Gulmi,Rural municipality,Isma rajsthal Gaaupalika,5,1,1,3052.422119140625,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1800,,2,1,0,0,1,0,0,0,0,0,0,0,0,4000,1
28,2016,754.5958251953125,2,Darling,41107,Badigad Gaunpalika,Baglung,Baglung,Rural municipality,Badigad,9,1,2,3052.422119140625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,6050,,14,1,0,1,1,1,0,0,0,0,0,0,0,15000,1
28,2017,754.5958251953125,2,Darling,41107,Badigad Gaunpalika,Baglung,Baglung,Rural municipality,Badigad,9,1,2,3052.422119140625,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,1,0,0,1,0,1,0,0,1,4000,,2,1,0,0,1,1,0,0,0,0,0,0,0,500,1
28,2018,754.5958251953125,2,Darling,41107,Badigad Gaunpalika,Baglung,Baglung,Rural municipality,Badigad,9,1,2,3052.422119140625,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0,1,1,1,1,0,1,1,13350,,7,1,1,1,1,0,1,900,0.03571428571428571,0,0,0,0,1500,1
29,2016,634.085205078125,4,Masuriya,70804,Gauriganga Municipality,Kailali,Kailali,Municipality,Gauriganga Nagar palika,8,1,1,6772.6318359375,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,10000,,0,0,0,0,0,0,0,0,,0,1,1,1,24300,1
29,2017,634.085205078125,4,Masuriya,70804,Gauriganga Municipality,Kailali,Kailali,Municipality,Gauriganga Nagar palika,8,1,1,6772.6318359375,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,7800,,5,1,1,0,1,1,1,20650,0.4087301587301587,0,0,0,0,2000,1
29,2018,634.085205078125,4,Masuriya,70804,Gauriganga Municipality,Kailali,Kailali,Municipality,Gauriganga Nagar palika,8,1,1,6772.6318359375,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5500,,1,1,0,0,1,0,0,0,0,0,0,0,0,2500,1
30,2016,634.085205078125,3,Beladevipur,70803,Godawari Municipality,Kailali,Kailali,Municipality,Godabari,9,1,0,0,2709.052734375,2709.052734375,1,,,,,,,,,,1,1,0,0,0,0,1,0,0,0,5400,1.993316679103267,2,1,0,0,1,1,0,0,0,0,0,0,0,2500,1
30,2017,634.085205078125,3,Beladevipur,70803,Godawari Municipality,Kailali,Kailali,Municipality,Godabari,9,1,0,0,0,0,0,,,,,,,,,,0,1,0,0,0,0,1,1,0,0,3390,,6,1,1,1,1,1,0,0,0,0,0,0,0,800,1
30,2018,634.085205078125,3,Beladevipur,70803,Godawari Municipality,Kailali,Kailali,Municipality,Godabari,9,1,0,0,0,0,0,,,,,,,,,,0,1,0,1,0,0,1,0,1,0,7500,,2,1,0,0,1,1,0,0,0,0,0,0,0,7000,1
31,2016,754.5958251953125,6,Kaulmabarahachaur,40901,Putalibazar Municipality,Syangja,Syangja,Municipality,Putalibazar,9,1,2,3608.8531494140625,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,,3,1,0,0,1,0,1,9000,0.2222222222222222,0,0,0,0,0,1
31,2017,754.5958251953125,6,Kaulmabarahachaur,40901,Putalibazar Municipality,Syangja,Syangja,Municipality,Putalibazar,9,1,2,3608.8531494140625,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0,500,,5,1,0,1,1,0,0,0,0,0,0,0,0,0,1
31,2018,754.5958251953125,6,Kaulmabarahachaur,40901,Putalibazar Municipality,Syangja,Syangja,Municipality,Putalibazar,9,1,2,3608.8531494140625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1200,,2,1,0,0,1,1,0,0,0,0,0,0,0,3300,1
32,2016,585.5533447265625,8,Phakumba,10102,Mikwakhola Gaunpalika,Taplejung,Taplejung,Rural municipality,Maiwakhola,6,1,1,1271.8427734375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2500,,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1
32,2017,585.5533447265625,8,Phakumba,10102,Mikwakhola Gaunpalika,Taplejung,Taplejung,Rural municipality,Maiwakhola,6,1,3,2289.3167724609375,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,1,1,1,0,1,1,0,1,0,0,2100,,3,1,0,1,1,0,0,0,0,0,0,0,0,2500,1
32,2018,585.5533447265625,8,Phakumba,10102,Mikwakhola Gaunpalika,Taplejung,Taplejung,Rural municipality,Maiwakhola,6,1,3,2289.3167724609375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,1,1,1,1,1,1,59250,0.38461538461538464,0,0,0,0,4000,1
33,2016,487.4611206054687,1,Padam Pokhari,,,,,,,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
33,2017,487.4611206054687,1,Padam Pokhari,,,,,,,,1,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,0,0,0,0,0,0
34,2016,898.64581298828125,8,Aekamba,11306,Itahari Sub-Metropolitian City,Sunsari,Sunsari,Sub-metropolitan area,Itahari,14,1,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,1
34,2017,898.64581298828125,8,Aekamba,11306,Itahari Sub-Metropolitian City,Sunsari,Sunsari,Sub-metropolitan area,Itahari,14,1,0,0,0,0,0,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,26600,,3,1,0,0,1,1,1,20000,0.17063492063492064,0,0,0,0,0,1
34,2018,898.64581298828125,8,Aekamba,11306,Itahari Sub-Metropolitian City,Sunsari,Sunsari,Sub-metropolitan area,Itahari,14,1,0,0,0,0,0,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,29450,,6,1,0,1,1,1,0,0,0,0,0,0,0,0,1
35,2016,585.5533447265625,7,Mahat,60404,Chandannath Municipality,Jumla,Jumla,Municipality,Chandannath,7,1,3,3306.790771484375,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,,4,1,0,1,1,1,1,3950,0.45,0,0,0,0,0,1
35,2017,585.5533447265625,7,Mahat,60404,Chandannath Municipality,Jumla,Jumla,Municipality,Chandannath,7,1,3,3306.790771484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1320,,6,1,0,1,1,1,1,2450,0.04666666666666667,0,0,0,0,0,0
35,2018,585.5533447265625,7,Mahat,60404,Chandannath Municipality,Jumla,Jumla,Municipality,Chandannath,7,1,3,3306.790771484375,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,,5,1,0,1,1,1,0,0,0,0,0,0,0,3150,0
36,2016,487.4611206054687,3,Nipane,31101,Dudhouli Municipality,Sindhuli,Sindhuli,Municipality,Dudhauli,3,1,1,338.631591796875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2017,487.4611206054687,3,Nipane,31101,Dudhouli Municipality,Sindhuli,Sindhuli,Municipality,Dudhauli,3,1,1,338.631591796875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,1,0,1,0,1,0,0,0,0,0,0,0,0,1
36,2018,487.4611206054687,3,Nipane,31101,Dudhouli Municipality,Sindhuli,Sindhuli,Municipality,Dudhauli,3,1,1,338.631591796875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1
37,2016,487.4611206054687,3,Goganpani,30411,Galchhi Gaunpalika,Dhading,Dhading,Rural municipality,Galchi,8,1,2,3561.1590576171875,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,2400,,3,1,0,0,1,0,0,0,0,0,0,0,0,1000,1
37,2017,487.4611206054687,3,Goganpani,30411,Galchhi Gaunpalika,Dhading,Dhading,Rural municipality,Galchi,8,1,2,3561.1590576171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,1,1,1,1,1,1,12000,0.16666666666666666,0,0,0,0,3000,1
37,2018,487.4611206054687,3,Goganpani,30411,Galchhi Gaunpalika,Dhading,Dhading,Rural municipality,Galchi,8,1,2,3561.1590576171875,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,22400,,10,1,0,1,1,1,0,0,0,0,0,0,0,8000,1
38,2016,547.52593994140625,2,Khirsain,70601,Purbichouki Gaunpalika,Doti,Doti,Rural municipality,Purbichuki,1,1,1,2543.68505859375,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,300,,4,1,0,0,1,1,0,0,0,0,0,0,0,2500,1
38,2017,547.52593994140625,2,Khirsain,70601,Purbichouki Gaunpalika,Doti,Doti,Rural municipality,Purbichuki,1,1,1,2543.68505859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,1,0,0,1,1,0,0,0,0,0,0,0,500,1
38,2018,547.52593994140625,2,Khirsain,70601,Purbichouki Gaunpalika,Doti,Doti,Rural municipality,Purbichuki,1,1,1,2543.68505859375,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,970,,10,1,0,1,1,1,0,0,0,0,0,0,0,10590,1
39,2016,634.085205078125,9,Boniya,70806,Bardagoriya Gaunpalika,Kailali,Kailali,Rural municipality,Bardagoriya,2,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
39,2017,634.085205078125,9,Boniya,70806,Bardagoriya Gaunpalika,Kailali,Kailali,Rural municipality,Bardagoriya,2,1,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,0,0,0,0,0,0
39,2018,634.085205078125,9,Boniya,70806,Bardagoriya Gaunpalika,Kailali,Kailali,Rural municipality,Bardagoriya,2,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
40,2016,990.53192138671875,6,Hajariya,,,,,,,,0,0,0,0,0,0,,,,,,,,,,1,1,1,1,0,1,1,1,1,0,27800,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
40,2017,990.53192138671875,6,Hajariya,,,,,,,,1,2,3724.947509765625,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,8500,,4,1,0,1,1,1,1,18000,0.234375,0,0,0,0,1000,1
41,2016,990.53192138671875,7,ParsaDewadh,20409,Samsi Gaunpalika,Mahottari,Mahottari,Rural municipality,samsi,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,1
41,2017,990.53192138671875,7,ParsaDewadh,20409,Samsi Gaunpalika,Mahottari,Mahottari,Rural municipality,samsi,2,1,1,118.52120208740234,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,0,0,0,0,0,1
41,2018,990.53192138671875,7,ParsaDewadh,20409,Samsi Gaunpalika,Mahottari,Mahottari,Rural municipality,samsi,2,1,1,118.52120208740234,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
42,2016,990.53192138671875,2,Arnaha,20516,Balara Municipality,Sarlahi,Sarlahi,Municipality,Balra,5,1,1,1693.157958984375,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,17200,,2,1,0,0,1,1,1,4400,0.125,0,0,0,0,1500,0
42,2017,990.53192138671875,2,Arnaha,20516,Balara Municipality,Sarlahi,Sarlahi,Municipality,Balra,5,1,1,1693.157958984375,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,2600,,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1
42,2018,990.53192138671875,2,Arnaha,20516,Balara Municipality,Sarlahi,Sarlahi,Municipality,Balra,5,1,1,1693.157958984375,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,6800,,2,1,0,0,1,1,0,0,0,0,0,0,0,1500,0
43,2016,618.27056884765625,5,Sahare,61004,Gurbhakot Municipality,Surkhet,Surkhet,Municipality,Gorubakot,4,1,2,6104.84423828125,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,11000,,8,1,0,1,1,1,1,27250,0.40401785714285715,0,0,0,0,1500,1
43,2017,618.27056884765625,5,Sahare,61004,Gurbhakot Municipality,Surkhet,Surkhet,Municipality,Gorubakot,4,1,2,6104.84423828125,0,0,0,0,0,0,0,0,0,0,0.5,0,1,1,0,0,1,0,1,0,0,0,6050,,6,1,0,0,1,1,1,15500,0.26666666666666666,0,0,0,0,1500,1
43,2018,618.27056884765625,5,Sahare,61004,Gurbhakot Municipality,Surkhet,Surkhet,Municipality,Gorubakot,4,1,2,6104.84423828125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3500,,5,1,0,0,1,1,1,7200,0.2,0,0,0,0,3680,1
44,2016,585.5533447265625,1,Juming,10301,Khumbu Pasanglhamu Gaunpalika,Solukhumbu,Solukhumbu,Rural municipality,Khumbu Pasanglamu,1,1,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,1
44,2017,585.5533447265625,1,Juming,10301,Khumbu Pasanglhamu Gaunpalika,Solukhumbu,Solukhumbu,Rural municipality,Khumbu Pasanglamu,1,1,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,0,0,0,0,0,0
44,2018,585.5533447265625,1,Juming,10301,Khumbu Pasanglhamu Gaunpalika,Solukhumbu,Solukhumbu,Rural municipality,Khumbu Pasanglamu,1,1,1,127.18440246582033,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
45,2016,990.53192138671875,7,Barahathawa,20504,Barahathawa Municipality,Sarlahi,Sarlahi,Municipality,Barhathwa,7,1,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,1
45,2017,990.53192138671875,7,Barahathawa,20504,Barahathawa Municipality,Sarlahi,Sarlahi,Municipality,Barhathwa,7,1,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,0,0,0,0,0,1
45,2018,990.53192138671875,7,Barahathawa,20504,Barahathawa Municipality,Sarlahi,Sarlahi,Municipality,Barhathwa,7,1,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,1
46,2016,898.64581298828125,2,Ramganj Belgachhi,11312,Barju Gaunpalika,Sunsari,Sunsari,Rural municipality,Barju,1,1,2,20317.8955078125,0,0,0,0,0,0,0,0,0,0,0.5,0,1,1,1,1,1,1,1,0,1,1,29150,,4,1,1,0,1,1,1,660200,0.6041666666666666,0,0,0,0,1000,1
46,2017,898.64581298828125,2,Ramganj Belgachhi,11312,Barju Gaunpalika,Sunsari,Sunsari,Rural municipality,Barju,1,1,2,20317.8955078125,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,1,0,1,1,0,1,0,1,1,42160,,4,1,1,0,1,1,1,126800,0.575,0,0,0,0,0,1
46,2018,898.64581298828125,2,Ramganj Belgachhi,11312,Barju Gaunpalika,Sunsari,Sunsari,Rural municipality,Barju,1,1,3,20995.15869140625,0,0,0,0,0,0,0.3333333333333333,0,0,0,0.6666666666666666,0,1,1,1,1,1,1,1,1,1,1,95700,,2,1,0,0,1,1,1,195000,0.8819444444444444,0,0,0,0,0,1
47,2016,544.4632568359375,2,Thoksila,11401,Belaka Municipality,Udayapur,Udayapur,Municipality,Belaka,9,1,2,1760.8843612670898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1200,,4,1,0,1,1,0,0,0,0,0,1,1,1,2000,1
47,2017,544.4632568359375,2,Thoksila,11401,Belaka Municipality,Udayapur,Udayapur,Municipality,Belaka,9,1,2,1760.8843612670898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2700,,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1
47,2018,544.4632568359375,2,Thoksila,11401,Belaka Municipality,Udayapur,Udayapur,Municipality,Belaka,9,1,2,1760.8843612670898,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1,0,0,0,0,1,4000,,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1
48,2016,544.4632568359375,9,Mane Bhanjyang,10607,Ramprasad Rai Gaunpalika,Bhojpur,Bhojpur,Rural municipality,Ram Prasad Rai,5,1,1,13735.8994140625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,960,,3,1,1,0,1,0,1,11200,0.13333333333333333,0,0,0,0,7000,1
48,2017,544.4632568359375,9,Mane Bhanjyang,10607,Ramprasad Rai Gaunpalika,Bhojpur,Bhojpur,Rural municipality,Ram Prasad Rai,5,1,1,13735.8994140625,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2700,,5,1,1,0,1,0,0,0,0,0,0,0,0,2500,1
48,2018,544.4632568359375,9,Mane Bhanjyang,10607,Ramprasad Rai Gaunpalika,Bhojpur,Bhojpur,Rural municipality,Ram Prasad Rai,5,1,1,13735.8994140625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3100,,6,1,0,1,1,0,1,22650,0.4428418803418803,0,0,0,0,2800,1
49,2016,898.64581298828125,7,Hasandaha,11207,Pathari Shanishchare Municipality,Morang,Morang,Rural municipality,pathari sanishchare,6,1,1,2709.052734375,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,7250,,2,1,0,0,1,1,1,17920,0.5,0,0,0,0,0,1
49,2017,898.64581298828125,7,Hasandaha,11207,Pathari Shanishchare Municipality,Morang,Morang,Rural municipality,pathari sanishchare,6,1,1,2709.052734375,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,17500,,3,1,0,0,1,1,1,17000,0.4722222222222222,0,0,0,0,0,1
49,2018,898.64581298828125,7,Hasandaha,11207,Pathari Shanishchare Municipality,Morang,Morang,Rural municipality,pathari sanishchare,6,1,1,2709.052734375,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,16395,,4,1,0,1,1,1,1,19000,0.45,0,0,0,0,0,1
50,2016,585.5533447265625,7,Mahat,60404,Chandannath Municipality,Jumla,Jumla,Municipality,Chandannath,7,1,2,1780.5797729492188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,1,0,1,1,1,0,0,0,0,0,0,0,1500,1
50,2017,585.5533447265625,7,Mahat,60404,Chandannath Municipality,Jumla,Jumla,Municipality,Chandannath,7,1,2,1780.5797729492188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,150,,5,1,0,1,1,1,0,0,0,0,0,0,0,1800,1
50,2018,585.5533447265625,7,Mahat,60404,Chandannath Municipality,Jumla,Jumla,Municipality,Chandannath,7,1,2,1780.5797729492188,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1100,,5,1,0,1,1,1,0,0,0,0,0,0,0,3750,1
51,2016,487.4611206054687,2,Dadiguranshe,31105,Kamalamai Municipality,Sindhuli,Sindhuli,Municipality,Kamalamai,1,1,2,3386.31591796875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2070,,5,1,1,0,1,1,0,0,0,0,0,0,0,1200,1
51,2017,487.4611206054687,2,Dadiguranshe,31105,Kamalamai Municipality,Sindhuli,Sindhuli,Municipality,Kamalamai,1,1,2,3386.31591796875,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,1,0,0,0,0,1,0,0,0,2800,,4,1,0,1,1,1,0,0,0,0,0,0,0,0,1
51,2018,487.4611206054687,2,Dadiguranshe,31105,Kamalamai Municipality,Sindhuli,Sindhuli,Municipality,Kamalamai,1,1,2,3386.31591796875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,11000,,4,1,0,1,1,0,0,0,0,0,0,0,0,600,1
52,2016,618.27056884765625,2,Syalapakha,50102,Sisne Gaupalika,Rukum East,Rukum,Rural municipality,Sisne,8,1,5,6359.212860107422,0,0,0,0,0,0,0.6,0,0,0,0.6,0,1,0,0,0,0,0,0,0,0,0,20,,10,1,0,1,1,1,0,0,0,0,0,0,0,3000,1
52,2017,618.27056884765625,2,Syalapakha,50102,Sisne Gaupalika,Rukum East,Rukum,Rural municipality,Sisne,8,1,5,6359.212860107422,0,0,0,0,0,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,0,0,1,1,0,0,0,0,0,0,0,1000,1
52,2018,618.27056884765625,2,Syalapakha,50102,Sisne Gaupalika,Rukum East,Rukum,Rural municipality,Sisne,8,1,5,6359.212860107422,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,1,0,0,0,0,1,5000,,3,1,0,0,1,1,0,0,0,0,0,0,0,5000,1
53,2016,585.5533447265625,4,Khiratadi,70202,Bungal Municipality,Bajhang,Bajhang,Municipality,Bungal,3,1,2,5087.3699951171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,1,0,0,1,1,0,0,0,0,0,0,0,1000,1
53,2017,585.5533447265625,4,Khiratadi,70202,Bungal Municipality,Bajhang,Bajhang,Municipality,Bungal,3,1,2,5087.3699951171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,1,0,0,1,1,0,0,0,0,0,0,0,4000,1
