"dname","year","geog_pop_2001","geog_total_mig_2001","geog_intensity_2001","shareshock_index_2001","shareshock_growth_yoy","shareshock_log_yoy","shareshock_growth_dec","shareshock_log_dec","ssiv_index_2001","ssiv_growth_yoy","ssiv_log_yoy","ssiv_growth_dec","ssiv_log_dec","absexp_index_2001","absexp_growth_yoy","absexp_log_yoy","absexp_growth_dec","absexp_log_dec","fxshock","mig_intensity","fxshock_x_mig_intensity","total_migrants"
"Sunsari",2001,623226,6564,0.0105322948657469,0.921998781230957,-0.0357915268464503,-0.0369512238708714,0,0,0.00971076302978374,-0.000376966914442112,-0.000389181185458245,0,0,6052,-234.9355822201,-242.5478334884,0,0,0.921998781230957,0.0105322948657469,0.00971076302978374,6564
"Sunsari",2002,623226,6564,0.0105322948657469,0.883477529753138,-0.0385212514778184,-0.0394515844770262,0,0,0.00930504585062177,-0.000405717179161973,-0.000415515720632965,0,0,5799.1465052996,-252.8534947004,-258.9602005072,0,0,0.883477529753138,0.0105322948657469,0.00930504585062177,6564
"Sunsari",2003,623226,6564,0.0105322948657469,0.891621202588391,0.00816459288299817,0.00764070869712066,0,0,0.00939081741421282,0.0000859918997025156,0.0000804741969813519,0,0,5852.6015737902,53.592387684,50.1536118879,0,0,0.891621202588391,0.0105322948657469,0.00939081741421282,6564
"Sunsari",2004,623226,6564,0.0105322948657469,0.90976713530521,0.0174283281008379,0.0166799714363498,0,0,0.00958193572820036,0.000183560290575008,0.000175678377519872,0,0,5971.7114761434,114.3995456539,109.4873325082,0,0,0.90976713530521,0.0105322948657469,0.00958193572820036,6564
"Sunsari",2005,623226,6564,0.0105322948657469,0.936137832128748,0.0264852123999695,0.0259569226201249,0,0,0.00985967968296108,0.000278950066578416,0.000273385962842532,0,0,6144.8087300931,173.8489341934,170.3812400785,0,0,0.936137832128748,0.0105322948657469,0.00985967968296108,6564
"Sunsari",2006,623226,6564,0.0105322948657469,0.914366799426173,-0.0218040931602681,-0.0221855256283668,0,0,0.00963038074700574,-0.00022964713844416,-0.000233664497669545,0,0,6001.9036714334,-143.122067504,-145.6257902246,0,0,0.914366799426173,0.0105322948657469,0.00963038074700574,6564
"Sunsari",2007,623226,6564,0.0105322948657469,0.990472422719942,0.0746364171506551,0.0713329737752133,0,0,0.0104319476124772,0.000786092753153591,0.00075129991345114,0,0,6501.4609827337,489.9134421769,468.2296398605,0,0,0.990472422719942,0.0105322948657469,0.0104319476124772,6564
"Sunsari",2008,623226,6564,0.0105322948657469,0.946185471339412,-0.0388487600257465,-0.0405242807493144,0,0,0.00996550438183243,-0.000409166595759805,-0.000426813674074092,0,0,6210.7614338719,-255.003260809,-266.0013788385,0,0,0.946185471339412,0.0105322948657469,0.00996550438183243,6564
"Sunsari",2009,623226,6564,0.0105322948657469,0.868690768128489,-0.0721140030405241,-0.0765713596362584,0,0,0.00914930731708144,-0.000759525943972171,-0.000806472137960226,0,0,5702.0862019954,-473.356315958,-502.6144046524,0,0,0.868690768128489,0.0105322948657469,0.00914930731708144,6564
"Sunsari",2010,623226,6564,0.0105322948657469,0.912267561953732,0.0450109910305759,0.043473796274543,0,0,0.00960827095895277,0.000474069029733516,0.000457878841296897,0,0,5988.1242766643,295.4521451247,285.3619987461,0,0,0.912267561953732,0.0105322948657469,0.00960827095895277,6564
