lgcode,share_e_asia,share_gulf,share_oecd_europe,share_oecd_north,share_other,share_s_asia,share_se_asia
20807,0.059113300492610835,0.42857142857142855,0.06896551724137931,0.21674876847290642,0.11822660098522167,0.09359605911330049,0.014778325123152709
20808,0.0,0.9090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0
20809,0.25,0.5,0.0,0.0,0.25,0.0,0.0
20810,0.08333333333333333,0.16666666666666666,0.0,0.0,0.75,0.0,0.0
20811,0.0,0.5,0.0,0.0,0.0,0.5,0.0
20812,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0
20813,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0
30101,0.07692307692307693,0.4358974358974359,0.05128205128205128,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.05128205128205128
30102,0.45454545454545453,0.4090909090909091,0.0,0.0,0.045454545454545456,0.045454545454545456,0.045454545454545456
30103,0.0,0.6,0.2,0.1,0.0,0.1,0.0
30104,0.0,0.6363636363636364,0.0,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.0
30105,0.025423728813559324,0.7288135593220338,0.06779661016949153,0.03389830508474576,0.01694915254237288,0.025423728813559324,0.1016949152542373
30106,0.05,0.65,0.2,0.0,0.0,0.0,0.1
30107,0.0,0.6,0.0,0.2,0.0,0.1,0.1
30108,0.0,0.7333333333333333,0.06666666666666667,0.0,0.0,0.2,0.0
30109,0.15,0.5333333333333333,0.03333333333333333,0.06666666666666667,0.08333333333333333,0.13333333333333333,0.0
30201,0.38596491228070173,0.21052631578947367,0.0,0.17543859649122806,0.07017543859649122,0.03508771929824561,0.12280701754385964
30202,0.0,0.8333333333333334,0.0,0.0,0.05555555555555555,0.0,0.1111111111111111
30203,0.05128205128205128,0.5,0.0641025641025641,0.08974358974358974,0.02564102564102564,0.24358974358974358,0.02564102564102564
30204,0.24193548387096775,0.25806451612903225,0.03225806451612903,0.20161290322580644,0.12096774193548387,0.0967741935483871,0.04838709677419355
30205,0.08333333333333333,0.3333333333333333,0.013888888888888888,0.027777777777777776,0.3194444444444444,0.2222222222222222,0.0
30206,0.012048192771084338,0.7469879518072289,0.0,0.024096385542168676,0.13253012048192772,0.08433734939759036,0.0
30207,0.04716981132075472,0.8207547169811321,0.03773584905660377,0.018867924528301886,0.04716981132075472,0.009433962264150943,0.018867924528301886
30208,0.08,0.68,0.04,0.04,0.0,0.12,0.04
30209,0.2708333333333333,0.4166666666666667,0.020833333333333332,0.1875,0.0,0.041666666666666664,0.0625
30210,0.043478260869565216,0.5652173913043478,0.0,0.13043478260869565,0.043478260869565216,0.08695652173913043,0.13043478260869565
30211,0.041237113402061855,0.7010309278350515,0.030927835051546393,0.041237113402061855,0.020618556701030927,0.020618556701030927,0.14432989690721648
30212,0.2,0.3,0.05,0.1,0.3,0.0,0.05
30301,0.06896551724137931,0.5862068965517241,0.13793103448275862,0.10344827586206896,0.10344827586206896,0.0,0.0
30302,0.0,0.6,0.0,0.0,0.4,0.0,0.0
30303,0.2727272727272727,0.5454545454545454,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0
30304,0.0,0.5,0.0,0.0,0.375,0.125,0.0
30305,0.058823529411764705,0.5882352941176471,0.0,0.058823529411764705,0.0,0.29411764705882354,0.0
30401,0.009900990099009901,0.9504950495049505,0.0165016501650165,0.0,0.013201320132013201,0.0,0.009900990099009901
30402,0.006993006993006993,0.6899766899766899,0.016317016317016316,0.0,0.04895104895104895,0.018648018648018648,0.2191142191142191
30403,0.018691588785046728,0.8551401869158879,0.0397196261682243,0.007009345794392523,0.02102803738317757,0.004672897196261682,0.053738317757009345
30404,0.05982905982905983,0.7094017094017094,0.07692307692307693,0.008547008547008548,0.06837606837606838,0.02564102564102564,0.05128205128205128
30405,0.0060790273556231,0.8601823708206687,0.00911854103343465,0.00303951367781155,0.02735562310030395,0.00911854103343465,0.0851063829787234
30406,0.04411764705882353,0.6176470588235294,0.058823529411764705,0.05514705882352941,0.03676470588235294,0.022058823529411766,0.16544117647058823
30407,0.038834951456310676,0.7281553398058253,0.04854368932038835,0.0,0.06796116504854369,0.038834951456310676,0.07766990291262135
30408,0.037037037037037035,0.7962962962962963,0.0,0.018518518518518517,0.07407407407407407,0.05555555555555555,0.018518518518518517
30409,0.04878048780487805,0.6341463414634146,0.07317073170731707,0.04878048780487805,0.0975609756097561,0.024390243902439025,0.07317073170731707
30410,0.16666666666666666,0.4166666666666667,0.1388888888888889,0.08333333333333333,0.1388888888888889,0.05555555555555555,0.0
30411,0.0,0.6,0.1,0.1,0.0,0.1,0.1
30412,0.1951219512195122,0.3902439024390244,0.04878048780487805,0.21951219512195122,0.024390243902439025,0.024390243902439025,0.0975609756097561
30413,0.0975609756097561,0.43902439024390244,0.0975609756097561,0.07317073170731707,0.04878048780487805,0.024390243902439025,0.21951219512195122
30501,0.08,0.24,0.08,0.24,0.0,0.36,0.0
30502,0.15151515151515152,0.5454545454545454,0.0,0.18181818181818182,0.0,0.09090909090909091,0.030303030303030304
30503,0.13636363636363635,0.5454545454545454,0.045454545454545456,0.045454545454545456,0.0,0.09090909090909091,0.13636363636363635
30504,0.05,0.6821428571428572,0.060714285714285714,0.05714285714285714,0.05357142857142857,0.010714285714285714,0.08571428571428572
30505,0.014388489208633094,0.8561151079136691,0.0,0.007194244604316547,0.03597122302158273,0.0,0.08633093525179857
30506,0.003929273084479371,0.8585461689587426,0.003929273084479371,0.003929273084479371,0.023575638506876228,0.0,0.10609037328094302
30507,0.03508771929824561,0.7192982456140351,0.05263157894736842,0.03508771929824561,0.03508771929824561,0.03508771929824561,0.08771929824561403
30508,0.21951219512195122,0.34146341463414637,0.07317073170731707,0.024390243902439025,0.2682926829268293,0.024390243902439025,0.04878048780487805
30509,0.08333333333333333,0.625,0.0,0.08333333333333333,0.041666666666666664,0.0,0.16666666666666666
30510,0.0,0.6666666666666666,0.0,0.05555555555555555,0.0,0.05555555555555555,0.2222222222222222
30511,0.0,0.43333333333333335,0.03333333333333333,0.06666666666666667,0.16666666666666666,0.26666666666666666,0.03333333333333333
30512,0.047619047619047616,0.6666666666666666,0.0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.14285714285714285
30601,0.12,0.4266666666666667,0.10666666666666667,0.08,0.10666666666666667,0.13333333333333333,0.02666666666666667
30602,0.12280701754385964,0.41228070175438597,0.16666666666666666,0.19298245614035087,0.06140350877192982,0.0,0.043859649122807015
30603,0.09363295880149813,0.4101123595505618,0.06928838951310862,0.26779026217228463,0.0749063670411985,0.011235955056179775,0.07303370786516854
30604,0.14337568058076225,0.27586206896551724,0.132486388384755,0.2631578947368421,0.11252268602540835,0.021778584392014518,0.050816696914700546
30605,0.19659442724458204,0.3653250773993808,0.14396284829721362,0.1563467492260062,0.10061919504643962,0.01393188854489164,0.02321981424148607
30606,0.11518324607329843,0.5602094240837696,0.10471204188481675,0.1099476439790576,0.07853403141361257,0.010471204188481676,0.020942408376963352
30607,0.1685823754789272,0.3103448275862069,0.13409961685823754,0.24521072796934865,0.07279693486590039,0.03065134099616858,0.038314176245210725
30608,0.16824898868983737,0.14818789730042103,0.128044249979361,0.4049368447122926,0.10302980269132338,0.02113431850078428,0.026417898125980353
30609,0.049528301886792456,0.5943396226415094,0.125,0.12735849056603774,0.05660377358490566,0.02358490566037736,0.02358490566037736
30610,0.10091743119266056,0.3149847094801223,0.15902140672782875,0.22935779816513763,0.10091743119266056,0.06116207951070336,0.03363914373088685
30611,0.07272727272727272,0.38181818181818183,0.23636363636363636,0.18181818181818182,0.07272727272727272,0.05454545454545454,0.0
30701,0.05181347150259067,0.6373056994818653,0.06735751295336788,0.11398963730569948,0.07772020725388601,0.02072538860103627,0.031088082901554404
30702,0.14917127071823205,0.3259668508287293,0.09944751381215469,0.2541436464088398,0.11049723756906077,0.022099447513812154,0.03867403314917127
30703,0.14792899408284024,0.2958579881656805,0.11242603550295859,0.26627218934911245,0.09467455621301775,0.0650887573964497,0.01775147928994083
30704,0.14018691588785046,0.3878504672897196,0.08411214953271028,0.19626168224299065,0.102803738317757,0.028037383177570093,0.06074766355140187
30801,0.051440329218107,0.7386831275720165,0.03909465020576132,0.04938271604938271,0.06172839506172839,0.0205761316872428,0.03909465020576132
30802,0.22838452787258248,0.15728100113765642,0.1285551763367463,0.30659840728100113,0.12542662116040956,0.024459613196814563,0.029294653014789535
30803,0.1592920353982301,0.46017699115044247,0.084070796460177,0.1902654867256637,0.061946902654867256,0.022123893805309734,0.022123893805309734
30804,0.0,0.6842105263157895,0.0,0.0,0.0,0.05263157894736842,0.2631578947368421
30805,0.0,0.6666666666666666,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0
30806,0.0,0.7,0.1,0.1,0.1,0.0,0.0
30901,0.08421052631578947,0.43157894736842106,0.2,0.16842105263157894,0.05263157894736842,0.042105263157894736,0.021052631578947368
30902,0.06521739130434782,0.5,0.08695652173913043,0.15217391304347827,0.08695652173913043,0.0,0.10869565217391304
30903,0.16923076923076924,0.46153846153846156,0.07692307692307693,0.09230769230769231,0.12307692307692308,0.046153846153846156,0.03076923076923077
30904,0.08421052631578947,0.45263157894736844,0.031578947368421054,0.29473684210526313,0.12631578947368421,0.0,0.010526315789473684
30905,0.07766990291262135,0.5048543689320388,0.038834951456310676,0.21359223300970873,0.10679611650485436,0.02912621359223301,0.02912621359223301
30906,0.07228915662650602,0.5662650602409639,0.04819277108433735,0.0963855421686747,0.14457831325301204,0.03614457831325301,0.03614457831325301
30907,0.060240963855421686,0.6144578313253012,0.0,0.0963855421686747,0.024096385542168676,0.13253012048192772,0.07228915662650602
30908,0.03529411764705882,0.5176470588235295,0.047058823529411764,0.08235294117647059,0.16470588235294117,0.1411764705882353,0.011764705882352941
30909,0.08620689655172414,0.5689655172413793,0.14655172413793102,0.05172413793103448,0.11206896551724138,0.017241379310344827,0.017241379310344827
30910,0.125,0.5625,0.03125,0.125,0.09375,0.0,0.0625
30911,0.07547169811320754,0.7735849056603774,0.018867924528301886,0.03773584905660377,0.0,0.07547169811320754,0.018867924528301886
30912,0.07692307692307693,0.9230769230769231,0.0,0.0,0.0,0.0,0.0
30913,0.0,0.5,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333
31001,0.07024793388429752,0.768595041322314,0.024793388429752067,0.03305785123966942,0.049586776859504134,0.02066115702479339,0.03305785123966942
31002,0.016,0.808,0.024,0.032,0.08,0.016,0.024
31003,0.0625,0.6125,0.0625,0.0125,0.1,0.025,0.125
31004,0.009259259259259259,0.7685185185185185,0.027777777777777776,0.037037037037037035,0.05555555555555555,0.037037037037037035,0.06481481481481481
31005,0.0410958904109589,0.7123287671232876,0.0273972602739726,0.0136986301369863,0.0410958904109589,0.1232876712328767,0.0410958904109589
31006,0.034482758620689655,0.8103448275862069,0.06896551724137931,0.0,0.08620689655172414,0.0,0.0
31007,0.03278688524590164,0.5901639344262295,0.01639344262295082,0.01639344262295082,0.09836065573770492,0.21311475409836064,0.03278688524590164
31008,0.03571428571428571,0.5714285714285714,0.03571428571428571,0.0,0.21428571428571427,0.10714285714285714,0.03571428571428571
31101,0.016666666666666666,0.6833333333333333,0.0,0.016666666666666666,0.06666666666666667,0.14166666666666666,0.075
31102,0.05555555555555555,0.7777777777777778,0.0,0.0,0.05555555555555555,0.1111111111111111,0.0
31103,0.028985507246376812,0.8985507246376812,0.0,0.014492753623188406,0.028985507246376812,0.028985507246376812,0.0
31104,0.0,0.2,0.0,0.0,0.2,0.4,0.2
31105,0.05555555555555555,0.6851851851851852,0.018518518518518517,0.12037037037037036,0.06481481481481481,0.037037037037037035,0.018518518518518517
31106,0.03125,0.875,0.03125,0.0,0.0625,0.0,0.0
31107,0.027777777777777776,0.95,0.0,0.0,0.005555555555555556,0.005555555555555556,0.011111111111111112
31108,0.0,0.8529411764705882,0.0,0.0,0.058823529411764705,0.029411764705882353,0.058823529411764705
31109,0.09090909090909091,0.8181818181818182,0.0,0.0,0.09090909090909091,0.0,0.0
31201,0.058823529411764705,0.6764705882352942,0.029411764705882353,0.11764705882352941,0.0,0.11764705882352941,0.0
31202,0.16666666666666666,0.5714285714285714,0.10714285714285714,0.05952380952380952,0.011904761904761904,0.023809523809523808,0.05952380952380952
31203,0.0,0.4,0.0,0.0,0.2,0.4,0.0
31204,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31205,0.06896551724137931,0.5517241379310345,0.034482758620689655,0.06896551724137931,0.2413793103448276,0.0,0.034482758620689655
31206,0.07017543859649122,0.518796992481203,0.06265664160401002,0.20050125313283207,0.07017543859649122,0.03007518796992481,0.047619047619047616
31207,0.0,0.84,0.04,0.0,0.08,0.0,0.04
31208,0.15384615384615385,0.6923076923076923,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693
31209,0.0,0.6666666666666666,0.0,0.06666666666666667,0.0,0.0,0.26666666666666666
31210,0.0625,0.875,0.0,0.0625,0.0,0.0,0.0
31301,0.09230769230769231,0.6096153846153847,0.1346153846153846,0.05,0.046153846153846156,0.0019230769230769232,0.06538461538461539
31302,0.03508771929824561,0.6842105263157895,0.02631578947368421,0.017543859649122806,0.14912280701754385,0.008771929824561403,0.07894736842105263
31303,0.09230769230769231,0.6615384615384615,0.07692307692307693,0.03076923076923077,0.1076923076923077,0.0,0.03076923076923077
31304,0.14562479819179852,0.5014530190506942,0.1026800129157249,0.10203422667097191,0.08169195996125282,0.00871811430416532,0.05779786890539231
31305,0.06904761904761905,0.5714285714285714,0.07142857142857142,0.09285714285714286,0.09523809523809523,0.01904761904761905,0.08095238095238096
31306,0.07479674796747968,0.7121951219512195,0.05203252032520325,0.055284552845528454,0.04227642276422764,0.008130081300813009,0.055284552845528454
31307,0.07291666666666667,0.8055555555555556,0.003472222222222222,0.003472222222222222,0.05555555555555555,0.0,0.059027777777777776
40101,0.1276595744680851,0.3617021276595745,0.02127659574468085,0.2978723404255319,0.10638297872340426,0.02127659574468085,0.06382978723404255
40102,0.0364963503649635,0.7226277372262774,0.06204379562043796,0.043795620437956206,0.051094890510948905,0.014598540145985401,0.06934306569343066
40103,0.07936507936507936,0.6402116402116402,0.1111111111111111,0.015873015873015872,0.047619047619047616,0.021164021164021163,0.08465608465608465
40104,0.038461538461538464,0.8461538461538461,0.01282051282051282,0.0,0.019230769230769232,0.038461538461538464,0.04487179487179487
40105,0.0684931506849315,0.589041095890411,0.0547945205479452,0.0273972602739726,0.0684931506849315,0.0547945205479452,0.136986301369863
40106,0.20224719101123595,0.550561797752809,0.0449438202247191,0.033707865168539325,0.0898876404494382,0.033707865168539325,0.0449438202247191
40107,0.09523809523809523,0.7407407407407407,0.037037037037037035,0.021164021164021163,0.031746031746031744,0.015873015873015872,0.0582010582010582
40108,0.0546448087431694,0.7395264116575592,0.07832422586520947,0.061930783242258654,0.03278688524590164,0.0,0.03278688524590164
40109,0.10046728971962617,0.6588785046728972,0.09345794392523364,0.053738317757009345,0.035046728971962614,0.018691588785046728,0.0397196261682243
40110,0.023178807947019868,0.8079470198675497,0.029801324503311258,0.006622516556291391,0.016556291390728478,0.009933774834437087,0.10596026490066225
40111,0.08035714285714286,0.5892857142857143,0.10714285714285714,0.0625,0.0625,0.017857142857142856,0.08035714285714286
40201,0.6,0.0,0.1,0.3,0.0,0.0,0.0
40202,0.35384615384615387,0.1076923076923077,0.15384615384615385,0.1076923076923077,0.06153846153846154,0.0,0.2153846153846154
40203,0.71875,0.0,0.0,0.21875,0.0625,0.0,0.0
40204,0.36666666666666664,0.25,0.03333333333333333,0.25,0.05,0.0,0.05
40301,0.24390243902439024,0.1951219512195122,0.0,0.4878048780487805,0.07317073170731707,0.0,0.0
40302,0.37735849056603776,0.18867924528301888,0.018867924528301886,0.3113207547169811,0.07547169811320754,0.009433962264150943,0.018867924528301886
40303,0.34502923976608185,0.03508771929824561,0.07017543859649122,0.5029239766081871,0.011695906432748537,0.011695906432748537,0.023391812865497075
40304,0.5,0.02631578947368421,0.05263157894736842,0.3684210526315789,0.05263157894736842,0.0,0.0
40305,0.3157894736842105,0.42105263157894735,0.12781954887218044,0.06015037593984962,0.03007518796992481,0.007518796992481203,0.03759398496240601
40401,0.09287925696594428,0.737874097007224,0.023735810113519093,0.010319917440660475,0.026831785345717233,0.0041279669762641896,0.1042311661506708
40402,0.08261287223823247,0.7713736791546589,0.04418828049951969,0.024975984630163303,0.01536983669548511,0.0009606147934678194,0.06051873198847262
40403,0.03805774278215223,0.8451443569553806,0.04330708661417323,0.01706036745406824,0.01968503937007874,0.0013123359580052493,0.03543307086614173
40404,0.05476190476190476,0.8142857142857143,0.030952380952380953,0.014285714285714285,0.01904761904761905,0.002380952380952381,0.06428571428571428
40405,0.06802721088435375,0.8214285714285714,0.03231292517006803,0.023809523809523808,0.03231292517006803,0.00510204081632653,0.017006802721088437
40406,0.09951690821256039,0.7217391304347827,0.051207729468599035,0.04057971014492753,0.050241545893719805,0.003864734299516908,0.03285024154589372
40501,0.07738607050730868,0.7884780739466896,0.025795356835769563,0.007738607050730868,0.03181427343078246,0.0008598452278589854,0.06792777300085985
40502,0.11996418979409132,0.7582811101163832,0.02685765443151298,0.006266786034019696,0.023276633840644583,0.007162041181736795,0.05819158460161146
40503,0.1536293164200141,0.7209302325581395,0.035236081747709654,0.007751937984496124,0.026779422128259338,0.0014094432699083862,0.05426356589147287
40504,0.283688552767274,0.444740460639395,0.09969061533172911,0.04511859745617051,0.072103815744242,0.005414231694740461,0.04924372636644895
40505,0.10966057441253264,0.793733681462141,0.020887728459530026,0.020887728459530026,0.013054830287206266,0.010443864229765013,0.031331592689295036
40601,0.05458515283842795,0.7882096069868996,0.010917030567685589,0.010917030567685589,0.05895196506550218,0.004366812227074236,0.07205240174672489
40602,0.04683544303797468,0.8240506329113924,0.012658227848101266,0.015189873417721518,0.021518987341772152,0.0037974683544303796,0.0759493670886076
40603,0.09417808219178082,0.7482876712328768,0.032534246575342464,0.025684931506849314,0.02054794520547945,0.003424657534246575,0.07534246575342465
40604,0.04583333333333333,0.7666666666666667,0.041666666666666664,0.022916666666666665,0.052083333333333336,0.010416666666666666,0.06041666666666667
40605,0.1291866028708134,0.6961722488038278,0.045454545454545456,0.0215311004784689,0.034688995215311005,0.0023923444976076554,0.07057416267942583
40606,0.16455696202531644,0.589873417721519,0.0810126582278481,0.04810126582278481,0.04556962025316456,0.0,0.07088607594936709
40607,0.05734767025089606,0.8136200716845878,0.017921146953405017,0.021505376344086023,0.025089605734767026,0.0035842293906810036,0.06093189964157706
40608,0.0938337801608579,0.8123324396782842,0.040214477211796246,0.010723860589812333,0.002680965147453083,0.005361930294906166,0.03485254691689008
40701,0.03711558854718982,0.8324496288441146,0.02332979851537646,0.02014846235418876,0.033934252386002124,0.003181336161187699,0.04984093319194061
40702,0.06747967479674796,0.7682926829268293,0.03577235772357724,0.01951219512195122,0.044715447154471545,0.013821138211382113,0.05040650406504065
40703,0.03496503496503497,0.8419580419580419,0.02937062937062937,0.02097902097902098,0.039160839160839164,0.006993006993006993,0.026573426573426574
40704,0.07062978222483814,0.773984696880518,0.04473219540906415,0.010005885815185403,0.031783402001177165,0.015303119482048263,0.053560918187168925
40705,0.05894962486602358,0.8167202572347267,0.02572347266881029,0.022508038585209004,0.03215434083601286,0.0010718113612004287,0.04287245444801715
40706,0.006593406593406593,0.9032967032967033,0.017582417582417582,0.008791208791208791,0.04395604395604396,0.004395604395604396,0.015384615384615385
40707,0.026634382566585957,0.8789346246973365,0.014527845036319613,0.004842615012106538,0.007263922518159807,0.002421307506053269,0.06537530266343826
40708,0.04918032786885246,0.639344262295082,0.01639344262295082,0.06557377049180328,0.16393442622950818,0.04918032786885246,0.01639344262295082
40709,0.05555555555555555,0.7301587301587301,0.06746031746031746,0.03968253968253968,0.05952380952380952,0.003968253968253968,0.04365079365079365
40710,0.0661764705882353,0.7757352941176471,0.08088235294117647,0.022058823529411766,0.007352941176470588,0.014705882352941176,0.03308823529411765
40801,0.1342685370741483,0.6212424849699398,0.08617234468937876,0.05410821643286573,0.04809619238476954,0.01603206412825651,0.04008016032064128
40802,0.05263157894736842,0.8421052631578947,0.017543859649122806,0.0,0.017543859649122806,0.0,0.07017543859649122
40803,0.043478260869565216,0.8509316770186336,0.031055900621118012,0.0,0.006211180124223602,0.012422360248447204,0.055900621118012424
40804,0.0594059405940594,0.7970297029702971,0.034653465346534656,0.0049504950495049506,0.0297029702970297,0.0049504950495049506,0.06930693069306931
40805,0.07242339832869081,0.754874651810585,0.019498607242339833,0.036211699164345405,0.03064066852367688,0.016713091922005572,0.06963788300835655
40806,0.10457516339869281,0.6971677559912854,0.037037037037037035,0.0457516339869281,0.037037037037037035,0.013071895424836602,0.06535947712418301
40807,0.048728813559322036,0.7944915254237288,0.025423728813559324,0.038135593220338986,0.038135593220338986,0.00423728813559322,0.05084745762711865
40808,0.07886435331230283,0.7665615141955836,0.006309148264984227,0.01892744479495268,0.025236593059936908,0.01892744479495268,0.08517350157728706
40901,0.143256464011181,0.6988120195667366,0.04472396925227114,0.02585604472396925,0.023759608665269043,0.0069881201956673656,0.05660377358490566
40902,0.13693693693693693,0.7675675675675676,0.02702702702702703,0.018018018018018018,0.016216216216216217,0.0018018018018018018,0.032432432432432434
40903,0.13043478260869565,0.710997442455243,0.04603580562659847,0.020460358056265986,0.03580562659846547,0.0025575447570332483,0.05370843989769821
40904,0.07623318385650224,0.7982062780269058,0.04484304932735426,0.017937219730941704,0.026905829596412557,0.008968609865470852,0.026905829596412557
40905,0.06919275123558484,0.8056013179571664,0.016474464579901153,0.016474464579901153,0.02800658978583196,0.016474464579901153,0.047775947281713346
40906,0.13344051446945338,0.6511254019292605,0.028938906752411574,0.008038585209003215,0.027331189710610933,0.006430868167202572,0.14469453376205788
40907,0.03595890410958904,0.8167808219178082,0.02226027397260274,0.0017123287671232876,0.011986301369863013,0.0017123287671232876,0.1095890410958904
40908,0.07521367521367521,0.7333333333333333,0.020512820512820513,0.008547008547008548,0.05811965811965812,0.003418803418803419,0.10085470085470086
40909,0.151268115942029,0.6585144927536232,0.043478260869565216,0.03351449275362319,0.03351449275362319,0.004528985507246377,0.07518115942028986
40910,0.07311827956989247,0.6537634408602151,0.05161290322580645,0.02795698924731183,0.06666666666666667,0.012903225806451613,0.11397849462365592
40911,0.08171206225680934,0.7315175097276264,0.042801556420233464,0.01556420233463035,0.0311284046692607,0.01556420233463035,0.08171206225680934
41001,0.09103840682788052,0.7780938833570412,0.03698435277382646,0.00995732574679943,0.02275960170697013,0.005689900426742532,0.05547652916073969
41002,0.09322033898305085,0.7542372881355932,0.03559322033898305,0.006779661016949152,0.0288135593220339,0.013559322033898305,0.06779661016949153
41003,0.14392523364485982,0.6841121495327103,0.05046728971962617,0.028037383177570093,0.04672897196261682,0.005607476635514018,0.041121495327102804
41004,0.0695364238410596,0.6821192052980133,0.056291390728476824,0.04304635761589404,0.076158940397351,0.04304635761589404,0.029801324503311258
41005,0.13106796116504854,0.7135922330097088,0.024271844660194174,0.02912621359223301,0.04854368932038835,0.009708737864077669,0.043689320388349516
41006,0.05474452554744526,0.8613138686131386,0.01824817518248175,0.0072992700729927005,0.029197080291970802,0.0072992700729927005,0.021897810218978103
41007,0.08083832335329341,0.8383233532934131,0.017964071856287425,0.005988023952095809,0.0029940119760479044,0.008982035928143712,0.04491017964071856
41101,0.11670480549199085,0.5881006864988558,0.07551487414187644,0.05606407322654462,0.06864988558352403,0.020594965675057208,0.07437070938215103
41102,0.15513126491646778,0.6252983293556086,0.02386634844868735,0.014319809069212411,0.04295942720763723,0.002386634844868735,0.1360381861575179
41103,0.07246376811594203,0.8028985507246377,0.04927536231884058,0.008695652173913044,0.028985507246376812,0.002898550724637681,0.034782608695652174
41104,0.03497942386831276,0.9094650205761317,0.012345679012345678,0.00823045267489712,0.00205761316872428,0.00205761316872428,0.030864197530864196
41105,0.048507462686567165,0.8264925373134329,0.033582089552238806,0.0037313432835820895,0.020522388059701493,0.020522388059701493,0.04664179104477612
41106,0.03278688524590164,0.8565573770491803,0.028688524590163935,0.004098360655737705,0.03278688524590164,0.028688524590163935,0.01639344262295082
41107,0.05755395683453238,0.6870503597122302,0.017985611510791366,0.01618705035971223,0.025179856115107913,0.00539568345323741,0.1906474820143885
41108,0.2481132075471698,0.44622641509433963,0.05660377358490566,0.033962264150943396,0.05,0.008490566037735849,0.15660377358490565
41109,0.0778688524590164,0.7459016393442623,0.036885245901639344,0.020491803278688523,0.00819672131147541,0.012295081967213115,0.09836065573770492
41110,0.03820598006644518,0.8172757475083057,0.03488372093023256,0.006644518272425249,0.029900332225913623,0.016611295681063124,0.05647840531561462
50101,0.017241379310344827,0.896551724137931,0.03879310344827586,0.008620689655172414,0.0,0.008620689655172414,0.03017241379310345
50102,0.0,0.5925925925925926,0.14814814814814814,0.0,0.037037037037037035,0.037037037037037035,0.18518518518518517
50103,0.009615384615384616,0.9086538461538461,0.014423076923076924,0.0,0.009615384615384616,0.0,0.057692307692307696
50201,0.011299435028248588,0.9152542372881356,0.005649717514124294,0.011299435028248588,0.03389830508474576,0.011299435028248588,0.011299435028248588
50202,0.014492753623188406,0.927536231884058,0.021739130434782608,0.0,0.007246376811594203,0.007246376811594203,0.021739130434782608
50203,0.0,0.9157894736842105,0.021052631578947368,0.007017543859649123,0.0035087719298245615,0.02456140350877193,0.028070175438596492
50204,0.0,0.6363636363636364,0.0,0.0,0.0,0.2727272727272727,0.09090909090909091
50205,0.0,0.946236559139785,0.0,0.0,0.021505376344086023,0.03225806451612903,0.0
50206,0.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.05263157894736842
50207,0.025806451612903226,0.7870967741935484,0.03225806451612903,0.0064516129032258064,0.03870967741935484,0.06451612903225806,0.04516129032258064
50208,0.015625,0.9375,0.0,0.0,0.015625,0.0,0.03125
50209,0.0449438202247191,0.6741573033707865,0.02247191011235955,0.011235955056179775,0.15730337078651685,0.0449438202247191,0.0449438202247191
50210,0.007692307692307693,0.9153846153846154,0.015384615384615385,0.0,0.0,0.007692307692307693,0.05384615384615385
50301,0.08196721311475409,0.6229508196721312,0.0,0.06557377049180328,0.0,0.06557377049180328,0.16393442622950818
50302,0.0625,0.59375,0.015625,0.03125,0.015625,0.03125,0.25
50303,0.10666666666666667,0.5333333333333333,0.02666666666666667,0.02666666666666667,0.05333333333333334,0.02666666666666667,0.22666666666666666
50304,0.0975609756097561,0.43902439024390244,0.024390243902439025,0.12195121951219512,0.12195121951219512,0.07317073170731707,0.12195121951219512
50305,0.03225806451612903,0.8225806451612904,0.016129032258064516,0.016129032258064516,0.0,0.06451612903225806,0.04838709677419355
50306,0.3157894736842105,0.2631578947368421,0.10526315789473684,0.05263157894736842,0.0,0.21052631578947367,0.05263157894736842
50307,0.04,0.54,0.0,0.08,0.1,0.02,0.22
50308,0.125,0.5625,0.09375,0.0,0.03125,0.0625,0.125
50309,0.0,0.3783783783783784,0.0,0.0,0.5405405405405406,0.05405405405405406,0.02702702702702703
50401,0.0990990990990991,0.795045045045045,0.015765765765765764,0.0045045045045045045,0.009009009009009009,0.024774774774774775,0.0518018018018018
50402,0.2326283987915408,0.6042296072507553,0.06042296072507553,0.021148036253776436,0.021148036253776436,0.006042296072507553,0.054380664652567974
50403,0.18732782369146006,0.6253443526170799,0.02203856749311295,0.06887052341597796,0.046831955922865015,0.0,0.049586776859504134
50404,0.22137404580152673,0.5095419847328244,0.08015267175572519,0.06679389312977099,0.07442748091603053,0.009541984732824428,0.03816793893129771
50405,0.027777777777777776,0.6388888888888888,0.09722222222222222,0.1111111111111111,0.08333333333333333,0.013888888888888888,0.027777777777777776
50406,0.040983606557377046,0.8114754098360656,0.0,0.00819672131147541,0.11475409836065574,0.02459016393442623,0.0
