dname,year,DIST,founding_year_ad,n_new_firms,emp_new_firms,rev_new_firms,cap_new_firms,n_new_firms_size_micro_1,n_new_firms_size_small_2_9,n_new_firms_size_medium_10_50,n_new_firms_size_large_51p,n_new_firms_education_health_social,n_new_firms_manufacturing,n_new_firms_other_services,n_new_firms_trade_retail,n_new_firms_finance_prof_realestate,n_new_firms_hospitality_food,n_new_firms_transport_storage,n_new_firms_agriculture,n_new_firms_construction,log_n_new_firms,log_emp_new_firms,log_rev_new_firms,log_cap_new_firms,log_n_new_firms_size_micro_1,log_n_new_firms_size_small_2_9,log_n_new_firms_size_medium_10_50,log_n_new_firms_size_large_51p,log_n_new_firms_education_health_social,log_n_new_firms_manufacturing,log_n_new_firms_other_services,log_n_new_firms_trade_retail,log_n_new_firms_finance_prof_realestate,log_n_new_firms_hospitality_food,log_n_new_firms_transport_storage,log_n_new_firms_agriculture,log_n_new_firms_construction
Syangja,2004,409,2004,82,264,116328048,92024213,30,44,8,0,10,4,5,45,3,14,0,1,0,4.418840607796598,5.579729825986222,18.57192476639812,18.33756229603559,3.4339872044851463,3.8066624897703196,2.1972245773362196,0,2.3978952727983707,1.6094379124341003,1.791759469228055,3.828641396489095,1.3862943611198906,2.70805020110221,0,0.6931471805599453,0
Syangja,2005,409,2005,121,373,255484080,129409995,39,76,5,1,11,14,4,70,2,16,0,4,0,4.804021044733257,5.924255797414532,19.358670660383222,18.67849618588834,3.6888794541139363,4.343805421853684,1.791759469228055,0.6931471805599453,2.4849066497880004,2.70805020110221,1.6094379124341003,4.2626798770413155,1.0986122886681098,2.833213344056216,0,1.6094379124341003,0
Syangja,2006,409,2006,125,442,196490172,146484677,38,78,9,0,11,22,3,65,5,18,0,1,0,4.836281906951478,6.093569770045136,19.09612297784492,18.802431393921076,3.6635616461296463,4.3694478524670215,2.302585092994046,0,2.4849066497880004,3.1354942159291497,1.3862943611198906,4.189654742026425,1.791759469228055,2.9444389791664403,0,0.6931471805599453,0
Syangja,2007,409,2007,122,399,299526420,351344400,41,72,9,0,12,15,7,56,9,23,0,0,0,4.812184355372417,5.991464547107982,19.517713188657265,19.67727749979883,3.7376696182833684,4.290459441148391,2.302585092994046,0,2.5649493574615367,2.772588722239781,2.0794415416798357,4.04305126783455,2.302585092994046,3.1780538303479458,0,0,0
Syangja,2008,409,2008,428,1169,585910596,404651715,150,261,16,1,18,45,13,259,22,67,0,4,0,6.061456918928017,7.064759027791802,20.18867777105567,19.818537294598833,5.017279836814924,5.568344503761097,2.833213344056216,0.6931471805599453,2.9444389791664403,3.828641396489095,2.6390573296152584,5.560681631015528,3.1354942159291497,4.219507705176107,0,1.6094379124341003,0
Syangja,2009,409,2009,169,576,839594736,589000294,41,116,12,0,15,21,7,93,14,18,0,1,0,5.135798437050262,6.3578422665081,20.548429877429932,20.19393724246463,3.7376696182833684,4.762173934797756,2.5649493574615367,0,2.772588722239781,3.091042453358316,2.0794415416798357,4.543294782270004,2.70805020110221,2.9444389791664403,0,0.6931471805599453,0
Syangja,2010,409,2010,190,606,414918312,469511407,63,116,10,1,13,28,4,108,16,17,0,4,0,5.25227342804663,6.408528791059498,19.843592222675618,19.967203154506958,4.1588830833596715,4.762173934797756,2.3978952727983707,0.6931471805599453,2.6390573296152584,3.367295829986474,1.6094379124341003,4.6913478822291435,2.833213344056216,2.8903717578961645,0,1.6094379124341003,0
Syangja,2011,409,2011,316,724,468356448,366212192,123,190,3,0,6,42,14,179,18,52,0,5,0,5.75890177387728,6.586171654854675,19.964740207141354,19.718723485663492,4.820281565605037,5.25227342804663,1.3862943611198906,0,1.9459101490553132,3.7612001156935624,2.70805020110221,5.19295685089021,2.9444389791664403,3.970291913552122,0,1.791759469228055,0
Syangja,2012,409,2012,312,726,484581420,426707333,118,189,5,0,11,29,9,186,20,53,0,4,0,5.746203190540153,6.588926477533519,19.998796026775594,19.87160893573023,4.77912349311153,5.247024072160486,1.791759469228055,0,2.4849066497880004,3.4011973816621555,2.302585092994046,5.231108616854587,3.044522437723423,3.9889840465642745,0,1.6094379124341003,0
Syangja,2013,409,2013,754,1521,1368678840,877729700,309,438,7,0,13,100,30,471,16,111,1,12,0,6.626717749249025,7.3277805384216315,21.037111761867145,20.592849246570523,5.736572297479192,6.0844994130751715,2.0794415416798357,0,2.6390573296152584,4.61512051684126,3.4339872044851463,6.156978985585555,2.833213344056216,4.718498871295094,0.6931471805599453,2.5649493574615367,0
Syangja,2014,409,2014,424,976,664455804,380532362,182,237,4,1,13,57,22,242,17,56,0,17,0,6.052089168924417,6.884486652042782,20.314478925252654,19.757081785525617,5.209486152841421,5.472270673671475,1.6094379124341003,0.6931471805599453,2.6390573296152584,4.060443010546419,3.1354942159291497,5.493061443340548,2.8903717578961645,4.04305126783455,0,2.8903717578961645,0
Syangja,2015,409,2015,670,1497,731435952,610244451,290,365,14,1,11,91,26,402,12,103,0,25,0,6.508769136971682,7.311886164077165,20.41052021888378,20.229370175840014,5.673323267171493,5.902633333401366,2.70805020110221,0.6931471805599453,2.4849066497880004,4.5217885770490405,3.295836866004329,5.998936561946683,2.5649493574615367,4.6443908991413725,0,3.258096538021482,0
Syangja,2016,409,2016,788,1734,1018104444,585318755,336,435,16,1,25,88,22,484,22,128,0,18,1,6.670766320845874,7.45876269238096,20.74120834804373,20.18766713885309,5.820082930352362,6.077642243349034,2.833213344056216,0.6931471805599453,3.258096538021482,4.48863636973214,3.1354942159291497,6.184148890937483,3.1354942159291497,4.859812404361672,0,2.9444389791664403,0.6931471805599453
Syangja,2017,409,2017,1195,2340,1017770256,772672161,564,614,17,0,31,138,44,706,22,236,0,17,1,7.086737934510577,7.75833346749091,20.740880048858447,20.46536540533623,6.336825731146441,6.421622267806518,2.8903717578961645,0,3.4657359027997265,4.9344739331306915,3.8066624897703196,6.561030665896573,3.1354942159291497,5.4680601411351315,0,2.8903717578961645,0.6931471805599453
Syangja,2018,409,2018,150,343,96940752,48304867,69,77,4,0,10,12,6,80,0,42,0,0,0,5.017279836814924,5.840641657373398,18.38961055604269,17.69304290029364,4.248495242049359,4.356708826689592,1.6094379124341003,0,2.3978952727983707,2.5649493574615367,1.9459101490553132,4.394449154672439,0,3.7612001156935624,0,0,0
Tanahu,1980,407,1980,12,167,103007376,204214286,1,8,2,1,9,1,0,2,0,0,0,0,0,2.5649493574615367,5.123963979403259,18.450311164988445,19.134680426967236,0.6931471805599453,2.1972245773362196,1.0986122886681098,0.6931471805599453,2.302585092994046,0.6931471805599453,0,1.0986122886681098,0,0,0,0,0
Tanahu,1981,407,1981,16,114,72107952,183799228,1,11,4,0,7,1,1,6,0,0,1,0,0,2.833213344056216,4.74493212836325,18.093674901303775,19.029354573100132,0.6931471805599453,2.4849066497880004,1.6094379124341003,0,2.0794415416798357,0.6931471805599453,0.6931471805599453,1.9459101490553132,0,0,0.6931471805599453,0,0
Tanahu,1982,407,1982,14,129,53524104,52046361,2,10,1,1,7,0,1,4,2,0,0,0,0,2.70805020110221,4.867534450455582,17.795642671141884,17.767645456250158,1.0986122886681098,2.3978952727983707,0.6931471805599453,0.6931471805599453,2.0794415416798357,0,0.6931471805599453,1.6094379124341003,1.0986122886681098,0,0,0,0
Tanahu,1983,407,1983,37,220,67616148,117131256,14,19,3,1,8,3,3,17,1,3,0,2,0,3.6375861597263857,5.3981627015177525,18.029357403015936,18.578805718654145,2.70805020110221,2.995732273553991,1.3862943611198906,0.6931471805599453,2.1972245773362196,1.3862943611198906,1.3862943611198906,2.8903717578961645,0.6931471805599453,1.3862943611198906,0,1.0986122886681098,0
Tanahu,1984,407,1984,14,131,313340784,195613022,3,8,3,0,9,0,1,3,0,1,0,0,0,2.70805020110221,4.882801922586371,19.56280192619232,19.091648893103258,1.3862943611198906,2.1972245773362196,1.3862943611198906,0,2.302585092994046,0,0.6931471805599453,1.3862943611198906,0,0.6931471805599453,0,0,0
Tanahu,1985,407,1985,28,320,214796712,4130090237,6,17,3,2,7,0,3,13,1,3,0,1,0,3.367295829986474,5.771441123130016,19.185202617874822,22.141565093075332,1.9459101490553132,2.8903717578961645,1.3862943611198906,1.0986122886681098,2.0794415416798357,0,1.3862943611198906,2.6390573296152584,0.6931471805599453,1.3862943611198906,0,0.6931471805599453,0
Tanahu,1986,407,1986,16,69,30356292,51868271,3,11,2,0,2,0,0,14,0,0,0,0,0,2.833213344056216,4.248495242049359,17.22851440158744,17.76421783171829,1.3862943611198906,2.4849066497880004,1.0986122886681098,0,1.0986122886681098,0,0,2.70805020110221,0,0,0,0,0
Tanahu,1987,407,1987,29,361,281148276,268086520,2,22,3,2,13,2,0,13,0,1,0,0,0,3.4011973816621555,5.8916442118257715,19.454392764282495,19.406820325925896,1.0986122886681098,3.1354942159291497,1.3862943611198906,1.0986122886681098,2.6390573296152584,1.0986122886681098,0,2.6390573296152584,0,0.6931471805599453,0,0,0
Tanahu,1988,407,1988,91,847,2724628188,919963084,20,56,14,1,34,5,4,35,1,6,0,5,1,4.5217885770490405,6.742880635791903,21.725597811348564,20.639844102202332,3.044522437723423,4.04305126783455,2.70805020110221,0.6931471805599453,3.5553480614894135,1.791759469228055,1.6094379124341003,3.58351893845611,0.6931471805599453,1.9459101490553132,0,1.791759469228055,0.6931471805599453
Tanahu,1989,407,1989,54,344,124379028,267539375,4,43,6,1,36,1,1,12,0,4,0,0,0,4.007333185232471,5.84354441703136,18.638844146888207,19.404777313467477,1.6094379124341003,3.784189633918261,1.9459101490553132,0.6931471805599453,3.6109179126442243,0.6931471805599453,0.6931471805599453,2.5649493574615367,0,1.6094379124341003,0,0,0
Tanahu,1990,407,1990,28,149,105417648,128734264,5,18,5,0,15,3,0,9,0,1,0,0,0,3.367295829986474,5.0106352940962555,18.47344062787155,18.6732608764472,1.791759469228055,2.9444389791664403,1.791759469228055,0,2.772588722239781,1.3862943611198906,0,2.302585092994046,0,0.6931471805599453,0,0,0
Tanahu,1991,407,1991,38,109,57971076,57790606,13,24,1,0,13,2,2,16,0,1,1,3,0,3.6635616461296463,4.700480365792417,17.87545477171846,17.872336811786127,2.6390573296152584,3.2188758248682006,0.6931471805599453,0,2.6390573296152584,1.0986122886681098,1.0986122886681098,2.833213344056216,0,0.6931471805599453,0.6931471805599453,1.3862943611198906,0
Tanahu,1992,407,1992,39,205,161467608,94248800,13,20,5,1,14,2,9,10,0,0,0,3,1,3.6888794541139363,5.327876168789581,18.89981511704395,18.361448662726065,2.6390573296152584,3.044522437723423,1.791759469228055,0.6931471805599453,2.70805020110221,1.0986122886681098,2.302585092994046,2.3978952727983707,0,0,0,1.3862943611198906,0.6931471805599453
Tanahu,1993,407,1993,166,482,281972928,358764287,51,111,4,0,26,21,8,67,10,17,2,15,0,5.117993812416755,6.180016653652572,19.457321627840532,19.698176151422725,3.9512437185814275,4.718498871295094,1.6094379124341003,0,3.295836866004329,3.091042453358316,2.1972245773362196,4.219507705176107,2.3978952727983707,2.8903717578961645,1.0986122886681098,2.772588722239781,0
Tanahu,1994,407,1994,81,535,272976276,1018240504,26,51,2,2,24,6,4,25,1,6,1,14,0,4.406719247264253,6.284134161070802,19.424895451937534,20.74134197962732,3.295836866004329,3.9512437185814275,1.0986122886681098,1.0986122886681098,3.2188758248682006,1.9459101490553132,1.6094379124341003,3.258096538021482,0.6931471805599453,1.9459101490553132,0.6931471805599453,2.70805020110221,0
Tanahu,1995,407,1995,111,431,573191376,574805059,53,48,10,0,20,2,12,32,2,5,0,38,0,4.718498871295094,6.068425588244111,20.16673021019034,20.169541515192332,3.9889840465642745,3.8918202981106265,2.3978952727983707,0,3.044522437723423,1.0986122886681098,2.5649493574615367,3.4965075614664802,1.0986122886681098,1.791759469228055,0,3.6635616461296463,0
Tanahu,1996,407,1996,93,403,310054728,336160058,31,54,8,0,13,5,12,38,3,5,1,16,0,4.543294782270004,6.0014148779611505,19.552259385022495,19.63309797057261,3.4657359027997265,4.007333185232471,2.1972245773362196,0,2.6390573296152584,1.791759469228055,2.5649493574615367,3.6635616461296463,1.3862943611198906,1.791759469228055,0.6931471805599453,2.833213344056216,0
Tanahu,1997,407,1997,96,269,429277572,1323078875,39,55,2,0,11,6,5,37,2,8,0,26,1,4.574710978503383,5.598421958998375,19.87761429097298,21.003227339349703,3.6888794541139363,4.02535169073515,1.0986122886681098,0,2.4849066497880004,1.9459101490553132,1.791759469228055,3.6375861597263857,1.0986122886681098,2.1972245773362196,0,3.295836866004329,0.6931471805599453
Tanahu,1998,407,1998,142,356,368392284,452188035,52,86,4,0,16,11,7,75,4,20,0,9,0,4.962844630259907,5.877735781779639,19.724658920215173,19.929608660138374,3.970291913552122,4.465908118654584,1.6094379124341003,0,2.833213344056216,2.4849066497880004,2.0794415416798357,4.330733340286331,1.6094379124341003,3.044522437723423,0,2.302585092994046,0
Tanahu,1999,407,1999,94,321,618425484,486644564,37,52,5,0,17,10,8,40,3,8,0,8,0,4.553876891600541,5.7745515455444085,20.242687265578496,20.00304456858372,3.6375861597263857,3.970291913552122,1.791759469228055,0,2.8903717578961645,2.3978952727983707,2.1972245773362196,3.713572066704308,1.3862943611198906,2.1972245773362196,0,2.1972245773362196,0
Tanahu,2000,407,2000,85,237,283040004,94381267,28,54,3,0,11,7,10,35,5,11,0,6,0,4.454347296253507,5.472270673671475,19.461098806041097,18.362853179222064,3.367295829986474,4.007333185232471,1.3862943611198906,0,2.4849066497880004,2.0794415416798357,2.3978952727983707,3.58351893845611,1.791759469228055,2.4849066497880004,0,1.9459101490553132,0
Tanahu,2001,407,2001,152,366,570901740,356956702,58,89,5,0,14,12,15,78,5,9,1,18,0,5.030437921392435,5.905361848054571,20.16272767050069,19.69312505227684,4.07753744390572,4.499809670330265,1.791759469228055,0,2.70805020110221,2.5649493574615367,2.772588722239781,4.3694478524670215,1.791759469228055,2.302585092994046,0.6931471805599453,2.9444389791664403,0
Tanahu,2002,407,2002,106,285,440424984,289805833,41,60,5,0,10,7,10,55,2,11,0,11,0,4.672828834461906,5.655991810819852,19.903250693719464,19.48472171877314,3.7376696182833684,4.110873864173311,1.791759469228055,0,2.3978952727983707,2.0794415416798357,2.3978952727983707,4.02535169073515,1.0986122886681098,2.4849066497880004,0,2.4849066497880004,0
Tanahu,2003,407,2003,420,1034,729316692,1630000188,159,253,7,1,20,44,30,255,9,44,0,18,0,6.042632833682381,6.942156705699469,20.407618616764225,21.211845967715995,5.075173815233827,5.537334267018537,2.0794415416798357,0.6931471805599453,3.044522437723423,3.8066624897703196,3.4339872044851463,5.545177444479562,2.302585092994046,3.8066624897703196,0,2.9444389791664403,0
Tanahu,2004,407,2004,110,328,165301032,131737930,43,62,5,0,14,7,8,58,2,9,0,12,0,4.709530201312334,5.796057750765372,18.923278812015525,18.69632513587663,3.784189633918261,4.143134726391533,1.791759469228055,0,2.70805020110221,2.0794415416798357,2.1972245773362196,4.07753744390572,1.0986122886681098,2.302585092994046,0,2.5649493574615367,0
Tanahu,2005,407,2005,172,600,739429488,527629651,72,88,12,0,22,16,10,89,7,17,1,10,0,5.153291594497779,6.398594934535208,20.421389486008557,20.08390517889611,4.290459441148391,4.48863636973214,2.5649493574615367,0,3.1354942159291497,2.833213344056216,2.3978952727983707,4.499809670330265,2.0794415416798357,2.8903717578961645,0.6931471805599453,2.3978952727983707,0
Tanahu,2006,407,2006,221,882,1354084560,1913661427,63,132,26,0,33,18,25,100,14,24,0,7,0,5.402677381872279,6.78332520060396,21.02639146221905,21.372284221957877,4.1588830833596715,4.890349128221754,3.295836866004329,0,3.5263605246161616,2.9444389791664403,3.258096538021482,4.61512051684126,2.70805020110221,3.2188758248682006,0,2.0794415416798357,0
Tanahu,2007,407,2007,256,973,8884410996,682692556,73,154,29,0,33,20,25,95,27,37,0,19,0,5.54907608489522,6.881411303642535,22.907564004515443,20.341555180029385,4.30406509320417,5.043425116919247,3.4011973816621555,0,3.5263605246161616,3.044522437723423,3.258096538021482,4.564348191467836,3.332204510175204,3.6375861597263857,0,2.995732273553991,0
Tanahu,2008,407,2008,499,1463,1178918076,944752413,164,313,21,1,40,36,28,263,16,84,2,30,0,6.214608098422191,7.288927694521257,20.887862970930527,20.666433455363933,5.10594547390058,5.749392985908253,3.091042453358316,0.6931471805599453,3.713572066704308,3.6109179126442243,3.367295829986474,5.575949103146316,2.833213344056216,4.442651256490317,1.0986122886681098,3.4339872044851463,0
Tanahu,2009,407,2009,304,937,731984688,1230580814,97,193,14,0,23,40,27,147,24,29,2,12,0,5.720311776607412,6.843749949006225,20.411270155040164,20.930752102193022,4.584967478670572,5.267858159063328,2.70805020110221,0,3.1780538303479458,3.713572066704308,3.332204510175204,4.997212273764115,3.2188758248682006,3.4011973816621555,1.0986122886681098,2.5649493574615367,0
Tanahu,2010,407,2010,310,919,638150520,598138237,94,204,11,1,13,42,25,169,22,31,0,8,0,5.739792912179234,6.824373670043086,20.274084739815112,20.20933245242396,4.553876891600541,5.3230099791384085,2.4849066497880004,0.6931471805599453,2.6390573296152584,3.7612001156935624,3.258096538021482,5.135798437050262,3.1354942159291497,3.4657359027997265,0,2.1972245773362196,0
Tanahu,2011,407,2011,569,1468,1585638048,4403442418,196,359,14,0,46,54,32,280,29,99,0,29,0,6.345636360828596,7.292337176173877,21.184252717846434,22.205652439934898,5.2832037287379885,5.886104031450156,2.70805020110221,0,3.8501476017100584,4.007333185232471,3.4965075614664802,5.638354669333745,3.4011973816621555,4.605170185988092,0,3.4011973816621555,0
Tanahu,2012,407,2012,594,1628,1327719216,999117215,203,374,16,1,30,74,33,318,26,95,0,18,0,6.38856140554563,7.395721608602045,21.00672843266362,20.722382663063144,5.318119993844216,5.926926025970411,2.833213344056216,0.6931471805599453,3.4339872044851463,4.31748811353631,3.5263605246161616,5.765191102784844,3.295836866004329,4.564348191467836,0,2.9444389791664403,0
Tanahu,2013,407,2013,939,3888,1982192364,879925471,380,548,10,1,43,97,50,528,22,167,0,31,1,6.84587987526405,8.265907334155747,21.407469324148614,20.595347770940958,5.942799375126701,6.3080984415095305,2.3978952727983707,0.6931471805599453,3.784189633918261,4.584967478670572,3.9318256327243257,6.270988431858299,3.1354942159291497,5.123963979403259,0,3.4657359027997265,0.6931471805599453
Tanahu,2014,407,2014,811,1889,1337922804,818016057,353,451,6,1,76,84,43,421,25,129,0,33,0,6.699500340161678,7.5443321080536885,21.014384102668185,20.522392525181186,5.869296913133774,6.113682179832232,1.9459101490553132,0.6931471805599453,4.343805421853684,4.442651256490317,3.784189633918261,6.045005314036012,3.258096538021482,4.867534450455582,0,3.5263605246161616,0
Tanahu,2015,407,2015,1149,2663,1595108004,1264683497,482,648,18,1,122,97,61,611,27,186,0,43,2,7.047517221357296,7.88758403166028,21.190207285624222,20.958087728611364,6.180016653652572,6.47543271670409,2.9444389791664403,0.6931471805599453,4.812184355372417,4.584967478670572,4.127134385045092,6.416732282512326,3.332204510175204,5.231108616854587,0,3.784189633918261,1.0986122886681098
Tanahu,2016,407,2016,1446,3212,2355237720,1848991734,569,858,19,0,75,135,66,821,50,259,1,39,0,7.277247726631484,8.074960359115858,21.579907502420166,21.337906319357632,6.345636360828596,6.755768921984255,2.995732273553991,0,4.330733340286331,4.912654885736052,4.204692619390966,6.71174039505618,3.9318256327243257,5.560681631015528,0.6931471805599453,3.6888794541139363,0
Tanahu,2017,407,2017,2415,4663,3835871328,1566723506,1083,1313,19,0,114,212,125,1379,51,489,1,38,6,7.789868559054706,8.447628728030327,22.067662450391467,21.172252337400003,6.988413181999592,7.1808311990445555,2.995732273553991,0,4.74493212836325,5.3612921657094255,4.836281906951478,7.22983877815125,3.9512437185814275,6.194405391104672,0.6931471805599453,3.6635616461296463,1.9459101490553132
Tanahu,2018,407,2018,265,555,200039856,200546659,127,133,5,0,12,21,16,157,2,54,0,3,0,5.583496308781699,6.320768294250582,19.114027189657694,19.116557495840706,4.852030263919617,4.897839799950911,1.791759469228055,0,2.5649493574615367,3.091042453358316,2.833213344056216,5.062595033026967,1.0986122886681098,4.007333185232471,0,1.3862943611198906,0
Taplejung,1980,101,1980,9,38,45725328,63252961,1,8,0,0,4,3,1,1,0,0,0,0,0,2.302585092994046,3.6635616461296463,17.638162947403945,17.962652514514936,0.6931471805599453,2.1972245773362196,0,0,1.6094379124341003,1.3862943611198906,0.6931471805599453,0.6931471805599453,0,0,0,0,0
Taplejung,1981,101,1981,7,43,11099916,16927743,3,2,2,0,4,2,1,0,0,0,0,0,0,2.0794415416798357,3.784189633918261,16.22244818877713,16.644464490652464,1.3862943611198906,1.0986122886681098,1.0986122886681098,0,1.6094379124341003,1.0986122886681098,0.6931471805599453,0,0,0,0,0,0
Taplejung,1982,101,1982,5,20,7656204,2303578289,1,4,0,0,3,1,0,1,0,0,0,0,0,1.791759469228055,3.044522437723423,15.851026988140982,21.557729529173148,0.6931471805599453,1.6094379124341003,0,0,1.3862943611198906,0.6931471805599453,0,0.6931471805599453,0,0,0,0,0
Taplejung,1983,101,1983,34,88,26138676,35813098,13,20,1,0,6,10,3,8,2,2,3,0,0,3.5553480614894135,4.48863636973214,17.078926652790763,17.393824278302844,2.6390573296152584,3.044522437723423,0.6931471805599453,0,1.9459101490553132,2.3978952727983707,1.3862943611198906,2.1972245773362196,1.0986122886681098,1.0986122886681098,1.3862943611198906,0,0
Taplejung,1984,101,1984,6,15,3624456,10549443,3,3,0,0,2,1,1,2,0,0,0,0,0,1.9459101490553132,2.772588722239781,15.103215041947356,16.17158371507578,1.3862943611198906,1.3862943611198906,0,0,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0986122886681098,0,0,0,0,0
Taplejung,1985,101,1985,6,22,17733276,8746758,2,4,0,0,4,0,0,1,0,0,0,1,0,1.9459101490553132,3.1354942159291497,16.690953488946988,15.984193789718773,1.0986122886681098,1.6094379124341003,0,0,1.6094379124341003,0,0,0.6931471805599453,0,0,0,0.6931471805599453,0
Taplejung,1986,101,1986,9,26,7600476,9663500,1,8,0,0,3,1,1,3,0,0,1,0,0,2.302585092994046,3.295836866004329,15.84372156644493,16.083866562889828,0.6931471805599453,2.1972245773362196,0,0,1.3862943611198906,0.6931471805599453,0.6931471805599453,1.3862943611198906,0,0,0.6931471805599453,0,0
Taplejung,1987,101,1987,14,48,8505468,34225800,3,11,0,0,4,2,1,4,0,0,3,0,0,2.70805020110221,3.8918202981106265,15.956219926324644,17.348490332809405,1.3862943611198906,2.4849066497880004,0,0,1.6094379124341003,1.0986122886681098,0.6931471805599453,1.6094379124341003,0,0,1.3862943611198906,0,0
Taplejung,1988,101,1988,44,177,108403164,68966068,12,29,3,0,21,7,3,9,1,2,1,0,0,3.8066624897703196,5.181783550292085,18.50136784396056,18.04912518798788,2.5649493574615367,3.4011973816621555,1.3862943611198906,0,3.091042453358316,2.0794415416798357,1.3862943611198906,2.302585092994046,0.6931471805599453,1.0986122886681098,0.6931471805599453,0,0
Taplejung,1989,101,1989,18,70,32897868,17196066,5,12,1,0,7,3,3,4,0,0,0,0,1,2.9444389791664403,4.2626798770413155,17.308918441601328,16.66019125284566,1.791759469228055,2.5649493574615367,0.6931471805599453,0,2.0794415416798357,1.3862943611198906,1.3862943611198906,1.6094379124341003,0,0,0,0,0.6931471805599453
Taplejung,1990,101,1990,20,137,612840504,146924792,2,17,0,1,8,3,4,1,0,0,3,0,1,3.044522437723423,4.927253685157205,20.23361527244386,18.805431401579913,1.0986122886681098,2.8903717578961645,0,0.6931471805599453,2.1972245773362196,1.3862943611198906,1.6094379124341003,0.6931471805599453,0,0,1.3862943611198906,0,0.6931471805599453
Taplejung,1991,101,1991,10,34,2894376,16398000,1,9,0,0,1,2,1,1,1,0,4,0,0,2.3978952727983707,3.5553480614894135,14.87828044721238,16.612669995121305,0.6931471805599453,2.302585092994046,0,0,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1.6094379124341003,0,0
Taplejung,1992,101,1992,16,52,33756168,26666648,4,12,0,0,9,2,2,1,0,0,0,1,1,2.833213344056216,3.970291913552122,17.33467374376482,17.098924241469827,1.6094379124341003,2.5649493574615367,0,0,2.302585092994046,1.0986122886681098,1.0986122886681098,0.6931471805599453,0,0,0,0.6931471805599453,0.6931471805599453
Taplejung,1993,101,1993,58,208,47351508,203196457,20,35,3,0,11,14,4,20,0,3,2,4,0,4.07753744390572,5.342334251964811,17.673109246148744,19.129683842414316,3.044522437723423,3.58351893845611,1.3862943611198906,0,2.4849066497880004,2.70805020110221,1.6094379124341003,3.044522437723423,0,1.3862943611198906,1.0986122886681098,1.6094379124341003,0
Taplejung,1994,101,1994,31,89,18453144,53468064,14,16,1,0,10,1,5,9,2,0,2,2,0,3.4657359027997265,4.499809670330265,16.730745374628643,17.79459511775317,2.70805020110221,2.833213344056216,0.6931471805599453,0,2.3978952727983707,0.6931471805599453,1.791759469228055,2.302585092994046,1.0986122886681098,0,1.0986122886681098,1.0986122886681098,0
Taplejung,1995,101,1995,56,146,39070896,189289064,24,32,0,0,17,3,11,13,1,2,0,9,0,4.04305126783455,4.990432586778736,17.480888425559616,19.0587858490594,3.2188758248682006,3.4965075614664802,0,0,2.8903717578961645,1.3862943611198906,2.4849066497880004,2.6390573296152584,0.6931471805599453,1.0986122886681098,0,2.302585092994046,0
Taplejung,1996,101,1996,45,156,36583992,62989489,11,32,2,0,20,1,5,6,0,1,4,8,0,3.828641396489095,5.056245805348308,17.415121352979533,17.958478445042076,2.4849066497880004,3.4965075614664802,1.0986122886681098,0,3.044522437723423,0.6931471805599453,1.791759469228055,1.9459101490553132,0,0.6931471805599453,1.6094379124341003,2.1972245773362196,0
Taplejung,1997,101,1997,66,156,55035852,64196380,30,36,0,0,17,6,10,12,6,5,2,8,0,4.204692619390966,5.056245805348308,17.82349540354728,17.97745739635479,3.4339872044851463,3.6109179126442243,0,0,2.8903717578961645,1.9459101490553132,2.3978952727983707,2.5649493574615367,1.9459101490553132,1.791759469228055,1.0986122886681098,2.1972245773362196,0
Taplejung,1998,101,1998,62,154,68571744,105667412,25,36,1,0,11,8,11,24,0,4,2,2,0,4.143134726391533,5.043425116919247,18.043391127383583,18.475807106239984,3.258096538021482,3.6109179126442243,0.6931471805599453,0,2.4849066497880004,2.1972245773362196,2.4849066497880004,3.2188758248682006,0,1.6094379124341003,1.0986122886681098,1.0986122886681098,0
Taplejung,1999,101,1999,47,122,334205064,73590764,21,25,1,0,12,3,10,11,1,1,2,7,0,3.871201010907891,4.812184355372417,19.627265329606175,18.11403010028291,3.091042453358316,3.258096538021482,0.6931471805599453,0,2.5649493574615367,1.3862943611198906,2.3978952727983707,2.4849066497880004,0.6931471805599453,0.6931471805599453,1.0986122886681098,2.0794415416798357,0
Taplejung,2000,101,2000,51,117,27800928,38925477,24,27,0,0,9,5,14,13,0,3,0,6,1,3.9512437185814275,4.770684624465665,17.140579995368707,17.47715955563463,3.2188758248682006,3.332204510175204,0,0,2.302585092994046,1.791759469228055,2.70805020110221,2.6390573296152584,0,1.3862943611198906,0,1.9459101490553132,0.6931471805599453
Taplejung,2001,101,2001,61,162,105526944,157353988,23,36,2,0,14,7,12,22,2,2,1,1,0,4.127134385045092,5.093750200806762,18.474476881114242,18.874008532281415,3.1780538303479458,3.6109179126442243,1.0986122886681098,0,2.70805020110221,2.0794415416798357,2.5649493574615367,3.1354942159291497,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.6931471805599453,0
Taplejung,2002,101,2002,42,141,41977320,84620240,23,17,2,0,8,3,11,15,0,0,0,5,0,3.7612001156935624,4.955827057601261,17.55264005421752,18.25368405127861,3.1780538303479458,2.8903717578961645,1.0986122886681098,0,2.1972245773362196,1.3862943611198906,2.4849066497880004,2.772588722239781,0,0,0,1.791759469228055,0
