dataset,outcome,variant,dropped_dname,beta,se,p,sig,n
hh,total_input_cost_rs,loo,Rautahat,-2075.456216077327,993.1405172913949,0.04184938210286274,**,17362
nec_cs,emp_total,loo,Rautahat,-41727.369769979276,16381.34681297914,0.01327167746687825,**,74
nec_cs,n_firms,loo,Rautahat,-9266.80200338472,3463.415058968359,0.009460316958390416,***,74
nec_cs,share_keeps_accounts,loo,Rautahat,0.04580918993770894,0.025274340036965166,0.07460313432293042,*,74
nec_panel,log_n_new_firms_education_health_social,loo,Rautahat,0.37609715301803315,0.1978097394612932,0.0612087101674137,*,592
nec_panel,log_n_new_firms_size_medium_10_50,loo,Rautahat,0.39597324471091555,0.24757208630608174,0.11404543237490561,,592
nec_panel,log_rev_new_firms,loo,Rautahat,0.9360520719037174,0.5109776898679609,0.07104792944132929,*,592
census,amen_assets_car,loo,Rolpa,-0.018014030761618297,0.009006982107279333,0.04922035656689992,**,148
census,amen_assets_computer,loo,Rolpa,-0.030421738192522262,0.019127009923069448,0.11604112725926548,,148
census,amen_assets_landline,loo,Rolpa,0.10053132091042394,0.025381021235582443,1.7190851114120287e-4,***,148
census,amen_assets_mobile,loo,Rolpa,0.16990351208616358,0.10646273903228769,0.11483231067076516,,148
census,amen_assets_radio,loo,Rolpa,0.20415603891194645,0.08579783476794299,0.019950860661176455,**,148
census,amen_assets_tv,loo,Rolpa,0.19171837129897337,0.08177883614064002,0.0217837131572965,**,148
census,amen_cooking_kerosene,loo,Rolpa,0.012554362897299515,0.00597531564726256,0.03909060493116422,**,148
census,amen_water_traditional,loo,Rolpa,0.13813419307069602,0.07761520085813059,0.07928186184936638,*,148
census,ind_agri_forestry_fish,loo,Rolpa,-0.13353238302554343,0.07967218521824772,0.09801196757330011,*,148
census,mig_in_internal_share,loo,Rolpa,-0.1559636220771589,0.08319463055710073,0.06483680644067578,*,148
census,mig_in_temp_noneconomic_share,loo,Rolpa,-0.30260522750548985,0.10015840974574165,0.0034690228992222136,***,148
census,mig_in_temp_share,loo,Rolpa,-0.48768620605511515,0.18519171549490282,0.010312707562746926,**,148
census,net_internal_mig_share,loo,Rolpa,-0.3604438075671716,0.13616598985290404,0.009940341489963828,***,148
census,net_temp_mig_share,loo,Rolpa,-0.7748717115069618,0.24060756043982706,0.0019117804001818925,***,148
hh,edu_spend_total_12m,loo,Rolpa,-4894.440452102159,1122.935571327457,6.876316386530195e-5,***,16730
hh,input_intensity_per_sqm,loo,Rolpa,-0.7954362927606299,0.34705630506199636,0.02633658408126152,**,13092
hh,n_workers_total,loo,Rolpa,-0.14335797341986845,0.08185840411632146,0.08628375276706107,*,17115
hh,nonfood_exp_12m,loo,Rolpa,-12479.633619235352,7952.501482448389,0.12315413091038496,,17115
hh,remit_amount_intl_12m_rs,loo,Rolpa,-8653.90139437838,5396.086177931134,0.11533275957053477,,17115
hh,sector_transport,loo,Rolpa,-0.0056264020648225865,0.0013964324395949344,1.9879438807836997e-4,***,17115
hh,share_fallow_wet,loo,Rolpa,0.016884678264780094,0.0078713053873216109,0.03703412899194255,**,14585
hh,total_input_cost_rs,loo,Rolpa,-1997.1501901471065,1022.9497563528977,0.05674311120118533,*,17115
nec_cs,emp_total,loo,Rolpa,-40784.580289139536,16475.44269292322,0.015963442109044223,**,74
nec_cs,n_firms,loo,Rolpa,-9003.422670068921,3485.083409018584,0.012077173984395827,**,74
nec_cs,share_keeps_accounts,loo,Rolpa,0.04287886463283137,0.025072687412545487,0.09207636999614668,*,74
nec_panel,log_n_new_firms_education_health_social,loo,Rolpa,0.37381227111230764,0.20217179020847348,0.0685091907932613,*,592
nec_panel,log_n_new_firms_size_medium_10_50,loo,Rolpa,0.4124054407955807,0.24669238999930795,0.09885722146029066,*,592
nec_panel,log_rev_new_firms,loo,Rolpa,0.756440715673433,0.4227607916174876,0.07771638851232919,*,592
census,amen_assets_car,loo,Rukum,-0.018232870307819903,0.008733464305420695,0.04031475647139458,**,148
census,amen_assets_computer,loo,Rukum,-0.03542134476388614,0.019321402220521502,0.07083933535915171,*,148
census,amen_assets_landline,loo,Rukum,0.10591634025531722,0.02535959839372141,8.091453017258772e-5,***,148
census,amen_assets_mobile,loo,Rukum,0.22069020807107273,0.10822505618722883,0.04505299312377278,**,148
census,amen_assets_radio,loo,Rukum,0.23121284906455078,0.08521366112698212,0.00830431872500078,***,148
census,amen_assets_tv,loo,Rukum,0.16377811979949838,0.08340341667576417,0.0533752739707998,*,148
census,amen_cooking_kerosene,loo,Rukum,0.01417728638128017,0.0059722313548614975,0.02023504845020231,**,148
census,amen_water_traditional,loo,Rukum,0.12669986127310962,0.07737059498777955,0.1058150169954541,,148
census,ind_agri_forestry_fish,loo,Rukum,-0.14374636435032703,0.07772544032795706,0.06844653174778524,*,148
census,mig_in_internal_share,loo,Rukum,-0.1615392501961896,0.08372810706424588,0.057576737517391355,*,148
census,mig_in_temp_noneconomic_share,loo,Rukum,-0.32199950323800747,0.09925834065671726,0.001778848156322169,***,148
census,mig_in_temp_share,loo,Rukum,-0.5086963781691922,0.18455082898716038,0.007376582408724567,***,148
census,net_internal_mig_share,loo,Rukum,-0.3420093685984891,0.13208898293545876,0.011603480936037764,**,148
census,net_temp_mig_share,loo,Rukum,-0.7390754312529748,0.23643655151284573,0.00254440438295429,***,148
hh,edu_spend_total_12m,loo,Rukum,-5154.073350400309,1103.6572305473658,2.4558838410606882e-5,***,16700
hh,input_intensity_per_sqm,loo,Rukum,-0.8523959391936137,0.33389264305797844,0.013917419253227774,**,13046
hh,n_workers_total,loo,Rukum,-0.1466189444819179,0.07809083059123384,0.06652716815490499,*,17083
hh,nonfood_exp_12m,loo,Rukum,-20004.557026721024,9087.80158338057,0.032559307236315754,**,17083
hh,remit_amount_intl_12m_rs,loo,Rukum,-8063.091960156632,4828.889684728404,0.10147648748515668,,17083
hh,sector_transport,loo,Rukum,-0.0055266062210975065,0.0013782721931477817,2.1134854024221735e-4,***,17083
hh,share_fallow_wet,loo,Rukum,0.01311636899088123,0.007901111278750666,0.10342115162943745,,14550
hh,total_input_cost_rs,loo,Rukum,-2143.255229773888,990.0238517352954,0.03540159864059671,**,17083
nec_cs,emp_total,loo,Rukum,-41493.76778276503,16166.297567245174,0.012617148312979795,**,74
nec_cs,n_firms,loo,Rukum,-9225.185400269464,3411.7747982817887,0.008767782190381651,***,74
nec_cs,share_keeps_accounts,loo,Rukum,0.04322040647744342,0.024627493907789136,0.0840509492388924,*,74
nec_panel,log_n_new_firms_education_health_social,loo,Rukum,0.38932375641713,0.1974922824372568,0.052476063682984235,*,592
nec_panel,log_n_new_firms_size_medium_10_50,loo,Rukum,0.4321589905024472,0.24330041389696136,0.07986088351742283,*,592
nec_panel,log_rev_new_firms,loo,Rukum,1.049531540986601,0.5057826938242064,0.041505323615569585,**,592
census,amen_assets_car,loo,Rupandehi,-0.018716781732277137,0.008931362542818287,0.039583567537805196,**,148
census,amen_assets_computer,loo,Rupandehi,-0.032916313329785944,0.019714659423952268,0.09927445956212275,*,148
census,amen_assets_landline,loo,Rupandehi,0.09992946853309895,0.025632317254224466,2.1285210178144268e-4,***,148
census,amen_assets_mobile,loo,Rupandehi,0.18300685438192382,0.1106997414380195,0.10258838725330104,,148
census,amen_assets_radio,loo,Rupandehi,0.22692273933354934,0.08754070878228926,0.011512560493103084,**,148
census,amen_assets_tv,loo,Rupandehi,0.17326632108196377,0.0843153660963309,0.04345998357159767,**,148
census,amen_cooking_kerosene,loo,Rupandehi,0.012672015510826688,0.006127214911634267,0.042169203968820373,**,148
census,amen_water_traditional,loo,Rupandehi,0.1297695126353144,0.07884548028100732,0.1040894072432402,,148
census,ind_agri_forestry_fish,loo,Rupandehi,-0.15971549833266777,0.07644851336776813,0.04017649920416276,**,148
census,mig_in_internal_share,loo,Rupandehi,-0.15140169072546747,0.08513526730698207,0.07950756485322077,*,148
census,mig_in_temp_noneconomic_share,loo,Rupandehi,-0.30875147744104126,0.10240353907724106,0.0035327959939869683,***,148
census,mig_in_temp_share,loo,Rupandehi,-0.4852464596498369,0.18895880342845112,0.012274492080827095,**,148
census,net_internal_mig_share,loo,Rupandehi,-0.3130404310859575,0.13221139013282565,0.02054893640741895,**,148
census,net_temp_mig_share,loo,Rupandehi,-0.6830556747874441,0.23719946923039462,0.005221027644523011,***,148
hh,edu_spend_total_12m,loo,Rupandehi,-4728.919203128041,1398.9561803570505,0.001446442308895497,***,16172
hh,input_intensity_per_sqm,loo,Rupandehi,-0.5038523263590862,0.2818030269504704,0.08009602891352312,*,12750
hh,n_workers_total,loo,Rupandehi,-0.14152652762212284,0.09279271339009532,0.1337741941955518,,16565
hh,nonfood_exp_12m,loo,Rupandehi,-20183.352623908213,9968.915115923943,0.04848826812813544,**,16565
hh,remit_amount_intl_12m_rs,loo,Rupandehi,-7954.928308224268,5217.985560872428,0.13394086847086947,,16565
hh,sector_transport,loo,Rupandehi,-0.004953736391153348,0.0016508569823456786,0.0042633533864965,***,16565
hh,share_fallow_wet,loo,Rupandehi,0.011280370536877115,0.008554770291886305,0.193558036501682,,14196
hh,total_input_cost_rs,loo,Rupandehi,-1149.6812967854087,933.3581492645285,0.22403599720542156,,16565
nec_cs,emp_total,loo,Rupandehi,-39509.31053138358,16559.215999947588,0.020004791322221913,**,74
nec_cs,n_firms,loo,Rupandehi,-8647.829830842236,3498.35311434332,0.016106695215042235,**,74
nec_cs,share_keeps_accounts,loo,Rupandehi,0.047581813964025166,0.024803511081084195,0.059529760680431365,*,74
nec_panel,log_n_new_firms_education_health_social,loo,Rupandehi,0.4047849529564469,0.20104707194428112,0.04776154643101933,**,592
nec_panel,log_n_new_firms_size_medium_10_50,loo,Rupandehi,0.39384288709636417,0.24530610980559692,0.11269793128853628,,592
nec_panel,log_rev_new_firms,loo,Rupandehi,1.0078914804986288,0.512102511470042,0.05284971816124301,*,592
census,amen_assets_car,loo,Salyan,-0.01759467441393191,0.009699379775208817,0.07378705490766178,*,148
census,amen_assets_computer,loo,Salyan,-0.041479858281461994,0.019666440894028272,0.03836005337224958,**,148
census,amen_assets_landline,loo,Salyan,0.11592243579753322,0.024600870133885323,1.1426346697849614e-5,***,148
census,amen_assets_mobile,loo,Salyan,0.266274550363739,0.10522512293071144,0.013545003682559016,**,148
census,amen_assets_radio,loo,Salyan,0.22971718278406622,0.09368936940813315,0.01660255184541326,**,148
census,amen_assets_tv,loo,Salyan,0.1831769818804183,0.08992451000919538,0.045275659175683686,**,148
census,amen_cooking_kerosene,loo,Salyan,0.016120088073679567,0.0059893287384836695,0.00881491557657876,***,148
census,amen_water_traditional,loo,Salyan,0.09732766573645858,0.08011220276913632,0.22832233133049884,,148
census,ind_agri_forestry_fish,loo,Salyan,-0.15576034859460222,0.08469940268451565,0.06998530221337326,*,148
census,mig_in_internal_share,loo,Salyan,-0.17772103837371694,0.08773081629854418,0.046445690702581706,**,148
census,mig_in_temp_noneconomic_share,loo,Salyan,-0.35478438914475324,0.10052845996062218,7.256231687158711e-4,***,148
census,mig_in_temp_share,loo,Salyan,-0.5693317395598322,0.18773869691652714,0.003355792349970171,***,148
census,net_internal_mig_share,loo,Salyan,-0.34775684624849657,0.14458569688174286,0.018699281840876648,**,148
census,net_temp_mig_share,loo,Salyan,-0.8040554395968208,0.2535577047787743,0.0022209780903389618,***,148
hh,edu_spend_total_12m,loo,Salyan,-4982.4427329905275,1112.7161664690577,4.5144121995092813e-05,***,16961
hh,input_intensity_per_sqm,loo,Salyan,-0.8222833427565306,0.33359312702741134,0.01725640626600204,**,13310
hh,n_workers_total,loo,Salyan,-0.14083643852522448,0.07830418101123705,0.07824603845595608,*,17362
hh,nonfood_exp_12m,loo,Salyan,-18604.440506446317,9017.462473120215,0.04441700546902986,**,17362
hh,remit_amount_intl_12m_rs,loo,Salyan,-8254.681099357069,4878.103611972664,0.09696020276649706,*,17362
hh,sector_transport,loo,Salyan,-0.005461786331699834,0.001359456698334221,2.0183454982619853e-4,***,17362
hh,share_fallow_wet,loo,Salyan,0.013894256077673528,0.007882054706154835,0.08417523796313478,*,14826
hh,total_input_cost_rs,loo,Salyan,-2075.456216077327,993.1405172913949,0.04184938210286274,**,17362
nec_cs,emp_total,loo,Salyan,-43573.86217961469,16504.18523886559,0.010398294699519563,**,74
nec_cs,n_firms,loo,Salyan,-9815.061293267418,3466.180341787602,0.0061829451667725415,***,74
nec_cs,share_keeps_accounts,loo,Salyan,0.0516162564525255,0.02532905913776054,0.04570522686898421,**,74
nec_panel,log_n_new_firms_education_health_social,loo,Salyan,0.3213499533378059,0.20282500052164948,0.11743230599770318,,592
nec_panel,log_n_new_firms_size_medium_10_50,loo,Salyan,0.47710940217128595,0.25866738950255747,0.06916885570416073,*,592
nec_panel,log_rev_new_firms,loo,Salyan,0.943032760695263,0.5472175638706382,0.0890635218615633,*,592
census,amen_assets_car,loo,Sankhuwasabha,-0.01804683747714935,0.008731076056783067,0.04228409846275349,**,148
census,amen_assets_computer,loo,Sankhuwasabha,-0.035336564444444225,0.019342357157084475,0.07180254343410783,*,148
census,amen_assets_landline,loo,Sankhuwasabha,0.10317611238633961,0.02527112904385578,1.1259277247440407e-4,***,148
census,amen_assets_mobile,loo,Sankhuwasabha,0.20294672203025887,0.11054524514429916,0.0704492145451723,*,148
census,amen_assets_radio,loo,Sankhuwasabha,0.22951071873236883,0.08531991418241426,0.008850169035597705,***,148
census,amen_assets_tv,loo,Sankhuwasabha,0.16489160386091806,0.08294304756137466,0.05056105829532276,*,148
census,amen_cooking_kerosene,loo,Sankhuwasabha,0.01363086146264692,0.006039138694820527,0.026995236968586366,**,148
census,amen_water_traditional,loo,Sankhuwasabha,0.12798128607196407,0.07723261476686474,0.10179362009686983,,148
census,ind_agri_forestry_fish,loo,Sankhuwasabha,-0.13469819786008302,0.0764808109544068,0.08239163407271562,*,148
census,mig_in_internal_share,loo,Sankhuwasabha,-0.16200487901135224,0.08265478684656385,0.0538110139730154,*,148
census,mig_in_temp_noneconomic_share,loo,Sankhuwasabha,-0.31763981453891266,0.10007127759679249,0.00220065995870835,***,148
census,mig_in_temp_share,loo,Sankhuwasabha,-0.5054471673247856,0.18421489129817653,0.007637893465642638,***,148
census,net_internal_mig_share,loo,Sankhuwasabha,-0.35314030043304934,0.12962934498900108,0.008059962509524182,***,148
census,net_temp_mig_share,loo,Sankhuwasabha,-0.745524200400404,0.2359612218805675,0.002299921811107844,***,148
hh,edu_spend_total_12m,loo,Sankhuwasabha,-4982.4427329905275,1112.7161664690577,4.5144121995092813e-05,***,16961
hh,input_intensity_per_sqm,loo,Sankhuwasabha,-0.8222833427565306,0.33359312702741134,0.01725640626600204,**,13310
hh,n_workers_total,loo,Sankhuwasabha,-0.14083643852522448,0.07830418101123705,0.07824603845595608,*,17362
hh,nonfood_exp_12m,loo,Sankhuwasabha,-18604.440506446317,9017.462473120215,0.04441700546902986,**,17362
hh,remit_amount_intl_12m_rs,loo,Sankhuwasabha,-8254.681099357069,4878.103611972664,0.09696020276649706,*,17362
hh,sector_transport,loo,Sankhuwasabha,-0.005461786331699834,0.001359456698334221,2.0183454982619853e-4,***,17362
hh,share_fallow_wet,loo,Sankhuwasabha,0.013894256077673528,0.007882054706154835,0.08417523796313478,*,14826
hh,total_input_cost_rs,loo,Sankhuwasabha,-2075.456216077327,993.1405172913949,0.04184938210286274,**,17362
nec_cs,emp_total,loo,Sankhuwasabha,-40967.45632519067,16204.885683642071,0.013946747251011757,**,74
nec_cs,n_firms,loo,Sankhuwasabha,-9106.545234150082,3429.045805081099,0.009977271510418604,***,74
nec_cs,share_keeps_accounts,loo,Sankhuwasabha,0.04440327738336941,0.024512200141390886,0.07475973522595834,*,74
nec_panel,log_n_new_firms_education_health_social,loo,Sankhuwasabha,0.38766721970773427,0.19729904314421687,0.05323510774031258,*,592
nec_panel,log_n_new_firms_size_medium_10_50,loo,Sankhuwasabha,0.4280609155135479,0.24053054143848268,0.07929476497292694,*,592
nec_panel,log_rev_new_firms,loo,Sankhuwasabha,1.0597623033058128,0.5063989226138843,0.039848254161426705,**,592
census,amen_assets_car,loo,Saptari,-0.021745111208758276,0.008049336602746118,0.008577670686973318,***,148
census,amen_assets_computer,loo,Saptari,-0.03346147212654717,0.019926524648343838,0.09738035365102503,*,148
census,amen_assets_landline,loo,Saptari,0.10582878455818086,0.0260067382584655,1.1802924362743803e-4,***,148
census,amen_assets_mobile,loo,Saptari,0.2105893984032204,0.11539096678757375,0.07209091489382738,*,148
census,amen_assets_radio,loo,Saptari,0.21517796800112066,0.08644120115529431,0.01507840213079252,**,148
census,amen_assets_tv,loo,Saptari,0.17658785464596014,0.08456338209061041,0.040265589187029036,**,148
census,amen_cooking_kerosene,loo,Saptari,0.012215914294772052,0.006003883570892896,0.045516780634678775,**,148
census,amen_water_traditional,loo,Saptari,0.16678529508738527,0.06776633203956119,0.01621196961920974,**,148
census,ind_agri_forestry_fish,loo,Saptari,-0.14170526820420104,0.08018785640040858,0.08137988415770568,*,148
census,mig_in_internal_share,loo,Saptari,-0.1579893537754067,0.08496006476101789,0.06697554380873351,*,148
census,mig_in_temp_noneconomic_share,loo,Saptari,-0.3222891702085414,0.10238731946716867,0.0023829190929610072,***,148
census,mig_in_temp_share,loo,Saptari,-0.5090883296141269,0.18915059538372586,0.008815485232013167,***,148
census,net_internal_mig_share,loo,Saptari,-0.326840713216051,0.13417118444628803,0.017291603115227785,**,148
census,net_temp_mig_share,loo,Saptari,-0.7317161684715023,0.24235271360696334,0.0034898862190610473,***,148
hh,edu_spend_total_12m,loo,Saptari,-4986.403075846536,1176.2813072253684,1.0141768855729051e-4,***,16514
hh,input_intensity_per_sqm,loo,Saptari,-0.7246878361225878,0.3386588312397297,0.03747601641844112,**,13094
hh,n_workers_total,loo,Saptari,-0.09215141637065535,0.06240155603490592,0.14627416413514482,,16915
hh,nonfood_exp_12m,loo,Saptari,-19280.852425016423,9438.09211730108,0.046576658181875806,**,16915
hh,remit_amount_intl_12m_rs,loo,Saptari,-8714.84231478643,5248.403999871559,0.10333861933631783,,16915
hh,sector_transport,loo,Saptari,-0.005190650434038566,0.0014455532308072692,7.731755877231768e-4,***,16915
hh,share_fallow_wet,loo,Saptari,0.013772287809878693,0.008137471791030975,0.09704199046260292,*,14560
hh,total_input_cost_rs,loo,Saptari,-1742.0259486925345,1010.1467186048674,0.0910476383994838,*,16915
nec_cs,emp_total,loo,Saptari,-41200.02255953887,16405.32817856143,0.014560870643617378,**,74
nec_cs,n_firms,loo,Saptari,-9076.626423463546,3474.8678299230182,0.011200786029693202,**,74
nec_cs,share_keeps_accounts,loo,Saptari,0.04365451567386407,0.0250868304058561,0.08664167501767048,*,74
nec_panel,log_n_new_firms_education_health_social,loo,Saptari,0.3814180013128414,0.20502222428834577,0.06686057077982036,*,592
nec_panel,log_n_new_firms_size_medium_10_50,loo,Saptari,0.3994908543665356,0.24323805814982363,0.10481115058115938,,592
nec_panel,log_rev_new_firms,loo,Saptari,1.1239450760369598,0.5061526680644098,0.029484066420391884,**,592
census,amen_assets_car,loo,Sarlahi,-0.0180500503755548,0.00875483588388931,0.04279496156987017,**,148
census,amen_assets_computer,loo,Sarlahi,-0.03472482379492511,0.01940791567631079,0.07772913317446935,*,148
census,amen_assets_landline,loo,Sarlahi,0.10448288820904507,0.0254628375049321,1.0475603042112761e-4,***,148
census,amen_assets_mobile,loo,Sarlahi,0.20769153250276357,0.11141258000691028,0.06631918898839027,*,148
census,amen_assets_radio,loo,Sarlahi,0.21847304658613437,0.08539549367682864,0.012590357444934107,**,148
census,amen_assets_tv,loo,Sarlahi,0.16373722076580463,0.08310526384063904,0.05260428131981046,*,148
census,amen_cooking_kerosene,loo,Sarlahi,0.013151884582927188,0.0060246026906444405,0.0322497286303749,**,148
census,amen_water_traditional,loo,Sarlahi,0.13297365367178168,0.07742409504828844,0.09013285976187108,*,148
census,ind_agri_forestry_fish,loo,Sarlahi,-0.14416117508874607,0.07777644804952294,0.06784671907406868,*,148
census,mig_in_internal_share,loo,Sarlahi,-0.1611799512270215,0.08293020051344364,0.05580352512627339,*,148
census,mig_in_temp_noneconomic_share,loo,Sarlahi,-0.3169195003877762,0.10013961346653574,0.002263749870871647,***,148
census,mig_in_temp_share,loo,Sarlahi,-0.5048299721069313,0.1844489326554447,0.007782870255123394,***,148
census,net_internal_mig_share,loo,Sarlahi,-0.33709414568780766,0.13198394100974195,0.01273413672518547,**,148
census,net_temp_mig_share,loo,Sarlahi,-0.7297235646292559,0.23604823086493512,0.0028200886110919757,***,148
hh,edu_spend_total_12m,loo,Sarlahi,-5016.114331423231,1104.1948459741886,3.7505681246005524e-5,***,16442
hh,input_intensity_per_sqm,loo,Sarlahi,-0.8537678836750894,0.3141275493904541,0.009112941686638985,***,13016
hh,n_workers_total,loo,Sarlahi,-0.1410770194740656,0.0787150936301779,0.07939708513376394,*,16831
hh,nonfood_exp_12m,loo,Sarlahi,-18810.11488995788,9058.333667890825,0.043219922215941065,**,16831
hh,remit_amount_intl_12m_rs,loo,Sarlahi,-8435.864080563566,4855.712936527597,0.08874644753569234,*,16831
hh,sector_transport,loo,Sarlahi,-0.0054573055934920124,0.0013706675564352632,2.311444575677909e-4,***,16831
hh,share_fallow_wet,loo,Sarlahi,0.014526497584166416,0.007436973873646413,0.0566289083154151,*,14474
hh,total_input_cost_rs,loo,Sarlahi,-2166.5200751512753,885.4452248163058,0.018124713266275516,**,16831
nec_cs,emp_total,loo,Sarlahi,-40845.14609861406,16189.493445283097,0.01413349950619055,**,74
nec_cs,n_firms,loo,Sarlahi,-9037.955619935345,3421.8935460536645,0.01036949894900886,**,74
nec_cs,share_keeps_accounts,loo,Sarlahi,0.04454830750267012,0.024536188903787254,0.07411422777613276,*,74
nec_panel,log_n_new_firms_education_health_social,loo,Sarlahi,0.3891598162231288,0.19783464976163048,0.05297282701999,*,592
nec_panel,log_n_new_firms_size_medium_10_50,loo,Sarlahi,0.4122460104686048,0.24118680125216957,0.09165485038492084,*,592
nec_panel,log_rev_new_firms,loo,Sarlahi,1.0267928273147562,0.5064937153622608,0.04628795466871488,**,592
census,amen_assets_car,loo,Sindhuli,-0.01754925806938238,0.008710418827517634,0.04761539871163687,**,148
census,amen_assets_computer,loo,Sindhuli,-0.03532961087746681,0.01940078743204221,0.07269847601843672,*,148
census,amen_assets_landline,loo,Sindhuli,0.10151178233710043,0.02503115330336635,1.2388304009798099e-4,***,148
census,amen_assets_mobile,loo,Sindhuli,0.21302472677711695,0.11171591153049189,0.06047629939520855,*,148
census,amen_assets_radio,loo,Sindhuli,0.22277418834595408,0.08549940839948655,0.011110230113265042,**,148
census,amen_assets_tv,loo,Sindhuli,0.16462526194757326,0.08318430260929519,0.05158345703716786,*,148
census,amen_cooking_kerosene,loo,Sindhuli,0.01382413404273553,0.006073597243460415,0.02577412805522772,**,148
census,amen_water_traditional,loo,Sindhuli,0.1289701788111301,0.07762366171005602,0.10090609235844372,,148
census,ind_agri_forestry_fish,loo,Sindhuli,-0.1434762485413412,0.07786755099589568,0.06945265380481477,*,148
census,mig_in_internal_share,loo,Sindhuli,-0.158969643369837,0.08281280029426415,0.05881325548616899,*,148
census,mig_in_temp_noneconomic_share,loo,Sindhuli,-0.3157105392960519,0.10017820934603043,0.0023562292930485776,***,148
census,mig_in_temp_share,loo,Sindhuli,-0.4999067987649017,0.18431511357994737,0.008329142561787283,***,148
census,net_internal_mig_share,loo,Sindhuli,-0.33794160726753036,0.13196979196181713,0.012511572697767629,**,148
census,net_temp_mig_share,loo,Sindhuli,-0.7346591164830891,0.23637362847518867,0.0026838489401112575,***,148
hh,edu_spend_total_12m,loo,Sindhuli,-4995.266701355056,1126.3408335674233,5.353999617270743e-5,***,16616
hh,input_intensity_per_sqm,loo,Sindhuli,-0.845649263654331,0.3364065982280722,0.0153532443794198,**,13007
hh,n_workers_total,loo,Sindhuli,-0.14235156197842658,0.07855520216491446,0.07622529807312695,*,17015
hh,nonfood_exp_12m,loo,Sindhuli,-17972.63096540722,8973.79622525842,0.050865122229105685,*,17015
hh,remit_amount_intl_12m_rs,loo,Sindhuli,-8403.84121663387,4896.100738971636,0.09253022865226944,*,17015
hh,sector_transport,loo,Sindhuli,-0.005588898779976924,0.0013469344367775691,1.3544687335631823e-4,***,17015
hh,share_fallow_wet,loo,Sindhuli,0.014034921219773577,0.007917546836500682,0.08263530120189647,*,14495
hh,total_input_cost_rs,loo,Sindhuli,-2090.389866207507,995.9470752987522,0.041111043752316334,**,17015
nec_cs,emp_total,loo,Sindhuli,-40971.36208456513,16256.838105851051,0.014231825030107231,**,74
nec_cs,n_firms,loo,Sindhuli,-9129.925918710709,3437.2259727026885,0.00996446449900674,***,74
nec_cs,share_keeps_accounts,loo,Sindhuli,0.04413031441149623,0.024471132608450522,0.07603863823998783,*,74
nec_panel,log_n_new_firms_education_health_social,loo,Sindhuli,0.4104064411163658,0.19515467706023523,0.038914991091970226,**,592
nec_panel,log_n_new_firms_size_medium_10_50,loo,Sindhuli,0.4083790099341312,0.24045032784054546,0.09369254055313217,*,592
nec_panel,log_rev_new_firms,loo,Sindhuli,1.0581149473115385,0.5067801173121885,0.04029473108334367,**,592
census,amen_assets_car,loo,Sindhupalchok,-0.01790867341588864,0.008752514137575334,0.044347311177648556,**,148
census,amen_assets_computer,loo,Sindhupalchok,-0.03387023302976075,0.01949714441704085,0.08657138358710022,*,148
census,amen_assets_landline,loo,Sindhupalchok,0.10339305704937163,0.025448264217022634,1.2070182243038512e-4,***,148
census,amen_assets_mobile,loo,Sindhupalchok,0.20853598960834224,0.10989832839986735,0.06171205558904423,*,148
census,amen_assets_radio,loo,Sindhupalchok,0.220462232013987,0.08580474059169024,0.012230917283459021,**,148
census,amen_assets_tv,loo,Sindhupalchok,0.17272575893372424,0.08201153142529062,0.03863301868095468,**,148
census,amen_cooking_kerosene,loo,Sindhupalchok,0.013719186362468343,0.005996084194245419,0.025033722271720498,**,148
census,amen_water_traditional,loo,Sindhupalchok,0.12832462628360877,0.07692273850254779,0.09955476972135954,*,148
census,ind_agri_forestry_fish,loo,Sindhupalchok,-0.13918281219345677,0.07741874740094161,0.0763449766030416,*,148
census,mig_in_internal_share,loo,Sindhupalchok,-0.15757138044681537,0.08387279108220398,0.06427888031416584,*,148
census,mig_in_temp_noneconomic_share,loo,Sindhupalchok,-0.31384287409375017,0.10070880052660694,0.0026181640080574476,***,148
census,mig_in_temp_share,loo,Sindhupalchok,-0.49521245512703005,0.1866048538031771,0.009762149396959293,***,148
census,net_internal_mig_share,loo,Sindhupalchok,-0.3430837968263608,0.13228801400144766,0.011473953167151347,**,148
census,net_temp_mig_share,loo,Sindhupalchok,-0.7352523797313962,0.23638128284598237,0.002664622950537085,***,148
hh,edu_spend_total_12m,loo,Sindhupalchok,-5036.653628074125,1112.1836578886418,3.930705651627229e-5,***,16554
hh,input_intensity_per_sqm,loo,Sindhupalchok,-0.7974730879126082,0.3367060500295328,0.021936431565362107,**,12937
hh,n_workers_total,loo,Sindhupalchok,-0.1425972637684903,0.07843488148401163,0.07530247825432285,*,16938
hh,nonfood_exp_12m,loo,Sindhupalchok,-19861.034731681266,8869.203456942243,0.02980411991713434,**,16938
hh,remit_amount_intl_12m_rs,loo,Sindhupalchok,-8204.568753037773,4902.452295890287,0.10072185770729017,,16938
hh,sector_transport,loo,Sindhupalchok,-0.005478688542267387,0.0013566949474960557,1.9311228245570775e-4,***,16938
hh,share_fallow_wet,loo,Sindhupalchok,0.014481013863020305,0.007722360266155686,0.06685478063119564,*,14410
hh,total_input_cost_rs,loo,Sindhupalchok,-2055.2615807439342,996.3220835893824,0.04455962992634478,**,16938
nec_cs,emp_total,loo,Sindhupalchok,-41124.039822146595,16214.52676400393,0.013655699314531767,**,74
