dataset,outcome,label,group,scaling,lag,model,variant,beta,se,p,sig,mean_y,sd_y,n,n_unit
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M2,drop_low_mig,0.02260137438247811,0.00803206523238832,0.0064185296123796,***,0.00417360608861336,0.005685403419465848,136,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M3,drop_low_mig,0.02265843615250897,0.00749637422874733,0.00354844946489299,***,0.00417360608861336,0.005685403419465848,136,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,drop_low_mig,0.0148510403224225,0.00571336099198014,0.01147796354624392,**,0.00417360608861336,0.005685403419465848,136,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M5,drop_low_mig,0.00715321814574405,0.004580473462673,0.1230755981252491,NA,0.00417360608861336,0.005685403419465848,136,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01362323419044525,0.00597146331223179,0.02544344382595031,**,0.00397785970299297,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01380299885216595,0.00604360309041998,0.0252875830026272,**,0.00397852978084297,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01352304510533506,0.00600661562718429,0.02737294565436109,**,0.00397486143200786,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01342105094526184,0.00662295511881605,0.04637314907715289,**,0.00395726762387689,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.0131837247158047,0.00606999848976761,0.03310839965691829,**,0.00398536401455652,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01390921667750349,0.00667687691946996,0.04073618694269171,**,0.00399096894184512,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01358854209995642,0.00600120207623296,0.02652596730287157,**,0.00393423064106948,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01348289517887112,0.00601391826466774,0.02800349598532851,**,0.00393196033319797,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01375881661716742,0.0060456866607743,0.02579276121792072,**,0.00396903804244795,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01304216863671605,0.00618746861309387,0.03847904433508538,**,0.0037880705257982,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01371081738640511,0.00603950547461278,0.02614858974009371,**,0.00396487345505234,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01352198854771324,0.00599623896351471,0.02712715264896131,**,0.0039482699043265,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01321918431325596,0.00592652572655299,0.02878704716522783,**,0.00398476151900561,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01198923475405948,0.00588152444218354,0.04512691741261728,**,0.00397602494700661,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01372223843489833,0.00599242442058063,0.02491705950621806,**,0.00396400926424295,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01707086971870791,0.00533665182609837,0.00204220158707945,***,0.00382240137808348,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01344646418862052,0.00601925222520715,0.02855227266084956,**,0.00393415281142352,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01349889866629536,0.00600841214673242,0.02768576621339528,**,0.00395914599657486,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01431323314548749,0.00595226847213711,0.01872421935252428,**,0.0039248954484021,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01350347694367667,0.00600614686836264,0.02757809690549951,**,0.00397098608513053,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01435749082110007,0.00621017812773081,0.0236054492869964,**,0.00397960689588041,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01350050012859513,0.00601898492357213,0.02793334119333228,**,0.00395919194510856,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01337559985147885,0.0059959036730343,0.02876777086894541,**,0.00395970488225516,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01374802704020865,0.00601846926088102,0.0252626026346821,**,0.00397574121115592,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01520323974051908,0.0058416331952896,0.01119932194525635,**,0.00399210351288174,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01358401785675955,0.00603395382307449,0.02737927161976307,**,0.00394983098044574,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01422002643388245,0.00623515328355625,0.0254912384955012,**,0.0039787313606695,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01359773604071616,0.00599057075755221,0.02616976650198916,**,0.00393008236619563,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.0132641065552329,0.00590515826809297,0.02771772515714907,**,0.00399388218179861,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01339227253716533,0.00605833913879464,0.03020072521578528,**,0.00396675887505814,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01500190198393354,0.00569653960049789,0.01030997448492467,**,0.00397535442265747,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01317826569549353,0.0061944557720671,0.03676269635011116,**,0.00396071738236246,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01332310422854699,0.00609953902722616,0.03215400907003936,**,0.0039180329427393,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01243130571626516,0.00616246845677983,0.04734575215956241,**,0.00390806409077933,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01320953343873381,0.0077491317659682,0.0925131180415352,*,0.00380950490484147,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01319772138943029,0.0060430623397322,0.03217958218023532,**,0.00394803663318467,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01343122632375326,0.00601545033153717,0.02862955884489433,**,0.00396190322505314,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01178498375938411,0.00598524181688838,0.0527484751959847,*,0.00379327924761742,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01395481408236313,0.00622406074845442,0.02799490350619109,**,0.0039736493535372,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01289612390054425,0.00602840855269171,0.03576178632530658,**,0.00391550793659757,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01331560817546539,0.00611990143558696,0.03280864091045166,**,0.00393247501006034,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01319531849319198,0.00623291369706717,0.03766443129113667,**,0.00397869845566087,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01318752609372653,0.00598649070352422,0.03076001290892658,**,0.0039102487066661,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01351790609255817,0.0059902238864668,0.02702315055269775,**,0.00396239328980372,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01461962258744537,0.00610386902459184,0.01918047118037964,**,0.00388743143872184,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.0133591249402808,0.0061697735670594,0.03363682469754583,**,0.00397540279565231,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01372670853550253,0.00604789015103513,0.02618172776222514,**,0.0039658038687515,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01350613212075304,0.00600838259254394,0.02760446291908648,**,0.00395451031950075,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01391556511668918,0.00598274271588334,0.02280166757092874,**,0.00396758979962838,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01362332763308836,0.00602169217368158,0.02665063769940434,**,0.00395529455995719,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01338534996943984,0.00598817352725976,0.02845683956117116,**,0.00394449679550361,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01353188439085303,0.00605840973144212,0.02857562386630122,**,0.00396920840570999,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.0133282884426588,0.0063472587213915,0.03919833924553603,**,0.00392051930349639,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01354847691553888,0.00604475665855685,0.0280433408387862,**,0.0039789316852163,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01356232120568318,0.00601947153666582,0.02725927850458262,**,0.00394546918839949,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01378063633436266,0.00605165542862262,0.02570721390316462,**,0.00394903496535109,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01455011047456517,0.0060446528002629,0.01860914969366468,**,0.00389300243215964,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01255436289729951,0.00597531564726256,0.03909060493116422,**,0.00398512614115657,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01417728638128017,0.00597223135486149,0.02023504845020231,**,0.00398630235414711,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01267201551082668,0.00612721491163426,0.042169203968820367,**,0.00391547857784273,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01612008807367956,0.00598932873848366,0.00881491557657876,***,0.00396934511271783,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01363086146264692,0.00603913869482052,0.02699523696858636,**,0.00395489832704117,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01221591429477205,0.00600388357089289,0.04551678063467877,**,0.00388210689960952,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01315188458292718,0.00602460269064444,0.0322497286303749,**,0.00390120160523285,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01382413404273553,0.00607359724346041,0.02577412805522772,**,0.00396422805371525,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01371918636246834,0.00599608419424541,0.02503372227172049,**,0.00394004424889488,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01428979865428911,0.00595586395617949,0.01898093360911743,**,0.00393087240312731,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01020537140611198,0.00566708668749237,0.07586247234123461,*,0.00394679933072926,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.0126964754305972,0.00606918697669887,0.0399206472131904,**,0.00391798188096256,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01356596827166337,0.00597493874149857,0.02613015147867445,**,0.00396643430629936,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01359196500112233,0.00603104703293278,0.02722025130438262,**,0.00397122682714307,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.0135921438902624,0.00616791553891448,0.03070095252891257,**,0.0039696013432317,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01352581495406886,0.00603103294287665,0.02795248043989815,**,0.00396176852216775,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01376033682090994,0.00603108319565148,0.02543224158485013,**,0.0039751090084664,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,2,M4,loo,0.01371601484690948,0.00605442129591862,0.02645179200665003,**,0.00396445241879854,0.005685403419465848,148,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,3,M2,baseline,0.02529181020174662,0.00771679115667055,0.00159659399217366,***,0.0039464112610697,0.005685403419465848,150,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,3,M3,baseline,0.02502425172764898,0.00721619129144199,8.779232367484496e-4,***,0.0039464112610697,0.005685403419465848,150,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,3,M4,baseline,0.01342253231682071,0.00601994370455301,0.02880277648367948,**,0.0039464112610697,0.005685403419465848,150,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,3,M5,baseline,0.00599983025680708,0.00482989847309752,0.2180752340268938,NA,0.0039464112610697,0.005685403419465848,150,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,5,M2,baseline,0.0371417464933917,0.01120092509490798,0.00141720801670678,***,0.0039464112610697,0.005685403419465848,150,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,5,M3,baseline,0.03674535076032338,0.01047635370676904,7.730478748951068e-4,***,0.0039464112610697,0.005685403419465848,150,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,5,M4,baseline,0.01998026804294667,0.00874393075354427,0.02517707651823557,**,0.0039464112610697,0.005685403419465848,150,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,log,5,M5,baseline,0.00908557999935138,0.00699230967961134,0.19785147261198496,NA,0.0039464112610697,0.005685403419465848,150,75
census,amen_cooking_kerosene,Cooking fuel: kerosene,amenities_cooking,raw,0,M2,baseline,3.63602323969607e-4,3.421648072985724e-4,0.29139513998958366,NA,0.0039464112610697,0.005685403419465848,150,75
