"district_rename","country","year","Gender","total_migrants"
"MANANG","Japan",2019,"Male",2
"MANANG","Japan",2024,"Male",1
"MANANG","Jordan",2016,"Female",1
"MANANG","Jordan",2018,"Female",1
"MANANG","Jordan",2020,"Female",1
"MANANG","Jordan",2023,"Female",1
"MANANG","Jordan",2024,"Female",1
"MANANG","Kuwait",2010,"Male",4
"MANANG","Kuwait",2011,"Female",1
"MANANG","Kuwait",2011,"Male",4
"MANANG","Kuwait",2012,"Female",6
"MANANG","Kuwait",2012,"Male",1
"MANANG","Kuwait",2013,"Female",2
"MANANG","Kuwait",2013,"Male",3
"MANANG","Kuwait",2014,"Female",1
"MANANG","Kuwait",2014,"Male",1
"MANANG","Kuwait",2015,"Female",2
"MANANG","Kuwait",2015,"Male",5
"MANANG","Kuwait",2016,"Female",2
"MANANG","Kuwait",2016,"Male",1
"MANANG","Kuwait",2017,"Female",2
"MANANG","Kuwait",2017,"Male",4
"MANANG","Kuwait",2018,"Male",3
"MANANG","Kuwait",2019,"Female",1
"MANANG","Kuwait",2019,"Male",2
"MANANG","Kuwait",2022,"Female",3
"MANANG","Kuwait",2022,"Male",14
"MANANG","Kuwait",2023,"Female",4
"MANANG","Kuwait",2023,"Male",7
"MANANG","Kuwait",2024,"Female",1
"MANANG","Kuwait",2024,"Male",7
"MANANG","Lebanon",2009,"Male",2
"MANANG","Lebanon",2010,"Male",1
"MANANG","Lebanon",2013,"Female",1
"MANANG","Libya",2010,"Male",1
"MANANG","Macao SAR China",2018,"Male",2
"MANANG","Macao SAR China",2019,"Male",2
"MANANG","Macao SAR China",2023,"Male",1
"MANANG","Malaysia",2009,"Male",4
"MANANG","Malaysia",2010,"Male",48
"MANANG","Malaysia",2011,"Male",24
"MANANG","Malaysia",2012,"Female",3
"MANANG","Malaysia",2012,"Male",22
"MANANG","Malaysia",2013,"Female",1
"MANANG","Malaysia",2013,"Male",48
"MANANG","Malaysia",2014,"Male",48
"MANANG","Malaysia",2015,"Female",1
"MANANG","Malaysia",2015,"Male",56
"MANANG","Malaysia",2016,"Male",16
"MANANG","Malaysia",2017,"Female",2
"MANANG","Malaysia",2017,"Male",14
"MANANG","Malaysia",2018,"Male",21
"MANANG","Malaysia",2019,"Male",9
"MANANG","Malaysia",2020,"Male",1
"MANANG","Malaysia",2022,"Female",2
"MANANG","Malaysia",2022,"Male",46
"MANANG","Malaysia",2023,"Female",2
"MANANG","Malaysia",2023,"Male",46
"MANANG","Malaysia",2024,"Male",13
"MANANG","Maldives",2018,"Female",1
"MANANG","Maldives",2018,"Male",1
"MANANG","Maldives",2019,"Male",1
"MANANG","Maldives",2022,"Male",2
"MANANG","Maldives",2023,"Female",1
"MANANG","Maldives",2023,"Male",1
"MANANG","Maldives",2024,"Female",1
"MANANG","Maldives",2024,"Male",1
"MANANG","Malta",2021,"Female",1
"MANANG","Malta",2022,"Male",1
"MANANG","Mauritius",2023,"Male",2
"MANANG","Mauritius",2024,"Male",3
"MANANG","Morocco",2018,"Male",1
"MANANG","Morocco",2021,"Male",1
"MANANG","Morocco",2024,"Male",1
"MANANG","Netherlands",2020,"Male",1
"MANANG","New Zealand",2024,"Male",1
"MANANG","Northern Mariana Islands",2012,"Male",1
"MANANG","Oman",2013,"Male",1
"MANANG","Oman",2015,"Female",1
"MANANG","Oman",2016,"Female",1
"MANANG","Oman",2022,"Female",1
"MANANG","Oman",2022,"Male",1
"MANANG","Poland",2010,"Female",1
"MANANG","Poland",2017,"Female",1
"MANANG","Poland",2017,"Male",1
"MANANG","Poland",2018,"Male",1
"MANANG","Poland",2019,"Male",2
"MANANG","Poland",2022,"Female",2
"MANANG","Poland",2022,"Male",5
"MANANG","Poland",2023,"Female",3
"MANANG","Poland",2023,"Male",14
"MANANG","Poland",2024,"Male",2
"MANANG","Portugal",2014,"Male",10
"MANANG","Portugal",2015,"Male",5
"MANANG","Portugal",2020,"Female",1
"MANANG","Portugal",2023,"Male",3
"MANANG","Qatar",2009,"Male",1
"MANANG","Qatar",2010,"Male",6
"MANANG","Qatar",2011,"Male",8
"MANANG","Qatar",2012,"Female",1
"MANANG","Qatar",2012,"Male",15
"MANANG","Qatar",2013,"Female",1
"MANANG","Qatar",2013,"Male",18
"MANANG","Qatar",2014,"Female",1
"MANANG","Qatar",2014,"Male",17
"MANANG","Qatar",2015,"Male",20
"MANANG","Qatar",2016,"Female",1
"MANANG","Qatar",2016,"Male",26
"MANANG","Qatar",2017,"Male",12
"MANANG","Qatar",2018,"Female",1
"MANANG","Qatar",2018,"Male",4
"MANANG","Qatar",2019,"Female",1
"MANANG","Qatar",2019,"Male",3
"MANANG","Qatar",2020,"Male",2
"MANANG","Qatar",2021,"Male",3
"MANANG","Qatar",2022,"Female",1
"MANANG","Qatar",2022,"Male",11
"MANANG","Qatar",2023,"Female",2
"MANANG","Qatar",2023,"Male",19
"MANANG","Qatar",2024,"Female",2
"MANANG","Qatar",2024,"Male",6
"MANANG","Romania",2022,"Female",1
"MANANG","Romania",2022,"Male",3
"MANANG","Romania",2023,"Female",1
"MANANG","Romania",2023,"Male",4
"MANANG","Romania",2024,"Female",1
"MANANG","Romania",2024,"Male",2
"MANANG","Saudi Arabia",2009,"Male",8
"MANANG","Saudi Arabia",2010,"Male",18
"MANANG","Saudi Arabia",2011,"Male",7
"MANANG","Saudi Arabia",2012,"Male",13
"MANANG","Saudi Arabia",2013,"Male",15
"MANANG","Saudi Arabia",2014,"Male",17
"MANANG","Saudi Arabia",2015,"Male",10
"MANANG","Saudi Arabia",2016,"Female",1
"MANANG","Saudi Arabia",2016,"Male",19
"MANANG","Saudi Arabia",2017,"Male",8
"MANANG","Saudi Arabia",2018,"Male",3
"MANANG","Saudi Arabia",2019,"Male",2
"MANANG","Saudi Arabia",2021,"Male",4
"MANANG","Saudi Arabia",2022,"Male",9
"MANANG","Saudi Arabia",2023,"Male",30
"MANANG","Saudi Arabia",2024,"Male",10
"MANANG","Senegal",2021,"Male",1
"MANANG","Senegal",2022,"Male",1
"MANANG","Serbia",2023,"Female",1
"MANANG","Serbia",2023,"Male",1
"MANANG","Serbia",2024,"Female",1
"MANANG","Serbia",2024,"Male",1
"MANANG","Slovakia",2024,"Male",1
"MANANG","Slovenia",2023,"Female",1
"MANANG","South Korea",2009,"Male",1
"MANANG","South Korea",2011,"Male",1
"MANANG","South Korea",2012,"Male",1
"MANANG","South Korea",2013,"Male",2
"MANANG","South Korea",2023,"Female",1
"MANANG","South Korea",2023,"Male",3
"MANANG","Turkey",2016,"Female",1
"MANANG","Turkey",2018,"Female",2
"MANANG","Turkey",2019,"Female",2
"MANANG","Turkey",2022,"Female",1
"MANANG","United Arab Emirates",2009,"Male",5
"MANANG","United Arab Emirates",2010,"Male",5
"MANANG","United Arab Emirates",2011,"Male",6
"MANANG","United Arab Emirates",2012,"Female",4
"MANANG","United Arab Emirates",2012,"Male",6
"MANANG","United Arab Emirates",2013,"Female",2
"MANANG","United Arab Emirates",2013,"Male",14
"MANANG","United Arab Emirates",2014,"Female",7
"MANANG","United Arab Emirates",2014,"Male",13
"MANANG","United Arab Emirates",2015,"Female",10
"MANANG","United Arab Emirates",2015,"Male",12
"MANANG","United Arab Emirates",2016,"Female",5
"MANANG","United Arab Emirates",2016,"Male",25
"MANANG","United Arab Emirates",2017,"Female",3
"MANANG","United Arab Emirates",2017,"Male",9
"MANANG","United Arab Emirates",2018,"Female",6
"MANANG","United Arab Emirates",2018,"Male",5
"MANANG","United Arab Emirates",2019,"Female",4
"MANANG","United Arab Emirates",2019,"Male",5
"MANANG","United Arab Emirates",2020,"Female",1
"MANANG","United Arab Emirates",2020,"Male",4
"MANANG","United Arab Emirates",2021,"Female",4
"MANANG","United Arab Emirates",2021,"Male",3
"MANANG","United Arab Emirates",2022,"Female",9
"MANANG","United Arab Emirates",2022,"Male",10
"MANANG","United Arab Emirates",2023,"Female",9
"MANANG","United Arab Emirates",2023,"Male",21
"MANANG","United Arab Emirates",2024,"Male",17
"MANANG","United Kingdom",2016,"Female",1
"MANANG","United Kingdom",2022,"Female",4
"MANANG","United Kingdom",2022,"Male",9
"MANANG","United States",2012,"Male",1
"MANANG","United States",2019,"Female",1
"MANANG","United States",2019,"Male",1
"MORANG","Afghanistan",2010,"Male",2
"MORANG","Afghanistan",2011,"Male",12
"MORANG","Afghanistan",2012,"Female",2
"MORANG","Afghanistan",2012,"Male",36
"MORANG","Afghanistan",2013,"Female",1
"MORANG","Afghanistan",2013,"Male",19
"MORANG","Afghanistan",2014,"Male",33
"MORANG","Afghanistan",2015,"Female",1
"MORANG","Afghanistan",2015,"Male",21
"MORANG","Afghanistan",2016,"Male",30
"MORANG","Afghanistan",2017,"Male",42
"MORANG","Afghanistan",2018,"Male",28
"MORANG","Afghanistan",2019,"Male",46
"MORANG","Afghanistan",2020,"Male",11
"MORANG","Afghanistan",2021,"Male",18
"MORANG","Afghanistan",2023,"Male",1
"MORANG","Afghanistan",2024,"Male",1
"MORANG","Albania",2021,"Female",7
"MORANG","Albania",2021,"Male",5
"MORANG","Albania",2022,"Female",3
"MORANG","Albania",2022,"Male",2
"MORANG","Albania",2023,"Female",8
"MORANG","Albania",2023,"Male",1
"MORANG","Albania",2024,"Female",1
"MORANG","Albania",2024,"Male",5
"MORANG","Algeria",2011,"Male",6
"MORANG","Algeria",2012,"Male",1
"MORANG","Algeria",2016,"Male",4
"MORANG","Algeria",2017,"Male",58
"MORANG","Algeria",2018,"Male",17
"MORANG","Algeria",2022,"Male",1
"MORANG","Algeria",2023,"Male",1
"MORANG","Angola",2011,"Male",1
"MORANG","Angola",2013,"Male",1
"MORANG","Angola",2014,"Male",1
"MORANG","Angola",2015,"Male",3
"MORANG","Angola",2016,"Male",1
"MORANG","Angola",2018,"Male",2
"MORANG","Angola",2021,"Male",1
"MORANG","Angola",2023,"Male",2
"MORANG","Angola",2024,"Male",2
"MORANG","Australia",2013,"Male",1
"MORANG","Australia",2014,"Male",1
"MORANG","Australia",2015,"Male",2
"MORANG","Australia",2017,"Male",7
"MORANG","Australia",2018,"Male",4
"MORANG","Australia",2019,"Female",1
"MORANG","Australia",2019,"Male",3
"MORANG","Australia",2022,"Female",2
"MORANG","Australia",2022,"Male",11
"MORANG","Australia",2023,"Female",2
"MORANG","Australia",2023,"Male",9
"MORANG","Australia",2024,"Female",2
"MORANG","Australia",2024,"Male",2
"MORANG","Austria",2022,"Male",1
"MORANG","Austria",2023,"Female",3
"MORANG","Austria",2023,"Male",2
"MORANG","Austria",2024,"Male",1
"MORANG","Azerbaijan",2014,"Female",1
"MORANG","Azerbaijan",2016,"Female",1
"MORANG","Azerbaijan",2019,"Female",2
"MORANG","Azerbaijan",2020,"Female",5
"MORANG","Azerbaijan",2023,"Female",1
"MORANG","Azerbaijan",2024,"Female",1
"MORANG","Bahamas",2013,"Male",1
"MORANG","Bahamas",2015,"Male",1
"MORANG","Bahamas",2016,"Female",2
"MORANG","Bahamas",2016,"Male",1
"MORANG","Bahrain",2009,"Female",3
"MORANG","Bahrain",2009,"Male",54
"MORANG","Bahrain",2010,"Female",10
"MORANG","Bahrain",2010,"Male",93
"MORANG","Bahrain",2011,"Female",24
"MORANG","Bahrain",2011,"Male",254
"MORANG","Bahrain",2012,"Female",69
"MORANG","Bahrain",2012,"Male",519
"MORANG","Bahrain",2013,"Female",49
"MORANG","Bahrain",2013,"Male",518
"MORANG","Bahrain",2014,"Female",70
"MORANG","Bahrain",2014,"Male",444
"MORANG","Bahrain",2015,"Female",61
"MORANG","Bahrain",2015,"Male",355
"MORANG","Bahrain",2016,"Female",62
"MORANG","Bahrain",2016,"Male",415
"MORANG","Bahrain",2017,"Female",54
"MORANG","Bahrain",2017,"Male",564
"MORANG","Bahrain",2018,"Female",50
"MORANG","Bahrain",2018,"Male",486
"MORANG","Bahrain",2019,"Female",89
"MORANG","Bahrain",2019,"Male",452
"MORANG","Bahrain",2020,"Female",20
"MORANG","Bahrain",2020,"Male",150
"MORANG","Bahrain",2021,"Female",23
"MORANG","Bahrain",2021,"Male",398
"MORANG","Bahrain",2022,"Female",96
"MORANG","Bahrain",2022,"Male",515
"MORANG","Bahrain",2023,"Female",76
"MORANG","Bahrain",2023,"Male",352
"MORANG","Bahrain",2024,"Female",32
"MORANG","Bahrain",2024,"Male",227
"MORANG","Barbados",2022,"Male",3
"MORANG","Barbados",2023,"Male",1
"MORANG","Belarus",2022,"Female",2
"MORANG","Belarus",2022,"Male",1
"MORANG","Bermuda",2019,"Male",1
"MORANG","Bermuda",2021,"Male",1
"MORANG","Bosnia & Herzegovina",2022,"Male",3
"MORANG","Bosnia & Herzegovina",2023,"Female",2
"MORANG","Bosnia & Herzegovina",2023,"Male",4
"MORANG","Bosnia & Herzegovina",2024,"Male",2
"MORANG","Brazil",2018,"Male",1
"MORANG","Brazil",2021,"Male",1
"MORANG","Brazil",2023,"Male",1
"MORANG","Brunei",2011,"Male",2
"MORANG","Brunei",2012,"Male",9
"MORANG","Brunei",2013,"Male",10
"MORANG","Brunei",2014,"Male",4
"MORANG","Brunei",2015,"Male",16
"MORANG","Brunei",2016,"Male",7
"MORANG","Brunei",2017,"Male",17
"MORANG","Brunei",2018,"Male",10
"MORANG","Brunei",2019,"Male",26
"MORANG","Brunei",2020,"Female",2
"MORANG","Brunei",2020,"Male",7
"MORANG","Brunei",2021,"Male",3
"MORANG","Brunei",2022,"Female",16
"MORANG","Brunei",2022,"Male",53
"MORANG","Brunei",2023,"Female",10
"MORANG","Brunei",2023,"Male",47
"MORANG","Brunei",2024,"Female",4
"MORANG","Brunei",2024,"Male",25
"MORANG","Bulgaria",2022,"Male",1
"MORANG","Bulgaria",2023,"Female",1
"MORANG","Bulgaria",2023,"Male",11
"MORANG","Bulgaria",2024,"Female",4
"MORANG","Bulgaria",2024,"Male",10
"MORANG","Cambodia",2017,"Male",1
"MORANG","Cambodia",2019,"Male",2
"MORANG","Cambodia",2024,"Male",2
"MORANG","Canada",2011,"Male",1
"MORANG","Canada",2012,"Female",1
"MORANG","Canada",2012,"Male",3
"MORANG","Canada",2013,"Female",1
"MORANG","Canada",2013,"Male",4
"MORANG","Canada",2014,"Male",8
"MORANG","Canada",2015,"Female",3
"MORANG","Canada",2015,"Male",3
"MORANG","Canada",2016,"Female",2
"MORANG","Canada",2016,"Male",1
"MORANG","Canada",2017,"Male",2
"MORANG","Canada",2018,"Female",1
"MORANG","Canada",2018,"Male",3
"MORANG","Canada",2019,"Female",1
"MORANG","Canada",2019,"Male",2
"MORANG","Canada",2020,"Male",1
"MORANG","Canada",2021,"Female",1
"MORANG","Canada",2021,"Male",1
"MORANG","Canada",2022,"Female",6
"MORANG","Canada",2022,"Male",6
"MORANG","Canada",2023,"Female",6
"MORANG","Canada",2023,"Male",22
"MORANG","Canada",2024,"Female",7
"MORANG","Canada",2024,"Male",5
"MORANG","Cayman Islands",2012,"Male",2
"MORANG","Cayman Islands",2013,"Female",1
"MORANG","Cayman Islands",2013,"Male",1
"MORANG","Cayman Islands",2014,"Female",1
"MORANG","Cayman Islands",2014,"Male",2
"MORANG","Cayman Islands",2015,"Female",1
"MORANG","Cayman Islands",2015,"Male",2
"MORANG","Cayman Islands",2016,"Female",2
"MORANG","Cayman Islands",2016,"Male",4
"MORANG","Cayman Islands",2017,"Male",5
"MORANG","Cayman Islands",2018,"Female",1
"MORANG","Cayman Islands",2018,"Male",5
"MORANG","Cayman Islands",2019,"Male",3
"MORANG","Cayman Islands",2020,"Male",1
"MORANG","Cayman Islands",2021,"Male",3
"MORANG","Cayman Islands",2022,"Female",3
"MORANG","Cayman Islands",2022,"Male",11
"MORANG","Cayman Islands",2023,"Female",4
"MORANG","Cayman Islands",2023,"Male",9
"MORANG","Cayman Islands",2024,"Female",1
"MORANG","Cayman Islands",2024,"Male",10
"MORANG","Central African Republic",2022,"Male",1
"MORANG","Chile",2014,"Male",1
"MORANG","Chile",2016,"Male",1
"MORANG","China",2011,"Male",1
"MORANG","China",2012,"Male",2
"MORANG","China",2013,"Male",4
"MORANG","China",2014,"Male",2
"MORANG","China",2015,"Male",3
"MORANG","China",2016,"Male",6
"MORANG","China",2017,"Male",7
"MORANG","China",2018,"Male",11
"MORANG","China",2019,"Female",5
"MORANG","China",2019,"Male",14
"MORANG","China",2020,"Male",1
"MORANG","China",2021,"Male",1
"MORANG","China",2022,"Male",2
"MORANG","China",2023,"Male",2
"MORANG","Colombia",2022,"Male",1
"MORANG","Comoros",2018,"Male",1
"MORANG","Comoros",2021,"Male",2
"MORANG","Comoros",2022,"Male",1
"MORANG","Comoros",2023,"Male",1
"MORANG","Comoros",2024,"Male",1
"MORANG","Congo - Brazzaville",2012,"Male",1
"MORANG","Congo - Brazzaville",2013,"Male",7
"MORANG","Congo - Brazzaville",2016,"Male",1
"MORANG","Congo - Brazzaville",2018,"Male",2
"MORANG","Congo - Brazzaville",2021,"Male",2
"MORANG","Congo - Brazzaville",2023,"Male",2
"MORANG","Congo - Brazzaville",2024,"Male",1
"MORANG","Croatia",2017,"Male",1
"MORANG","Croatia",2019,"Female",1
"MORANG","Croatia",2019,"Male",6
"MORANG","Croatia",2020,"Male",21
"MORANG","Croatia",2021,"Female",9
"MORANG","Croatia",2021,"Male",79
"MORANG","Croatia",2022,"Female",35
"MORANG","Croatia",2022,"Male",167
"MORANG","Croatia",2023,"Female",50
"MORANG","Croatia",2023,"Male",175
"MORANG","Croatia",2024,"Female",55
"MORANG","Croatia",2024,"Male",125
"MORANG","Cyprus",2012,"Female",8
"MORANG","Cyprus",2012,"Male",6
"MORANG","Cyprus",2013,"Female",24
"MORANG","Cyprus",2014,"Female",41
"MORANG","Cyprus",2014,"Male",2
"MORANG","Cyprus",2015,"Female",45
"MORANG","Cyprus",2015,"Male",2
"MORANG","Cyprus",2016,"Female",40
"MORANG","Cyprus",2016,"Male",1
"MORANG","Cyprus",2017,"Female",69
"MORANG","Cyprus",2017,"Male",3
"MORANG","Cyprus",2018,"Female",73
"MORANG","Cyprus",2018,"Male",10
"MORANG","Cyprus",2019,"Female",100
"MORANG","Cyprus",2019,"Male",12
"MORANG","Cyprus",2020,"Female",31
"MORANG","Cyprus",2020,"Male",6
"MORANG","Cyprus",2021,"Female",101
"MORANG","Cyprus",2021,"Male",10
"MORANG","Cyprus",2022,"Female",141
"MORANG","Cyprus",2022,"Male",14
"MORANG","Cyprus",2023,"Female",156
"MORANG","Cyprus",2023,"Male",34
"MORANG","Cyprus",2024,"Female",71
"MORANG","Cyprus",2024,"Male",35
"MORANG","Czechia",2015,"Male",1
"MORANG","Czechia",2016,"Female",2
"MORANG","Czechia",2016,"Male",1
"MORANG","Czechia",2017,"Female",1
"MORANG","Czechia",2017,"Male",5
"MORANG","Czechia",2018,"Female",3
"MORANG","Czechia",2018,"Male",10
"MORANG","Czechia",2019,"Male",4
"MORANG","Czechia",2021,"Male",5
"MORANG","Czechia",2022,"Female",1
"MORANG","Czechia",2022,"Male",2
"MORANG","Czechia",2023,"Male",1
"MORANG","Côte d’Ivoire",2022,"Male",1
"MORANG","Denmark",2012,"Male",2
"MORANG","Denmark",2014,"Male",2
"MORANG","Denmark",2016,"Female",1
"MORANG","Denmark",2016,"Male",1
"MORANG","Denmark",2017,"Male",1
"MORANG","Denmark",2022,"Male",1
"MORANG","Denmark",2024,"Male",3
"MORANG","Djibouti",2013,"Male",1
"MORANG","Djibouti",2014,"Male",1
"MORANG","Djibouti",2016,"Male",1
"MORANG","Djibouti",2017,"Male",1
"MORANG","Djibouti",2018,"Male",1
"MORANG","Djibouti",2019,"Male",1
"MORANG","Egypt",2011,"Male",1
"MORANG","Egypt",2014,"Male",1
"MORANG","Egypt",2015,"Male",1
"MORANG","Egypt",2016,"Male",2
"MORANG","Egypt",2018,"Male",2
"MORANG","Egypt",2023,"Male",4
"MORANG","Equatorial Guinea",2012,"Male",6
"MORANG","Equatorial Guinea",2013,"Male",1
"MORANG","Eritrea",2017,"Male",1
"MORANG","Eritrea",2019,"Male",1
"MORANG","Eritrea",2021,"Male",1
"MORANG","Eritrea",2023,"Male",1
"MORANG","Estonia",2019,"Male",2
"MORANG","Ethiopia",2019,"Male",1
"MORANG","Fiji",2016,"Male",1
"MORANG","Fiji",2023,"Male",1
"MORANG","Finland",2011,"Male",1
"MORANG","Finland",2012,"Male",4
"MORANG","Finland",2013,"Male",1
"MORANG","Finland",2014,"Male",3
"MORANG","Finland",2015,"Male",1
"MORANG","Finland",2016,"Male",6
"MORANG","Finland",2017,"Male",3
"MORANG","Finland",2019,"Male",1
"MORANG","Finland",2021,"Male",1
"MORANG","Finland",2023,"Male",2
"MORANG","France",2016,"Male",1
"MORANG","France",2018,"Male",1
"MORANG","France",2019,"Male",1
"MORANG","France",2022,"Male",1
"MORANG","France",2024,"Male",1
"MORANG","Gabon",2024,"Male",2
"MORANG","Germany",2012,"Female",3
"MORANG","Germany",2013,"Female",1
"MORANG","Germany",2013,"Male",1
"MORANG","Germany",2014,"Female",4
"MORANG","Germany",2014,"Male",1
"MORANG","Germany",2015,"Female",11
"MORANG","Germany",2015,"Male",1
"MORANG","Germany",2016,"Female",10
"MORANG","Germany",2016,"Male",1
"MORANG","Germany",2017,"Female",19
"MORANG","Germany",2017,"Male",2
"MORANG","Germany",2018,"Female",3
"MORANG","Germany",2018,"Male",2
"MORANG","Germany",2022,"Male",4
"MORANG","Germany",2023,"Male",3
"MORANG","Germany",2024,"Female",1
"MORANG","Ghana",2015,"Male",1
"MORANG","Ghana",2017,"Male",1
"MORANG","Ghana",2019,"Male",2
"MORANG","Ghana",2023,"Male",1
"MORANG","Greece",2021,"Female",1
"MORANG","Greece",2023,"Male",4
"MORANG","Greece",2024,"Male",1
"MORANG","Hong Kong SAR China",2011,"Female",1
"MORANG","Hong Kong SAR China",2012,"Female",2
"MORANG","Hong Kong SAR China",2012,"Male",3
"MORANG","Hong Kong SAR China",2013,"Female",2
"MORANG","Hong Kong SAR China",2013,"Male",4
"MORANG","Hong Kong SAR China",2014,"Female",3
"MORANG","Hong Kong SAR China",2014,"Male",15
"MORANG","Hong Kong SAR China",2015,"Female",2
"MORANG","Hong Kong SAR China",2015,"Male",6
"MORANG","Hong Kong SAR China",2016,"Female",1
"MORANG","Hong Kong SAR China",2016,"Male",8
"MORANG","Hong Kong SAR China",2017,"Female",1
"MORANG","Hong Kong SAR China",2017,"Male",8
"MORANG","Hong Kong SAR China",2018,"Female",3
"MORANG","Hong Kong SAR China",2019,"Female",1
"MORANG","Hong Kong SAR China",2019,"Male",1
"MORANG","Hong Kong SAR China",2022,"Female",1
"MORANG","Hong Kong SAR China",2022,"Male",1
"MORANG","Hong Kong SAR China",2023,"Female",1
"MORANG","Hong Kong SAR China",2023,"Male",5
"MORANG","Hong Kong SAR China",2024,"Male",4
"MORANG","Hungary",2022,"Female",1
"MORANG","Hungary",2022,"Male",1
"MORANG","Hungary",2023,"Male",8
"MORANG","Hungary",2024,"Male",2
"MORANG","Indonesia",2019,"Male",3
"MORANG","Ireland",2022,"Female",1
"MORANG","Ireland",2022,"Male",3
"MORANG","Ireland",2023,"Female",2
"MORANG","Ireland",2023,"Male",2
"MORANG","Ireland",2024,"Male",2
"MORANG","Israel",2011,"Female",14
"MORANG","Israel",2011,"Male",11
"MORANG","Israel",2012,"Female",82
"MORANG","Israel",2012,"Male",28
"MORANG","Israel",2013,"Female",44
"MORANG","Israel",2013,"Male",21
"MORANG","Israel",2014,"Female",56
"MORANG","Israel",2014,"Male",26
"MORANG","Israel",2015,"Female",48
"MORANG","Israel",2015,"Male",20
"MORANG","Israel",2016,"Female",43
"MORANG","Israel",2016,"Male",24
"MORANG","Israel",2017,"Female",33
"MORANG","Israel",2017,"Male",11
"MORANG","Israel",2018,"Female",38
"MORANG","Israel",2018,"Male",12
"MORANG","Israel",2019,"Female",25
"MORANG","Israel",2019,"Male",7
"MORANG","Israel",2020,"Female",3
"MORANG","Israel",2020,"Male",1
"MORANG","Israel",2021,"Female",11
"MORANG","Israel",2021,"Male",3
"MORANG","Israel",2022,"Female",62
"MORANG","Israel",2022,"Male",27
"MORANG","Israel",2023,"Female",28
"MORANG","Israel",2023,"Male",11
"MORANG","Israel",2024,"Female",12
"MORANG","Israel",2024,"Male",10
"MORANG","Italy",2012,"Male",3
"MORANG","Italy",2013,"Male",2
"MORANG","Italy",2014,"Female",1
"MORANG","Italy",2014,"Male",3
"MORANG","Italy",2016,"Male",1
"MORANG","Italy",2017,"Male",1
"MORANG","Italy",2019,"Male",2
"MORANG","Italy",2020,"Male",1
"MORANG","Italy",2021,"Male",1
"MORANG","Italy",2022,"Male",1
"MORANG","Italy",2023,"Female",1
"MORANG","Italy",2023,"Male",2
"MORANG","Italy",2024,"Female",1
"MORANG","Italy",2024,"Male",1
"MORANG","Jamaica",2020,"Female",1
"MORANG","Japan",2011,"Male",4
"MORANG","Japan",2012,"Female",3
"MORANG","Japan",2012,"Male",10
"MORANG","Japan",2013,"Female",2
"MORANG","Japan",2013,"Male",12
"MORANG","Japan",2014,"Female",2
"MORANG","Japan",2014,"Male",19
"MORANG","Japan",2015,"Female",4
"MORANG","Japan",2015,"Male",24
"MORANG","Japan",2016,"Female",3
"MORANG","Japan",2016,"Male",42
"MORANG","Japan",2017,"Female",3
"MORANG","Japan",2017,"Male",29
"MORANG","Japan",2018,"Female",6
"MORANG","Japan",2018,"Male",30
"MORANG","Japan",2019,"Female",4
"MORANG","Japan",2019,"Male",43
"MORANG","Japan",2020,"Female",1
"MORANG","Japan",2020,"Male",12
"MORANG","Japan",2021,"Female",2
"MORANG","Japan",2021,"Male",7
"MORANG","Japan",2022,"Female",43
"MORANG","Japan",2022,"Male",66
"MORANG","Japan",2023,"Female",54
"MORANG","Japan",2023,"Male",132
"MORANG","Japan",2024,"Female",29
"MORANG","Japan",2024,"Male",67
"MORANG","Jordan",2010,"Male",2
"MORANG","Jordan",2011,"Male",12
"MORANG","Jordan",2012,"Female",4
"MORANG","Jordan",2012,"Male",12
"MORANG","Jordan",2013,"Female",9
"MORANG","Jordan",2013,"Male",7
"MORANG","Jordan",2014,"Male",7
"MORANG","Jordan",2015,"Female",10
"MORANG","Jordan",2015,"Male",9
"MORANG","Jordan",2016,"Female",61
"MORANG","Jordan",2016,"Male",5
"MORANG","Jordan",2017,"Female",123
"MORANG","Jordan",2017,"Male",23
"MORANG","Jordan",2018,"Female",34
"MORANG","Jordan",2018,"Male",10
"MORANG","Jordan",2019,"Female",157
"MORANG","Jordan",2019,"Male",4
"MORANG","Jordan",2020,"Female",57
"MORANG","Jordan",2020,"Male",1
"MORANG","Jordan",2021,"Female",57
